word,POT_MEAN,AUT_MEAN,COM_MEAN,ARO_MEAN,VAL_MEAN
aufrichtig,6.686,3.8819999999999997,4.294,3.486,7.971
Aufseher,6.525,7.684,4.737,6.025,3.2
Aufstand,7.4,5.435,7.261,7.471,4.371
ausbeuten,6.3420000000000005,7.636,3.5,7.216,2.053
Ausbilder,6.156000000000001,6.462000000000001,5.154,5.044,5.067
Ausflug,5.194,4.083,7.582999999999999,4.806,6.861000000000001
ausgrenzen,6.371,7.25,5.25,7.087999999999999,2.5140000000000002
Aushilfskraft,3.7,5.35,4.25,5.033,4.742
auslachen,5.853,6.455,4.8180000000000005,7.117999999999999,2.471
ausländisch,4.893,5.412000000000001,5.235,5.4639999999999995,5.5
auszeichnen,6.209,4.833,4.167,5.78,6.256
autark,6.563,4.364,3.318,5.0969999999999995,6.156000000000001
authentisch,6.361000000000001,4.5,3.313,4.0280000000000005,6.917000000000001
autonom,6.388999999999999,5.043,3.217,4.886,6.056
Autonomie,6.85,3.3080000000000003,4.769,4.35,6.425
Autor,5.857,5.5,2.2,4.657,6.457000000000001
autoritär,7.069,7.611000000000001,4.167,6.414,3.241
Autorität,7.523,7.643,4.2139999999999995,6.068,4.136
Azubi,4.029,5.3,5.9,5.171,5.171
Babysitter,4.622,5.125,3.875,4.595,5.541
Bande,6.332999999999999,4.526,6.8420000000000005,5.778,4.638999999999999
Bankangestellter,5.029,6.056,3.944,4.4719999999999995,4.583
bankrott,5.103,5.36,3.76,7.051,2.333
Bar,4.833,3.813,5.75,5.7,6.2
Barkeeper,5.0360000000000005,4.7,4.2,5.428999999999999,5.821000000000001
Bauer,5.242999999999999,4.533,5.733,4.378,5.676
beaufsichtigen,5.6,7.1,4.65,5.125,4.55
bedrohen,6.933,7.667000000000001,4.0,7.267,2.367
bedürftig,3.9389999999999996,5.2860000000000005,5.2860000000000005,6.0,3.424
Befehl,6.727,8.231,4.615,6.97,3.0
befehlen,6.766,8.12,5.08,6.574,3.085
Befehlshaber,7.063,7.905,3.238,6.813,2.7939999999999996
befolgen,5.074,7.1739999999999995,5.522,6.037000000000001,3.741
befördern,5.75,6.707999999999999,4.417,5.593,6.107
Befreiung,7.528,3.0869999999999997,5.7829999999999995,5.5,7.75
begabt,6.341,5.125,2.625,4.95,6.854
Begleiter,5.654,3.9330000000000003,6.4670000000000005,3.3080000000000003,6.519
begrüßen,5.343999999999999,4.933,6.067,4.375,7.031000000000001
behindern,5.086,6.7,3.2,6.257000000000001,3.343
behindert,4.2330000000000005,5.789,4.053,5.349,3.628
Behinderter,4.143,5.294,4.412,5.256,4.2330000000000005
Bekannter,5.25,4.556,5.332999999999999,4.218999999999999,6.375
belohnen,5.867999999999999,5.818,5.364,4.316,7.211
beneiden,4.29,5.457999999999999,3.542,5.71,3.645
benoten,6.121,7.44,4.52,6.152,4.455
Berater,5.5760000000000005,5.267,4.4,4.091,5.787999999999999
bereichern,5.917000000000001,6.808,2.654,5.138999999999999,5.0
bereuen,5.297000000000001,4.625,4.042,5.757000000000001,4.237
Berufsausbildung,5.459,5.471,5.412000000000001,5.081,5.865
berühren,6.146,3.545,6.182,4.583,7.75
berührt,5.29,4.364,4.0,4.813,6.656000000000001
besaufen,5.178999999999999,4.217,5.565,6.571000000000001,3.214
bescheiden,4.523,3.625,5.0,2.909,6.477
beschimpfen,4.906000000000001,6.537999999999999,3.7689999999999997,7.343999999999999,2.5
beschuldigen,6.346,6.0,3.8,6.577000000000001,2.7310000000000003
beschützen,6.636,5.083,5.832999999999999,3.424,7.091
Beschützer,6.97,6.722,3.611,3.364,6.879
beschweren,5.107,5.059,4.0,6.5520000000000005,3.552
besiegen,7.462999999999999,7.0,4.261,7.024,5.122000000000001
Besitzer,6.12,6.938,2.688,4.2,4.92
bestrafen,6.892,8.217,4.957,7.162000000000001,2.6489999999999996
Besucher,4.824,4.428999999999999,5.143,5.194,5.694
beten,4.939,5.0,5.091,3.5,5.364
betreuen,5.0360000000000005,4.706,6.587999999999999,4.0360000000000005,5.2860000000000005
Betriebsrat,5.474,4.0,6.25,4.842,4.974
Betrug,5.622000000000001,5.957999999999999,3.875,7.351,2.27
betrügen,5.412000000000001,5.652,3.304,7.265,2.265
Bettler,3.444,5.273,3.636,5.7410000000000005,3.889
betucht,5.586,5.875,3.438,4.867,4.967
bewaffnet,7.265,7.063,3.75,7.787999999999999,2.057
Bewährungshelfer,5.065,5.615,6.0,5.29,4.516
Bewerber,4.211,4.7860000000000005,3.714,5.579,5.184
bewundern,5.952000000000001,6.0,3.875,4.857,6.332999999999999
Beziehung,6.226,3.542,6.832999999999999,4.484,6.903
Bibel,5.535,6.609,7.042999999999999,3.929,5.318
bitten,4.636,5.087,5.2170000000000005,4.909,5.182
Blamage,5.289,5.957999999999999,4.958,7.026,2.8160000000000003
Bösewicht,5.962999999999999,6.428999999999999,2.786,6.481,3.37
Bourgeoisie,5.452000000000001,6.313,3.688,5.129,4.645
brauchen,5.349,4.303999999999999,5.609,5.581,4.7669999999999995
Briefträger,4.263,4.7780000000000005,4.5,4.526,5.579
Bruder,5.4239999999999995,3.737,5.8420000000000005,4.059,6.824
brüderlich,6.069,4.0,7.067,3.931,6.483
brutal,6.763,6.922999999999999,3.4619999999999997,8.026,2.026
Bundestag,6.346,5.7860000000000005,6.643,5.077,4.667
Bündnis,6.444,3.389,6.888999999999999,4.083,6.361000000000001
Bürger,5.073,4.471,5.941,4.585,5.5
Bürgerinitiative,5.7139999999999995,3.5380000000000003,7.231,5.103,6.345
bürgerlich,4.833,4.769,4.769,4.31,4.667
Bürgermeister,5.676,5.688,4.625,5.027,4.919
Bürgerrechte,6.385,3.0,7.28,4.821000000000001,6.846
Bürgerrechtler,6.167000000000001,3.667,5.667000000000001,5.707999999999999,6.082999999999999
Bürgertum,5.694,5.4670000000000005,5.2,4.5280000000000005,5.111000000000001
Busfahrer,4.739,5.75,5.5,4.426,4.979
Café,5.138,3.818,6.364,3.655,7.2410000000000005
Chaos,6.579,4.1739999999999995,4.609,7.1579999999999995,3.9739999999999998
Chaot,5.229,4.348,2.957,6.6,4.75
Charakter,6.832999999999999,5.167000000000001,3.0,4.976,6.7139999999999995
charismatisch,6.816,6.0,2.875,5.211,6.974
Chef,6.886,7.867000000000001,4.067,6.278,4.194
Chirurg,6.156000000000001,6.154,3.2310000000000003,5.5,5.375
Chor,5.407,4.385,7.077000000000001,4.148,5.926
Christ,4.95,4.923,6.077000000000001,4.45,4.829
Clan,6.459,6.778,7.778,5.432,4.703
Clique,6.1610000000000005,5.364,6.182,5.8,5.065
Cop,5.45,7.063,4.813,5.975,4.525
Dank,6.388999999999999,4.125,5.792000000000001,3.722,7.722
danken,6.042000000000001,4.0,5.92,3.3960000000000004,7.479
dazu gehören*,5.865,4.545,7.182,4.027,6.811
defensiv,4.0,5.0,4.696000000000001,4.886,4.229
dekadent,4.838,6.0,3.458,5.702999999999999,4.216
Demokratie,6.6,2.75,7.25,3.4189999999999996,7.063
Demonstrant,6.0,3.65,6.3,6.733,4.667
Demut,4.273,5.478,5.13,5.091,4.0
demütig,3.694,6.417000000000001,4.833,4.888999999999999,3.5
demütigen,5.846,7.7829999999999995,4.303999999999999,7.077000000000001,2.231
der Erbe*,5.167000000000001,6.082999999999999,4.917,5.111000000000001,5.306
Designer,5.0,5.571000000000001,3.1430000000000002,5.354,5.832999999999999
Despot,6.405,7.87,3.435,6.865,2.4859999999999998
despotisch,6.688,7.917000000000001,3.25,6.771,2.917
deutsch,6.0,5.944,5.111000000000001,4.345,5.8
devot,3.892,6.1739999999999995,4.565,5.081,4.027
die Gang*,6.19,6.647,6.117999999999999,6.832999999999999,3.19
Dieb,5.414,5.227,3.682,6.69,3.034
dienen,4.881,7.478,5.348,5.317,3.833
Diener,3.44,7.303999999999999,4.217,4.32,4.36
Diktator,8.071,7.832999999999999,3.5,7.832999999999999,1.881
Direktor,6.71,7.211,4.895,5.75,4.438
diskriminieren,6.29,7.857,5.571000000000001,7.3229999999999995,2.258
Diskussion,6.218999999999999,3.267,5.867000000000001,6.332999999999999,5.939
Disziplin,6.919,7.13,4.957,4.73,5.351
DJ,5.0969999999999995,5.667000000000001,4.667,6.452000000000001,5.0969999999999995
dominant,7.8,8.087,3.304,6.571000000000001,3.278
Dominanz,7.629,8.13,4.087,6.629,3.886
dreist,5.947,5.609,3.478,6.8420000000000005,3.4739999999999998
Droge,6.4,4.1739999999999995,4.391,6.143,3.528
Drogenmilieu,5.8,5.692,4.538,7.2,2.543
drohen,6.341,7.652,4.391,7.25,2.182
Druck,7.25,7.636,5.045,7.167000000000001,3.361
durchsetzen,6.975,7.091,3.182,5.95,5.475
edel,6.0,4.783,4.1739999999999995,4.2410000000000005,6.5520000000000005
Egoist,6.5,6.542000000000001,1.7080000000000002,6.921,2.842
egoistisch,6.4879999999999995,5.957000000000001,2.3480000000000003,6.5120000000000005,3.39
Ehrgeiz,6.765,6.182,2.591,6.412000000000001,5.176
ehrgeizig,6.694,5.591,3.5,6.472,6.028
ehrlich,6.944,3.917,4.958,2.806,7.917000000000001
eifrig,6.074,5.348,3.9130000000000003,5.37,6.111000000000001
eigensinnig,6.105,5.5,2.208,6.132000000000001,4.684
Einfluss,7.207000000000001,6.077000000000001,4.231,5.7589999999999995,5.517
einflussreich,7.0,6.81,3.762,5.324,5.441
eingeschüchtert,3.409,7.0,4.4,5.545,2.818
eingesperrt,5.0569999999999995,7.733,4.467,7.343,2.2569999999999997
Einheit,6.656000000000001,4.6,7.0,3.5,6.281000000000001
einhellig,5.447,4.688,6.25,4.526,5.789
einsam,4.872,5.348,2.739,5.178999999999999,2.846
einsperren,6.441,8.667,4.888999999999999,7.265,2.206
Einzelkind,4.718999999999999,5.25,3.063,5.718999999999999,4.593999999999999
einzeln,4.583,5.6,2.467,5.278,4.944
eiskalt,6.697,6.348,3.435,6.029,3.0589999999999997
eitel,5.148,5.909,2.545,5.407,3.5
elegant,5.607,5.167000000000001,3.5,4.643,6.571000000000001
Elektriker,4.846,5.231,4.615,5.073,5.146
elitär,6.053999999999999,7.96,4.08,5.919,3.514
Elite,6.971,6.789,3.737,5.629,4.686
Eltern,6.457000000000001,5.345,6.276,3.971,6.571000000000001
Emotion,7.433,4.591,4.0,6.5,6.9
energisch,6.977,6.2170000000000005,4.217,6.837000000000001,5.818
eng Vertrauter*,6.412000000000001,3.5,5.125,2.647,7.265
entlassen,5.742000000000001,6.625,4.417,6.645,3.194
entmachtet,4.2410000000000005,5.111000000000001,6.332999999999999,5.792999999999999,4.0
entscheiden,6.879,5.571000000000001,4.2860000000000005,5.97,5.909
enttäuscht,4.513,5.375,4.167,6.205,2.7689999999999997
Erbe,5.636,5.364,4.727,4.848,5.848
erfahren sein*,6.789,5.063,3.313,3.3680000000000003,7.395
Erfolg,7.0,5.435,3.696,5.332999999999999,7.412000000000001
erniedrigen,4.784,7.962000000000001,3.615,7.351,1.676
Eroberer,6.832999999999999,7.563,3.313,6.944,4.0
Erwachsener,6.132000000000001,5.909,3.727,4.763,5.579
Erzfeind,6.821000000000001,6.462000000000001,4.077,7.564,2.487
erziehen,6.229,6.818,5.273,5.2,5.171
Erzieherin,5.332999999999999,6.537999999999999,6.0,4.939,5.636
Erziehung,6.433,5.864,6.045,5.2,5.632999999999999
erzkonservativ,6.3229999999999995,6.7860000000000005,4.357,6.097,2.781
esoterisch,3.727,3.8819999999999997,3.9410000000000003,4.1819999999999995,4.364
Establishment,5.897,6.117999999999999,4.824,4.763,4.375
Ethik,6.027,3.875,7.082999999999999,3.6489999999999996,6.324
etw leisten*,6.692,5.8260000000000005,4.261,4.949,6.974
etw anpassen*,5.125,5.5,6.0,4.833,4.917
europäisch,5.524,4.056,6.888999999999999,4.452,6.0
Exfrau,5.303,5.25,3.313,6.091,4.03
Exmann,5.205,5.15,3.85,6.474,3.825
Experte,6.8,5.5,3.5,4.537,6.39
Expertin,6.932,6.313,3.25,4.159,6.659
Extremist,6.794,6.263,4.474,7.182,2.3819999999999997
extremistisch,7.563,7.167000000000001,3.833,7.438,2.094
Facharbeiter,4.675,5.526,5.316,4.487,5.341
fachkundig,6.707000000000001,5.5,4.7,3.9760000000000004,7.439
fähig,6.303,5.332999999999999,3.278,4.0,6.97
Familie,7.0,5.167000000000001,7.0,3.839,6.806
Familienleben,6.553,3.944,7.888999999999999,4.051,7.0
Familienmitglied,5.9270000000000005,4.353,5.941,3.951,6.976
Fan,5.636,4.368,6.0,6.341,5.045
Fanclub,5.0,4.5,7.188,6.05,4.7
faul,3.885,5.928999999999999,3.214,4.962,3.423
Faulenzer,4.269,5.154,3.3080000000000003,5.077,3.8080000000000003
Feiertag,5.696000000000001,4.944,6.722,3.532,7.234
Feigling,3.2969999999999997,5.652,3.565,6.297000000000001,2.946
Fernsehmechaniker,4.512,4.895,4.368,4.6339999999999995,4.902
fesseln,6.256,7.688,3.813,7.127999999999999,3.641
Fest,5.676,3.833,8.167,6.265,6.971
Fischer,4.842,4.692,4.0,4.289,5.605
Fleiß,6.481,5.042,4.333,4.444,6.25
fleißig,6.0,4.958,4.208,5.332999999999999,6.667000000000001
flexibel,5.843999999999999,3.5,4.364,4.718999999999999,6.75
folgsam,3.657,7.125,5.292000000000001,4.143,4.314
Freund,7.205,2.7,6.85,3.282,7.897
Freundeskreis,6.428999999999999,3.353,7.765,4.643,7.4639999999999995
Freundin,6.2860000000000005,3.533,5.8,3.1430000000000002,7.952000000000001
Freundschaft,7.593,2.0,7.462000000000001,2.963,8.593
freundschaftlich,6.5,3.167,7.667000000000001,2.872,7.718
Frühschoppen,4.333,4.632,6.1579999999999995,5.519,4.888999999999999
frustriert,5.047,5.682,3.455,6.256,2.7910000000000004
führen,7.032,6.813,5.0,5.7,5.29
Führer,7.593,7.813,4.188,7.593,2.1069999999999998
Führung,7.317,7.455,4.909,5.4879999999999995,4.585
Führungsfigur,7.175,7.778,3.556,6.127999999999999,4.7
Führungsmacht,7.535,8.636000000000001,3.636,6.767,3.279
fürchten,5.727,6.182,4.1819999999999995,7.182,2.765
Fußballer,4.886,4.667,6.0,5.629,4.743
Fußballspieler,5.5,5.2,5.4670000000000005,5.95,4.8
Fußballstadion,5.896,4.923,7.462000000000001,6.935,4.167
Gangmitglied,5.547999999999999,6.4,6.0,7.129,2.7739999999999996
Gangster,6.0,6.824,3.0,6.744,3.025
Gastarbeiter,3.946,5.813,5.125,5.242999999999999,4.421
Gastgeber,5.778,4.65,6.45,4.356,6.711
Gauner,5.406000000000001,5.565,3.13,6.593999999999999,3.375
Gebet,5.343,5.207999999999999,5.417000000000001,3.6289999999999996,5.229
Geburtstagsfest,5.138999999999999,4.4,5.8,6.167000000000001,6.582999999999999
gedemütigt,4.138,6.636,3.091,6.827999999999999,1.8969999999999998
Geduld,5.303,3.696,5.087,2.8789999999999996,6.848
geduldig,5.5,3.783,4.8260000000000005,2.905,6.832999999999999
geeignet,5.353,5.778,4.5,4.059,6.343
Gefährte,6.377999999999999,3.0,6.4,2.947,7.632000000000001
Gefängnis,6.806,7.832999999999999,5.556,6.972,2.417
gehässig,5.257000000000001,6.273,3.909,7.2860000000000005,2.314
gehemmt,3.853,5.455,3.727,5.412000000000001,3.0589999999999997
gehorchen,4.487,7.7860000000000005,5.928999999999999,5.436,3.2560000000000002
gehorsam,4.659,8.077,5.0,5.0,3.9019999999999997
Geiz,5.0,6.2170000000000005,2.6519999999999997,6.127999999999999,2.795
geizig,4.355,5.739,2.478,6.1610000000000005,2.645
Geld,6.803999999999999,6.522,4.478,4.681,6.0
Geldgier,6.156000000000001,6.261,2.3040000000000003,6.875,2.188
Geliebte,5.771,5.0,3.25,5.914,6.629
Gemeinde,5.531000000000001,4.632,7.367999999999999,4.156000000000001,5.813
gemeinsam,7.103,2.667,8.333,3.5669999999999997,7.867000000000001
Gemeinschaft,7.069,3.154,8.154,3.3789999999999996,7.103
General,7.152,8.261000000000001,4.13,6.152,3.758
Genie,6.472,4.905,1.714,5.972,6.167000000000001
gerecht,6.452000000000001,2.545,7.273,3.9,7.8389999999999995
Gerechtigkeit,6.909,2.909,7.409,3.364,7.843999999999999
Gesamtschule,4.975,3.7689999999999997,6.308,5.3,4.475
Geschäftsführer,6.775,7.2139999999999995,3.286,5.381,4.762
Geschichtenerzähler,5.25,4.154,5.846,3.583,7.138999999999999
Geschwister,5.9110000000000005,3.7889999999999997,6.421,4.739,6.587000000000001
Geselle,4.7139999999999995,5.556,5.778,5.171,5.472
Gesellschaft,6.526,5.0,6.438,5.421,5.8420000000000005
Gesindel,4.395,6.136,6.182,6.419,3.636
Gespräch,6.2139999999999995,4.0,7.0,4.2860000000000005,6.928999999999999
gestehen,5.121,4.87,4.783,5.059,4.706
gestresst,5.7139999999999995,5.5,3.125,7.279,2.395
Gewalt,7.5,6.7860000000000005,5.2860000000000005,8.083,1.9169999999999998
Gewerkschaft,5.974,3.909,7.273,5.308,5.231
gewinnen,6.763,5.696000000000001,3.609,6.615,7.35
Gewinner,6.36,5.625,2.875,6.12,6.6
Gewissen,7.021,4.478,5.2170000000000005,4.489,5.979
gewürdigt,6.0,5.571000000000001,4.0,3.741,6.667000000000001
Gier,5.974,6.435,2.6519999999999997,6.973,2.385
gierig,5.974,6.318,3.045,6.6579999999999995,2.605
glauben,6.276,5.435,5.8260000000000005,3.862,5.586
gläubig,5.607,5.537999999999999,6.0,4.846,4.821000000000001
gleichberechtigt,6.481,1.87,7.348,4.037,7.481
Gleichheit,5.742999999999999,2.25,7.875,4.086,6.371
Gleichstellung,5.688,2.833,6.082999999999999,4.593999999999999,6.563
Gottesdienst,5.206,6.2,7.067,4.559,4.618
Gourmet,5.171,5.4,3.133,4.125,6.756
Graphiker,4.923,5.045,3.864,4.919,5.718
Grillabend,4.882,3.238,8.095,4.588,6.294
Großeltern,5.767,4.667,7.111000000000001,3.372,6.8839999999999995
Großvater,5.69,6.385,5.692,3.69,6.832999999999999
Grundschüler,3.4810000000000003,5.462000000000001,5.308,5.481,5.593
Grundüberzeugung,6.324,5.095,2.81,4.353,5.912000000000001
Gruppe,6.154,3.9330000000000003,7.667000000000001,4.96,5.577000000000001
Gruppenleiter,5.767,5.5,6.667000000000001,5.0,5.419
gutmütig,5.0,3.739,5.391,3.1519999999999997,6.818
Gymnasium,5.903,5.7,4.4,4.871,6.097
Habgier,5.621,6.609,3.0869999999999997,6.69,2.241
habgierig,5.35,6.348,2.9130000000000003,6.725,2.675
Haftanstalt,6.229,7.867000000000001,5.332999999999999,6.4,2.9139999999999997
Händler,4.593,5.154,3.923,5.115,4.815
Handwerker,4.774,5.278,5.444,5.0,5.355
Harmonie,5.5,3.458,7.207999999999999,2.1519999999999997,7.7829999999999995
Hauptstadt,6.886,4.364,5.455,6.4,6.4
Hausgemeinschaft,5.359,4.1,6.7,4.564,5.922999999999999
Hausmeister,4.677,6.267,5.8,4.387,5.355
Heilpraktiker,4.821000000000001,3.714,3.786,4.4,5.45
Heimat,6.146,4.857,7.071000000000001,2.78,6.7379999999999995
Heirat,5.9639999999999995,4.696000000000001,6.696000000000001,5.5,5.357
helfen,6.212000000000001,3.263,7.053,3.909,7.364
Herausforderer,6.351,6.267,3.8,7.027,4.784
Herausforderung,7.162000000000001,5.0,4.3180000000000005,7.194,6.377999999999999
Herkunft,5.724,5.364,5.5,4.586,5.69
heroisch,7.077000000000001,6.1739999999999995,3.6519999999999997,6.103,5.615
Herrin,7.08,8.304,3.0,6.44,4.08
herrisch,6.617999999999999,8.0,3.609,7.257000000000001,2.7710000000000004
Herrschaft,7.207999999999999,7.857,4.857,6.332999999999999,3.583
herrschen,7.132999999999999,8.478,4.565,7.0,3.0
Herrscher,7.4,8.458,3.292,6.975,3.05
heucheln,5.026,5.696000000000001,3.9130000000000003,6.676,2.1319999999999997
Hierarchie,7.082999999999999,7.75,4.563,5.944,3.3510000000000004
Hilfe,5.857,3.818,6.182,3.265,6.742999999999999
hilfesuchend,3.69,4.875,5.438,5.792999999999999,4.448
hilflos,2.872,5.042,4.208,6.205,2.949
hilfsbedürftig,3.636,5.5,5.4,5.364,4.333
Hilfskraft,4.72,5.25,5.688,4.417,4.96
Hingabe,6.2410000000000005,4.611000000000001,3.833,5.2410000000000005,7.414
Hochmut,5.787999999999999,6.7829999999999995,2.957,6.636,2.697
hochmütig,5.152,6.609,3.391,6.182,3.3939999999999997
hochnäsig,4.774,6.25,3.25,6.3,2.484
hochqualifiziert,7.0729999999999995,5.7,3.2,4.561,6.756
Hoffnung,6.879,3.696,5.1739999999999995,3.0610000000000004,7.787999999999999
höflich sein,4.917,4.13,5.652,3.054,7.242999999999999
höhnisch,5.513,6.303999999999999,3.957,6.846,2.897
hörig,4.128,7.2170000000000005,5.13,6.127999999999999,2.795
Hörigkeit,4.686,7.909,5.091,5.778,3.028
Hunger,6.63,5.348,4.8260000000000005,6.7829999999999995,3.043
Ideologie,6.757999999999999,7.25,6.188,6.485,4.206
Idol,6.1,6.388999999999999,3.278,5.167000000000001,5.567
Imperium,8.176,8.542,5.417000000000001,6.206,3.735
Individualist,6.676,4.643,1.786,5.382000000000001,6.657
Individualität,6.553,5.0,2.2,4.865,6.921
individuell,6.275,5.077,2.6919999999999997,5.2,7.0
Individuum,6.393,4.364,2.273,4.571000000000001,6.571000000000001
Ingenieur,5.871,5.625,4.563,4.7,6.194
Insider,5.973,5.587999999999999,4.294,5.377999999999999,5.0
integrieren,5.394,4.048,6.7139999999999995,4.97,6.121
intellektuell,6.7379999999999995,4.556,2.556,4.428999999999999,7.071000000000001
Interessent,5.167000000000001,4.615,3.615,5.25,5.5
Internat,5.41,6.888999999999999,5.888999999999999,5.487,4.325
intrigant,6.886,6.261,3.435,7.4,2.086
ironisch,6.182,4.727,3.909,5.841,6.136
jmd erniedrigen*,5.222,8.174,4.087,6.972,1.944
jmd opfern*,5.212000000000001,7.731,4.308,7.121,2.242
jmd vergeben*,5.968999999999999,4.4,4.88,3.719,7.343999999999999
jmd verhaften*,6.568,7.922999999999999,4.154,7.486000000000001,2.865
jmd vertreten*,5.605,4.556,5.167000000000001,5.553,5.421
jmd warnen*,6.332999999999999,4.739,6.303999999999999,6.207999999999999,4.875
Journalist,6.067,4.2780000000000005,4.167,5.733,5.5
Jugendarbeiter,5.093999999999999,4.762,6.857,5.182,5.364
Jugendszene,5.65,4.2139999999999995,5.7139999999999995,6.275,4.825
Jury,6.386,5.537999999999999,5.385,5.636,4.114
Käfig,5.9510000000000005,7.72,4.6,6.5120000000000005,2.415
Kamerad,6.422999999999999,4.294,6.706,4.148,6.393
Kampf,7.127999999999999,5.7829999999999995,5.739,7.872000000000001,3.103
kämpfen,7.4670000000000005,6.167000000000001,5.625,7.132999999999999,4.4
kampflos,3.9,5.0,4.739,5.367000000000001,3.8
Kanzlei,5.829,6.132999999999999,5.4,4.829,4.556
Karriere,6.621,6.7139999999999995,1.5,6.345,5.632999999999999
Kerl,5.69,5.632000000000001,4.737,5.881,4.571000000000001
KFZ Mechaniker*,5.083,5.5,4.25,4.888999999999999,4.9719999999999995
Kinder,4.806,4.5,6.227,6.032,7.0
Kindergarten,4.638999999999999,4.545,6.455,5.2,6.25
Kindergärtnerin,4.471,4.875,6.75,4.294,5.529
kinderlos,5.0569999999999995,5.769,2.6919999999999997,4.686,4.657
Kirche,5.382000000000001,7.556,7.111000000000001,4.794,3.8819999999999997
Klassenfahrt,5.218999999999999,5.313,7.625,6.281000000000001,5.813
klauen,5.4,5.08,3.2,7.171,2.714
Kleinfamilie,4.909,4.727,6.364,4.343999999999999,5.636
Kleingruppe,4.861000000000001,4.25,6.05,4.622,5.459
kleinlaut,2.7030000000000003,5.043,4.217,4.757,3.5410000000000004
Kneipe,4.806,3.0669999999999997,7.267,5.722,5.5
Koch,5.152,5.563,4.688,4.909,6.182
Kollege,5.341,3.4619999999999997,6.077000000000001,4.78,5.78
Kollegin,5.186,3.611,6.556,4.791,5.822
Kollegium,5.735,4.824,6.176,4.914,5.486000000000001
Kollektiv,6.079,4.0,8.333,4.676,5.395
