word,AOA
Cadáver,7.23
Cadeia,4.45
Cadeira,2.28
Cálculo,5.44
Camada,5.56
Camião,4.28
Camisa,3.36
Capital,6.19
Carácter,7.32
Carreira,5.88
Castelo,3.48
Cavalo,2.78
Centena,5.04
Céptico,8.23
Certeza,5.21
Chamada,4.65
Cidadão,6.07
Ciência,6.27
Cinema,4.51
Circuito,6.54
Círculo,5.02
Cliente,4.98
Colégio,4.1
Combate,5.33
Começo,4.62
Comércio,5.36
Comida,1.76
Comissão,7.02
Complexo,6.48
Conceito,6.38
Concerto,5.72
Concessão,7.66
Conclusão,5.88
Concreto,7.54
Concurso,5.1
Conduta,6.18
Condutor,4.4
Congresso,8.02
Conquista,5.67
Construção,6.26
Consumo,6.02
Contraste,7.14
Controlo,6.44
Convicção,7.53
Convite,4.7
Convívio,6.16
Coração,3.16
Coragem,4.94
Corredor,4.18
Correio,4.54
Conselho,6.18
Costume,5.68
Cozinha,3.19
Crédito,7.27
Criança,3.34
Crítica,7.0
Cultura,6.02
Década,6.61
Decisão,5.74
Defeito,5.7
Defesa,6.1
Demissão,7.28
Derrota,5.28
Descrição,5.86
Desgraça,5.36
Desporto,4.35
Destino,5.66
Desvio,5.44
Dezembro,3.44
Dezena,4.4
Difusão,8.28
Dimensão,5.76
Direcção,5.98
Director,5.84
Direita,3.48
Discurso,5.86
Distância,5.45
Distinção,6.77
Dívida,5.69
Divisão,5.35
Doença,3.22
Doente,2.92
Eleição,6.17
Eleitor,7.58
Empate,4.88
Emprego,5.0
Empresa,5.86
Encargo,7.26
Encontro,4.74
Ensaio,5.4
Envio,5.41
Equipa,4.27
Escala,6.16
Escola,2.78
Escolha,4.08
Escravo,6.15
Escritor,4.82
Espaço,4.56
Espanto,5.69
Espécie,6.67
Espelho,3.23
Esposo,5.88
Esquema,6.21
Estação,4.42
Estado,6.04
Estágio,7.71
Estilo,6.58
Estrada,4.88
Estrela,2.92
Evento,6.62
Excesso,6.49
Êxito,6.36
Expansão,6.56
Explosão,4.66
Expressão,5.78
Extensão,6.74
Fabrico,6.26
Fatia,3.74
Festival,6.29
Figura,4.1
Finito,7.0
Formação,6.6
Frequência,6.38
Fronteira,5.92
Fundação,7.66
Futebol,3.1
Galinha,2.38
Garrafa,4.28
Género,6.22
Governo,6.12
Grandeza,5.84
Guloso,3.5
Hospital,3.13
Ideia,4.08
Igreja,3.04
Ilusão,6.38
Imagem,4.0
Imortal,6.3
Imóvel,7.26
Impacto,5.94
Imprensa,6.92
Impressão,6.88
Impulso,6.48
Incêndio,4.42
Indústria,5.98
Infiel,7.47
Injusto,5.5
Intenção,6.63
Janela,2.4
Jogador,3.8
Jornada,6.4
Juízo,4.08
Justiça,5.44
Lateral,6.34
Ligação,5.88
Limite,6.02
Linguagem,5.42
Litoral,5.83
Mandato,7.92
Manteiga,2.82
Máquina,3.98
Marcador,3.54
Marido,4.26
Massacre,7.6
Medalha,5.0
Menino,1.79
Mercado,4.26
Metade,3.24
Método,6.08
Milénio,6.38
Minuto,3.84
Mistério,5.84
Miúdo,4.07
Modelo,5.33
Momento,5.13
Montante,7.41
Mudança,5.33
Muralha,5.48
Música,2.5
Navio,3.72
Negócio,6.0
Notável,7.2
Notícia,4.98
Novembro,3.92
Obeso,6.73
Obeso,6.73
Oferta,5.0
Ofício,6.54
Orelha,2.02
Origem,6.17
Orquestra,6.14
Outubro,4.13
Ouvido,2.43
Página,4.48
Paisagem,5.16
Paragem,5.22
Partida,4.21
Partido,5.4
Passagem,5.56
Pássaro,2.18
Passeio,2.98
Pavilhão,5.36
Percurso,6.14
Perfume,4.07
Pergunta,3.25
Pescador,4.14
Pesquisa,6.67
Piloto,4.45
Pimenta,4.48
Pintura,3.5
Piscina,3.56
Planície,6.44
Plástico,4.36
Plenário,8.27
Pormenor,7.15
Porta-voz,7.0
Porteiro,4.71
Português,4.33
Posição,5.4
Potência,7.0
Poupança,5.76
Prática,5.42
Prestação,7.86
Prestígio,7.45
Príncipe,2.83
Princípio,5.07
Problema,4.17
Procura,4.0
Produto,5.96
Professor,3.27
Profissão,4.46
Progresso,6.56
Promotor,6.7
Proporção,7.66
Protecção,5.9
Província,6.52
Público,5.02
Receio,6.02
Reflexão,7.31
Reforma,6.6
Região,5.06
Regime,6.36
Registo,5.76
Relevo,7.06
Relógio,3.6
Relvado,3.69
Repente,5.74
Respeito,4.66
Restante,6.22
Retrato,4.94
Revista,3.98
Revolta,6.02
Riqueza,5.1
Ritual,6.54
Romance,6.98
Ruído,5.06
Saída,3.26
Salário,6.02
Sapato,2.19
Saúde,4.21
Sedutor,7.39
Segredo,2.98
Semana,3.12
Semestre,7.7
Sensação,6.03
Sentido,7.0
Sequência,6.34
Síntese,7.06
Sistema,6.94
Solução,5.76
Sondagem,7.52
Sorriso,2.88
Subida,3.98
Subsídio,6.98
Sugestão,6.57
Suicídio,6.88
Suporte,6.31
Surpresa,3.24
Suspeita,6.78
Suspensão,7.1
Tabela,5.41
Talento,5.58
Técnica,6.65
Telhado,4.42
Tendência,7.38
Ternura,5.02
Terreno,4.84
Título,5.02
Tomada,4.1
Tráfego,7.71
Tragédia,6.88
Trânsito,5.26
Transmissão,7.02
Tratado,6.66
Treinador,5.02
Tristeza,4.2
Triunfo,6.84
Turista,5.35
Utente,7.4
Vantagem,4.82
Vencedor,4.42
Vestígio,7.24
Viagem,4.3
Virtude,6.75
Vítima,6.19
Vizinho,3.76
Vocação,8.34
Volante,4.7
Vontade,3.9
Votação,6.73
Abertura,4.66
Abordagem,6.94
Acessório,7.15
Acidente,4.42
Acusação,6.76
Adaptação,7.23
Adjectivo,5.96
Adversário,5.62
Afirmação,6.16
Agricultor,4.41
Alegria,2.7
Aliado,6.83
Aliança,5.62
Ambiente,4.85
Amizade,3.8
Amplitude,7.34
Análise,6.34
Analista,7.28
Aparelho,5.64
Aparência,6.49
Apetite,5.0
Aprovação,6.14
Arbitragem,6.24
Arquitecto,6.37
Artefacto,7.7
Assassínio,7.24
Assassino,5.68
Atitude,7.06
Atmosfera,6.24
Audiência,6.84
Auditório,6.64
Autarquia,7.32
Autoria,7.3
Avenida,5.44
Aventura,4.98
Balneário,5.47
Basquetebol,4.67
Brincadeira,2.48
Calendário,5.28
Camarada,6.38
Capacete,4.04
Carpinteiro,4.92
Carruagem,4.98
Cavaleiro,4.36
Celebração,5.9
Cemitério,4.56
Centímetro,5.43
Chocolate,2.4
Cientista,6.56
Circulação,6.81
Cobertura,6.12
Cogumelo,3.73
Colocação,6.92
Comandante,5.08
Combinação,7.1
Combustível,5.82
Comparação,5.98
Competência,7.04
Competição,5.54
Componente,6.98
Composição,5.2
Comprimento,4.94
Compromisso,6.77
Computador,5.54
Comunismo,7.84
Concentração,5.95
Concorrente,5.83
Condensador,7.92
Conferência,7.38
Confiança,6.65
Consulado,7.67
Consultório,5.35
Contestação,8.04
Continente,4.8
Convergência,8.1
Conversação,6.56
Costureiro,5.96
Criatura,5.61
Criminoso,6.12
Cruzamento,6.27
Currículo,7.8
Declaração,6.94
Decreto-lei,8.62
Definição,6.12
Degradação,7.42
Delegação,6.92
Densidade,7.38
Dependência,6.74
Depósito,7.13
Desafio,5.9
Desempenho,7.0
Desespero,6.35
Designação,7.8
Desperdício,6.9
Deslocação,7.12
Despedida,4.98
Diamante,6.76
Dignidade,7.44
Dinâmica,7.54
Dinamismo,7.36
Dinastia,6.2
Dinossauro,3.88
Diplomata,7.08
Discípulo,6.26
Discoteca,6.6
Disposição,6.67
Divergência,7.64
Divulgação,7.49
Domicílio,6.92
Educador,4.64
Elefante,2.92
Elemento,5.88
Elevador,3.82
Elevação,6.18
Embalagem,4.94
Embarcação,6.37
Emergência,6.44
Empregado,5.1
Encenador,7.51
Endereço,5.83
Energia,4.96
Enfermagem,6.05
Enfermeiro,5.58
Engenheiro,6.44
Escândalo,6.9
Escritório,5.12
Escultura,6.04
Espectador,5.58
Esperança,5.54
Estatuto,7.72
Estímulo,7.63
Estrutura,6.31
Eucalipto,4.96
Evidência,7.3
Evolução,7.3
Excendente,7.52
Exibição,7.38
Existência,6.8
Explicação,4.96
Exploração,6.16
Exportação,6.9
Fabricante,5.43
Federação,7.53
Fenómeno,6.98
Ferimento,6.44
Ferramenta,4.64
Fotógrafo,4.79
Fundamento,7.0
Galeria,6.3
Garantia,5.66
Governador,6.86
Governante,7.07
Gravidade,7.1
Habitante,5.5
Heroína,6.92
Hipótese,6.88
Homenagem,6.98
Homicídio,7.52
Horizonte,5.9
Imigrante,7.0
Imperador,6.19
Importância,5.46
Importante,4.46
Imprudente,6.98
Incentivo,6.32
Incidência,7.12
Incómodo,6.35
Indicação,6.34
Indicador,6.4
Indivíduo,6.06
Influência,6.8
Inimigo,4.55
Inovação,6.92
Inspiração,7.64
Inquérito,7.18
Instalação,6.06
Instantâneo,7.16
Interesse,5.75
Interior,5.17
Intérprete,6.54
Intervalo,4.54
Intervenção,7.08
Ironia,7.98
Irresponsável,6.38
Jornalista,5.15
Lançamento,6.14
Legislação,7.98
Libertação,6.57
Libertador,6.92
Liderança,7.43
Limitação,6.74
Mão-de-obra,7.21
Material,4.18
Mecanismo,6.52
Medicina,5.22
Mentiroso,3.54
Ministério,7.58
Molécula,8.19
Monarquia,6.48
Motorista,4.48
Munícipe,7.56
Município,6.96
Nascimento,3.76
Natureza,4.23
Nevoeiro,6.16
Nomeação,7.28
Observação,6.38
Observador,5.74
Obstáculo,5.7
Ocasião,5.62
Ocupação,6.08
Ocupante,6.29
Oficina,5.33
Operador,6.63
Opinião,5.59
Opositor,6.84
Optimismo,6.95
Orçamento,7.1
Organismo,6.54
Orifício,7.37
Paciente,5.72
Pagamento,5.08
Paraíso,5.32
Paralelo,6.2
Parâmetro,7.36
Parasita,6.58
Passageiro,5.42
Património,7.56
Patrocínio,7.6
Percentagem,6.69
Permanência,7.35
Personagem,5.18
Perspectiva,7.51
Perturbação,8.08
Pesadelo,4.08
Política,5.96
Poluição,4.86
População,4.98
Povoação,6.0
Prejuízo,7.26
Preparação,6.3
Presidência,6.63
Pressuposto,7.86
Privilégio,7.55
Programa,5.51
Proibição,4.8
Propaganda,7.5
Propósito,8.0
Proteína,7.18
Quantidade,5.31
Quilómetro,5.98
Radiação,7.16
Rapariga,2.2
Reclamação,6.44
Recordação,6.32
Reembolso,7.08
Referendo,7.69
Relevante,7.14
Religião,5.49
Renovação,6.57
Repartição,8.18
Repetição,4.88
Reportagem,6.4
Respiração,4.85
Restaurante,3.48
Resultado,4.94
Retirada,6.66
Reunião,4.87
Sacerdote,6.06
Sacrifício,6.79
Santuário,6.29
Satisfação,5.59
Secretário,5.92
Semelhança,5.59
Seminário,7.73
Sentimental,7.16
Sentimento,6.72
Separação,5.06
Situação,5.44
Sofrimento,5.68
Superfície,5.78
Tabuleiro,4.18
Televisão,2.73
Temporada,6.55
Teoria,7.24
Território,5.92
Testemunho,7.56
Tonelada,6.6
Tratamento,6.31
Tripulação,6.22
Tripulante,7.64
Unidade,5.02
Universo,5.48
Utensílio,5.86
Variante,7.58
Variável,7.5
Veículo,5.62
Vereador,7.98
Veterano,7.65
Viatura,5.9
Vigilância,6.98
Violência,5.6
Visitante,5.7
Aceleração,6.67
Actividade,5.0
Acumulação,6.6
Adiamento,5.92
Adolescência,6.84
Adolescente,6.4
Aeroporto,5.4
Afinidade,7.49
Agrupamento,6.78
Alargamento,6.81
Alcoolismo,7.13
Alimentação,4.4
Alojamento,6.84
Anonimato,6.6
Antecedente,7.44
Apartamento,4.56
Aprendizagem,5.82
Apresentação,5.96
Aproximação,5.88
Apuramento,6.78
Arquipélago,6.82
Arquitectura,6.95
Arrendamento,7.77
Artesanato,6.35
Articulação,7.0
Associado,7.43
Atribuição,6.78
Auto-estrada,5.43
Autonomia,6.38
Autoridade,6.02
Camioneta,3.1
Campeonato,4.94
Candidatura,6.66
Capitalista,8.18
Certificado,8.08
Civilização,7.3
Classificação,6.24
Colaboração,6.48
Comemoração,6.63
Compartimento,6.39
Compatriota,7.5
Complexidade,7.44
Comportamento,5.16
Consideração,7.27
Constituição,7.42
Continuação,5.12
Contra-ataque,5.96
Contrapartida,6.22
Cooperação,7.56
Coordenação,7.37
Correspondência,6.58
Cristianismo,6.26
Deficiência,5.86
Departamento,7.22
Depoimento,7.55
Desconfiança,7.28
Desequilíbrio,6.38
Dificuldade,5.38
Diplomacia,7.72
Dispositivo,7.02
Distribuição,6.22
Diversidade,6.42
Domicílio,6.92
Economista,7.48
Ecossistema,8.14
Eficiência,7.35
Eleitorado,7.83
Encerramento,6.61
Enquadramento,7.47
Ensinamento,6.9
Entendimento,6.76
Entusiasmo,5.48
Escoamento,8.13
Especulação,8.36
Esquecimento,5.22
Estatística,6.96
Estimativa,6.6
Expectativa,7.74
Experiência,5.98
Extremidade,6.73
Farmacêutico,6.51
Fidelidade,7.18
Fim-de-semana,3.39
Finalidade,6.5
Fiscalização,8.56
Fornecimento,6.64
Habilidade,7.1
Hierarquia,7.62
Humanidade,6.12
Identidade,5.58
Imunidade,8.34
Inauguração,7.16
Incompetente,7.08
Inconsciente,7.46
Indemnização,8.02
Independência,6.52
Indiferença,7.0
Inteligência,5.03
Intensidade,7.24
Interlocutor,6.96
Investimento,7.65
Itinerário,6.84
Justificação,6.24
Laboratório,6.58
Localidade,5.56
Localização,5.65
Manifestação,6.56
Matemática,4.45
Melancolia,8.08
Mentalidade,7.02
Mercadoria,6.08
Milionário,5.61
Mobiliário,6.76
Mobilidade,6.4
Modificação,6.9
Negociação,7.25
Negociante,6.44
Ordenamento,7.56
Organização,6.14
Orientação,6.3
Penalidade,7.31
Preocupação,6.14
Prioridade,7.2
Privatização,8.56
Procedimento,7.02
Profundidade,6.77
Propriedade,6.28
Proprietário,7.03
Prosperidade,7.47
Proximidade,6.4
Publicidade,5.94
Raciocínio,6.26
Realização,7.22
Realizador,6.58
Recipiente,5.42
Regulamento,7.73
Remuneração,7.84
Representante,7.14
Reservatório,7.16
Revestimento,6.08
Saneamento,8.66
Segunda-feira,3.08
Significado,5.4
Simplicidade,5.68
Soberania,6.96
Socialista,7.33
Solicitador,8.2
Substituição,6.36
Tecnologia,7.47
Telefone,2.74
Telefonema,4.6
Temperatura,5.9
Tranquilidade,5.94
Urbanização,7.84
Utilização,5.98
Valorização,7.98
Variedade,6.78
Velocidade,4.84
Ter,2.3
Abrir,2.54
Agir,5.69
Andar,1.88
Beber,1.94
Beijar,2.83
Brincar,2.7
Buscar,3.64
Cobrir,3.35
Contar,2.38
Dançar,2.56
Deitar,3.04
Dizer,3.26
Entrar,2.48
Errar,4.07
Estar,2.68
Fechar,2.83
Fugir,3.0
Gostar,2.42
Gritar,2.7
Guardar,4.3
Haver,4.74
Juntar,3.6
Lembrar,3.8
Levar,2.84
Lutar,4.12
Mandar,3.94
Morar,3.24
Morrer,4.21
Mover,5.5
Negar,5.15
Obter,6.35
Ouvir,2.33
Pagar,3.75
Parar,3.54
Partir,3.24
Partir,3.24
Perder,3.45
Poder,4.64
Pousar,4.24
Prender,4.56
Querer,2.82
Roubar,3.92
Saber,3.91
Sair,2.65
Sentir,3.78
Soltar,4.43
Sorrir,2.53
Subir,2.48
Tentar,4.9
Tirar,2.96
Abanar,3.96
Abdicar,7.58
Abraçar,2.84
Abrigar,5.08
Abusar,5.06
Aceitar,4.42
Acender,4.28
Acordar,3.11
Adaptar,6.46
Admitir,6.92
Adquirir,6.57
Afastar,5.25
Afirmar,5.96
Agarrar,3.06
Alcançar,6.27
Amarrar,4.4
Apagar,3.36
Apertar,3.96
Apreciar,5.56
Atingir,5.34
Baralhar,5.35
Caminhar,3.74
Cancelar,6.67
Castigar,4.04
Censurar,7.15
Circular,5.19
Comandar,6.2
Combater,6.0
Combinar,6.64
Começar,3.38
Condenar,6.27
Conhecer,3.76
Convencer,5.52
Criticar,5.64
Debater,6.56
Decorar,5.56
Defender,5.16
Definir,6.5
Deparar,7.19
Derramar,6.24
Despedir,4.86
Discursar,7.23
Discursar,7.23
Embater,7.24
Embrulhar,4.62
Esperar,3.54
Falecer,5.82
Festejar,4.46
Flutuar,5.98
Fornecer,6.14
Gaguejar,6.2
Garantir,6.53
Governar,6.31
Ignorar,6.08
Imitar,4.04
Impedir,6.38
Imprimir,6.42
Inclinar,6.14
Insistir,5.73
Internar,5.48
Inventar,4.18
Investir,6.66
Irritar,4.22
Lamentar,6.82
Legendar,7.0
Legislar,7.75
Levantar,3.29
Liderar,6.9
Madrugar,6.27
Magicar,6.7
Madrugar,6.27
Magicar,6.7
Magoar,5.5
Maltratar,5.32
Massajar,5.81
Melhorar,4.94
Merecer,4.88
Misturar,4.02
Mobilar,6.7
Murmurar,6.12
Namorar,5.0
Navegar,5.77
Nomear,6.79
Obrigar,4.18
Ocorrer,6.12
Ocultar,7.5
Odiar,6.72
Ofender,5.36
Parecer,5.15
Passear,2.56
Pedalar,4.28
Pendurar,4.9
Percorrer,6.66
Perdoar,5.0
Perguntar,3.53
Perseguir,5.8
Perturbar,6.82
Piorar,4.98
Planear,6.5
Ponderar,7.56
Possuir,5.5
Premiar,6.31
Pressentir,7.6
Pretender,6.8
Procurar,4.12
Proibir,3.58
Protestar,6.96
Publicar,6.98
Rabiscar,5.19
Rastejar,4.9
Reagir,6.41
Reatar,7.27
Reaver,7.3
Rebaixar,7.62
Reatar,7.27
Reaver,7.3
Rebentar,5.1
Receber,4.04
Rechear,5.66
Reciclar,5.54
Recitar,5.92
Reclamar,4.96
Recorrer,7.34
Recortar,3.91
Recuar,5.63
Reduzir,6.2
Referir,6.65
Reforçar,6.91
Reformar,6.58
Registar,6.42
Regressar,5.22
Remexer,6.6
Renascer,6.68
Renegar,7.4
Renovar,5.9
Reparar,5.02
Repousar,6.38
Reprovar,5.7
Repuxar,7.64
Residir,6.67
Resolver,4.94
Respirar,2.94
Responder,3.73
Resultar,6.02
Retirar,5.48
Seduzir,7.42
Segurar,3.52
Semear,4.18
Separar,4.32
Simular,6.94
Sortear,5.9
Sossegar,4.53
Sublinhar,5.85
Suplicar,6.45
Temperar,5.84
Tolerar,6.72
Torturar,6.8
Trabalhar,3.92
Traduzir,6.66
Ultrajar,8.35
Variar,4.96
Viajar,4.3
Vigiar,5.76
Visitar,3.88
Aborrecer,5.08
Acelerar,5.74
Acentuar,6.73
Acontecer,4.74
Acrescentar,6.0
Adiantar,5.84
Adivinhar,4.38
Administrar,7.8
Adormecer,3.1
Angustiar,7.35
Anunciar,6.0
Aparecer,3.96
Apetecer,4.24
Apreciar,5.56
Caluniar,8.54
Capacitar,7.47
Catalogar,7.65
Certificar,6.95
Classificar,6.39
Coincidir,6.9
Colaborar,6.5
Compreender,6.06
Corresponder,6.06
Desafiar,6.38
Efectuar,6.68
Elaborar,6.14
Eliminar,4.96
Emagrecer,5.78
Examinar,6.86
Facilitar,6.43
Falsificar,7.19
Felicitar,7.76
Financiar,8.1
Focalizar,7.39
Focalizar,7.39
Fortalecer,7.03
Fotografar,4.94
Funcionar,4.78
Habituar,5.33
Horrorizar,7.18
Humanizar,7.6
Humedecer,6.32
Iluminar,4.72
Improvisar,7.22
Inaugurar,7.14
Incentivar,7.06
Iniciar,4.59
Instituir,8.0
Interpretar,6.49
Interrogar,6.78
Interromper,6.6
Introduzir,6.2
Licenciar,7.65
Lubrificar,7.78
Manifestar,6.68
Manipular,6.86
Maximizar,6.88
Mencionar,7.4
Minimizar,7.19
Mobilizar,7.55
Modificar,5.88
Multiplicar,5.06
Normalizar,7.63
Negociar,6.22
Normalizar,7.63
Obedecer,4.44
Oferecer,4.54
Participar,5.13
Permanecer,6.16
Persuadir,7.44
Pestanejar,5.14
Planificar,7.44
Prejudicar,6.98
Preocupar,5.33
Pressionar,7.21
Principiar,6.95
Purificar,7.37
Quantificar,7.27
Quantificar,7.27
Questionar,6.08
Reacender,7.84
Reactivar,7.42
Recensear,8.4
Recomendar,6.94
Recompensar,5.64
Reconduzir,7.8
Reconfortar,6.48
Reconstruir,6.76
Reconverter,8.16
Recriminar,7.77
Recuperar,6.24
Reembolsar,7.65
Reenviar,7.18
Reformular,7.23
Regenerar,8.42
Reincidir,7.92
Reocupar,7.58
Reenviar,7.18
Reformular,7.23
Representar,6.02
Reproduzir,5.98
Requisitar,6.66
Ressuscitar,5.68
Retroceder,7.84
Rivalizar,7.45
Saborear,6.35
Salientar,7.38
Significar,5.71
Simpatizar,5.41
Simpatizar,5.41
Simplificar,7.0
Sinalizar,7.02
Sintetizar,7.34
Solicitar,7.83
Subestimar,8.02
Subordinar,7.7
Substituir,5.16
Sumariar,6.48
Testemunhar,7.58
Tipificar,8.16
Totalizar,7.42
Tranquilizar,6.48
Transparecer,7.21
Usufruir,7.77
Valorizar,6.57
Verificar,6.4
Actualizar,7.52
Adicionar,5.54
Coleccionar,5.08
Contabilizar,7.66
Desaparecer,4.0
Desequilibrar,5.98
Desinteressar,6.04
Generalizar,7.18
Homenagear,7.74
Hospitalizar,6.73
Identificar,5.95
Impressionar,6.86
Influenciar,6.84
Liberalizar,7.75
Monopolizar,8.1
Naturalizar,7.24
Popularizar,7.46
Liberalizar,7.75
Posicionar,7.02
Possibilitar,6.3
Privilegiar,7.32
Proporcionar,7.04
Reaparecer,7.1
Reconsiderar,7.33
Reconstituir,7.5
Regulamentar,7.5
Relacionar,6.48
Restabelecer,7.78
Sensibilizar,7.24
Solucionar,6.88
Teatralizar,7.78
Transaccionar,8.02
Bom,1.81
Mau,1.33
Ágil,6.25
Amplo,6.9
Azul,2.0
Baixo,4.72
Belo,3.92
Caro,3.9
Cheio,2.42
Comum,5.36
Curto,3.42
Doce,3.36
Fácil,3.1
Falso,4.91
Feio,1.77
Fraco,3.71
Frio,1.9
Geral,5.16
Grande,1.95
Igual,4.9
Largo,3.9
Lindo,2.63
Longo,4.08
Magro,3.88
Maior,2.8
Livre,4.22
Neutro,7.2
Normal,4.21
Novo,2.65
Pior,3.45
Pleno,7.27
Próprio,4.73
Quente,2.03
Rico,3.96
Simples,4.24
Actual,5.92
Alegre,2.64
Amargo,4.4
Antigo,4.08
Anual,5.08
Barato,4.28
Básico,6.0
Bonito,2.0
Calado,2.81
Casado,3.14
Célebre,6.96
Certeiro,6.64
Cheiroso,4.6
Céptico,8.23
Coberto,4.06
Cómico,5.76
Compacto,6.42
Completo,4.82
Confuso,6.05
Contente,2.68
Decente,6.49
Difícil,2.92
Discreto,6.43
Enorme,6.7
Europeu,6.29
Externo,6.46
Fechado,2.75
Festivo,6.08
Flácido,6.96
Formoso,7.6
Frequente,6.49
Frustrado,7.4
Genial,5.9
Gradual,7.33
Gratuito,5.94
Grosseiro,6.78
Heróico,6.16
Humilde,6.85
Ideal,6.02
Ilegal,6.74
Ilustre,6.72
Incrível,5.38
Ingénuo,6.7
Íntimo,6.74
Invulgar,6.46
Juvenil,6.1
Latente,8.49
Latente,8.49
Lectivo,5.98
Líquido,4.46
Lúcido,7.6
Lúdico,6.94
Macio,4.5
Mínimo,5.54
Moderno,6.19
Mundial,5.48
Nervoso,5.27
Oculto,8.02
Oposto,5.8
Pequeno,2.02
Perfeito,5.0
Pesado,3.76
Péssimo,5.02
Policial,6.7
Popular,5.98
Prático,5.96
Principal,5.45
Prudente,7.61
Queimado,3.71
Queimado,6.76
Querido,3.45
Quieto,3.7
Radical,5.94
Refeito,7.21
Remoto,7.32
Rentável,7.26
Repleto,6.54
Restrito,6.54
Romano,5.68
Rústico,7.42
Sagrado,6.4
Saudável,5.2
Seguro,5.04
Selvagem,5.35
Semanal,5.4
Sensato,6.98
Sólido,5.04
Sozinho,2.98
Suave,4.48
Suspenso,6.44
Tardio,5.38
Tímido,5.82
Trágico,6.95
Último,3.74
Abatido,6.55
Abundante,6.76
Acessível,6.18
Acolhedor,6.65
Adaptável,8.34
