# van Paridon, Thompson (in prep.)
a1	a2	b1	b2
ευδιάθετος	ευδιάθετα	ακριβής	ακριβώς
ευδιάθετος	ευδιάθετα	επαγγελματίας	επαγγελματικά
ευδιάθετος	ευδιάθετα	γρήγορος	γρήγορα
ευδιάθετος	ευδιάθετα	ήσυχος	ήσυχα
ευδιάθετος	ευδιάθετα	ραγδαίος	ραγδαία
ευδιάθετος	ευδιάθετα	σπάνιος	σπάνια
ευδιάθετος	ευδιάθετα	διστακτικός	διστακτικά
ευδιάθετος	ευδιάθετα	ασφαλής	με_ασφάλεια
ευδιάθετος	ευδιάθετα	σοβαρός	σοβαρά
ευδιάθετος	ευδιάθετα	αργός	αργά
ευδιάθετος	ευδιάθετα	ξαφνικός	ξαφνικά
ευδιάθετος	ευδιάθετα	σβέλτος	σβέλτα
ευδιάθετος	ευδιάθετα	χαρακτηριστικός	χαρακτηριστικά
ευδιάθετος	ευδιάθετα	ατυχής	δυστυχώς
ευδιάθετος	ευδιάθετα	συνήθης	συνήθως
ευδιάθετος	ευδιάθετα	καταπληκτικό	καταπλητικά
ευδιάθετος	ευδιάθετα	προφανής	προφανώς
ευδιάθετος	ευδιάθετα	ήρεμος	ήρεμα
πλήρης	τελείως	αποτελεσματικός	αποτελεσματικά
πλήρης	τελείως	τυχερός	ευτυχώς
πλήρης	τελείως	ελεύθερος	ελεύθερα
πλήρης	τελείως	εξοργισμένος	εξοργισμένα
πλήρης	τελείως	χαρούμενος	χαρούμενα
πλήρης	τελείως	άμεσος	αμέσως
πλήρης	τελείως	σποραδικός	σποραδικά
πλήρης	τελείως	τυχερός	ευτυχώς
πλήρης	τελείως	o_περισσότερος	κυρίως
πλήρης	τελείως	προφανής	προφανώς
πλήρης	τελείως	περιστασιακός	περιστασιακά
πλήρης	τελείως	πιθανός	πιθανώς
πλήρης	τελείως	ακριβής	ακριβώς
πλήρης	τελείως	επαγγελματίας	επαγγελματικά
πλήρης	τελείως	γρήγορος	γρήγορα
πλήρης	τελείως	ήσυχος	ήσυχα
πλήρης	τελείως	ραγδαίος	ραγδαία
πλήρης	τελείως	σπάνιος	σπάνια
πλήρης	τελείως	διστακτικός	διστακτικά
πλήρης	τελείως	ασφαλής	με_ασφάλεια
πλήρης	τελείως	σοβαρός	σοβαρά
πλήρης	τελείως	αργός	αργά
πλήρης	τελείως	ξαφνικός	ξαφνικά
πλήρης	τελείως	σβέλτος	σβέλτα
πλήρης	τελείως	χαρακτηριστικός	χαρακτηριστικά
πλήρης	τελείως	ατυχής	δυστυχώς
πλήρης	τελείως	συνήθης	συνήθως
πλήρης	τελείως	καταπληκτικό	καταπλητικά
πλήρης	τελείως	προφανής	προφανώς
πλήρης	τελείως	ήρεμος	ήρεμα
πλήρης	τελείως	ευδιάθετος	ευδιάθετα
αποτελεσματικός	αποτελεσματικά	τυχερός	ευτυχώς
αποτελεσματικός	αποτελεσματικά	ελεύθερος	ελεύθερα
αποτελεσματικός	αποτελεσματικά	εξοργισμένος	εξοργισμένα
αποτελεσματικός	αποτελεσματικά	χαρούμενος	χαρούμενα
αποτελεσματικός	αποτελεσματικά	άμεσος	αμέσως
αποτελεσματικός	αποτελεσματικά	σποραδικός	σποραδικά
αποτελεσματικός	αποτελεσματικά	τυχερός	ευτυχώς
αποτελεσματικός	αποτελεσματικά	o_περισσότερος	κυρίως
αποτελεσματικός	αποτελεσματικά	προφανής	προφανώς
αποτελεσματικός	αποτελεσματικά	περιστασιακός	περιστασιακά
αποτελεσματικός	αποτελεσματικά	πιθανός	πιθανώς
αποτελεσματικός	αποτελεσματικά	ακριβής	ακριβώς
αποτελεσματικός	αποτελεσματικά	επαγγελματίας	επαγγελματικά
αποτελεσματικός	αποτελεσματικά	γρήγορος	γρήγορα
αποτελεσματικός	αποτελεσματικά	ήσυχος	ήσυχα
αποτελεσματικός	αποτελεσματικά	ραγδαίος	ραγδαία
αποτελεσματικός	αποτελεσματικά	σπάνιος	σπάνια
αποτελεσματικός	αποτελεσματικά	διστακτικός	διστακτικά
αποτελεσματικός	αποτελεσματικά	ασφαλής	με_ασφάλεια
αποτελεσματικός	αποτελεσματικά	σοβαρός	σοβαρά
αποτελεσματικός	αποτελεσματικά	αργός	αργά
αποτελεσματικός	αποτελεσματικά	ξαφνικός	ξαφνικά
αποτελεσματικός	αποτελεσματικά	σβέλτος	σβέλτα
αποτελεσματικός	αποτελεσματικά	χαρακτηριστικός	χαρακτηριστικά
αποτελεσματικός	αποτελεσματικά	ατυχής	δυστυχώς
αποτελεσματικός	αποτελεσματικά	συνήθης	συνήθως
αποτελεσματικός	αποτελεσματικά	καταπληκτικό	καταπλητικά
αποτελεσματικός	αποτελεσματικά	προφανής	προφανώς
αποτελεσματικός	αποτελεσματικά	ήρεμος	ήρεμα
αποτελεσματικός	αποτελεσματικά	ευδιάθετος	ευδιάθετα
αποτελεσματικός	αποτελεσματικά	πλήρης	τελείως
τυχερός	ευτυχώς	ελεύθερος	ελεύθερα
τυχερός	ευτυχώς	εξοργισμένος	εξοργισμένα
τυχερός	ευτυχώς	χαρούμενος	χαρούμενα
τυχερός	ευτυχώς	άμεσος	αμέσως
τυχερός	ευτυχώς	σποραδικός	σποραδικά
τυχερός	ευτυχώς	τυχερός	ευτυχώς
τυχερός	ευτυχώς	o_περισσότερος	κυρίως
τυχερός	ευτυχώς	προφανής	προφανώς
τυχερός	ευτυχώς	περιστασιακός	περιστασιακά
τυχερός	ευτυχώς	πιθανός	πιθανώς
τυχερός	ευτυχώς	ακριβής	ακριβώς
τυχερός	ευτυχώς	επαγγελματίας	επαγγελματικά
τυχερός	ευτυχώς	γρήγορος	γρήγορα
τυχερός	ευτυχώς	ήσυχος	ήσυχα
τυχερός	ευτυχώς	ραγδαίος	ραγδαία
τυχερός	ευτυχώς	σπάνιος	σπάνια
τυχερός	ευτυχώς	διστακτικός	διστακτικά
τυχερός	ευτυχώς	ασφαλής	με_ασφάλεια
τυχερός	ευτυχώς	σοβαρός	σοβαρά
τυχερός	ευτυχώς	αργός	αργά
τυχερός	ευτυχώς	ξαφνικός	ξαφνικά
τυχερός	ευτυχώς	σβέλτος	σβέλτα
τυχερός	ευτυχώς	χαρακτηριστικός	χαρακτηριστικά
τυχερός	ευτυχώς	ατυχής	δυστυχώς
τυχερός	ευτυχώς	συνήθης	συνήθως
τυχερός	ευτυχώς	καταπληκτικό	καταπλητικά
τυχερός	ευτυχώς	προφανής	προφανώς
τυχερός	ευτυχώς	ήρεμος	ήρεμα
τυχερός	ευτυχώς	ευδιάθετος	ευδιάθετα
τυχερός	ευτυχώς	πλήρης	τελείως
τυχερός	ευτυχώς	αποτελεσματικός	αποτελεσματικά
ελεύθερος	ελεύθερα	εξοργισμένος	εξοργισμένα
ελεύθερος	ελεύθερα	χαρούμενος	χαρούμενα
ελεύθερος	ελεύθερα	άμεσος	αμέσως
ελεύθερος	ελεύθερα	σποραδικός	σποραδικά
ελεύθερος	ελεύθερα	τυχερός	ευτυχώς
ελεύθερος	ελεύθερα	o_περισσότερος	κυρίως
ελεύθερος	ελεύθερα	προφανής	προφανώς
ελεύθερος	ελεύθερα	περιστασιακός	περιστασιακά
ελεύθερος	ελεύθερα	πιθανός	πιθανώς
ελεύθερος	ελεύθερα	ακριβής	ακριβώς
ελεύθερος	ελεύθερα	επαγγελματίας	επαγγελματικά
ελεύθερος	ελεύθερα	γρήγορος	γρήγορα
ελεύθερος	ελεύθερα	ήσυχος	ήσυχα
ελεύθερος	ελεύθερα	ραγδαίος	ραγδαία
ελεύθερος	ελεύθερα	σπάνιος	σπάνια
ελεύθερος	ελεύθερα	διστακτικός	διστακτικά
ελεύθερος	ελεύθερα	ασφαλής	με_ασφάλεια
ελεύθερος	ελεύθερα	σοβαρός	σοβαρά
ελεύθερος	ελεύθερα	αργός	αργά
ελεύθερος	ελεύθερα	ξαφνικός	ξαφνικά
ελεύθερος	ελεύθερα	σβέλτος	σβέλτα
ελεύθερος	ελεύθερα	χαρακτηριστικός	χαρακτηριστικά
ελεύθερος	ελεύθερα	ατυχής	δυστυχώς
ελεύθερος	ελεύθερα	συνήθης	συνήθως
ελεύθερος	ελεύθερα	καταπληκτικό	καταπλητικά
ελεύθερος	ελεύθερα	προφανής	προφανώς
ελεύθερος	ελεύθερα	ήρεμος	ήρεμα
ελεύθερος	ελεύθερα	ευδιάθετος	ευδιάθετα
ελεύθερος	ελεύθερα	πλήρης	τελείως
ελεύθερος	ελεύθερα	αποτελεσματικός	αποτελεσματικά
ελεύθερος	ελεύθερα	τυχερός	ευτυχώς
εξοργισμένος	εξοργισμένα	χαρούμενος	χαρούμενα
εξοργισμένος	εξοργισμένα	άμεσος	αμέσως
εξοργισμένος	εξοργισμένα	σποραδικός	σποραδικά
εξοργισμένος	εξοργισμένα	τυχερός	ευτυχώς
εξοργισμένος	εξοργισμένα	o_περισσότερος	κυρίως
εξοργισμένος	εξοργισμένα	προφανής	προφανώς
εξοργισμένος	εξοργισμένα	περιστασιακός	περιστασιακά
εξοργισμένος	εξοργισμένα	πιθανός	πιθανώς
εξοργισμένος	εξοργισμένα	ακριβής	ακριβώς
εξοργισμένος	εξοργισμένα	επαγγελματίας	επαγγελματικά
εξοργισμένος	εξοργισμένα	γρήγορος	γρήγορα
εξοργισμένος	εξοργισμένα	ήσυχος	ήσυχα
εξοργισμένος	εξοργισμένα	ραγδαίος	ραγδαία
εξοργισμένος	εξοργισμένα	σπάνιος	σπάνια
εξοργισμένος	εξοργισμένα	διστακτικός	διστακτικά
εξοργισμένος	εξοργισμένα	ασφαλής	με_ασφάλεια
εξοργισμένος	εξοργισμένα	σοβαρός	σοβαρά
εξοργισμένος	εξοργισμένα	αργός	αργά
εξοργισμένος	εξοργισμένα	ξαφνικός	ξαφνικά
εξοργισμένος	εξοργισμένα	σβέλτος	σβέλτα
εξοργισμένος	εξοργισμένα	χαρακτηριστικός	χαρακτηριστικά
εξοργισμένος	εξοργισμένα	ατυχής	δυστυχώς
εξοργισμένος	εξοργισμένα	συνήθης	συνήθως
εξοργισμένος	εξοργισμένα	καταπληκτικό	καταπλητικά
εξοργισμένος	εξοργισμένα	προφανής	προφανώς
εξοργισμένος	εξοργισμένα	ήρεμος	ήρεμα
εξοργισμένος	εξοργισμένα	ευδιάθετος	ευδιάθετα
εξοργισμένος	εξοργισμένα	πλήρης	τελείως
εξοργισμένος	εξοργισμένα	αποτελεσματικός	αποτελεσματικά
εξοργισμένος	εξοργισμένα	τυχερός	ευτυχώς
εξοργισμένος	εξοργισμένα	ελεύθερος	ελεύθερα
χαρούμενος	χαρούμενα	άμεσος	αμέσως
χαρούμενος	χαρούμενα	σποραδικός	σποραδικά
χαρούμενος	χαρούμενα	τυχερός	ευτυχώς
χαρούμενος	χαρούμενα	o_περισσότερος	κυρίως
χαρούμενος	χαρούμενα	προφανής	προφανώς
χαρούμενος	χαρούμενα	περιστασιακός	περιστασιακά
χαρούμενος	χαρούμενα	πιθανός	πιθανώς
χαρούμενος	χαρούμενα	ακριβής	ακριβώς
χαρούμενος	χαρούμενα	επαγγελματίας	επαγγελματικά
χαρούμενος	χαρούμενα	γρήγορος	γρήγορα
χαρούμενος	χαρούμενα	ήσυχος	ήσυχα
χαρούμενος	χαρούμενα	ραγδαίος	ραγδαία
χαρούμενος	χαρούμενα	σπάνιος	σπάνια
χαρούμενος	χαρούμενα	διστακτικός	διστακτικά
χαρούμενος	χαρούμενα	ασφαλής	με_ασφάλεια
χαρούμενος	χαρούμενα	σοβαρός	σοβαρά
χαρούμενος	χαρούμενα	αργός	αργά
χαρούμενος	χαρούμενα	ξαφνικός	ξαφνικά
χαρούμενος	χαρούμενα	σβέλτος	σβέλτα
χαρούμενος	χαρούμενα	χαρακτηριστικός	χαρακτηριστικά
χαρούμενος	χαρούμενα	ατυχής	δυστυχώς
χαρούμενος	χαρούμενα	συνήθης	συνήθως
χαρούμενος	χαρούμενα	καταπληκτικό	καταπλητικά
χαρούμενος	χαρούμενα	προφανής	προφανώς
χαρούμενος	χαρούμενα	ήρεμος	ήρεμα
χαρούμενος	χαρούμενα	ευδιάθετος	ευδιάθετα
χαρούμενος	χαρούμενα	πλήρης	τελείως
χαρούμενος	χαρούμενα	αποτελεσματικός	αποτελεσματικά
χαρούμενος	χαρούμενα	τυχερός	ευτυχώς
χαρούμενος	χαρούμενα	ελεύθερος	ελεύθερα
χαρούμενος	χαρούμενα	εξοργισμένος	εξοργισμένα
άμεσος	αμέσως	σποραδικός	σποραδικά
άμεσος	αμέσως	τυχερός	ευτυχώς
άμεσος	αμέσως	o_περισσότερος	κυρίως
άμεσος	αμέσως	προφανής	προφανώς
άμεσος	αμέσως	περιστασιακός	περιστασιακά
άμεσος	αμέσως	πιθανός	πιθανώς
άμεσος	αμέσως	ακριβής	ακριβώς
άμεσος	αμέσως	επαγγελματίας	επαγγελματικά
άμεσος	αμέσως	γρήγορος	γρήγορα
άμεσος	αμέσως	ήσυχος	ήσυχα
άμεσος	αμέσως	ραγδαίος	ραγδαία
άμεσος	αμέσως	σπάνιος	σπάνια
άμεσος	αμέσως	διστακτικός	διστακτικά
άμεσος	αμέσως	ασφαλής	με_ασφάλεια
άμεσος	αμέσως	σοβαρός	σοβαρά
άμεσος	αμέσως	αργός	αργά
άμεσος	αμέσως	ξαφνικός	ξαφνικά
άμεσος	αμέσως	σβέλτος	σβέλτα
άμεσος	αμέσως	χαρακτηριστικός	χαρακτηριστικά
άμεσος	αμέσως	ατυχής	δυστυχώς
άμεσος	αμέσως	συνήθης	συνήθως
άμεσος	αμέσως	καταπληκτικό	καταπλητικά
άμεσος	αμέσως	προφανής	προφανώς
άμεσος	αμέσως	ήρεμος	ήρεμα
άμεσος	αμέσως	ευδιάθετος	ευδιάθετα
άμεσος	αμέσως	πλήρης	τελείως
άμεσος	αμέσως	αποτελεσματικός	αποτελεσματικά
άμεσος	αμέσως	τυχερός	ευτυχώς
άμεσος	αμέσως	ελεύθερος	ελεύθερα
άμεσος	αμέσως	εξοργισμένος	εξοργισμένα
άμεσος	αμέσως	χαρούμενος	χαρούμενα
σποραδικός	σποραδικά	τυχερός	ευτυχώς
σποραδικός	σποραδικά	o_περισσότερος	κυρίως
σποραδικός	σποραδικά	προφανής	προφανώς
σποραδικός	σποραδικά	περιστασιακός	περιστασιακά
σποραδικός	σποραδικά	πιθανός	πιθανώς
σποραδικός	σποραδικά	ακριβής	ακριβώς
σποραδικός	σποραδικά	επαγγελματίας	επαγγελματικά
σποραδικός	σποραδικά	γρήγορος	γρήγορα
σποραδικός	σποραδικά	ήσυχος	ήσυχα
σποραδικός	σποραδικά	ραγδαίος	ραγδαία
σποραδικός	σποραδικά	σπάνιος	σπάνια
σποραδικός	σποραδικά	διστακτικός	διστακτικά
σποραδικός	σποραδικά	ασφαλής	με_ασφάλεια
σποραδικός	σποραδικά	σοβαρός	σοβαρά
σποραδικός	σποραδικά	αργός	αργά
σποραδικός	σποραδικά	ξαφνικός	ξαφνικά
σποραδικός	σποραδικά	σβέλτος	σβέλτα
σποραδικός	σποραδικά	χαρακτηριστικός	χαρακτηριστικά
σποραδικός	σποραδικά	ατυχής	δυστυχώς
σποραδικός	σποραδικά	συνήθης	συνήθως
σποραδικός	σποραδικά	καταπληκτικό	καταπλητικά
σποραδικός	σποραδικά	προφανής	προφανώς
σποραδικός	σποραδικά	ήρεμος	ήρεμα
σποραδικός	σποραδικά	ευδιάθετος	ευδιάθετα
σποραδικός	σποραδικά	πλήρης	τελείως
σποραδικός	σποραδικά	αποτελεσματικός	αποτελεσματικά
σποραδικός	σποραδικά	τυχερός	ευτυχώς
σποραδικός	σποραδικά	ελεύθερος	ελεύθερα
σποραδικός	σποραδικά	εξοργισμένος	εξοργισμένα
σποραδικός	σποραδικά	χαρούμενος	χαρούμενα
σποραδικός	σποραδικά	άμεσος	αμέσως
τυχερός	ευτυχώς	o_περισσότερος	κυρίως
τυχερός	ευτυχώς	προφανής	προφανώς
τυχερός	ευτυχώς	περιστασιακός	περιστασιακά
τυχερός	ευτυχώς	πιθανός	πιθανώς
τυχερός	ευτυχώς	ακριβής	ακριβώς
τυχερός	ευτυχώς	επαγγελματίας	επαγγελματικά
τυχερός	ευτυχώς	γρήγορος	γρήγορα
τυχερός	ευτυχώς	ήσυχος	ήσυχα
τυχερός	ευτυχώς	ραγδαίος	ραγδαία
τυχερός	ευτυχώς	σπάνιος	σπάνια
τυχερός	ευτυχώς	διστακτικός	διστακτικά
τυχερός	ευτυχώς	ασφαλής	με_ασφάλεια
τυχερός	ευτυχώς	σοβαρός	σοβαρά
τυχερός	ευτυχώς	αργός	αργά
τυχερός	ευτυχώς	ξαφνικός	ξαφνικά
τυχερός	ευτυχώς	σβέλτος	σβέλτα
τυχερός	ευτυχώς	χαρακτηριστικός	χαρακτηριστικά
τυχερός	ευτυχώς	ατυχής	δυστυχώς
τυχερός	ευτυχώς	συνήθης	συνήθως
τυχερός	ευτυχώς	καταπληκτικό	καταπλητικά
τυχερός	ευτυχώς	προφανής	προφανώς
τυχερός	ευτυχώς	ήρεμος	ήρεμα
τυχερός	ευτυχώς	ευδιάθετος	ευδιάθετα
τυχερός	ευτυχώς	πλήρης	τελείως
τυχερός	ευτυχώς	αποτελεσματικός	αποτελεσματικά
τυχερός	ευτυχώς	τυχερός	ευτυχώς
τυχερός	ευτυχώς	ελεύθερος	ελεύθερα
τυχερός	ευτυχώς	εξοργισμένος	εξοργισμένα
τυχερός	ευτυχώς	χαρούμενος	χαρούμενα
τυχερός	ευτυχώς	άμεσος	αμέσως
τυχερός	ευτυχώς	σποραδικός	σποραδικά
o_περισσότερος	κυρίως	προφανής	προφανώς
o_περισσότερος	κυρίως	περιστασιακός	περιστασιακά
o_περισσότερος	κυρίως	πιθανός	πιθανώς
o_περισσότερος	κυρίως	ακριβής	ακριβώς
o_περισσότερος	κυρίως	επαγγελματίας	επαγγελματικά
o_περισσότερος	κυρίως	γρήγορος	γρήγορα
o_περισσότερος	κυρίως	ήσυχος	ήσυχα
o_περισσότερος	κυρίως	ραγδαίος	ραγδαία
o_περισσότερος	κυρίως	σπάνιος	σπάνια
o_περισσότερος	κυρίως	διστακτικός	διστακτικά
o_περισσότερος	κυρίως	ασφαλής	με_ασφάλεια
o_περισσότερος	κυρίως	σοβαρός	σοβαρά
o_περισσότερος	κυρίως	αργός	αργά
o_περισσότερος	κυρίως	ξαφνικός	ξαφνικά
o_περισσότερος	κυρίως	σβέλτος	σβέλτα
o_περισσότερος	κυρίως	χαρακτηριστικός	χαρακτηριστικά
o_περισσότερος	κυρίως	ατυχής	δυστυχώς
o_περισσότερος	κυρίως	συνήθης	συνήθως
o_περισσότερος	κυρίως	καταπληκτικό	καταπλητικά
o_περισσότερος	κυρίως	προφανής	προφανώς
o_περισσότερος	κυρίως	ήρεμος	ήρεμα
o_περισσότερος	κυρίως	ευδιάθετος	ευδιάθετα
o_περισσότερος	κυρίως	πλήρης	τελείως
o_περισσότερος	κυρίως	αποτελεσματικός	αποτελεσματικά
o_περισσότερος	κυρίως	τυχερός	ευτυχώς
o_περισσότερος	κυρίως	ελεύθερος	ελεύθερα
o_περισσότερος	κυρίως	εξοργισμένος	εξοργισμένα
o_περισσότερος	κυρίως	χαρούμενος	χαρούμενα
o_περισσότερος	κυρίως	άμεσος	αμέσως
o_περισσότερος	κυρίως	σποραδικός	σποραδικά
o_περισσότερος	κυρίως	τυχερός	ευτυχώς
προφανής	προφανώς	περιστασιακός	περιστασιακά
προφανής	προφανώς	πιθανός	πιθανώς
προφανής	προφανώς	ακριβής	ακριβώς
προφανής	προφανώς	επαγγελματίας	επαγγελματικά
προφανής	προφανώς	γρήγορος	γρήγορα
προφανής	προφανώς	ήσυχος	ήσυχα
προφανής	προφανώς	ραγδαίος	ραγδαία
προφανής	προφανώς	σπάνιος	σπάνια
προφανής	προφανώς	διστακτικός	διστακτικά
προφανής	προφανώς	ασφαλής	με_ασφάλεια
προφανής	προφανώς	σοβαρός	σοβαρά
προφανής	προφανώς	αργός	αργά
προφανής	προφανώς	ξαφνικός	ξαφνικά
προφανής	προφανώς	σβέλτος	σβέλτα
προφανής	προφανώς	χαρακτηριστικός	χαρακτηριστικά
προφανής	προφανώς	ατυχής	δυστυχώς
προφανής	προφανώς	συνήθης	συνήθως
προφανής	προφανώς	καταπληκτικό	καταπλητικά
προφανής	προφανώς	προφανής	προφανώς
προφανής	προφανώς	ήρεμος	ήρεμα
προφανής	προφανώς	ευδιάθετος	ευδιάθετα
προφανής	προφανώς	πλήρης	τελείως
προφανής	προφανώς	αποτελεσματικός	αποτελεσματικά
προφανής	προφανώς	τυχερός	ευτυχώς
προφανής	προφανώς	ελεύθερος	ελεύθερα
προφανής	προφανώς	εξοργισμένος	εξοργισμένα
προφανής	προφανώς	χαρούμενος	χαρούμενα
προφανής	προφανώς	άμεσος	αμέσως
προφανής	προφανώς	σποραδικός	σποραδικά
προφανής	προφανώς	τυχερός	ευτυχώς
προφανής	προφανώς	o_περισσότερος	κυρίως
περιστασιακός	περιστασιακά	πιθανός	πιθανώς
περιστασιακός	περιστασιακά	ακριβής	ακριβώς
περιστασιακός	περιστασιακά	επαγγελματίας	επαγγελματικά
περιστασιακός	περιστασιακά	γρήγορος	γρήγορα
περιστασιακός	περιστασιακά	ήσυχος	ήσυχα
περιστασιακός	περιστασιακά	ραγδαίος	ραγδαία
περιστασιακός	περιστασιακά	σπάνιος	σπάνια
περιστασιακός	περιστασιακά	διστακτικός	διστακτικά
περιστασιακός	περιστασιακά	ασφαλής	με_ασφάλεια
