# van Paridon, Thompson (in prep.)
a1	a2	b1	b2
μπαμπάς	μαμά	πρίγκηπας	πριγκήπισσα
μπαμπάς	μαμά	γιος	κόρη
μπαμπάς	μαμά	γιοι	κόρες
μπαμπάς	μαμά	ετεροθαλής_αδερφός	ετεροθαλής_αδερφή
μπαμπάς	μαμά	πατριός	μητριά
μπαμπάς	μαμά	θετός_γιος	θετή_κόρη
μπαμπάς	μαμά	θείος	θεία
μπαμπάς	μαμά	αγόρι	κορίτσι
μπαμπάς	μαμά	αδερφός	αδερφή
μπαμπάς	μαμά	αδερφοί	αδερφές
πατέρας	μητέρα	παππούς	γιαγιά
πατέρας	μητέρα	παππούς	γιαγιά
πατέρας	μητέρα	εγγονός	εγγονή
πατέρας	μητέρα	γαμπρός	νύφη
πατέρας	μητέρα	αυτός	αυτή
πατέρας	μητέρα	δικός	αυτή
πατέρας	μητέρα	σύζυγος	σύζυγος
πατέρας	μητέρα	βασιλιάς	βασίλισσα
πατέρας	μητέρα	άντρας	γυναίκα
πατέρας	μητέρα	ανηψιός	ανηψιά
πατέρας	μητέρα	αστυνόμος	αστυνόμος
πατέρας	μητέρα	πρίγκηπας	πριγκήπισσα
πατέρας	μητέρα	γιος	κόρη
πατέρας	μητέρα	γιοι	κόρες
πατέρας	μητέρα	ετεροθαλής_αδερφός	ετεροθαλής_αδερφή
πατέρας	μητέρα	πατριός	μητριά
πατέρας	μητέρα	θετός_γιος	θετή_κόρη
πατέρας	μητέρα	θείος	θεία
πατέρας	μητέρα	αγόρι	κορίτσι
πατέρας	μητέρα	αδερφός	αδερφή
πατέρας	μητέρα	αδερφοί	αδερφές
πατέρας	μητέρα	μπαμπάς	μαμά
παππούς	γιαγιά	παππούς	γιαγιά
παππούς	γιαγιά	εγγονός	εγγονή
παππούς	γιαγιά	γαμπρός	νύφη
παππούς	γιαγιά	αυτός	αυτή
παππούς	γιαγιά	δικός	αυτή
παππούς	γιαγιά	σύζυγος	σύζυγος
παππούς	γιαγιά	βασιλιάς	βασίλισσα
παππούς	γιαγιά	άντρας	γυναίκα
παππούς	γιαγιά	ανηψιός	ανηψιά
παππούς	γιαγιά	αστυνόμος	αστυνόμος
παππούς	γιαγιά	πρίγκηπας	πριγκήπισσα
παππούς	γιαγιά	γιος	κόρη
παππούς	γιαγιά	γιοι	κόρες
παππούς	γιαγιά	ετεροθαλής_αδερφός	ετεροθαλής_αδερφή
παππούς	γιαγιά	πατριός	μητριά
παππούς	γιαγιά	θετός_γιος	θετή_κόρη
παππούς	γιαγιά	θείος	θεία
παππούς	γιαγιά	αγόρι	κορίτσι
παππούς	γιαγιά	αδερφός	αδερφή
παππούς	γιαγιά	αδερφοί	αδερφές
παππούς	γιαγιά	μπαμπάς	μαμά
παππούς	γιαγιά	πατέρας	μητέρα
παππούς	γιαγιά	εγγονός	εγγονή
παππούς	γιαγιά	γαμπρός	νύφη
παππούς	γιαγιά	αυτός	αυτή
παππούς	γιαγιά	δικός	αυτή
παππούς	γιαγιά	σύζυγος	σύζυγος
παππούς	γιαγιά	βασιλιάς	βασίλισσα
παππούς	γιαγιά	άντρας	γυναίκα
παππούς	γιαγιά	ανηψιός	ανηψιά
παππούς	γιαγιά	αστυνόμος	αστυνόμος
παππούς	γιαγιά	πρίγκηπας	πριγκήπισσα
παππούς	γιαγιά	γιος	κόρη
παππούς	γιαγιά	γιοι	κόρες
παππούς	γιαγιά	ετεροθαλής_αδερφός	ετεροθαλής_αδερφή
παππούς	γιαγιά	πατριός	μητριά
παππούς	γιαγιά	θετός_γιος	θετή_κόρη
παππούς	γιαγιά	θείος	θεία
παππούς	γιαγιά	αγόρι	κορίτσι
παππούς	γιαγιά	αδερφός	αδερφή
παππούς	γιαγιά	αδερφοί	αδερφές
παππούς	γιαγιά	μπαμπάς	μαμά
παππούς	γιαγιά	πατέρας	μητέρα
παππούς	γιαγιά	παππούς	γιαγιά
εγγονός	εγγονή	γαμπρός	νύφη
εγγονός	εγγονή	αυτός	αυτή
εγγονός	εγγονή	δικός	αυτή
εγγονός	εγγονή	σύζυγος	σύζυγος
εγγονός	εγγονή	βασιλιάς	βασίλισσα
εγγονός	εγγονή	άντρας	γυναίκα
εγγονός	εγγονή	ανηψιός	ανηψιά
εγγονός	εγγονή	αστυνόμος	αστυνόμος
εγγονός	εγγονή	πρίγκηπας	πριγκήπισσα
εγγονός	εγγονή	γιος	κόρη
εγγονός	εγγονή	γιοι	κόρες
εγγονός	εγγονή	ετεροθαλής_αδερφός	ετεροθαλής_αδερφή
εγγονός	εγγονή	πατριός	μητριά
εγγονός	εγγονή	θετός_γιος	θετή_κόρη
εγγονός	εγγονή	θείος	θεία
εγγονός	εγγονή	αγόρι	κορίτσι
εγγονός	εγγονή	αδερφός	αδερφή
εγγονός	εγγονή	αδερφοί	αδερφές
εγγονός	εγγονή	μπαμπάς	μαμά
εγγονός	εγγονή	πατέρας	μητέρα
εγγονός	εγγονή	παππούς	γιαγιά
εγγονός	εγγονή	παππούς	γιαγιά
γαμπρός	νύφη	αυτός	αυτή
γαμπρός	νύφη	δικός	αυτή
γαμπρός	νύφη	σύζυγος	σύζυγος
γαμπρός	νύφη	βασιλιάς	βασίλισσα
γαμπρός	νύφη	άντρας	γυναίκα
γαμπρός	νύφη	ανηψιός	ανηψιά
γαμπρός	νύφη	αστυνόμος	αστυνόμος
γαμπρός	νύφη	πρίγκηπας	πριγκήπισσα
γαμπρός	νύφη	γιος	κόρη
γαμπρός	νύφη	γιοι	κόρες
γαμπρός	νύφη	ετεροθαλής_αδερφός	ετεροθαλής_αδερφή
γαμπρός	νύφη	πατριός	μητριά
γαμπρός	νύφη	θετός_γιος	θετή_κόρη
γαμπρός	νύφη	θείος	θεία
γαμπρός	νύφη	αγόρι	κορίτσι
γαμπρός	νύφη	αδερφός	αδερφή
γαμπρός	νύφη	αδερφοί	αδερφές
γαμπρός	νύφη	μπαμπάς	μαμά
γαμπρός	νύφη	πατέρας	μητέρα
γαμπρός	νύφη	παππούς	γιαγιά
γαμπρός	νύφη	παππούς	γιαγιά
γαμπρός	νύφη	εγγονός	εγγονή
αυτός	αυτή	δικός	αυτή
αυτός	αυτή	σύζυγος	σύζυγος
αυτός	αυτή	βασιλιάς	βασίλισσα
αυτός	αυτή	άντρας	γυναίκα
αυτός	αυτή	ανηψιός	ανηψιά
αυτός	αυτή	αστυνόμος	αστυνόμος
αυτός	αυτή	πρίγκηπας	πριγκήπισσα
αυτός	αυτή	γιος	κόρη
αυτός	αυτή	γιοι	κόρες
αυτός	αυτή	ετεροθαλής_αδερφός	ετεροθαλής_αδερφή
αυτός	αυτή	πατριός	μητριά
αυτός	αυτή	θετός_γιος	θετή_κόρη
αυτός	αυτή	θείος	θεία
αυτός	αυτή	αγόρι	κορίτσι
αυτός	αυτή	αδερφός	αδερφή
αυτός	αυτή	αδερφοί	αδερφές
αυτός	αυτή	μπαμπάς	μαμά
αυτός	αυτή	πατέρας	μητέρα
αυτός	αυτή	παππούς	γιαγιά
αυτός	αυτή	παππούς	γιαγιά
αυτός	αυτή	εγγονός	εγγονή
αυτός	αυτή	γαμπρός	νύφη
δικός	αυτή	σύζυγος	σύζυγος
δικός	αυτή	βασιλιάς	βασίλισσα
δικός	αυτή	άντρας	γυναίκα
δικός	αυτή	ανηψιός	ανηψιά
δικός	αυτή	αστυνόμος	αστυνόμος
δικός	αυτή	πρίγκηπας	πριγκήπισσα
δικός	αυτή	γιος	κόρη
δικός	αυτή	γιοι	κόρες
δικός	αυτή	ετεροθαλής_αδερφός	ετεροθαλής_αδερφή
δικός	αυτή	πατριός	μητριά
δικός	αυτή	θετός_γιος	θετή_κόρη
δικός	αυτή	θείος	θεία
δικός	αυτή	αγόρι	κορίτσι
δικός	αυτή	αδερφός	αδερφή
δικός	αυτή	αδερφοί	αδερφές
δικός	αυτή	μπαμπάς	μαμά
δικός	αυτή	πατέρας	μητέρα
δικός	αυτή	παππούς	γιαγιά
δικός	αυτή	παππούς	γιαγιά
δικός	αυτή	εγγονός	εγγονή
δικός	αυτή	γαμπρός	νύφη
δικός	αυτή	αυτός	αυτή
σύζυγος	σύζυγος	βασιλιάς	βασίλισσα
σύζυγος	σύζυγος	άντρας	γυναίκα
σύζυγος	σύζυγος	ανηψιός	ανηψιά
σύζυγος	σύζυγος	αστυνόμος	αστυνόμος
σύζυγος	σύζυγος	πρίγκηπας	πριγκήπισσα
σύζυγος	σύζυγος	γιος	κόρη
σύζυγος	σύζυγος	γιοι	κόρες
σύζυγος	σύζυγος	ετεροθαλής_αδερφός	ετεροθαλής_αδερφή
σύζυγος	σύζυγος	πατριός	μητριά
σύζυγος	σύζυγος	θετός_γιος	θετή_κόρη
σύζυγος	σύζυγος	θείος	θεία
σύζυγος	σύζυγος	αγόρι	κορίτσι
σύζυγος	σύζυγος	αδερφός	αδερφή
σύζυγος	σύζυγος	αδερφοί	αδερφές
σύζυγος	σύζυγος	μπαμπάς	μαμά
σύζυγος	σύζυγος	πατέρας	μητέρα
σύζυγος	σύζυγος	παππούς	γιαγιά
σύζυγος	σύζυγος	παππούς	γιαγιά
σύζυγος	σύζυγος	εγγονός	εγγονή
σύζυγος	σύζυγος	γαμπρός	νύφη
σύζυγος	σύζυγος	αυτός	αυτή
σύζυγος	σύζυγος	δικός	αυτή
βασιλιάς	βασίλισσα	άντρας	γυναίκα
βασιλιάς	βασίλισσα	ανηψιός	ανηψιά
βασιλιάς	βασίλισσα	αστυνόμος	αστυνόμος
βασιλιάς	βασίλισσα	πρίγκηπας	πριγκήπισσα
βασιλιάς	βασίλισσα	γιος	κόρη
βασιλιάς	βασίλισσα	γιοι	κόρες
βασιλιάς	βασίλισσα	ετεροθαλής_αδερφός	ετεροθαλής_αδερφή
βασιλιάς	βασίλισσα	πατριός	μητριά
βασιλιάς	βασίλισσα	θετός_γιος	θετή_κόρη
βασιλιάς	βασίλισσα	θείος	θεία
βασιλιάς	βασίλισσα	αγόρι	κορίτσι
βασιλιάς	βασίλισσα	αδερφός	αδερφή
βασιλιάς	βασίλισσα	αδερφοί	αδερφές
βασιλιάς	βασίλισσα	μπαμπάς	μαμά
βασιλιάς	βασίλισσα	πατέρας	μητέρα
βασιλιάς	βασίλισσα	παππούς	γιαγιά
βασιλιάς	βασίλισσα	παππούς	γιαγιά
βασιλιάς	βασίλισσα	εγγονός	εγγονή
βασιλιάς	βασίλισσα	γαμπρός	νύφη
βασιλιάς	βασίλισσα	αυτός	αυτή
βασιλιάς	βασίλισσα	δικός	αυτή
βασιλιάς	βασίλισσα	σύζυγος	σύζυγος
άντρας	γυναίκα	ανηψιός	ανηψιά
άντρας	γυναίκα	αστυνόμος	αστυνόμος
άντρας	γυναίκα	πρίγκηπας	πριγκήπισσα
άντρας	γυναίκα	γιος	κόρη
άντρας	γυναίκα	γιοι	κόρες
άντρας	γυναίκα	ετεροθαλής_αδερφός	ετεροθαλής_αδερφή
άντρας	γυναίκα	πατριός	μητριά
άντρας	γυναίκα	θετός_γιος	θετή_κόρη
άντρας	γυναίκα	θείος	θεία
άντρας	γυναίκα	αγόρι	κορίτσι
άντρας	γυναίκα	αδερφός	αδερφή
άντρας	γυναίκα	αδερφοί	αδερφές
άντρας	γυναίκα	μπαμπάς	μαμά
άντρας	γυναίκα	πατέρας	μητέρα
άντρας	γυναίκα	παππούς	γιαγιά
άντρας	γυναίκα	παππούς	γιαγιά
άντρας	γυναίκα	εγγονός	εγγονή
άντρας	γυναίκα	γαμπρός	νύφη
άντρας	γυναίκα	αυτός	αυτή
άντρας	γυναίκα	δικός	αυτή
άντρας	γυναίκα	σύζυγος	σύζυγος
άντρας	γυναίκα	βασιλιάς	βασίλισσα
ανηψιός	ανηψιά	αστυνόμος	αστυνόμος
ανηψιός	ανηψιά	πρίγκηπας	πριγκήπισσα
ανηψιός	ανηψιά	γιος	κόρη
ανηψιός	ανηψιά	γιοι	κόρες
ανηψιός	ανηψιά	ετεροθαλής_αδερφός	ετεροθαλής_αδερφή
ανηψιός	ανηψιά	πατριός	μητριά
ανηψιός	ανηψιά	θετός_γιος	θετή_κόρη
ανηψιός	ανηψιά	θείος	θεία
ανηψιός	ανηψιά	αγόρι	κορίτσι
ανηψιός	ανηψιά	αδερφός	αδερφή
ανηψιός	ανηψιά	αδερφοί	αδερφές
ανηψιός	ανηψιά	μπαμπάς	μαμά
ανηψιός	ανηψιά	πατέρας	μητέρα
ανηψιός	ανηψιά	παππούς	γιαγιά
ανηψιός	ανηψιά	παππούς	γιαγιά
ανηψιός	ανηψιά	εγγονός	εγγονή
ανηψιός	ανηψιά	γαμπρός	νύφη
ανηψιός	ανηψιά	αυτός	αυτή
ανηψιός	ανηψιά	δικός	αυτή
ανηψιός	ανηψιά	σύζυγος	σύζυγος
ανηψιός	ανηψιά	βασιλιάς	βασίλισσα
ανηψιός	ανηψιά	άντρας	γυναίκα
αστυνόμος	αστυνόμος	πρίγκηπας	πριγκήπισσα
αστυνόμος	αστυνόμος	γιος	κόρη
αστυνόμος	αστυνόμος	γιοι	κόρες
αστυνόμος	αστυνόμος	ετεροθαλής_αδερφός	ετεροθαλής_αδερφή
αστυνόμος	αστυνόμος	πατριός	μητριά
αστυνόμος	αστυνόμος	θετός_γιος	θετή_κόρη
αστυνόμος	αστυνόμος	θείος	θεία
αστυνόμος	αστυνόμος	αγόρι	κορίτσι
αστυνόμος	αστυνόμος	αδερφός	αδερφή
αστυνόμος	αστυνόμος	αδερφοί	αδερφές
αστυνόμος	αστυνόμος	μπαμπάς	μαμά
αστυνόμος	αστυνόμος	πατέρας	μητέρα
αστυνόμος	αστυνόμος	παππούς	γιαγιά
αστυνόμος	αστυνόμος	παππούς	γιαγιά
αστυνόμος	αστυνόμος	εγγονός	εγγονή
αστυνόμος	αστυνόμος	γαμπρός	νύφη
αστυνόμος	αστυνόμος	αυτός	αυτή
αστυνόμος	αστυνόμος	δικός	αυτή
αστυνόμος	αστυνόμος	σύζυγος	σύζυγος
αστυνόμος	αστυνόμος	βασιλιάς	βασίλισσα
αστυνόμος	αστυνόμος	άντρας	γυναίκα
αστυνόμος	αστυνόμος	ανηψιός	ανηψιά
πρίγκηπας	πριγκήπισσα	γιος	κόρη
πρίγκηπας	πριγκήπισσα	γιοι	κόρες
πρίγκηπας	πριγκήπισσα	ετεροθαλής_αδερφός	ετεροθαλής_αδερφή
πρίγκηπας	πριγκήπισσα	πατριός	μητριά
πρίγκηπας	πριγκήπισσα	θετός_γιος	θετή_κόρη
πρίγκηπας	πριγκήπισσα	θείος	θεία
πρίγκηπας	πριγκήπισσα	αγόρι	κορίτσι
πρίγκηπας	πριγκήπισσα	αδερφός	αδερφή
πρίγκηπας	πριγκήπισσα	αδερφοί	αδερφές
πρίγκηπας	πριγκήπισσα	μπαμπάς	μαμά
πρίγκηπας	πριγκήπισσα	πατέρας	μητέρα
πρίγκηπας	πριγκήπισσα	παππούς	γιαγιά
πρίγκηπας	πριγκήπισσα	παππούς	γιαγιά
πρίγκηπας	πριγκήπισσα	εγγονός	εγγονή
πρίγκηπας	πριγκήπισσα	γαμπρός	νύφη
πρίγκηπας	πριγκήπισσα	αυτός	αυτή
πρίγκηπας	πριγκήπισσα	δικός	αυτή
πρίγκηπας	πριγκήπισσα	σύζυγος	σύζυγος
πρίγκηπας	πριγκήπισσα	βασιλιάς	βασίλισσα
πρίγκηπας	πριγκήπισσα	άντρας	γυναίκα
πρίγκηπας	πριγκήπισσα	ανηψιός	ανηψιά
πρίγκηπας	πριγκήπισσα	αστυνόμος	αστυνόμος
γιος	κόρη	γιοι	κόρες
γιος	κόρη	ετεροθαλής_αδερφός	ετεροθαλής_αδερφή
γιος	κόρη	πατριός	μητριά
γιος	κόρη	θετός_γιος	θετή_κόρη
γιος	κόρη	θείος	θεία
γιος	κόρη	αγόρι	κορίτσι
γιος	κόρη	αδερφός	αδερφή
γιος	κόρη	αδερφοί	αδερφές
γιος	κόρη	μπαμπάς	μαμά
γιος	κόρη	πατέρας	μητέρα
γιος	κόρη	παππούς	γιαγιά
γιος	κόρη	παππούς	γιαγιά
γιος	κόρη	εγγονός	εγγονή
γιος	κόρη	γαμπρός	νύφη
γιος	κόρη	αυτός	αυτή
γιος	κόρη	δικός	αυτή
γιος	κόρη	σύζυγος	σύζυγος
γιος	κόρη	βασιλιάς	βασίλισσα
γιος	κόρη	άντρας	γυναίκα
γιος	κόρη	ανηψιός	ανηψιά
γιος	κόρη	αστυνόμος	αστυνόμος
γιος	κόρη	πρίγκηπας	πριγκήπισσα
γιοι	κόρες	ετεροθαλής_αδερφός	ετεροθαλής_αδερφή
γιοι	κόρες	πατριός	μητριά
γιοι	κόρες	θετός_γιος	θετή_κόρη
γιοι	κόρες	θείος	θεία
γιοι	κόρες	αγόρι	κορίτσι
γιοι	κόρες	αδερφός	αδερφή
γιοι	κόρες	αδερφοί	αδερφές
γιοι	κόρες	μπαμπάς	μαμά
γιοι	κόρες	πατέρας	μητέρα
γιοι	κόρες	παππούς	γιαγιά
γιοι	κόρες	παππούς	γιαγιά
γιοι	κόρες	εγγονός	εγγονή
γιοι	κόρες	γαμπρός	νύφη
γιοι	κόρες	αυτός	αυτή
γιοι	κόρες	δικός	αυτή
γιοι	κόρες	σύζυγος	σύζυγος
γιοι	κόρες	βασιλιάς	βασίλισσα
γιοι	κόρες	άντρας	γυναίκα
γιοι	κόρες	ανηψιός	ανηψιά
γιοι	κόρες	αστυνόμος	αστυνόμος
γιοι	κόρες	πρίγκηπας	πριγκήπισσα
γιοι	κόρες	γιος	κόρη
ετεροθαλής_αδερφός	ετεροθαλής_αδερφή	πατριός	μητριά
ετεροθαλής_αδερφός	ετεροθαλής_αδερφή	θετός_γιος	θετή_κόρη
ετεροθαλής_αδερφός	ετεροθαλής_αδερφή	θείος	θεία
ετεροθαλής_αδερφός	ετεροθαλής_αδερφή	αγόρι	κορίτσι
ετεροθαλής_αδερφός	ετεροθαλής_αδερφή	αδερφός	αδερφή
ετεροθαλής_αδερφός	ετεροθαλής_αδερφή	αδερφοί	αδερφές
ετεροθαλής_αδερφός	ετεροθαλής_αδερφή	μπαμπάς	μαμά
ετεροθαλής_αδερφός	ετεροθαλής_αδερφή	πατέρας	μητέρα
ετεροθαλής_αδερφός	ετεροθαλής_αδερφή	παππούς	γιαγιά
ετεροθαλής_αδερφός	ετεροθαλής_αδερφή	παππούς	γιαγιά
ετεροθαλής_αδερφός	ετεροθαλής_αδερφή	εγγονός	εγγονή
ετεροθαλής_αδερφός	ετεροθαλής_αδερφή	γαμπρός	νύφη
ετεροθαλής_αδερφός	ετεροθαλής_αδερφή	αυτός	αυτή
ετεροθαλής_αδερφός	ετεροθαλής_αδερφή	δικός	αυτή
ετεροθαλής_αδερφός	ετεροθαλής_αδερφή	σύζυγος	σύζυγος
ετεροθαλής_αδερφός	ετεροθαλής_αδερφή	βασιλιάς	βασίλισσα
ετεροθαλής_αδερφός	ετεροθαλής_αδερφή	άντρας	γυναίκα
ετεροθαλής_αδερφός	ετεροθαλής_αδερφή	ανηψιός	ανηψιά
ετεροθαλής_αδερφός	ετεροθαλής_αδερφή	αστυνόμος	αστυνόμος
ετεροθαλής_αδερφός	ετεροθαλής_αδερφή	πρίγκηπας	πριγκήπισσα
ετεροθαλής_αδερφός	ετεροθαλής_αδερφή	γιος	κόρη
ετεροθαλής_αδερφός	ετεροθαλής_αδερφή	γιοι	κόρες
πατριός	μητριά	θετός_γιος	θετή_κόρη
πατριός	μητριά	θείος	θεία
πατριός	μητριά	αγόρι	κορίτσι
πατριός	μητριά	αδερφός	αδερφή
πατριός	μητριά	αδερφοί	αδερφές
πατριός	μητριά	μπαμπάς	μαμά
πατριός	μητριά	πατέρας	μητέρα
πατριός	μητριά	παππούς	γιαγιά
πατριός	μητριά	παππούς	γιαγιά
πατριός	μητριά	εγγονός	εγγονή
πατριός	μητριά	γαμπρός	νύφη
πατριός	μητριά	αυτός	αυτή
πατριός	μητριά	δικός	αυτή
πατριός	μητριά	σύζυγος	σύζυγος
πατριός	μητριά	βασιλιάς	βασίλισσα
πατριός	μητριά	άντρας	γυναίκα
πατριός	μητριά	ανηψιός	ανηψιά
πατριός	μητριά	αστυνόμος	αστυνόμος
πατριός	μητριά	πρίγκηπας	πριγκήπισσα
πατριός	μητριά	γιος	κόρη
πατριός	μητριά	γιοι	κόρες
πατριός	μητριά	ετεροθαλής_αδερφός	ετεροθαλής_αδερφή
θετός_γιος	θετή_κόρη	θείος	θεία
θετός_γιος	θετή_κόρη	αγόρι	κορίτσι
θετός_γιος	θετή_κόρη	αδερφός	αδερφή
θετός_γιος	θετή_κόρη	αδερφοί	αδερφές
θετός_γιος	θετή_κόρη	μπαμπάς	μαμά
θετός_γιος	θετή_κόρη	πατέρας	μητέρα
θετός_γιος	θετή_κόρη	παππούς	γιαγιά
θετός_γιος	θετή_κόρη	παππούς	γιαγιά
θετός_γιος	θετή_κόρη	εγγονός	εγγονή
θετός_γιος	θετή_κόρη	γαμπρός	νύφη
θετός_γιος	θετή_κόρη	αυτός	αυτή
θετός_γιος	θετή_κόρη	δικός	αυτή
θετός_γιος	θετή_κόρη	σύζυγος	σύζυγος
θετός_γιος	θετή_κόρη	βασιλιάς	βασίλισσα
θετός_γιος	θετή_κόρη	άντρας	γυναίκα
θετός_γιος	θετή_κόρη	ανηψιός	ανηψιά
θετός_γιος	θετή_κόρη	αστυνόμος	αστυνόμος
θετός_γιος	θετή_κόρη	πρίγκηπας	πριγκήπισσα
θετός_γιος	θετή_κόρη	γιος	κόρη
θετός_γιος	θετή_κόρη	γιοι	κόρες
θετός_γιος	θετή_κόρη	ετεροθαλής_αδερφός	ετεροθαλής_αδερφή
θετός_γιος	θετή_κόρη	πατριός	μητριά
θείος	θεία	αγόρι	κορίτσι
θείος	θεία	αδερφός	αδερφή
θείος	θεία	αδερφοί	αδερφές
θείος	θεία	μπαμπάς	μαμά
θείος	θεία	πατέρας	μητέρα
θείος	θεία	παππούς	γιαγιά
θείος	θεία	παππούς	γιαγιά
θείος	θεία	εγγονός	εγγονή
θείος	θεία	γαμπρός	νύφη
θείος	θεία	αυτός	αυτή
θείος	θεία	δικός	αυτή
θείος	θεία	σύζυγος	σύζυγος
θείος	θεία	βασιλιάς	βασίλισσα
θείος	θεία	άντρας	γυναίκα
θείος	θεία	ανηψιός	ανηψιά
θείος	θεία	αστυνόμος	αστυνόμος
θείος	θεία	πρίγκηπας	πριγκήπισσα
θείος	θεία	γιος	κόρη
θείος	θεία	γιοι	κόρες
θείος	θεία	ετεροθαλής_αδερφός	ετεροθαλής_αδερφή
θείος	θεία	πατριός	μητριά
θείος	θεία	θετός_γιος	θετή_κόρη
πρακτκός	δεν_βολεύει	ευχάριστος	δυσάρεστος
πρακτκός	δεν_βολεύει	πιθανός	αδύνατος
πρακτκός	δεν_βολεύει	πιθανώς	παράλογα
πρακτκός	δεν_βολεύει	παραγωγικός	μη_παραγωγικός
πρακτκός	δεν_βολεύει	λογικός	παράλογος
πρακτκός	δεν_βολεύει	εύλογος	παράλογος
πρακτκός	δεν_βολεύει	υπεύθυνος	ανεύθυνος
πρακτκός	δεν_βολεύει	σίγουρος	αβέβαιος
πρακτκός	δεν_βολεύει	καλόγουστος	κακόγουστος
πρακτκός	δεν_βολεύει	αποδεκτός	απαράδεκτος
πρακτκός	δεν_βολεύει	έχω_επιγνωση	που_δεν_ξέρει
πρακτκός	δεν_βολεύει	σίγουρος	αβέβαιος
πρακτκός	δεν_βολεύει	καθαρός	ασαφής
πρακτκός	δεν_βολεύει	άνετος	άβολος
πρακτκός	δεν_βολεύει	ανταγωνιστικός	μη_ανταγωνιστικός
