# van Paridon, Thompson (in prep.)
a1	a2	b1	b2
duidelijk	onduidelijk	mogelijk	onmogelijk
duidelijk	onduidelijk	productief	onproductief
duidelijk	onduidelijk	rationeel	irrationeel
duidelijk	onduidelijk	redelijk	onredelijk
duidelijk	onduidelijk	verantwoordelijk	onverantwoordelijk
duidelijk	onduidelijk	zeker	onzeker
duidelijk	onduidelijk	smaakvol	wansmakelijk
duidelijk	onduidelijk	acceptabel	onacceptabel
duidelijk	onduidelijk	bewust	onbewust
duidelijk	onduidelijk	zeker	onzeker
comfortabel	oncomfortabel	competitief	oncompetitief
comfortabel	oncomfortabel	consistent	inconsistent
comfortabel	oncomfortabel	overtuigend	onovertuigend
comfortabel	oncomfortabel	handig	onhandig
comfortabel	oncomfortabel	beslist	onbeslist
comfortabel	oncomfortabel	efficiënt	inefficiënt
comfortabel	oncomfortabel	ethisch	onethisch
comfortabel	oncomfortabel	gelukkig	ongelukkig
comfortabel	oncomfortabel	eerlijk	oneerlijk
comfortabel	oncomfortabel	indrukwekkend	teleurstellend
comfortabel	oncomfortabel	informatief	oninformatief
comfortabel	oncomfortabel	geïnformeerd	ongeïnformeerd
comfortabel	oncomfortabel	bekend	onbekend
comfortabel	oncomfortabel	waarschijnlijk	onwaarschijnlijk
comfortabel	oncomfortabel	logisch	onlogisch
comfortabel	oncomfortabel	plezierig	onplezierig
comfortabel	oncomfortabel	mogelijk	onmogelijk
comfortabel	oncomfortabel	mogelijk	onmogelijk
comfortabel	oncomfortabel	productief	onproductief
comfortabel	oncomfortabel	rationeel	irrationeel
comfortabel	oncomfortabel	redelijk	onredelijk
comfortabel	oncomfortabel	verantwoordelijk	onverantwoordelijk
comfortabel	oncomfortabel	zeker	onzeker
comfortabel	oncomfortabel	smaakvol	wansmakelijk
comfortabel	oncomfortabel	acceptabel	onacceptabel
comfortabel	oncomfortabel	bewust	onbewust
comfortabel	oncomfortabel	zeker	onzeker
comfortabel	oncomfortabel	duidelijk	onduidelijk
competitief	oncompetitief	consistent	inconsistent
competitief	oncompetitief	overtuigend	onovertuigend
competitief	oncompetitief	handig	onhandig
competitief	oncompetitief	beslist	onbeslist
competitief	oncompetitief	efficiënt	inefficiënt
competitief	oncompetitief	ethisch	onethisch
competitief	oncompetitief	gelukkig	ongelukkig
competitief	oncompetitief	eerlijk	oneerlijk
competitief	oncompetitief	indrukwekkend	teleurstellend
competitief	oncompetitief	informatief	oninformatief
competitief	oncompetitief	geïnformeerd	ongeïnformeerd
competitief	oncompetitief	bekend	onbekend
competitief	oncompetitief	waarschijnlijk	onwaarschijnlijk
competitief	oncompetitief	logisch	onlogisch
competitief	oncompetitief	plezierig	onplezierig
competitief	oncompetitief	mogelijk	onmogelijk
competitief	oncompetitief	mogelijk	onmogelijk
competitief	oncompetitief	productief	onproductief
competitief	oncompetitief	rationeel	irrationeel
competitief	oncompetitief	redelijk	onredelijk
competitief	oncompetitief	verantwoordelijk	onverantwoordelijk
competitief	oncompetitief	zeker	onzeker
competitief	oncompetitief	smaakvol	wansmakelijk
competitief	oncompetitief	acceptabel	onacceptabel
competitief	oncompetitief	bewust	onbewust
competitief	oncompetitief	zeker	onzeker
competitief	oncompetitief	duidelijk	onduidelijk
competitief	oncompetitief	comfortabel	oncomfortabel
consistent	inconsistent	overtuigend	onovertuigend
consistent	inconsistent	handig	onhandig
consistent	inconsistent	beslist	onbeslist
consistent	inconsistent	efficiënt	inefficiënt
consistent	inconsistent	ethisch	onethisch
consistent	inconsistent	gelukkig	ongelukkig
consistent	inconsistent	eerlijk	oneerlijk
consistent	inconsistent	indrukwekkend	teleurstellend
consistent	inconsistent	informatief	oninformatief
consistent	inconsistent	geïnformeerd	ongeïnformeerd
consistent	inconsistent	bekend	onbekend
consistent	inconsistent	waarschijnlijk	onwaarschijnlijk
consistent	inconsistent	logisch	onlogisch
consistent	inconsistent	plezierig	onplezierig
consistent	inconsistent	mogelijk	onmogelijk
consistent	inconsistent	mogelijk	onmogelijk
consistent	inconsistent	productief	onproductief
consistent	inconsistent	rationeel	irrationeel
consistent	inconsistent	redelijk	onredelijk
consistent	inconsistent	verantwoordelijk	onverantwoordelijk
consistent	inconsistent	zeker	onzeker
consistent	inconsistent	smaakvol	wansmakelijk
consistent	inconsistent	acceptabel	onacceptabel
consistent	inconsistent	bewust	onbewust
consistent	inconsistent	zeker	onzeker
consistent	inconsistent	duidelijk	onduidelijk
consistent	inconsistent	comfortabel	oncomfortabel
consistent	inconsistent	competitief	oncompetitief
overtuigend	onovertuigend	handig	onhandig
overtuigend	onovertuigend	beslist	onbeslist
overtuigend	onovertuigend	efficiënt	inefficiënt
overtuigend	onovertuigend	ethisch	onethisch
overtuigend	onovertuigend	gelukkig	ongelukkig
overtuigend	onovertuigend	eerlijk	oneerlijk
overtuigend	onovertuigend	indrukwekkend	teleurstellend
overtuigend	onovertuigend	informatief	oninformatief
overtuigend	onovertuigend	geïnformeerd	ongeïnformeerd
overtuigend	onovertuigend	bekend	onbekend
overtuigend	onovertuigend	waarschijnlijk	onwaarschijnlijk
overtuigend	onovertuigend	logisch	onlogisch
overtuigend	onovertuigend	plezierig	onplezierig
overtuigend	onovertuigend	mogelijk	onmogelijk
overtuigend	onovertuigend	mogelijk	onmogelijk
overtuigend	onovertuigend	productief	onproductief
overtuigend	onovertuigend	rationeel	irrationeel
overtuigend	onovertuigend	redelijk	onredelijk
overtuigend	onovertuigend	verantwoordelijk	onverantwoordelijk
overtuigend	onovertuigend	zeker	onzeker
overtuigend	onovertuigend	smaakvol	wansmakelijk
overtuigend	onovertuigend	acceptabel	onacceptabel
overtuigend	onovertuigend	bewust	onbewust
overtuigend	onovertuigend	zeker	onzeker
overtuigend	onovertuigend	duidelijk	onduidelijk
overtuigend	onovertuigend	comfortabel	oncomfortabel
overtuigend	onovertuigend	competitief	oncompetitief
overtuigend	onovertuigend	consistent	inconsistent
handig	onhandig	beslist	onbeslist
handig	onhandig	efficiënt	inefficiënt
handig	onhandig	ethisch	onethisch
handig	onhandig	gelukkig	ongelukkig
handig	onhandig	eerlijk	oneerlijk
handig	onhandig	indrukwekkend	teleurstellend
handig	onhandig	informatief	oninformatief
handig	onhandig	geïnformeerd	ongeïnformeerd
handig	onhandig	bekend	onbekend
handig	onhandig	waarschijnlijk	onwaarschijnlijk
handig	onhandig	logisch	onlogisch
gelukkig	ongelukkig	zeker	onzeker
gelukkig	ongelukkig	duidelijk	onduidelijk
gelukkig	ongelukkig	comfortabel	oncomfortabel
gelukkig	ongelukkig	competitief	oncompetitief
gelukkig	ongelukkig	consistent	inconsistent
gelukkig	ongelukkig	overtuigend	onovertuigend
gelukkig	ongelukkig	handig	onhandig
gelukkig	ongelukkig	beslist	onbeslist
gelukkig	ongelukkig	efficiënt	inefficiënt
gelukkig	ongelukkig	ethisch	onethisch
eerlijk	oneerlijk	indrukwekkend	teleurstellend
eerlijk	oneerlijk	informatief	oninformatief
eerlijk	oneerlijk	geïnformeerd	ongeïnformeerd
eerlijk	oneerlijk	bekend	onbekend
eerlijk	oneerlijk	waarschijnlijk	onwaarschijnlijk
eerlijk	oneerlijk	logisch	onlogisch
eerlijk	oneerlijk	plezierig	onplezierig
eerlijk	oneerlijk	mogelijk	onmogelijk
eerlijk	oneerlijk	mogelijk	onmogelijk
eerlijk	oneerlijk	productief	onproductief
eerlijk	oneerlijk	rationeel	irrationeel
eerlijk	oneerlijk	redelijk	onredelijk
eerlijk	oneerlijk	verantwoordelijk	onverantwoordelijk
eerlijk	oneerlijk	zeker	onzeker
eerlijk	oneerlijk	smaakvol	wansmakelijk
eerlijk	oneerlijk	acceptabel	onacceptabel
eerlijk	oneerlijk	bewust	onbewust
eerlijk	oneerlijk	zeker	onzeker
eerlijk	oneerlijk	duidelijk	onduidelijk
eerlijk	oneerlijk	comfortabel	oncomfortabel
eerlijk	oneerlijk	competitief	oncompetitief
eerlijk	oneerlijk	consistent	inconsistent
eerlijk	oneerlijk	overtuigend	onovertuigend
eerlijk	oneerlijk	handig	onhandig
eerlijk	oneerlijk	beslist	onbeslist
eerlijk	oneerlijk	efficiënt	inefficiënt
eerlijk	oneerlijk	ethisch	onethisch
eerlijk	oneerlijk	gelukkig	ongelukkig
indrukwekkend	teleurstellend	informatief	oninformatief
indrukwekkend	teleurstellend	geïnformeerd	ongeïnformeerd
indrukwekkend	teleurstellend	bekend	onbekend
indrukwekkend	teleurstellend	waarschijnlijk	onwaarschijnlijk
indrukwekkend	teleurstellend	logisch	onlogisch
indrukwekkend	teleurstellend	plezierig	onplezierig
indrukwekkend	teleurstellend	mogelijk	onmogelijk
indrukwekkend	teleurstellend	mogelijk	onmogelijk
indrukwekkend	teleurstellend	productief	onproductief
indrukwekkend	teleurstellend	rationeel	irrationeel
indrukwekkend	teleurstellend	redelijk	onredelijk
indrukwekkend	teleurstellend	verantwoordelijk	onverantwoordelijk
indrukwekkend	teleurstellend	zeker	onzeker
indrukwekkend	teleurstellend	smaakvol	wansmakelijk
indrukwekkend	teleurstellend	acceptabel	onacceptabel
indrukwekkend	teleurstellend	bewust	onbewust
indrukwekkend	teleurstellend	zeker	onzeker
indrukwekkend	teleurstellend	duidelijk	onduidelijk
indrukwekkend	teleurstellend	comfortabel	oncomfortabel
indrukwekkend	teleurstellend	competitief	oncompetitief
indrukwekkend	teleurstellend	consistent	inconsistent
indrukwekkend	teleurstellend	overtuigend	onovertuigend
indrukwekkend	teleurstellend	handig	onhandig
indrukwekkend	teleurstellend	beslist	onbeslist
indrukwekkend	teleurstellend	efficiënt	inefficiënt
indrukwekkend	teleurstellend	ethisch	onethisch
indrukwekkend	teleurstellend	gelukkig	ongelukkig
indrukwekkend	teleurstellend	eerlijk	oneerlijk
informatief	oninformatief	geïnformeerd	ongeïnformeerd
informatief	oninformatief	bekend	onbekend
informatief	oninformatief	waarschijnlijk	onwaarschijnlijk
informatief	oninformatief	logisch	onlogisch
informatief	oninformatief	plezierig	onplezierig
informatief	oninformatief	mogelijk	onmogelijk
informatief	oninformatief	mogelijk	onmogelijk
informatief	oninformatief	productief	onproductief
informatief	oninformatief	rationeel	irrationeel
informatief	oninformatief	redelijk	onredelijk
informatief	oninformatief	verantwoordelijk	onverantwoordelijk
informatief	oninformatief	zeker	onzeker
informatief	oninformatief	smaakvol	wansmakelijk
informatief	oninformatief	acceptabel	onacceptabel
informatief	oninformatief	bewust	onbewust
informatief	oninformatief	zeker	onzeker
informatief	oninformatief	duidelijk	onduidelijk
informatief	oninformatief	comfortabel	oncomfortabel
informatief	oninformatief	competitief	oncompetitief
informatief	oninformatief	consistent	inconsistent
informatief	oninformatief	overtuigend	onovertuigend
informatief	oninformatief	handig	onhandig
informatief	oninformatief	beslist	onbeslist
informatief	oninformatief	efficiënt	inefficiënt
informatief	oninformatief	ethisch	onethisch
informatief	oninformatief	gelukkig	ongelukkig
informatief	oninformatief	eerlijk	oneerlijk
informatief	oninformatief	indrukwekkend	teleurstellend
geïnformeerd	ongeïnformeerd	bekend	onbekend
geïnformeerd	ongeïnformeerd	waarschijnlijk	onwaarschijnlijk
geïnformeerd	ongeïnformeerd	logisch	onlogisch
geïnformeerd	ongeïnformeerd	plezierig	onplezierig
geïnformeerd	ongeïnformeerd	mogelijk	onmogelijk
geïnformeerd	ongeïnformeerd	mogelijk	onmogelijk
geïnformeerd	ongeïnformeerd	productief	onproductief
geïnformeerd	ongeïnformeerd	rationeel	irrationeel
geïnformeerd	ongeïnformeerd	redelijk	onredelijk
geïnformeerd	ongeïnformeerd	verantwoordelijk	onverantwoordelijk
geïnformeerd	ongeïnformeerd	zeker	onzeker
geïnformeerd	ongeïnformeerd	smaakvol	wansmakelijk
geïnformeerd	ongeïnformeerd	acceptabel	onacceptabel
geïnformeerd	ongeïnformeerd	bewust	onbewust
geïnformeerd	ongeïnformeerd	zeker	onzeker
geïnformeerd	ongeïnformeerd	duidelijk	onduidelijk
geïnformeerd	ongeïnformeerd	comfortabel	oncomfortabel
geïnformeerd	ongeïnformeerd	competitief	oncompetitief
geïnformeerd	ongeïnformeerd	consistent	inconsistent
geïnformeerd	ongeïnformeerd	overtuigend	onovertuigend
geïnformeerd	ongeïnformeerd	handig	onhandig
geïnformeerd	ongeïnformeerd	beslist	onbeslist
geïnformeerd	ongeïnformeerd	efficiënt	inefficiënt
geïnformeerd	ongeïnformeerd	ethisch	onethisch
geïnformeerd	ongeïnformeerd	gelukkig	ongelukkig
geïnformeerd	ongeïnformeerd	eerlijk	oneerlijk
geïnformeerd	ongeïnformeerd	indrukwekkend	teleurstellend
geïnformeerd	ongeïnformeerd	informatief	oninformatief
bekend	onbekend	waarschijnlijk	onwaarschijnlijk
bekend	onbekend	logisch	onlogisch
bekend	onbekend	plezierig	onplezierig
bekend	onbekend	mogelijk	onmogelijk
bekend	onbekend	mogelijk	onmogelijk
bekend	onbekend	productief	onproductief
bekend	onbekend	rationeel	irrationeel
bekend	onbekend	redelijk	onredelijk
bekend	onbekend	verantwoordelijk	onverantwoordelijk
bekend	onbekend	zeker	onzeker
bekend	onbekend	smaakvol	wansmakelijk
bekend	onbekend	acceptabel	onacceptabel
bekend	onbekend	bewust	onbewust
bekend	onbekend	zeker	onzeker
bekend	onbekend	duidelijk	onduidelijk
bekend	onbekend	comfortabel	oncomfortabel
bekend	onbekend	competitief	oncompetitief
bekend	onbekend	consistent	inconsistent
bekend	onbekend	overtuigend	onovertuigend
bekend	onbekend	handig	onhandig
bekend	onbekend	beslist	onbeslist
bekend	onbekend	efficiënt	inefficiënt
bekend	onbekend	ethisch	onethisch
bekend	onbekend	gelukkig	ongelukkig
bekend	onbekend	eerlijk	oneerlijk
bekend	onbekend	indrukwekkend	teleurstellend
bekend	onbekend	informatief	oninformatief
bekend	onbekend	geïnformeerd	ongeïnformeerd
waarschijnlijk	onwaarschijnlijk	logisch	onlogisch
waarschijnlijk	onwaarschijnlijk	plezierig	onplezierig
waarschijnlijk	onwaarschijnlijk	mogelijk	onmogelijk
waarschijnlijk	onwaarschijnlijk	mogelijk	onmogelijk
waarschijnlijk	onwaarschijnlijk	productief	onproductief
waarschijnlijk	onwaarschijnlijk	rationeel	irrationeel
waarschijnlijk	onwaarschijnlijk	redelijk	onredelijk
waarschijnlijk	onwaarschijnlijk	verantwoordelijk	onverantwoordelijk
waarschijnlijk	onwaarschijnlijk	zeker	onzeker
waarschijnlijk	onwaarschijnlijk	smaakvol	wansmakelijk
waarschijnlijk	onwaarschijnlijk	acceptabel	onacceptabel
waarschijnlijk	onwaarschijnlijk	bewust	onbewust
waarschijnlijk	onwaarschijnlijk	zeker	onzeker
waarschijnlijk	onwaarschijnlijk	duidelijk	onduidelijk
waarschijnlijk	onwaarschijnlijk	comfortabel	oncomfortabel
waarschijnlijk	onwaarschijnlijk	competitief	oncompetitief
waarschijnlijk	onwaarschijnlijk	consistent	inconsistent
waarschijnlijk	onwaarschijnlijk	overtuigend	onovertuigend
waarschijnlijk	onwaarschijnlijk	handig	onhandig
waarschijnlijk	onwaarschijnlijk	beslist	onbeslist
waarschijnlijk	onwaarschijnlijk	efficiënt	inefficiënt
waarschijnlijk	onwaarschijnlijk	ethisch	onethisch
waarschijnlijk	onwaarschijnlijk	gelukkig	ongelukkig
waarschijnlijk	onwaarschijnlijk	eerlijk	oneerlijk
waarschijnlijk	onwaarschijnlijk	indrukwekkend	teleurstellend
waarschijnlijk	onwaarschijnlijk	informatief	oninformatief
waarschijnlijk	onwaarschijnlijk	geïnformeerd	ongeïnformeerd
waarschijnlijk	onwaarschijnlijk	bekend	onbekend
logisch	onlogisch	plezierig	onplezierig
logisch	onlogisch	mogelijk	onmogelijk
logisch	onlogisch	mogelijk	onmogelijk
logisch	onlogisch	productief	onproductief
logisch	onlogisch	rationeel	irrationeel
logisch	onlogisch	redelijk	onredelijk
logisch	onlogisch	verantwoordelijk	onverantwoordelijk
logisch	onlogisch	zeker	onzeker
logisch	onlogisch	smaakvol	wansmakelijk
logisch	onlogisch	acceptabel	onacceptabel
logisch	onlogisch	bewust	onbewust
logisch	onlogisch	zeker	onzeker
logisch	onlogisch	duidelijk	onduidelijk
logisch	onlogisch	comfortabel	oncomfortabel
logisch	onlogisch	competitief	oncompetitief
logisch	onlogisch	consistent	inconsistent
logisch	onlogisch	overtuigend	onovertuigend
logisch	onlogisch	handig	onhandig
logisch	onlogisch	beslist	onbeslist
logisch	onlogisch	efficiënt	inefficiënt
logisch	onlogisch	ethisch	onethisch
logisch	onlogisch	gelukkig	ongelukkig
logisch	onlogisch	eerlijk	oneerlijk
logisch	onlogisch	indrukwekkend	teleurstellend
logisch	onlogisch	informatief	oninformatief
logisch	onlogisch	geïnformeerd	ongeïnformeerd
logisch	onlogisch	bekend	onbekend
logisch	onlogisch	waarschijnlijk	onwaarschijnlijk
plezierig	onplezierig	mogelijk	onmogelijk
plezierig	onplezierig	mogelijk	onmogelijk
plezierig	onplezierig	productief	onproductief
plezierig	onplezierig	rationeel	irrationeel
plezierig	onplezierig	redelijk	onredelijk
plezierig	onplezierig	verantwoordelijk	onverantwoordelijk
plezierig	onplezierig	zeker	onzeker
plezierig	onplezierig	smaakvol	wansmakelijk
plezierig	onplezierig	acceptabel	onacceptabel
plezierig	onplezierig	bewust	onbewust
plezierig	onplezierig	zeker	onzeker
plezierig	onplezierig	duidelijk	onduidelijk
plezierig	onplezierig	comfortabel	oncomfortabel
plezierig	onplezierig	competitief	oncompetitief
plezierig	onplezierig	consistent	inconsistent
plezierig	onplezierig	overtuigend	onovertuigend
plezierig	onplezierig	handig	onhandig
plezierig	onplezierig	beslist	onbeslist
plezierig	onplezierig	efficiënt	inefficiënt
plezierig	onplezierig	ethisch	onethisch
plezierig	onplezierig	gelukkig	ongelukkig
plezierig	onplezierig	eerlijk	oneerlijk
plezierig	onplezierig	indrukwekkend	teleurstellend
plezierig	onplezierig	informatief	oninformatief
plezierig	onplezierig	geïnformeerd	ongeïnformeerd
plezierig	onplezierig	bekend	onbekend
plezierig	onplezierig	waarschijnlijk	onwaarschijnlijk
plezierig	onplezierig	logisch	onlogisch
mogelijk	onmogelijk	mogelijk	onmogelijk
mogelijk	onmogelijk	productief	onproductief
mogelijk	onmogelijk	rationeel	irrationeel
mogelijk	onmogelijk	redelijk	onredelijk
mogelijk	onmogelijk	verantwoordelijk	onverantwoordelijk
mogelijk	onmogelijk	zeker	onzeker
mogelijk	onmogelijk	smaakvol	wansmakelijk
mogelijk	onmogelijk	acceptabel	onacceptabel
mogelijk	onmogelijk	bewust	onbewust
mogelijk	onmogelijk	zeker	onzeker
mogelijk	onmogelijk	duidelijk	onduidelijk
mogelijk	onmogelijk	comfortabel	oncomfortabel
mogelijk	onmogelijk	competitief	oncompetitief
mogelijk	onmogelijk	consistent	inconsistent
mogelijk	onmogelijk	overtuigend	onovertuigend
mogelijk	onmogelijk	handig	onhandig
mogelijk	onmogelijk	beslist	onbeslist
mogelijk	onmogelijk	efficiënt	inefficiënt
mogelijk	onmogelijk	ethisch	onethisch
mogelijk	onmogelijk	gelukkig	ongelukkig
mogelijk	onmogelijk	eerlijk	oneerlijk
mogelijk	onmogelijk	indrukwekkend	teleurstellend
mogelijk	onmogelijk	informatief	oninformatief
mogelijk	onmogelijk	geïnformeerd	ongeïnformeerd
mogelijk	onmogelijk	bekend	onbekend
mogelijk	onmogelijk	waarschijnlijk	onwaarschijnlijk
mogelijk	onmogelijk	logisch	onlogisch
mogelijk	onmogelijk	plezierig	onplezierig
mogelijk	onmogelijk	productief	onproductief
mogelijk	onmogelijk	rationeel	irrationeel
mogelijk	onmogelijk	redelijk	onredelijk
mogelijk	onmogelijk	verantwoordelijk	onverantwoordelijk
mogelijk	onmogelijk	zeker	onzeker
mogelijk	onmogelijk	smaakvol	wansmakelijk
mogelijk	onmogelijk	acceptabel	onacceptabel
mogelijk	onmogelijk	bewust	onbewust
mogelijk	onmogelijk	zeker	onzeker
mogelijk	onmogelijk	duidelijk	onduidelijk
mogelijk	onmogelijk	comfortabel	oncomfortabel
mogelijk	onmogelijk	competitief	oncompetitief
mogelijk	onmogelijk	consistent	inconsistent
mogelijk	onmogelijk	overtuigend	onovertuigend
mogelijk	onmogelijk	handig	onhandig
mogelijk	onmogelijk	beslist	onbeslist
mogelijk	onmogelijk	efficiënt	inefficiënt
mogelijk	onmogelijk	ethisch	onethisch
mogelijk	onmogelijk	gelukkig	ongelukkig
mogelijk	onmogelijk	eerlijk	oneerlijk
mogelijk	onmogelijk	indrukwekkend	teleurstellend
mogelijk	onmogelijk	informatief	oninformatief
mogelijk	onmogelijk	geïnformeerd	ongeïnformeerd
mogelijk	onmogelijk	bekend	onbekend
mogelijk	onmogelijk	waarschijnlijk	onwaarschijnlijk
mogelijk	onmogelijk	logisch	onlogisch
mogelijk	onmogelijk	plezierig	onplezierig
mogelijk	onmogelijk	mogelijk	onmogelijk
productief	onproductief	rationeel	irrationeel
productief	onproductief	redelijk	onredelijk
productief	onproductief	verantwoordelijk	onverantwoordelijk
productief	onproductief	zeker	onzeker
productief	onproductief	smaakvol	wansmakelijk
productief	onproductief	acceptabel	onacceptabel
productief	onproductief	bewust	onbewust
productief	onproductief	zeker	onzeker
productief	onproductief	duidelijk	onduidelijk
productief	onproductief	comfortabel	oncomfortabel
productief	onproductief	competitief	oncompetitief
productief	onproductief	consistent	inconsistent
productief	onproductief	overtuigend	onovertuigend
productief	onproductief	handig	onhandig
productief	onproductief	beslist	onbeslist
productief	onproductief	efficiënt	inefficiënt
productief	onproductief	ethisch	onethisch
productief	onproductief	gelukkig	ongelukkig
productief	onproductief	eerlijk	oneerlijk
productief	onproductief	indrukwekkend	teleurstellend
productief	onproductief	informatief	oninformatief
productief	onproductief	geïnformeerd	ongeïnformeerd
productief	onproductief	bekend	onbekend
productief	onproductief	waarschijnlijk	onwaarschijnlijk
productief	onproductief	logisch	onlogisch
productief	onproductief	plezierig	onplezierig
productief	onproductief	mogelijk	onmogelijk
productief	onproductief	mogelijk	onmogelijk
rationeel	irrationeel	redelijk	onredelijk
rationeel	irrationeel	verantwoordelijk	onverantwoordelijk
rationeel	irrationeel	zeker	onzeker
rationeel	irrationeel	smaakvol	wansmakelijk
rationeel	irrationeel	acceptabel	onacceptabel
rationeel	irrationeel	bewust	onbewust
rationeel	irrationeel	zeker	onzeker
rationeel	irrationeel	duidelijk	onduidelijk
rationeel	irrationeel	comfortabel	oncomfortabel
rationeel	irrationeel	competitief	oncompetitief
rationeel	irrationeel	consistent	inconsistent
rationeel	irrationeel	overtuigend	onovertuigend
rationeel	irrationeel	handig	onhandig
rationeel	irrationeel	beslist	onbeslist
rationeel	irrationeel	efficiënt	inefficiënt
rationeel	irrationeel	ethisch	onethisch
rationeel	irrationeel	gelukkig	ongelukkig
rationeel	irrationeel	eerlijk	oneerlijk
rationeel	irrationeel	indrukwekkend	teleurstellend
rationeel	irrationeel	informatief	oninformatief
rationeel	irrationeel	geïnformeerd	ongeïnformeerd
rationeel	irrationeel	bekend	onbekend
rationeel	irrationeel	waarschijnlijk	onwaarschijnlijk
