# Koeper, Scheible, Schulte im Walde (2015)
a1	a2	b1	b2
Peking	China	Havanna	Kuba
Peking	China	Helsinki	Finnland
Peking	China	Islamabad	Pakistan
Peking	China	Kabul	Afghanistan
Peking	China	London	England
Peking	China	Madrid	Spanien
Peking	China	Moskau	Russland
Peking	China	Oslo	Norwegen
Peking	China	Ottawa	Kanada
Peking	China	Paris	Frankreich
Peking	China	Rom	Italien
Peking	China	Stockholm	Schweden
Peking	China	Teheran	Iran
Peking	China	Tokio	Japan
Peking	China	Athen	Griechenland
Peking	China	Bagdad	Irak
Peking	China	Bangkok	Thailand
Berlin	Deutschland	Bern	Schweiz
Berlin	Deutschland	Kairo	Ägypten
Berlin	Deutschland	Canberra	Australien
Berlin	Deutschland	Hanoi	Vietnam
Berlin	Deutschland	Havanna	Kuba
Berlin	Deutschland	Helsinki	Finnland
Berlin	Deutschland	Islamabad	Pakistan
Berlin	Deutschland	Kabul	Afghanistan
Berlin	Deutschland	London	England
Berlin	Deutschland	Madrid	Spanien
Berlin	Deutschland	Moskau	Russland
Berlin	Deutschland	Oslo	Norwegen
Berlin	Deutschland	Ottawa	Kanada
Berlin	Deutschland	Paris	Frankreich
Berlin	Deutschland	Rom	Italien
Berlin	Deutschland	Stockholm	Schweden
Berlin	Deutschland	Teheran	Iran
Berlin	Deutschland	Tokio	Japan
Berlin	Deutschland	Athen	Griechenland
Berlin	Deutschland	Bagdad	Irak
Berlin	Deutschland	Bangkok	Thailand
Berlin	Deutschland	Peking	China
Bern	Schweiz	Kairo	Ägypten
Bern	Schweiz	Canberra	Australien
Bern	Schweiz	Hanoi	Vietnam
Bern	Schweiz	Havanna	Kuba
Bern	Schweiz	Helsinki	Finnland
Bern	Schweiz	Islamabad	Pakistan
Bern	Schweiz	Kabul	Afghanistan
Bern	Schweiz	London	England
Bern	Schweiz	Madrid	Spanien
Bern	Schweiz	Moskau	Russland
Bern	Schweiz	Oslo	Norwegen
Bern	Schweiz	Ottawa	Kanada
Bern	Schweiz	Paris	Frankreich
Bern	Schweiz	Rom	Italien
Bern	Schweiz	Stockholm	Schweden
Bern	Schweiz	Teheran	Iran
Bern	Schweiz	Tokio	Japan
Bern	Schweiz	Athen	Griechenland
Bern	Schweiz	Bagdad	Irak
Bern	Schweiz	Bangkok	Thailand
Bern	Schweiz	Peking	China
Bern	Schweiz	Berlin	Deutschland
Kairo	Ägypten	Canberra	Australien
Kairo	Ägypten	Hanoi	Vietnam
Kairo	Ägypten	Havanna	Kuba
Kairo	Ägypten	Helsinki	Finnland
Kairo	Ägypten	Islamabad	Pakistan
Kairo	Ägypten	Kabul	Afghanistan
Kairo	Ägypten	London	England
Kairo	Ägypten	Madrid	Spanien
Kairo	Ägypten	Moskau	Russland
Kairo	Ägypten	Oslo	Norwegen
Kairo	Ägypten	Ottawa	Kanada
Kairo	Ägypten	Paris	Frankreich
Kairo	Ägypten	Rom	Italien
Kairo	Ägypten	Stockholm	Schweden
Kairo	Ägypten	Teheran	Iran
Kairo	Ägypten	Tokio	Japan
Kairo	Ägypten	Athen	Griechenland
Kairo	Ägypten	Bagdad	Irak
Kairo	Ägypten	Bangkok	Thailand
Kairo	Ägypten	Peking	China
Kairo	Ägypten	Berlin	Deutschland
Kairo	Ägypten	Bern	Schweiz
Canberra	Australien	Hanoi	Vietnam
Canberra	Australien	Havanna	Kuba
Canberra	Australien	Helsinki	Finnland
Canberra	Australien	Islamabad	Pakistan
Canberra	Australien	Kabul	Afghanistan
Canberra	Australien	London	England
Canberra	Australien	Madrid	Spanien
Canberra	Australien	Moskau	Russland
Canberra	Australien	Oslo	Norwegen
Canberra	Australien	Ottawa	Kanada
Canberra	Australien	Paris	Frankreich
Canberra	Australien	Rom	Italien
Canberra	Australien	Stockholm	Schweden
Canberra	Australien	Teheran	Iran
Canberra	Australien	Tokio	Japan
Canberra	Australien	Athen	Griechenland
Canberra	Australien	Bagdad	Irak
Canberra	Australien	Bangkok	Thailand
Canberra	Australien	Peking	China
Canberra	Australien	Berlin	Deutschland
Canberra	Australien	Bern	Schweiz
Canberra	Australien	Kairo	Ägypten
Hanoi	Vietnam	Havanna	Kuba
Hanoi	Vietnam	Helsinki	Finnland
Hanoi	Vietnam	Islamabad	Pakistan
Hanoi	Vietnam	Kabul	Afghanistan
Hanoi	Vietnam	London	England
Hanoi	Vietnam	Madrid	Spanien
Hanoi	Vietnam	Moskau	Russland
Hanoi	Vietnam	Oslo	Norwegen
Hanoi	Vietnam	Ottawa	Kanada
Hanoi	Vietnam	Paris	Frankreich
Hanoi	Vietnam	Rom	Italien
Hanoi	Vietnam	Stockholm	Schweden
Hanoi	Vietnam	Teheran	Iran
Hanoi	Vietnam	Tokio	Japan
Hanoi	Vietnam	Athen	Griechenland
Hanoi	Vietnam	Bagdad	Irak
Hanoi	Vietnam	Bangkok	Thailand
Hanoi	Vietnam	Peking	China
Hanoi	Vietnam	Berlin	Deutschland
Hanoi	Vietnam	Bern	Schweiz
Hanoi	Vietnam	Kairo	Ägypten
Hanoi	Vietnam	Canberra	Australien
Havanna	Kuba	Helsinki	Finnland
Havanna	Kuba	Islamabad	Pakistan
Havanna	Kuba	Kabul	Afghanistan
Havanna	Kuba	London	England
Havanna	Kuba	Madrid	Spanien
Havanna	Kuba	Moskau	Russland
Havanna	Kuba	Oslo	Norwegen
Havanna	Kuba	Ottawa	Kanada
Havanna	Kuba	Paris	Frankreich
Havanna	Kuba	Rom	Italien
Havanna	Kuba	Stockholm	Schweden
Havanna	Kuba	Teheran	Iran
Havanna	Kuba	Tokio	Japan
Havanna	Kuba	Athen	Griechenland
Havanna	Kuba	Bagdad	Irak
Havanna	Kuba	Bangkok	Thailand
Havanna	Kuba	Peking	China
Havanna	Kuba	Berlin	Deutschland
Havanna	Kuba	Bern	Schweiz
Havanna	Kuba	Kairo	Ägypten
Havanna	Kuba	Canberra	Australien
Havanna	Kuba	Hanoi	Vietnam
Helsinki	Finnland	Islamabad	Pakistan
Helsinki	Finnland	Kabul	Afghanistan
Helsinki	Finnland	London	England
Helsinki	Finnland	Madrid	Spanien
Helsinki	Finnland	Moskau	Russland
Helsinki	Finnland	Oslo	Norwegen
Helsinki	Finnland	Ottawa	Kanada
Helsinki	Finnland	Paris	Frankreich
Helsinki	Finnland	Rom	Italien
Helsinki	Finnland	Stockholm	Schweden
Helsinki	Finnland	Teheran	Iran
Helsinki	Finnland	Tokio	Japan
Helsinki	Finnland	Athen	Griechenland
Helsinki	Finnland	Bagdad	Irak
Helsinki	Finnland	Bangkok	Thailand
Helsinki	Finnland	Peking	China
Helsinki	Finnland	Berlin	Deutschland
Helsinki	Finnland	Bern	Schweiz
Helsinki	Finnland	Kairo	Ägypten
Helsinki	Finnland	Canberra	Australien
Helsinki	Finnland	Hanoi	Vietnam
Helsinki	Finnland	Havanna	Kuba
Islamabad	Pakistan	Kabul	Afghanistan
Islamabad	Pakistan	London	England
Islamabad	Pakistan	Madrid	Spanien
Islamabad	Pakistan	Moskau	Russland
Islamabad	Pakistan	Oslo	Norwegen
Islamabad	Pakistan	Ottawa	Kanada
Islamabad	Pakistan	Paris	Frankreich
Islamabad	Pakistan	Rom	Italien
Islamabad	Pakistan	Stockholm	Schweden
Islamabad	Pakistan	Teheran	Iran
Islamabad	Pakistan	Tokio	Japan
Islamabad	Pakistan	Athen	Griechenland
Islamabad	Pakistan	Bagdad	Irak
Islamabad	Pakistan	Bangkok	Thailand
Islamabad	Pakistan	Peking	China
Islamabad	Pakistan	Berlin	Deutschland
Islamabad	Pakistan	Bern	Schweiz
Islamabad	Pakistan	Kairo	Ägypten
Islamabad	Pakistan	Canberra	Australien
Islamabad	Pakistan	Hanoi	Vietnam
Islamabad	Pakistan	Havanna	Kuba
Islamabad	Pakistan	Helsinki	Finnland
Kabul	Afghanistan	London	England
Kabul	Afghanistan	Madrid	Spanien
Kabul	Afghanistan	Moskau	Russland
Kabul	Afghanistan	Oslo	Norwegen
Kabul	Afghanistan	Ottawa	Kanada
Kabul	Afghanistan	Paris	Frankreich
Kabul	Afghanistan	Rom	Italien
Kabul	Afghanistan	Stockholm	Schweden
Kabul	Afghanistan	Teheran	Iran
Kabul	Afghanistan	Tokio	Japan
Kabul	Afghanistan	Athen	Griechenland
Kabul	Afghanistan	Bagdad	Irak
Kabul	Afghanistan	Bangkok	Thailand
Kabul	Afghanistan	Peking	China
Kabul	Afghanistan	Berlin	Deutschland
Kabul	Afghanistan	Bern	Schweiz
Kabul	Afghanistan	Kairo	Ägypten
Kabul	Afghanistan	Canberra	Australien
Kabul	Afghanistan	Hanoi	Vietnam
Kabul	Afghanistan	Havanna	Kuba
Kabul	Afghanistan	Helsinki	Finnland
Kabul	Afghanistan	Islamabad	Pakistan
London	England	Madrid	Spanien
London	England	Moskau	Russland
London	England	Oslo	Norwegen
London	England	Ottawa	Kanada
London	England	Paris	Frankreich
London	England	Rom	Italien
London	England	Stockholm	Schweden
London	England	Teheran	Iran
London	England	Tokio	Japan
London	England	Athen	Griechenland
London	England	Bagdad	Irak
London	England	Bangkok	Thailand
London	England	Peking	China
London	England	Berlin	Deutschland
London	England	Bern	Schweiz
London	England	Kairo	Ägypten
London	England	Canberra	Australien
London	England	Hanoi	Vietnam
London	England	Havanna	Kuba
London	England	Helsinki	Finnland
London	England	Islamabad	Pakistan
London	England	Kabul	Afghanistan
Madrid	Spanien	Moskau	Russland
Madrid	Spanien	Oslo	Norwegen
Madrid	Spanien	Ottawa	Kanada
Madrid	Spanien	Paris	Frankreich
Madrid	Spanien	Rom	Italien
Madrid	Spanien	Stockholm	Schweden
Madrid	Spanien	Teheran	Iran
Madrid	Spanien	Tokio	Japan
Madrid	Spanien	Athen	Griechenland
Madrid	Spanien	Bagdad	Irak
Madrid	Spanien	Bangkok	Thailand
Madrid	Spanien	Peking	China
Madrid	Spanien	Berlin	Deutschland
Madrid	Spanien	Bern	Schweiz
Madrid	Spanien	Kairo	Ägypten
Madrid	Spanien	Canberra	Australien
Madrid	Spanien	Hanoi	Vietnam
Madrid	Spanien	Havanna	Kuba
Madrid	Spanien	Helsinki	Finnland
Madrid	Spanien	Islamabad	Pakistan
Madrid	Spanien	Kabul	Afghanistan
Madrid	Spanien	London	England
Moskau	Russland	Oslo	Norwegen
Moskau	Russland	Ottawa	Kanada
Moskau	Russland	Paris	Frankreich
Moskau	Russland	Rom	Italien
Moskau	Russland	Stockholm	Schweden
Moskau	Russland	Teheran	Iran
Moskau	Russland	Tokio	Japan
Moskau	Russland	Athen	Griechenland
Moskau	Russland	Bagdad	Irak
Moskau	Russland	Bangkok	Thailand
Moskau	Russland	Peking	China
Moskau	Russland	Berlin	Deutschland
Moskau	Russland	Bern	Schweiz
Moskau	Russland	Kairo	Ägypten
Moskau	Russland	Canberra	Australien
Moskau	Russland	Hanoi	Vietnam
Moskau	Russland	Havanna	Kuba
Moskau	Russland	Helsinki	Finnland
Moskau	Russland	Islamabad	Pakistan
Moskau	Russland	Kabul	Afghanistan
Moskau	Russland	London	England
Moskau	Russland	Madrid	Spanien
Oslo	Norwegen	Ottawa	Kanada
Oslo	Norwegen	Paris	Frankreich
Oslo	Norwegen	Rom	Italien
Oslo	Norwegen	Stockholm	Schweden
Oslo	Norwegen	Teheran	Iran
Oslo	Norwegen	Tokio	Japan
Oslo	Norwegen	Athen	Griechenland
Oslo	Norwegen	Bagdad	Irak
Oslo	Norwegen	Bangkok	Thailand
Oslo	Norwegen	Peking	China
Oslo	Norwegen	Berlin	Deutschland
Oslo	Norwegen	Bern	Schweiz
Oslo	Norwegen	Kairo	Ägypten
Oslo	Norwegen	Canberra	Australien
Oslo	Norwegen	Hanoi	Vietnam
Oslo	Norwegen	Havanna	Kuba
Oslo	Norwegen	Helsinki	Finnland
Oslo	Norwegen	Islamabad	Pakistan
Oslo	Norwegen	Kabul	Afghanistan
Oslo	Norwegen	London	England
Oslo	Norwegen	Madrid	Spanien
Oslo	Norwegen	Moskau	Russland
Ottawa	Kanada	Paris	Frankreich
Ottawa	Kanada	Rom	Italien
Ottawa	Kanada	Stockholm	Schweden
Ottawa	Kanada	Teheran	Iran
Ottawa	Kanada	Tokio	Japan
Ottawa	Kanada	Athen	Griechenland
Ottawa	Kanada	Bagdad	Irak
Ottawa	Kanada	Bangkok	Thailand
Ottawa	Kanada	Peking	China
Ottawa	Kanada	Berlin	Deutschland
Ottawa	Kanada	Bern	Schweiz
Ottawa	Kanada	Kairo	Ägypten
Ottawa	Kanada	Canberra	Australien
Ottawa	Kanada	Hanoi	Vietnam
Ottawa	Kanada	Havanna	Kuba
Ottawa	Kanada	Helsinki	Finnland
Ottawa	Kanada	Islamabad	Pakistan
Ottawa	Kanada	Kabul	Afghanistan
Ottawa	Kanada	London	England
Ottawa	Kanada	Madrid	Spanien
Ottawa	Kanada	Moskau	Russland
Ottawa	Kanada	Oslo	Norwegen
Paris	Frankreich	Rom	Italien
Paris	Frankreich	Stockholm	Schweden
Paris	Frankreich	Teheran	Iran
Paris	Frankreich	Tokio	Japan
Paris	Frankreich	Athen	Griechenland
Paris	Frankreich	Bagdad	Irak
Paris	Frankreich	Bangkok	Thailand
Paris	Frankreich	Peking	China
Paris	Frankreich	Berlin	Deutschland
Paris	Frankreich	Bern	Schweiz
Paris	Frankreich	Kairo	Ägypten
Paris	Frankreich	Canberra	Australien
Paris	Frankreich	Hanoi	Vietnam
Paris	Frankreich	Havanna	Kuba
Paris	Frankreich	Helsinki	Finnland
Paris	Frankreich	Islamabad	Pakistan
Paris	Frankreich	Kabul	Afghanistan
Paris	Frankreich	London	England
Paris	Frankreich	Madrid	Spanien
Paris	Frankreich	Moskau	Russland
Paris	Frankreich	Oslo	Norwegen
Paris	Frankreich	Ottawa	Kanada
Rom	Italien	Stockholm	Schweden
Rom	Italien	Teheran	Iran
Rom	Italien	Tokio	Japan
Rom	Italien	Athen	Griechenland
Rom	Italien	Bagdad	Irak
Rom	Italien	Bangkok	Thailand
Rom	Italien	Peking	China
Rom	Italien	Berlin	Deutschland
Rom	Italien	Bern	Schweiz
Rom	Italien	Kairo	Ägypten
Rom	Italien	Canberra	Australien
Rom	Italien	Hanoi	Vietnam
Rom	Italien	Havanna	Kuba
Rom	Italien	Helsinki	Finnland
Rom	Italien	Islamabad	Pakistan
Rom	Italien	Kabul	Afghanistan
Rom	Italien	London	England
Rom	Italien	Madrid	Spanien
Rom	Italien	Moskau	Russland
Rom	Italien	Oslo	Norwegen
Rom	Italien	Ottawa	Kanada
Rom	Italien	Paris	Frankreich
Stockholm	Schweden	Teheran	Iran
Stockholm	Schweden	Tokio	Japan
Stockholm	Schweden	Athen	Griechenland
Stockholm	Schweden	Bagdad	Irak
Stockholm	Schweden	Bangkok	Thailand
Stockholm	Schweden	Peking	China
Stockholm	Schweden	Berlin	Deutschland
Stockholm	Schweden	Bern	Schweiz
Stockholm	Schweden	Kairo	Ägypten
Stockholm	Schweden	Canberra	Australien
Stockholm	Schweden	Hanoi	Vietnam
Stockholm	Schweden	Havanna	Kuba
Stockholm	Schweden	Helsinki	Finnland
Stockholm	Schweden	Islamabad	Pakistan
Stockholm	Schweden	Kabul	Afghanistan
Stockholm	Schweden	London	England
Stockholm	Schweden	Madrid	Spanien
Stockholm	Schweden	Moskau	Russland
Stockholm	Schweden	Oslo	Norwegen
Stockholm	Schweden	Ottawa	Kanada
Stockholm	Schweden	Paris	Frankreich
Stockholm	Schweden	Rom	Italien
Teheran	Iran	Tokio	Japan
Teheran	Iran	Athen	Griechenland
Teheran	Iran	Bagdad	Irak
Teheran	Iran	Bangkok	Thailand
Teheran	Iran	Peking	China
Teheran	Iran	Berlin	Deutschland
Teheran	Iran	Bern	Schweiz
Teheran	Iran	Kairo	Ägypten
Teheran	Iran	Canberra	Australien
Teheran	Iran	Hanoi	Vietnam
Teheran	Iran	Havanna	Kuba
Teheran	Iran	Helsinki	Finnland
Teheran	Iran	Islamabad	Pakistan
Teheran	Iran	Kabul	Afghanistan
Teheran	Iran	London	England
Teheran	Iran	Madrid	Spanien
Teheran	Iran	Moskau	Russland
Teheran	Iran	Oslo	Norwegen
Teheran	Iran	Ottawa	Kanada
Teheran	Iran	Paris	Frankreich
Teheran	Iran	Rom	Italien
Teheran	Iran	Stockholm	Schweden
Tokio	Japan	Athen	Griechenland
Tokio	Japan	Bagdad	Irak
Tokio	Japan	Bangkok	Thailand
Tokio	Japan	Peking	China
Tokio	Japan	Berlin	Deutschland
Tokio	Japan	Bern	Schweiz
Tokio	Japan	Kairo	Ägypten
Tokio	Japan	Canberra	Australien
Tokio	Japan	Hanoi	Vietnam
Tokio	Japan	Havanna	Kuba
Tokio	Japan	Helsinki	Finnland
Tokio	Japan	Islamabad	Pakistan
Tokio	Japan	Kabul	Afghanistan
Tokio	Japan	London	England
Tokio	Japan	Madrid	Spanien
Tokio	Japan	Moskau	Russland
Tokio	Japan	Oslo	Norwegen
Tokio	Japan	Ottawa	Kanada
Tokio	Japan	Paris	Frankreich
Tokio	Japan	Rom	Italien
Tokio	Japan	Stockholm	Schweden
Tokio	Japan	Teheran	Iran
# capital-world
Abuja	Nigeria	Accra	Ghana
Abuja	Nigeria	Algier	Algerien
Abuja	Nigeria	Amman	Jordanien
Abuja	Nigeria	Ankara	Türkei
Abuja	Nigeria	Antananarivo	Madagaskar
Abuja	Nigeria	Apia	Samoa
Abuja	Nigeria	Aschgabat	Turkmenistan
Abuja	Nigeria	Asmara	Eritrea
Abuja	Nigeria	Astana	Kasachstan
Abuja	Nigeria	Athen	Griechenland
Abuja	Nigeria	Bagdad	Irak
Abuja	Nigeria	Baku	Aserbaidschan
Abuja	Nigeria	Bamako	Mali
Abuja	Nigeria	Bangkok	Thailand
Abuja	Nigeria	Banjul	Gambia
Abuja	Nigeria	Peking	China
Abuja	Nigeria	Beirut	Libanon
Abuja	Nigeria	Belgrad	Serbien
Abuja	Nigeria	Belmopan	Belize
Abuja	Nigeria	Berlin	Deutschland
Abuja	Nigeria	Bern	Schweiz
Abuja	Nigeria	Bischkek	Kirgisistan
Abuja	Nigeria	Bratislava	Slowakei
Abuja	Nigeria	Brüssel	Belgien
Abuja	Nigeria	Bukarest	Rumänien
Abuja	Nigeria	Budapest	Ungarn
Abuja	Nigeria	Bujumbura	Burundi
Abuja	Nigeria	Kairo	Ägypten
Abuja	Nigeria	Canberra	Australien
Abuja	Nigeria	Caracas	Venezuela
Abuja	Nigeria	Chisinau	Moldawien
Abuja	Nigeria	Conakry	Guinea
Abuja	Nigeria	Kopenhagen	Dänemark
Abuja	Nigeria	Dakar	Senegal
Abuja	Nigeria	Damaskus	Syrien
Abuja	Nigeria	Dhaka	Bangladesch
Abuja	Nigeria	Doha	Katar
Abuja	Nigeria	Dublin	Irland
Abuja	Nigeria	Duschanbe	Tadschikistan
Accra	Ghana	Algier	Algerien
Accra	Ghana	Amman	Jordanien
Accra	Ghana	Ankara	Türkei
Accra	Ghana	Antananarivo	Madagaskar
Accra	Ghana	Apia	Samoa
Accra	Ghana	Aschgabat	Turkmenistan
Accra	Ghana	Asmara	Eritrea
Accra	Ghana	Astana	Kasachstan
Accra	Ghana	Athen	Griechenland
Accra	Ghana	Bagdad	Irak
Accra	Ghana	Baku	Aserbaidschan
Accra	Ghana	Bamako	Mali
Accra	Ghana	Bangkok	Thailand
Accra	Ghana	Banjul	Gambia
Accra	Ghana	Peking	China
Accra	Ghana	Beirut	Libanon
Accra	Ghana	Belgrad	Serbien
Accra	Ghana	Belmopan	Belize
Accra	Ghana	Berlin	Deutschland
Accra	Ghana	Bern	Schweiz
Accra	Ghana	Bischkek	Kirgisistan
Accra	Ghana	Bratislava	Slowakei
Accra	Ghana	Brüssel	Belgien
Accra	Ghana	Bukarest	Rumänien
Accra	Ghana	Budapest	Ungarn
Accra	Ghana	Bujumbura	Burundi
Accra	Ghana	Kairo	Ägypten
Accra	Ghana	Canberra	Australien
Accra	Ghana	Caracas	Venezuela
Accra	Ghana	Chisinau	Moldawien
Accra	Ghana	Conakry	Guinea
Accra	Ghana	Kopenhagen	Dänemark
Accra	Ghana	Dakar	Senegal
Accra	Ghana	Damaskus	Syrien
Accra	Ghana	Dhaka	Bangladesch
Accra	Ghana	Doha	Katar
Accra	Ghana	Dublin	Irland
Accra	Ghana	Duschanbe	Tadschikistan
Accra	Ghana	Funafuti	Tuvalu
Algier	Algerien	Amman	Jordanien
Algier	Algerien	Ankara	Türkei
Algier	Algerien	Antananarivo	Madagaskar
Algier	Algerien	Apia	Samoa
Algier	Algerien	Aschgabat	Turkmenistan
Algier	Algerien	Asmara	Eritrea
Algier	Algerien	Astana	Kasachstan
Algier	Algerien	Athen	Griechenland
Algier	Algerien	Bagdad	Irak
Algier	Algerien	Baku	Aserbaidschan
Algier	Algerien	Bamako	Mali
Algier	Algerien	Bangkok	Thailand
Algier	Algerien	Banjul	Gambia
Algier	Algerien	Peking	China
Algier	Algerien	Beirut	Libanon
Algier	Algerien	Belgrad	Serbien
Algier	Algerien	Belmopan	Belize
Algier	Algerien	Berlin	Deutschland
Algier	Algerien	Bern	Schweiz
Algier	Algerien	Bischkek	Kirgisistan
Algier	Algerien	Bratislava	Slowakei
Algier	Algerien	Brüssel	Belgien
Algier	Algerien	Bukarest	Rumänien
Algier	Algerien	Budapest	Ungarn
Algier	Algerien	Bujumbura	Burundi
Algier	Algerien	Kairo	Ägypten
Algier	Algerien	Canberra	Australien
Algier	Algerien	Caracas	Venezuela
Algier	Algerien	Chisinau	Moldawien
Algier	Algerien	Conakry	Guinea
Algier	Algerien	Kopenhagen	Dänemark
Algier	Algerien	Dakar	Senegal
Algier	Algerien	Damaskus	Syrien
Algier	Algerien	Dhaka	Bangladesch
Algier	Algerien	Doha	Katar
Algier	Algerien	Dublin	Irland
Algier	Algerien	Duschanbe	Tadschikistan
Algier	Algerien	Funafuti	Tuvalu
Algier	Algerien	Gaborone	Botswana
Amman	Jordanien	Ankara	Türkei
Amman	Jordanien	Antananarivo	Madagaskar
Amman	Jordanien	Apia	Samoa
Amman	Jordanien	Aschgabat	Turkmenistan
Amman	Jordanien	Asmara	Eritrea
Amman	Jordanien	Astana	Kasachstan
Amman	Jordanien	Athen	Griechenland
Amman	Jordanien	Bagdad	Irak
Amman	Jordanien	Baku	Aserbaidschan
Amman	Jordanien	Bamako	Mali
Amman	Jordanien	Bangkok	Thailand
Amman	Jordanien	Banjul	Gambia
Amman	Jordanien	Peking	China
Amman	Jordanien	Beirut	Libanon
Amman	Jordanien	Belgrad	Serbien
Amman	Jordanien	Belmopan	Belize
Amman	Jordanien	Berlin	Deutschland
Amman	Jordanien	Bern	Schweiz
Amman	Jordanien	Bischkek	Kirgisistan
Amman	Jordanien	Bratislava	Slowakei
Amman	Jordanien	Brüssel	Belgien
Amman	Jordanien	Bukarest	Rumänien
Amman	Jordanien	Budapest	Ungarn
Amman	Jordanien	Bujumbura	Burundi
Amman	Jordanien	Kairo	Ägypten
Amman	Jordanien	Canberra	Australien
Amman	Jordanien	Caracas	Venezuela
Amman	Jordanien	Chisinau	Moldawien
Amman	Jordanien	Conakry	Guinea
Amman	Jordanien	Kopenhagen	Dänemark
Amman	Jordanien	Dakar	Senegal
Amman	Jordanien	Damaskus	Syrien
Amman	Jordanien	Dhaka	Bangladesch
Amman	Jordanien	Doha	Katar
Amman	Jordanien	Dublin	Irland
Amman	Jordanien	Duschanbe	Tadschikistan
Amman	Jordanien	Funafuti	Tuvalu
Amman	Jordanien	Gaborone	Botswana
Amman	Jordanien	Georgetown	Guyana
Ankara	Türkei	Antananarivo	Madagaskar
Ankara	Türkei	Apia	Samoa
Ankara	Türkei	Aschgabat	Turkmenistan
Ankara	Türkei	Asmara	Eritrea
Ankara	Türkei	Astana	Kasachstan
Ankara	Türkei	Athen	Griechenland
Ankara	Türkei	Bagdad	Irak
Ankara	Türkei	Baku	Aserbaidschan
Ankara	Türkei	Bamako	Mali
Ankara	Türkei	Bangkok	Thailand
Ankara	Türkei	Banjul	Gambia
Ankara	Türkei	Peking	China
Ankara	Türkei	Beirut	Libanon
Ankara	Türkei	Belgrad	Serbien
Ankara	Türkei	Belmopan	Belize
Ankara	Türkei	Berlin	Deutschland
Ankara	Türkei	Bern	Schweiz
Ankara	Türkei	Bischkek	Kirgisistan
Ankara	Türkei	Bratislava	Slowakei
Ankara	Türkei	Brüssel	Belgien
Ankara	Türkei	Bukarest	Rumänien
Ankara	Türkei	Budapest	Ungarn
Ankara	Türkei	Bujumbura	Burundi
Ankara	Türkei	Kairo	Ägypten
Ankara	Türkei	Canberra	Australien
Ankara	Türkei	Caracas	Venezuela
Ankara	Türkei	Chisinau	Moldawien
Ankara	Türkei	Conakry	Guinea
Ankara	Türkei	Kopenhagen	Dänemark
Ankara	Türkei	Dakar	Senegal
Ankara	Türkei	Damaskus	Syrien
Ankara	Türkei	Dhaka	Bangladesch
