# Berardi, Esuli, Marcheggiani (2015)
a1	a2	b1	b2
Berlino	Germania	Pechino	Cina
Berna	Svizzera	Cairo	Egitto
Berna	Svizzera	Canberra	Australia
Berna	Svizzera	Hanoi	Vietnam
Berna	Svizzera	Havana	Cuba
Berna	Svizzera	Helsinki	Finlandia
Berna	Svizzera	Islamabad	Pakistan
Berna	Svizzera	Kabul	Afghanistan
Berna	Svizzera	Londra	Inghilterra
Berna	Svizzera	Madrid	Spagna
Berna	Svizzera	Mosca	Russia
Berna	Svizzera	Oslo	Norvegia
Berna	Svizzera	Ottawa	Canada
Berna	Svizzera	Parigi	Francia
Berna	Svizzera	Roma	Italia
Berna	Svizzera	Stoccolma	Svezia
Berna	Svizzera	Tehran	Iran
Berna	Svizzera	Tokyo	Giappone
Berna	Svizzera	Atene	Grecia
Berna	Svizzera	Baghdad	Iraq
Berna	Svizzera	Bangkok	Thailandia
Berna	Svizzera	Pechino	Cina
Berna	Svizzera	Berlino	Germania
Cairo	Egitto	Canberra	Australia
Cairo	Egitto	Hanoi	Vietnam
Cairo	Egitto	Havana	Cuba
Cairo	Egitto	Helsinki	Finlandia
Cairo	Egitto	Islamabad	Pakistan
Cairo	Egitto	Kabul	Afghanistan
Cairo	Egitto	Londra	Inghilterra
Cairo	Egitto	Madrid	Spagna
Cairo	Egitto	Mosca	Russia
Cairo	Egitto	Oslo	Norvegia
Cairo	Egitto	Ottawa	Canada
Cairo	Egitto	Parigi	Francia
Cairo	Egitto	Roma	Italia
Cairo	Egitto	Stoccolma	Svezia
Cairo	Egitto	Tehran	Iran
Cairo	Egitto	Tokyo	Giappone
Cairo	Egitto	Atene	Grecia
Cairo	Egitto	Baghdad	Iraq
Cairo	Egitto	Bangkok	Thailandia
Cairo	Egitto	Pechino	Cina
Cairo	Egitto	Berlino	Germania
Cairo	Egitto	Berna	Svizzera
Canberra	Australia	Hanoi	Vietnam
Canberra	Australia	Havana	Cuba
Canberra	Australia	Helsinki	Finlandia
Canberra	Australia	Islamabad	Pakistan
Canberra	Australia	Kabul	Afghanistan
Canberra	Australia	Londra	Inghilterra
Canberra	Australia	Madrid	Spagna
Canberra	Australia	Mosca	Russia
Canberra	Australia	Oslo	Norvegia
Canberra	Australia	Ottawa	Canada
Canberra	Australia	Parigi	Francia
Canberra	Australia	Roma	Italia
Canberra	Australia	Stoccolma	Svezia
Canberra	Australia	Tehran	Iran
Canberra	Australia	Tokyo	Giappone
Canberra	Australia	Atene	Grecia
Canberra	Australia	Baghdad	Iraq
Canberra	Australia	Bangkok	Thailandia
Canberra	Australia	Pechino	Cina
Canberra	Australia	Berlino	Germania
Canberra	Australia	Berna	Svizzera
Canberra	Australia	Cairo	Egitto
Hanoi	Vietnam	Havana	Cuba
Hanoi	Vietnam	Helsinki	Finlandia
Hanoi	Vietnam	Islamabad	Pakistan
Hanoi	Vietnam	Kabul	Afghanistan
Hanoi	Vietnam	Londra	Inghilterra
Hanoi	Vietnam	Madrid	Spagna
Hanoi	Vietnam	Mosca	Russia
Hanoi	Vietnam	Oslo	Norvegia
Hanoi	Vietnam	Ottawa	Canada
Hanoi	Vietnam	Parigi	Francia
Hanoi	Vietnam	Roma	Italia
Hanoi	Vietnam	Stoccolma	Svezia
Hanoi	Vietnam	Tehran	Iran
Hanoi	Vietnam	Tokyo	Giappone
Hanoi	Vietnam	Atene	Grecia
Hanoi	Vietnam	Baghdad	Iraq
Hanoi	Vietnam	Bangkok	Thailandia
Hanoi	Vietnam	Pechino	Cina
Hanoi	Vietnam	Berlino	Germania
Hanoi	Vietnam	Berna	Svizzera
Hanoi	Vietnam	Cairo	Egitto
Hanoi	Vietnam	Canberra	Australia
Havana	Cuba	Helsinki	Finlandia
Havana	Cuba	Islamabad	Pakistan
Havana	Cuba	Kabul	Afghanistan
Havana	Cuba	Londra	Inghilterra
Havana	Cuba	Madrid	Spagna
Havana	Cuba	Mosca	Russia
Havana	Cuba	Oslo	Norvegia
Havana	Cuba	Ottawa	Canada
Havana	Cuba	Parigi	Francia
Havana	Cuba	Roma	Italia
Havana	Cuba	Stoccolma	Svezia
Havana	Cuba	Tehran	Iran
Havana	Cuba	Tokyo	Giappone
Havana	Cuba	Atene	Grecia
Havana	Cuba	Baghdad	Iraq
Havana	Cuba	Bangkok	Thailandia
Havana	Cuba	Pechino	Cina
Havana	Cuba	Berlino	Germania
Havana	Cuba	Berna	Svizzera
Havana	Cuba	Cairo	Egitto
Havana	Cuba	Canberra	Australia
Havana	Cuba	Hanoi	Vietnam
Helsinki	Finlandia	Islamabad	Pakistan
Helsinki	Finlandia	Kabul	Afghanistan
Helsinki	Finlandia	Londra	Inghilterra
Helsinki	Finlandia	Madrid	Spagna
Helsinki	Finlandia	Mosca	Russia
Helsinki	Finlandia	Oslo	Norvegia
Helsinki	Finlandia	Ottawa	Canada
Helsinki	Finlandia	Parigi	Francia
Helsinki	Finlandia	Roma	Italia
Helsinki	Finlandia	Stoccolma	Svezia
Helsinki	Finlandia	Tehran	Iran
Helsinki	Finlandia	Tokyo	Giappone
Helsinki	Finlandia	Atene	Grecia
Helsinki	Finlandia	Baghdad	Iraq
Helsinki	Finlandia	Bangkok	Thailandia
Helsinki	Finlandia	Pechino	Cina
Helsinki	Finlandia	Berlino	Germania
Helsinki	Finlandia	Berna	Svizzera
Helsinki	Finlandia	Cairo	Egitto
Helsinki	Finlandia	Canberra	Australia
Helsinki	Finlandia	Hanoi	Vietnam
Helsinki	Finlandia	Havana	Cuba
Islamabad	Pakistan	Kabul	Afghanistan
Islamabad	Pakistan	Londra	Inghilterra
Islamabad	Pakistan	Madrid	Spagna
Islamabad	Pakistan	Mosca	Russia
Islamabad	Pakistan	Oslo	Norvegia
Islamabad	Pakistan	Ottawa	Canada
Islamabad	Pakistan	Parigi	Francia
Islamabad	Pakistan	Roma	Italia
Islamabad	Pakistan	Stoccolma	Svezia
Islamabad	Pakistan	Tehran	Iran
Islamabad	Pakistan	Tokyo	Giappone
Islamabad	Pakistan	Atene	Grecia
Islamabad	Pakistan	Baghdad	Iraq
Islamabad	Pakistan	Bangkok	Thailandia
Islamabad	Pakistan	Pechino	Cina
Islamabad	Pakistan	Berlino	Germania
Islamabad	Pakistan	Berna	Svizzera
Islamabad	Pakistan	Cairo	Egitto
Islamabad	Pakistan	Canberra	Australia
Islamabad	Pakistan	Hanoi	Vietnam
Islamabad	Pakistan	Havana	Cuba
Islamabad	Pakistan	Helsinki	Finlandia
Kabul	Afghanistan	Londra	Inghilterra
Kabul	Afghanistan	Madrid	Spagna
Kabul	Afghanistan	Mosca	Russia
Kabul	Afghanistan	Oslo	Norvegia
Kabul	Afghanistan	Ottawa	Canada
Kabul	Afghanistan	Parigi	Francia
Kabul	Afghanistan	Roma	Italia
Kabul	Afghanistan	Stoccolma	Svezia
Kabul	Afghanistan	Tehran	Iran
Kabul	Afghanistan	Tokyo	Giappone
Kabul	Afghanistan	Atene	Grecia
Kabul	Afghanistan	Baghdad	Iraq
Kabul	Afghanistan	Bangkok	Thailandia
Kabul	Afghanistan	Pechino	Cina
Kabul	Afghanistan	Berlino	Germania
Kabul	Afghanistan	Berna	Svizzera
Kabul	Afghanistan	Cairo	Egitto
Kabul	Afghanistan	Canberra	Australia
Kabul	Afghanistan	Hanoi	Vietnam
Kabul	Afghanistan	Havana	Cuba
Kabul	Afghanistan	Helsinki	Finlandia
Kabul	Afghanistan	Islamabad	Pakistan
Londra	Inghilterra	Madrid	Spagna
Londra	Inghilterra	Mosca	Russia
Londra	Inghilterra	Oslo	Norvegia
Londra	Inghilterra	Ottawa	Canada
Londra	Inghilterra	Parigi	Francia
Londra	Inghilterra	Roma	Italia
Londra	Inghilterra	Stoccolma	Svezia
Londra	Inghilterra	Tehran	Iran
Londra	Inghilterra	Tokyo	Giappone
Londra	Inghilterra	Atene	Grecia
Londra	Inghilterra	Baghdad	Iraq
Londra	Inghilterra	Bangkok	Thailandia
Londra	Inghilterra	Pechino	Cina
Londra	Inghilterra	Berlino	Germania
Londra	Inghilterra	Berna	Svizzera
Londra	Inghilterra	Cairo	Egitto
Londra	Inghilterra	Canberra	Australia
Londra	Inghilterra	Hanoi	Vietnam
Londra	Inghilterra	Havana	Cuba
Londra	Inghilterra	Helsinki	Finlandia
Londra	Inghilterra	Islamabad	Pakistan
Londra	Inghilterra	Kabul	Afghanistan
Madrid	Spagna	Mosca	Russia
Madrid	Spagna	Oslo	Norvegia
Madrid	Spagna	Ottawa	Canada
Madrid	Spagna	Parigi	Francia
Madrid	Spagna	Roma	Italia
Madrid	Spagna	Stoccolma	Svezia
Madrid	Spagna	Tehran	Iran
Madrid	Spagna	Tokyo	Giappone
Madrid	Spagna	Atene	Grecia
Madrid	Spagna	Baghdad	Iraq
Madrid	Spagna	Bangkok	Thailandia
Madrid	Spagna	Pechino	Cina
Madrid	Spagna	Berlino	Germania
Madrid	Spagna	Berna	Svizzera
Madrid	Spagna	Cairo	Egitto
Madrid	Spagna	Canberra	Australia
Madrid	Spagna	Hanoi	Vietnam
Madrid	Spagna	Havana	Cuba
Madrid	Spagna	Helsinki	Finlandia
Madrid	Spagna	Islamabad	Pakistan
Madrid	Spagna	Kabul	Afghanistan
Madrid	Spagna	Londra	Inghilterra
Mosca	Russia	Oslo	Norvegia
Mosca	Russia	Ottawa	Canada
Mosca	Russia	Parigi	Francia
Mosca	Russia	Roma	Italia
Mosca	Russia	Stoccolma	Svezia
Mosca	Russia	Tehran	Iran
Mosca	Russia	Tokyo	Giappone
Mosca	Russia	Atene	Grecia
Mosca	Russia	Baghdad	Iraq
Mosca	Russia	Bangkok	Thailandia
Mosca	Russia	Pechino	Cina
Mosca	Russia	Berlino	Germania
Mosca	Russia	Berna	Svizzera
Mosca	Russia	Cairo	Egitto
Mosca	Russia	Canberra	Australia
Mosca	Russia	Hanoi	Vietnam
Mosca	Russia	Havana	Cuba
Mosca	Russia	Helsinki	Finlandia
Mosca	Russia	Islamabad	Pakistan
Mosca	Russia	Kabul	Afghanistan
Mosca	Russia	Londra	Inghilterra
Mosca	Russia	Madrid	Spagna
Oslo	Norvegia	Ottawa	Canada
Oslo	Norvegia	Parigi	Francia
Oslo	Norvegia	Roma	Italia
Oslo	Norvegia	Stoccolma	Svezia
Oslo	Norvegia	Tehran	Iran
Oslo	Norvegia	Tokyo	Giappone
Oslo	Norvegia	Atene	Grecia
Oslo	Norvegia	Baghdad	Iraq
Oslo	Norvegia	Bangkok	Thailandia
Oslo	Norvegia	Pechino	Cina
Oslo	Norvegia	Berlino	Germania
Oslo	Norvegia	Berna	Svizzera
Oslo	Norvegia	Cairo	Egitto
Oslo	Norvegia	Canberra	Australia
Oslo	Norvegia	Hanoi	Vietnam
Oslo	Norvegia	Havana	Cuba
Oslo	Norvegia	Helsinki	Finlandia
Oslo	Norvegia	Islamabad	Pakistan
Oslo	Norvegia	Kabul	Afghanistan
Oslo	Norvegia	Londra	Inghilterra
Oslo	Norvegia	Madrid	Spagna
Oslo	Norvegia	Mosca	Russia
Ottawa	Canada	Parigi	Francia
Ottawa	Canada	Roma	Italia
Ottawa	Canada	Stoccolma	Svezia
Ottawa	Canada	Tehran	Iran
Ottawa	Canada	Tokyo	Giappone
Ottawa	Canada	Atene	Grecia
Ottawa	Canada	Baghdad	Iraq
Ottawa	Canada	Bangkok	Thailandia
Ottawa	Canada	Pechino	Cina
Ottawa	Canada	Berlino	Germania
Ottawa	Canada	Berna	Svizzera
Ottawa	Canada	Cairo	Egitto
Ottawa	Canada	Canberra	Australia
Ottawa	Canada	Hanoi	Vietnam
Ottawa	Canada	Havana	Cuba
Ottawa	Canada	Helsinki	Finlandia
Ottawa	Canada	Islamabad	Pakistan
Ottawa	Canada	Kabul	Afghanistan
Ottawa	Canada	Londra	Inghilterra
Ottawa	Canada	Madrid	Spagna
Ottawa	Canada	Mosca	Russia
Ottawa	Canada	Oslo	Norvegia
Parigi	Francia	Roma	Italia
Parigi	Francia	Stoccolma	Svezia
Parigi	Francia	Tehran	Iran
Parigi	Francia	Tokyo	Giappone
Parigi	Francia	Atene	Grecia
Parigi	Francia	Baghdad	Iraq
Parigi	Francia	Bangkok	Thailandia
Parigi	Francia	Pechino	Cina
Parigi	Francia	Berlino	Germania
Parigi	Francia	Berna	Svizzera
Parigi	Francia	Cairo	Egitto
Parigi	Francia	Canberra	Australia
Parigi	Francia	Hanoi	Vietnam
Parigi	Francia	Havana	Cuba
Parigi	Francia	Helsinki	Finlandia
Parigi	Francia	Islamabad	Pakistan
Parigi	Francia	Kabul	Afghanistan
Parigi	Francia	Londra	Inghilterra
Parigi	Francia	Madrid	Spagna
Parigi	Francia	Mosca	Russia
Parigi	Francia	Oslo	Norvegia
Parigi	Francia	Ottawa	Canada
Roma	Italia	Stoccolma	Svezia
Roma	Italia	Tehran	Iran
Roma	Italia	Tokyo	Giappone
Roma	Italia	Atene	Grecia
Roma	Italia	Baghdad	Iraq
Roma	Italia	Bangkok	Thailandia
Roma	Italia	Pechino	Cina
Roma	Italia	Berlino	Germania
Roma	Italia	Berna	Svizzera
Roma	Italia	Cairo	Egitto
Roma	Italia	Canberra	Australia
Roma	Italia	Hanoi	Vietnam
Roma	Italia	Havana	Cuba
Roma	Italia	Helsinki	Finlandia
Roma	Italia	Islamabad	Pakistan
Roma	Italia	Kabul	Afghanistan
Roma	Italia	Londra	Inghilterra
Roma	Italia	Madrid	Spagna
Roma	Italia	Mosca	Russia
Roma	Italia	Oslo	Norvegia
Roma	Italia	Ottawa	Canada
Roma	Italia	Parigi	Francia
Stoccolma	Svezia	Tehran	Iran
Stoccolma	Svezia	Tokyo	Giappone
Stoccolma	Svezia	Atene	Grecia
Stoccolma	Svezia	Baghdad	Iraq
Stoccolma	Svezia	Bangkok	Thailandia
Stoccolma	Svezia	Pechino	Cina
Stoccolma	Svezia	Berlino	Germania
Stoccolma	Svezia	Berna	Svizzera
Stoccolma	Svezia	Cairo	Egitto
Stoccolma	Svezia	Canberra	Australia
Stoccolma	Svezia	Hanoi	Vietnam
Stoccolma	Svezia	Havana	Cuba
Stoccolma	Svezia	Helsinki	Finlandia
Stoccolma	Svezia	Islamabad	Pakistan
Stoccolma	Svezia	Kabul	Afghanistan
Stoccolma	Svezia	Londra	Inghilterra
Stoccolma	Svezia	Madrid	Spagna
Stoccolma	Svezia	Mosca	Russia
Stoccolma	Svezia	Oslo	Norvegia
Stoccolma	Svezia	Ottawa	Canada
Stoccolma	Svezia	Parigi	Francia
Stoccolma	Svezia	Roma	Italia
Tehran	Iran	Tokyo	Giappone
Tehran	Iran	Atene	Grecia
Tehran	Iran	Baghdad	Iraq
Tehran	Iran	Bangkok	Thailandia
Tehran	Iran	Pechino	Cina
Tehran	Iran	Berlino	Germania
Tehran	Iran	Berna	Svizzera
Tehran	Iran	Cairo	Egitto
Tehran	Iran	Canberra	Australia
Tehran	Iran	Hanoi	Vietnam
Tehran	Iran	Havana	Cuba
Tehran	Iran	Helsinki	Finlandia
Tehran	Iran	Islamabad	Pakistan
Tehran	Iran	Kabul	Afghanistan
Tehran	Iran	Londra	Inghilterra
Tehran	Iran	Madrid	Spagna
Tehran	Iran	Mosca	Russia
Tehran	Iran	Oslo	Norvegia
Tehran	Iran	Ottawa	Canada
Tehran	Iran	Parigi	Francia
Tehran	Iran	Roma	Italia
Tehran	Iran	Stoccolma	Svezia
Tokyo	Giappone	Atene	Grecia
Tokyo	Giappone	Baghdad	Iraq
Tokyo	Giappone	Bangkok	Thailandia
Tokyo	Giappone	Pechino	Cina
Tokyo	Giappone	Berlino	Germania
Tokyo	Giappone	Berna	Svizzera
Tokyo	Giappone	Cairo	Egitto
Tokyo	Giappone	Canberra	Australia
Tokyo	Giappone	Hanoi	Vietnam
Tokyo	Giappone	Havana	Cuba
Tokyo	Giappone	Helsinki	Finlandia
Tokyo	Giappone	Islamabad	Pakistan
Tokyo	Giappone	Kabul	Afghanistan
Tokyo	Giappone	Londra	Inghilterra
Tokyo	Giappone	Madrid	Spagna
Tokyo	Giappone	Mosca	Russia
Tokyo	Giappone	Oslo	Norvegia
Tokyo	Giappone	Ottawa	Canada
Tokyo	Giappone	Parigi	Francia
Tokyo	Giappone	Roma	Italia
Tokyo	Giappone	Stoccolma	Svezia
Tokyo	Giappone	Tehran	Iran
# capital-world
Abuja	Nigeria	Accra	Ghana
Abuja	Nigeria	Algeri	Algeria
Abuja	Nigeria	Amman	Giordania
Abuja	Nigeria	Ankara	Turchia
Abuja	Nigeria	Antananarivo	Madagascar
Abuja	Nigeria	Apia	Samoa
Abuja	Nigeria	Ashgabat	Turkmenistan
Abuja	Nigeria	Asmara	Eritrea
Abuja	Nigeria	Astana	Kazakistan
Abuja	Nigeria	Atene	Grecia
Abuja	Nigeria	Baghdad	Iraq
Abuja	Nigeria	Baku	Azerbaijan
Abuja	Nigeria	Bamako	Mali
Abuja	Nigeria	Bangkok	Thailandia
Abuja	Nigeria	Banjul	Gambia
Abuja	Nigeria	Pechino	Cina
Abuja	Nigeria	Beirut	Libano
Abuja	Nigeria	Belgrado	Serbia
Abuja	Nigeria	Belmopan	Belize
Abuja	Nigeria	Berlino	Germania
Abuja	Nigeria	Berna	Svizzera
Abuja	Nigeria	Bishkek	Kirghisistan
Abuja	Nigeria	Bratislava	Slovacchia
Abuja	Nigeria	Bruxelles	Belgio
Abuja	Nigeria	Bucarest	Romania
Abuja	Nigeria	Budapest	Ungheria
Abuja	Nigeria	Bujumbura	Burundi
Abuja	Nigeria	Cairo	Egitto
Abuja	Nigeria	Canberra	Australia
Abuja	Nigeria	Caracas	Venezuela
Abuja	Nigeria	Chisinau	Moldavia
Abuja	Nigeria	Conakry	Guinea
Abuja	Nigeria	Copenhagen	Danimarca
Abuja	Nigeria	Dakar	Senegal
Abuja	Nigeria	Damasco	Siria
Abuja	Nigeria	Dhaka	Bangladesh
Abuja	Nigeria	Doha	Qatar
Abuja	Nigeria	Dublino	Irlanda
Abuja	Nigeria	Dushanbe	Tagikistan
Accra	Ghana	Algeri	Algeria
Accra	Ghana	Amman	Giordania
Accra	Ghana	Ankara	Turchia
Accra	Ghana	Antananarivo	Madagascar
Accra	Ghana	Apia	Samoa
Accra	Ghana	Ashgabat	Turkmenistan
Accra	Ghana	Asmara	Eritrea
Accra	Ghana	Astana	Kazakistan
Accra	Ghana	Atene	Grecia
Accra	Ghana	Baghdad	Iraq
Accra	Ghana	Baku	Azerbaijan
Accra	Ghana	Bamako	Mali
Accra	Ghana	Bangkok	Thailandia
Accra	Ghana	Banjul	Gambia
Accra	Ghana	Pechino	Cina
Accra	Ghana	Beirut	Libano
Accra	Ghana	Belgrado	Serbia
Accra	Ghana	Belmopan	Belize
Accra	Ghana	Berlino	Germania
Accra	Ghana	Berna	Svizzera
Accra	Ghana	Bishkek	Kirghisistan
Accra	Ghana	Bratislava	Slovacchia
Accra	Ghana	Bruxelles	Belgio
Accra	Ghana	Bucarest	Romania
Accra	Ghana	Budapest	Ungheria
Accra	Ghana	Bujumbura	Burundi
Accra	Ghana	Cairo	Egitto
Accra	Ghana	Canberra	Australia
Accra	Ghana	Caracas	Venezuela
Accra	Ghana	Chisinau	Moldavia
Accra	Ghana	Conakry	Guinea
Accra	Ghana	Copenhagen	Danimarca
Accra	Ghana	Dakar	Senegal
Accra	Ghana	Damasco	Siria
Accra	Ghana	Dhaka	Bangladesh
Accra	Ghana	Doha	Qatar
Accra	Ghana	Dublino	Irlanda
Accra	Ghana	Dushanbe	Tagikistan
Accra	Ghana	Funafuti	Tuvalu
Algeri	Algeria	Amman	Giordania
Algeri	Algeria	Ankara	Turchia
Algeri	Algeria	Antananarivo	Madagascar
Algeri	Algeria	Apia	Samoa
Algeri	Algeria	Ashgabat	Turkmenistan
Algeri	Algeria	Asmara	Eritrea
Algeri	Algeria	Astana	Kazakistan
Algeri	Algeria	Atene	Grecia
Algeri	Algeria	Baghdad	Iraq
Algeri	Algeria	Baku	Azerbaijan
Algeri	Algeria	Bamako	Mali
Algeri	Algeria	Bangkok	Thailandia
Algeri	Algeria	Banjul	Gambia
Algeri	Algeria	Pechino	Cina
Algeri	Algeria	Beirut	Libano
Algeri	Algeria	Belgrado	Serbia
Algeri	Algeria	Belmopan	Belize
Algeri	Algeria	Berlino	Germania
Algeri	Algeria	Berna	Svizzera
Algeri	Algeria	Bishkek	Kirghisistan
Algeri	Algeria	Bratislava	Slovacchia
Algeri	Algeria	Bruxelles	Belgio
Algeri	Algeria	Bucarest	Romania
Algeri	Algeria	Budapest	Ungheria
Algeri	Algeria	Bujumbura	Burundi
Algeri	Algeria	Cairo	Egitto
Algeri	Algeria	Canberra	Australia
Algeri	Algeria	Caracas	Venezuela
Algeri	Algeria	Chisinau	Moldavia
Algeri	Algeria	Conakry	Guinea
Algeri	Algeria	Copenhagen	Danimarca
Algeri	Algeria	Dakar	Senegal
Algeri	Algeria	Damasco	Siria
Algeri	Algeria	Dhaka	Bangladesh
Algeri	Algeria	Doha	Qatar
Algeri	Algeria	Dublino	Irlanda
Algeri	Algeria	Dushanbe	Tagikistan
Algeri	Algeria	Funafuti	Tuvalu
Algeri	Algeria	Gaborone	Botswana
Amman	Giordania	Ankara	Turchia
Amman	Giordania	Antananarivo	Madagascar
Amman	Giordania	Apia	Samoa
Amman	Giordania	Ashgabat	Turkmenistan
Amman	Giordania	Asmara	Eritrea
Amman	Giordania	Astana	Kazakistan
Amman	Giordania	Atene	Grecia
Amman	Giordania	Baghdad	Iraq
Amman	Giordania	Baku	Azerbaijan
Amman	Giordania	Bamako	Mali
Amman	Giordania	Bangkok	Thailandia
Amman	Giordania	Banjul	Gambia
Amman	Giordania	Pechino	Cina
Amman	Giordania	Beirut	Libano
Amman	Giordania	Belgrado	Serbia
Amman	Giordania	Belmopan	Belize
Amman	Giordania	Berlino	Germania
Amman	Giordania	Berna	Svizzera
Amman	Giordania	Bishkek	Kirghisistan
Amman	Giordania	Bratislava	Slovacchia
Amman	Giordania	Bruxelles	Belgio
Amman	Giordania	Bucarest	Romania
Amman	Giordania	Budapest	Ungheria
Amman	Giordania	Bujumbura	Burundi
Amman	Giordania	Cairo	Egitto
Amman	Giordania	Canberra	Australia
Amman	Giordania	Caracas	Venezuela
Amman	Giordania	Chisinau	Moldavia
Amman	Giordania	Conakry	Guinea
Amman	Giordania	Copenhagen	Danimarca
Amman	Giordania	Dakar	Senegal
Amman	Giordania	Damasco	Siria
Amman	Giordania	Dhaka	Bangladesh
Amman	Giordania	Doha	Qatar
Amman	Giordania	Dublino	Irlanda
Amman	Giordania	Dushanbe	Tagikistan
Amman	Giordania	Funafuti	Tuvalu
Amman	Giordania	Gaborone	Botswana
Amman	Giordania	Georgetown	Guyana
Ankara	Turchia	Antananarivo	Madagascar
Ankara	Turchia	Apia	Samoa
Ankara	Turchia	Ashgabat	Turkmenistan
Ankara	Turchia	Asmara	Eritrea
Ankara	Turchia	Astana	Kazakistan
Ankara	Turchia	Atene	Grecia
Ankara	Turchia	Baghdad	Iraq
Ankara	Turchia	Baku	Azerbaijan
Ankara	Turchia	Bamako	Mali
Ankara	Turchia	Bangkok	Thailandia
Ankara	Turchia	Banjul	Gambia
Ankara	Turchia	Pechino	Cina
Ankara	Turchia	Beirut	Libano
Ankara	Turchia	Belgrado	Serbia
