# Grave, et al. (2018)
a1	a2	b1	b2
निर्धन	निर्धनता	खट्टा	खटास
निर्धन	निर्धनता	बुरा	बुराई
निर्धन	निर्धनता	शिष्ट	शिष्टता
निर्धन	निर्धनता	पीला	पीलापन
निर्धन	निर्धनता	उदार	उदारता
निर्धन	निर्धनता	विद्वान	विद्वता
निर्धन	निर्धनता	उपेक्षित	उपेक्षा
निर्धन	निर्धनता	सुंदर	सुंदरता
निर्धन	निर्धनता	कठोर	कठोरता
निर्धन	निर्धनता	ऊँचा	ऊँचाई
निर्धन	निर्धनता	फुर्तीला	फुर्ती
निर्धन	निर्धनता	गरम	गरमी
निर्धन	निर्धनता	धीरज	धीरता
निर्धन	निर्धनता	स्वस्थ	स्वास्थ्य
निर्धन	निर्धनता	नम्र	नम्रता
निर्धन	निर्धनता	भला	भलाई
निर्धन	निर्धनता	अशिष्ट	अशिष्टता
धीर	धीरता	मीठा	मिठास
धीर	धीरता	दुष्ट	दुष्टता
धीर	धीरता	महान्	महानता
धीर	धीरता	निर्धन	निर्धनता
धीर	धीरता	सुखद	सुखदायी
धीर	धीरता	सभ्य	सभ्यता
धीर	धीरता	साहित्यिक	साहित्य
धीर	धीरता	एक	एकता
धीर	धीरता	कायर	कायरता
धीर	धीरता	चतुर	चतुराई
धीर	धीरता	सफल	सफ़लता
धीर	धीरता	गरीब	गरीबी
धीर	धीरता	लम्बा	लम्बाई
धीर	धीरता	शीघ्र	शीघ्रता
धीर	धीरता	अमीर	अमीरी
धीर	धीरता	बड़ा	बड़प्पन
धीर	धीरता	शीतल	शीतलता
धीर	धीरता	रोगी	रोग
धीर	धीरता	खट्टा	खटास
धीर	धीरता	बुरा	बुराई
धीर	धीरता	शिष्ट	शिष्टता
धीर	धीरता	पीला	पीलापन
धीर	धीरता	उदार	उदारता
धीर	धीरता	विद्वान	विद्वता
धीर	धीरता	उपेक्षित	उपेक्षा
धीर	धीरता	सुंदर	सुंदरता
धीर	धीरता	कठोर	कठोरता
धीर	धीरता	ऊँचा	ऊँचाई
धीर	धीरता	फुर्तीला	फुर्ती
धीर	धीरता	गरम	गरमी
धीर	धीरता	धीरज	धीरता
धीर	धीरता	स्वस्थ	स्वास्थ्य
धीर	धीरता	नम्र	नम्रता
धीर	धीरता	भला	भलाई
धीर	धीरता	अशिष्ट	अशिष्टता
सुखद	सुखदायी	मीठा	मिठास
सुखद	सुखदायी	दुष्ट	दुष्टता
सुखद	सुखदायी	महान्	महानता
सुखद	सुखदायी	निर्धन	निर्धनता
सुखद	सुखदायी	धीर	धीरता
सुखद	सुखदायी	सभ्य	सभ्यता
सुखद	सुखदायी	साहित्यिक	साहित्य
सुखद	सुखदायी	एक	एकता
सुखद	सुखदायी	कायर	कायरता
सुखद	सुखदायी	चतुर	चतुराई
सुखद	सुखदायी	सफल	सफ़लता
सुखद	सुखदायी	गरीब	गरीबी
सुखद	सुखदायी	लम्बा	लम्बाई
सुखद	सुखदायी	शीघ्र	शीघ्रता
सुखद	सुखदायी	अमीर	अमीरी
सुखद	सुखदायी	बड़ा	बड़प्पन
सुखद	सुखदायी	शीतल	शीतलता
सुखद	सुखदायी	रोगी	रोग
सुखद	सुखदायी	खट्टा	खटास
सुखद	सुखदायी	बुरा	बुराई
सुखद	सुखदायी	शिष्ट	शिष्टता
सुखद	सुखदायी	पीला	पीलापन
सुखद	सुखदायी	उदार	उदारता
सुखद	सुखदायी	विद्वान	विद्वता
सुखद	सुखदायी	उपेक्षित	उपेक्षा
सुखद	सुखदायी	सुंदर	सुंदरता
सुखद	सुखदायी	कठोर	कठोरता
सुखद	सुखदायी	ऊँचा	ऊँचाई
सुखद	सुखदायी	फुर्तीला	फुर्ती
सुखद	सुखदायी	गरम	गरमी
सुखद	सुखदायी	धीरज	धीरता
सुखद	सुखदायी	स्वस्थ	स्वास्थ्य
सुखद	सुखदायी	नम्र	नम्रता
सुखद	सुखदायी	भला	भलाई
सुखद	सुखदायी	अशिष्ट	अशिष्टता
सभ्य	सभ्यता	मीठा	मिठास
सभ्य	सभ्यता	दुष्ट	दुष्टता
सभ्य	सभ्यता	महान्	महानता
सभ्य	सभ्यता	निर्धन	निर्धनता
सभ्य	सभ्यता	धीर	धीरता
सभ्य	सभ्यता	सुखद	सुखदायी
सभ्य	सभ्यता	साहित्यिक	साहित्य
सभ्य	सभ्यता	एक	एकता
सभ्य	सभ्यता	कायर	कायरता
सभ्य	सभ्यता	चतुर	चतुराई
सभ्य	सभ्यता	सफल	सफ़लता
सभ्य	सभ्यता	गरीब	गरीबी
सभ्य	सभ्यता	लम्बा	लम्बाई
सभ्य	सभ्यता	शीघ्र	शीघ्रता
सभ्य	सभ्यता	अमीर	अमीरी
सभ्य	सभ्यता	बड़ा	बड़प्पन
सभ्य	सभ्यता	शीतल	शीतलता
सभ्य	सभ्यता	रोगी	रोग
सभ्य	सभ्यता	खट्टा	खटास
सभ्य	सभ्यता	बुरा	बुराई
सभ्य	सभ्यता	शिष्ट	शिष्टता
सभ्य	सभ्यता	पीला	पीलापन
सभ्य	सभ्यता	उदार	उदारता
सभ्य	सभ्यता	विद्वान	विद्वता
सभ्य	सभ्यता	उपेक्षित	उपेक्षा
सभ्य	सभ्यता	सुंदर	सुंदरता
सभ्य	सभ्यता	कठोर	कठोरता
सभ्य	सभ्यता	ऊँचा	ऊँचाई
सभ्य	सभ्यता	फुर्तीला	फुर्ती
सभ्य	सभ्यता	गरम	गरमी
सभ्य	सभ्यता	धीरज	धीरता
सभ्य	सभ्यता	स्वस्थ	स्वास्थ्य
सभ्य	सभ्यता	नम्र	नम्रता
सभ्य	सभ्यता	भला	भलाई
सभ्य	सभ्यता	अशिष्ट	अशिष्टता
साहित्यिक	साहित्य	मीठा	मिठास
साहित्यिक	साहित्य	दुष्ट	दुष्टता
साहित्यिक	साहित्य	महान्	महानता
साहित्यिक	साहित्य	निर्धन	निर्धनता
साहित्यिक	साहित्य	धीर	धीरता
साहित्यिक	साहित्य	सुखद	सुखदायी
साहित्यिक	साहित्य	सभ्य	सभ्यता
साहित्यिक	साहित्य	एक	एकता
साहित्यिक	साहित्य	कायर	कायरता
साहित्यिक	साहित्य	चतुर	चतुराई
साहित्यिक	साहित्य	सफल	सफ़लता
साहित्यिक	साहित्य	गरीब	गरीबी
साहित्यिक	साहित्य	लम्बा	लम्बाई
साहित्यिक	साहित्य	शीघ्र	शीघ्रता
साहित्यिक	साहित्य	अमीर	अमीरी
साहित्यिक	साहित्य	बड़ा	बड़प्पन
साहित्यिक	साहित्य	शीतल	शीतलता
साहित्यिक	साहित्य	रोगी	रोग
साहित्यिक	साहित्य	खट्टा	खटास
साहित्यिक	साहित्य	बुरा	बुराई
साहित्यिक	साहित्य	शिष्ट	शिष्टता
साहित्यिक	साहित्य	पीला	पीलापन
साहित्यिक	साहित्य	उदार	उदारता
साहित्यिक	साहित्य	विद्वान	विद्वता
साहित्यिक	साहित्य	उपेक्षित	उपेक्षा
साहित्यिक	साहित्य	सुंदर	सुंदरता
साहित्यिक	साहित्य	कठोर	कठोरता
साहित्यिक	साहित्य	ऊँचा	ऊँचाई
साहित्यिक	साहित्य	फुर्तीला	फुर्ती
साहित्यिक	साहित्य	गरम	गरमी
साहित्यिक	साहित्य	धीरज	धीरता
साहित्यिक	साहित्य	स्वस्थ	स्वास्थ्य
साहित्यिक	साहित्य	नम्र	नम्रता
साहित्यिक	साहित्य	भला	भलाई
साहित्यिक	साहित्य	अशिष्ट	अशिष्टता
एक	एकता	मीठा	मिठास
एक	एकता	दुष्ट	दुष्टता
एक	एकता	महान्	महानता
एक	एकता	निर्धन	निर्धनता
एक	एकता	धीर	धीरता
एक	एकता	सुखद	सुखदायी
एक	एकता	सभ्य	सभ्यता
एक	एकता	साहित्यिक	साहित्य
एक	एकता	कायर	कायरता
एक	एकता	चतुर	चतुराई
एक	एकता	सफल	सफ़लता
एक	एकता	गरीब	गरीबी
एक	एकता	लम्बा	लम्बाई
एक	एकता	शीघ्र	शीघ्रता
एक	एकता	अमीर	अमीरी
एक	एकता	बड़ा	बड़प्पन
एक	एकता	शीतल	शीतलता
एक	एकता	रोगी	रोग
एक	एकता	खट्टा	खटास
एक	एकता	बुरा	बुराई
एक	एकता	शिष्ट	शिष्टता
एक	एकता	पीला	पीलापन
एक	एकता	उदार	उदारता
एक	एकता	विद्वान	विद्वता
एक	एकता	उपेक्षित	उपेक्षा
एक	एकता	सुंदर	सुंदरता
एक	एकता	कठोर	कठोरता
एक	एकता	ऊँचा	ऊँचाई
एक	एकता	फुर्तीला	फुर्ती
एक	एकता	गरम	गरमी
एक	एकता	धीरज	धीरता
एक	एकता	स्वस्थ	स्वास्थ्य
एक	एकता	नम्र	नम्रता
एक	एकता	भला	भलाई
एक	एकता	अशिष्ट	अशिष्टता
कायर	कायरता	मीठा	मिठास
कायर	कायरता	दुष्ट	दुष्टता
कायर	कायरता	महान्	महानता
कायर	कायरता	निर्धन	निर्धनता
कायर	कायरता	धीर	धीरता
कायर	कायरता	सुखद	सुखदायी
कायर	कायरता	सभ्य	सभ्यता
कायर	कायरता	साहित्यिक	साहित्य
कायर	कायरता	एक	एकता
कायर	कायरता	चतुर	चतुराई
कायर	कायरता	सफल	सफ़लता
कायर	कायरता	गरीब	गरीबी
कायर	कायरता	लम्बा	लम्बाई
कायर	कायरता	शीघ्र	शीघ्रता
कायर	कायरता	अमीर	अमीरी
कायर	कायरता	बड़ा	बड़प्पन
कायर	कायरता	शीतल	शीतलता
कायर	कायरता	रोगी	रोग
कायर	कायरता	खट्टा	खटास
कायर	कायरता	बुरा	बुराई
कायर	कायरता	शिष्ट	शिष्टता
कायर	कायरता	पीला	पीलापन
कायर	कायरता	उदार	उदारता
कायर	कायरता	विद्वान	विद्वता
कायर	कायरता	उपेक्षित	उपेक्षा
कायर	कायरता	सुंदर	सुंदरता
कायर	कायरता	कठोर	कठोरता
कायर	कायरता	ऊँचा	ऊँचाई
कायर	कायरता	फुर्तीला	फुर्ती
कायर	कायरता	गरम	गरमी
कायर	कायरता	धीरज	धीरता
कायर	कायरता	स्वस्थ	स्वास्थ्य
कायर	कायरता	नम्र	नम्रता
कायर	कायरता	भला	भलाई
कायर	कायरता	अशिष्ट	अशिष्टता
चतुर	चतुराई	मीठा	मिठास
चतुर	चतुराई	दुष्ट	दुष्टता
चतुर	चतुराई	महान्	महानता
चतुर	चतुराई	निर्धन	निर्धनता
चतुर	चतुराई	धीर	धीरता
चतुर	चतुराई	सुखद	सुखदायी
चतुर	चतुराई	सभ्य	सभ्यता
चतुर	चतुराई	साहित्यिक	साहित्य
चतुर	चतुराई	एक	एकता
चतुर	चतुराई	कायर	कायरता
चतुर	चतुराई	सफल	सफ़लता
चतुर	चतुराई	गरीब	गरीबी
चतुर	चतुराई	लम्बा	लम्बाई
चतुर	चतुराई	शीघ्र	शीघ्रता
चतुर	चतुराई	अमीर	अमीरी
चतुर	चतुराई	बड़ा	बड़प्पन
चतुर	चतुराई	शीतल	शीतलता
चतुर	चतुराई	रोगी	रोग
चतुर	चतुराई	खट्टा	खटास
चतुर	चतुराई	बुरा	बुराई
चतुर	चतुराई	शिष्ट	शिष्टता
चतुर	चतुराई	पीला	पीलापन
चतुर	चतुराई	उदार	उदारता
चतुर	चतुराई	विद्वान	विद्वता
चतुर	चतुराई	उपेक्षित	उपेक्षा
चतुर	चतुराई	सुंदर	सुंदरता
चतुर	चतुराई	कठोर	कठोरता
चतुर	चतुराई	ऊँचा	ऊँचाई
चतुर	चतुराई	फुर्तीला	फुर्ती
चतुर	चतुराई	गरम	गरमी
चतुर	चतुराई	धीरज	धीरता
चतुर	चतुराई	स्वस्थ	स्वास्थ्य
चतुर	चतुराई	नम्र	नम्रता
चतुर	चतुराई	भला	भलाई
चतुर	चतुराई	अशिष्ट	अशिष्टता
सफल	सफ़लता	मीठा	मिठास
सफल	सफ़लता	दुष्ट	दुष्टता
सफल	सफ़लता	महान्	महानता
सफल	सफ़लता	निर्धन	निर्धनता
सफल	सफ़लता	धीर	धीरता
सफल	सफ़लता	सुखद	सुखदायी
सफल	सफ़लता	सभ्य	सभ्यता
सफल	सफ़लता	साहित्यिक	साहित्य
सफल	सफ़लता	एक	एकता
सफल	सफ़लता	कायर	कायरता
सफल	सफ़लता	चतुर	चतुराई
सफल	सफ़लता	गरीब	गरीबी
सफल	सफ़लता	लम्बा	लम्बाई
सफल	सफ़लता	शीघ्र	शीघ्रता
सफल	सफ़लता	अमीर	अमीरी
सफल	सफ़लता	बड़ा	बड़प्पन
सफल	सफ़लता	शीतल	शीतलता
सफल	सफ़लता	रोगी	रोग
सफल	सफ़लता	खट्टा	खटास
सफल	सफ़लता	बुरा	बुराई
सफल	सफ़लता	शिष्ट	शिष्टता
सफल	सफ़लता	पीला	पीलापन
सफल	सफ़लता	उदार	उदारता
सफल	सफ़लता	विद्वान	विद्वता
सफल	सफ़लता	उपेक्षित	उपेक्षा
सफल	सफ़लता	सुंदर	सुंदरता
सफल	सफ़लता	कठोर	कठोरता
सफल	सफ़लता	ऊँचा	ऊँचाई
सफल	सफ़लता	फुर्तीला	फुर्ती
सफल	सफ़लता	गरम	गरमी
सफल	सफ़लता	धीरज	धीरता
सफल	सफ़लता	स्वस्थ	स्वास्थ्य
सफल	सफ़लता	नम्र	नम्रता
सफल	सफ़लता	भला	भलाई
सफल	सफ़लता	अशिष्ट	अशिष्टता
गरीब	गरीबी	मीठा	मिठास
गरीब	गरीबी	दुष्ट	दुष्टता
गरीब	गरीबी	महान्	महानता
गरीब	गरीबी	निर्धन	निर्धनता
गरीब	गरीबी	धीर	धीरता
गरीब	गरीबी	सुखद	सुखदायी
गरीब	गरीबी	सभ्य	सभ्यता
गरीब	गरीबी	साहित्यिक	साहित्य
गरीब	गरीबी	एक	एकता
गरीब	गरीबी	कायर	कायरता
गरीब	गरीबी	चतुर	चतुराई
गरीब	गरीबी	सफल	सफ़लता
गरीब	गरीबी	लम्बा	लम्बाई
गरीब	गरीबी	शीघ्र	शीघ्रता
गरीब	गरीबी	अमीर	अमीरी
गरीब	गरीबी	बड़ा	बड़प्पन
गरीब	गरीबी	शीतल	शीतलता
गरीब	गरीबी	रोगी	रोग
गरीब	गरीबी	खट्टा	खटास
गरीब	गरीबी	बुरा	बुराई
गरीब	गरीबी	शिष्ट	शिष्टता
गरीब	गरीबी	पीला	पीलापन
गरीब	गरीबी	उदार	उदारता
गरीब	गरीबी	विद्वान	विद्वता
गरीब	गरीबी	उपेक्षित	उपेक्षा
गरीब	गरीबी	सुंदर	सुंदरता
गरीब	गरीबी	कठोर	कठोरता
गरीब	गरीबी	ऊँचा	ऊँचाई
गरीब	गरीबी	फुर्तीला	फुर्ती
गरीब	गरीबी	गरम	गरमी
गरीब	गरीबी	धीरज	धीरता
गरीब	गरीबी	स्वस्थ	स्वास्थ्य
गरीब	गरीबी	नम्र	नम्रता
गरीब	गरीबी	भला	भलाई
गरीब	गरीबी	अशिष्ट	अशिष्टता
लम्बा	लम्बाई	मीठा	मिठास
लम्बा	लम्बाई	दुष्ट	दुष्टता
लम्बा	लम्बाई	महान्	महानता
लम्बा	लम्बाई	निर्धन	निर्धनता
लम्बा	लम्बाई	धीर	धीरता
लम्बा	लम्बाई	सुखद	सुखदायी
लम्बा	लम्बाई	सभ्य	सभ्यता
लम्बा	लम्बाई	साहित्यिक	साहित्य
लम्बा	लम्बाई	एक	एकता
लम्बा	लम्बाई	कायर	कायरता
लम्बा	लम्बाई	चतुर	चतुराई
लम्बा	लम्बाई	सफल	सफ़लता
लम्बा	लम्बाई	गरीब	गरीबी
लम्बा	लम्बाई	शीघ्र	शीघ्रता
लम्बा	लम्बाई	अमीर	अमीरी
लम्बा	लम्बाई	बड़ा	बड़प्पन
लम्बा	लम्बाई	शीतल	शीतलता
लम्बा	लम्बाई	रोगी	रोग
लम्बा	लम्बाई	खट्टा	खटास
लम्बा	लम्बाई	बुरा	बुराई
लम्बा	लम्बाई	शिष्ट	शिष्टता
लम्बा	लम्बाई	पीला	पीलापन
लम्बा	लम्बाई	उदार	उदारता
लम्बा	लम्बाई	विद्वान	विद्वता
लम्बा	लम्बाई	उपेक्षित	उपेक्षा
लम्बा	लम्बाई	सुंदर	सुंदरता
लम्बा	लम्बाई	कठोर	कठोरता
लम्बा	लम्बाई	ऊँचा	ऊँचाई
लम्बा	लम्बाई	फुर्तीला	फुर्ती
लम्बा	लम्बाई	गरम	गरमी
लम्बा	लम्बाई	धीरज	धीरता
लम्बा	लम्बाई	स्वस्थ	स्वास्थ्य
लम्बा	लम्बाई	नम्र	नम्रता
लम्बा	लम्बाई	भला	भलाई
लम्बा	लम्बाई	अशिष्ट	अशिष्टता
शीघ्र	शीघ्रता	मीठा	मिठास
शीघ्र	शीघ्रता	दुष्ट	दुष्टता
शीघ्र	शीघ्रता	महान्	महानता
शीघ्र	शीघ्रता	निर्धन	निर्धनता
शीघ्र	शीघ्रता	धीर	धीरता
शीघ्र	शीघ्रता	सुखद	सुखदायी
शीघ्र	शीघ्रता	सभ्य	सभ्यता
शीघ्र	शीघ्रता	साहित्यिक	साहित्य
शीघ्र	शीघ्रता	एक	एकता
शीघ्र	शीघ्रता	कायर	कायरता
शीघ्र	शीघ्रता	चतुर	चतुराई
शीघ्र	शीघ्रता	सफल	सफ़लता
शीघ्र	शीघ्रता	गरीब	गरीबी
शीघ्र	शीघ्रता	लम्बा	लम्बाई
शीघ्र	शीघ्रता	अमीर	अमीरी
शीघ्र	शीघ्रता	बड़ा	बड़प्पन
शीघ्र	शीघ्रता	शीतल	शीतलता
शीघ्र	शीघ्रता	रोगी	रोग
शीघ्र	शीघ्रता	खट्टा	खटास
शीघ्र	शीघ्रता	बुरा	बुराई
शीघ्र	शीघ्रता	शिष्ट	शिष्टता
शीघ्र	शीघ्रता	पीला	पीलापन
शीघ्र	शीघ्रता	उदार	उदारता
शीघ्र	शीघ्रता	विद्वान	विद्वता
शीघ्र	शीघ्रता	उपेक्षित	उपेक्षा
शीघ्र	शीघ्रता	सुंदर	सुंदरता
शीघ्र	शीघ्रता	कठोर	कठोरता
शीघ्र	शीघ्रता	ऊँचा	ऊँचाई
शीघ्र	शीघ्रता	फुर्तीला	फुर्ती
शीघ्र	शीघ्रता	गरम	गरमी
शीघ्र	शीघ्रता	धीरज	धीरता
शीघ्र	शीघ्रता	स्वस्थ	स्वास्थ्य
शीघ्र	शीघ्रता	नम्र	नम्रता
शीघ्र	शीघ्रता	भला	भलाई
शीघ्र	शीघ्रता	अशिष्ट	अशिष्टता
अमीर	अमीरी	मीठा	मिठास
अमीर	अमीरी	दुष्ट	दुष्टता
अमीर	अमीरी	महान्	महानता
अमीर	अमीरी	निर्धन	निर्धनता
अमीर	अमीरी	धीर	धीरता
अमीर	अमीरी	सुखद	सुखदायी
अमीर	अमीरी	सभ्य	सभ्यता
अमीर	अमीरी	साहित्यिक	साहित्य
अमीर	अमीरी	एक	एकता
अमीर	अमीरी	कायर	कायरता
अमीर	अमीरी	चतुर	चतुराई
अमीर	अमीरी	सफल	सफ़लता
अमीर	अमीरी	गरीब	गरीबी
अमीर	अमीरी	लम्बा	लम्बाई
अमीर	अमीरी	शीघ्र	शीघ्रता
अमीर	अमीरी	बड़ा	बड़प्पन
अमीर	अमीरी	शीतल	शीतलता
अमीर	अमीरी	रोगी	रोग
अमीर	अमीरी	खट्टा	खटास
अमीर	अमीरी	बुरा	बुराई
अमीर	अमीरी	शिष्ट	शिष्टता
अमीर	अमीरी	पीला	पीलापन
अमीर	अमीरी	उदार	उदारता
अमीर	अमीरी	विद्वान	विद्वता
अमीर	अमीरी	उपेक्षित	उपेक्षा
अमीर	अमीरी	सुंदर	सुंदरता
अमीर	अमीरी	कठोर	कठोरता
अमीर	अमीरी	ऊँचा	ऊँचाई
अमीर	अमीरी	फुर्तीला	फुर्ती
अमीर	अमीरी	गरम	गरमी
अमीर	अमीरी	धीरज	धीरता
अमीर	अमीरी	स्वस्थ	स्वास्थ्य
अमीर	अमीरी	नम्र	नम्रता
अमीर	अमीरी	भला	भलाई
अमीर	अमीरी	अशिष्ट	अशिष्टता
बड़ा	बड़प्पन	मीठा	मिठास
बड़ा	बड़प्पन	दुष्ट	दुष्टता
बड़ा	बड़प्पन	महान्	महानता
बड़ा	बड़प्पन	निर्धन	निर्धनता
बड़ा	बड़प्पन	धीर	धीरता
बड़ा	बड़प्पन	सुखद	सुखदायी
बड़ा	बड़प्पन	सभ्य	सभ्यता
बड़ा	बड़प्पन	साहित्यिक	साहित्य
बड़ा	बड़प्पन	एक	एकता
बड़ा	बड़प्पन	कायर	कायरता
बड़ा	बड़प्पन	चतुर	चतुराई
बड़ा	बड़प्पन	सफल	सफ़लता
बड़ा	बड़प्पन	गरीब	गरीबी
बड़ा	बड़प्पन	लम्बा	लम्बाई
बड़ा	बड़प्पन	शीघ्र	शीघ्रता
बड़ा	बड़प्पन	अमीर	अमीरी
बड़ा	बड़प्पन	शीतल	शीतलता
बड़ा	बड़प्पन	रोगी	रोग
बड़ा	बड़प्पन	खट्टा	खटास
बड़ा	बड़प्पन	बुरा	बुराई
बड़ा	बड़प्पन	शिष्ट	शिष्टता
बड़ा	बड़प्पन	पीला	पीलापन
बड़ा	बड़प्पन	उदार	उदारता
बड़ा	बड़प्पन	विद्वान	विद्वता
बड़ा	बड़प्पन	उपेक्षित	उपेक्षा
बड़ा	बड़प्पन	सुंदर	सुंदरता
बड़ा	बड़प्पन	कठोर	कठोरता
बड़ा	बड़प्पन	ऊँचा	ऊँचाई
बड़ा	बड़प्पन	फुर्तीला	फुर्ती
बड़ा	बड़प्पन	गरम	गरमी
बड़ा	बड़प्पन	धीरज	धीरता
बड़ा	बड़प्पन	स्वस्थ	स्वास्थ्य
बड़ा	बड़प्पन	नम्र	नम्रता
बड़ा	बड़प्पन	भला	भलाई
बड़ा	बड़प्पन	अशिष्ट	अशिष्टता
शीतल	शीतलता	मीठा	मिठास
शीतल	शीतलता	दुष्ट	दुष्टता
शीतल	शीतलता	महान्	महानता
शीतल	शीतलता	निर्धन	निर्धनता
शीतल	शीतलता	धीर	धीरता
शीतल	शीतलता	सुखद	सुखदायी
