# Grave, et al. (2018)
a1	a2	b1	b2
complet	complètement	immédiat	immédiatement
complet	complètement	miracle	miraculeusement
efficace	efficacement	incroyable	incroyablement
efficace	efficacement	apparent	apparemment
efficace	efficacement	calme	calmement
efficace	efficacement	gai	gaiement
efficace	efficacement	complet	complètement
efficace	efficacement	chanceux	chanceusement
efficace	efficacement	libre	librement
efficace	efficacement	furieux	furieusement
efficace	efficacement	heureux	heureusement
efficace	efficacement	immédiat	immédiatement
efficace	efficacement	rare	rarement
efficace	efficacement	évident	évidemment
efficace	efficacement	occasionnel	occasionnellement
efficace	efficacement	possible	possiblement
efficace	efficacement	précis	précisément
efficace	efficacement	professionnel	professionnellement
efficace	efficacement	silencieux	silencieusement
efficace	efficacement	rapide	rapidement
efficace	efficacement	rare	rarement
efficace	efficacement	sûr	sûrement
efficace	efficacement	sérieux	sérieusement
efficace	efficacement	lent	lentement
efficace	efficacement	soudain	soudainement
efficace	efficacement	typique	typiquement
efficace	efficacement	malheureux	malheureusement
efficace	efficacement	habituel	habituellement
efficace	efficacement	banal	banalement
efficace	efficacement	suffisant	suffisamment
efficace	efficacement	immédiat	immédiatement
efficace	efficacement	miracle	miraculeusement
chanceux	chanceusement	incroyable	incroyablement
chanceux	chanceusement	apparent	apparemment
chanceux	chanceusement	calme	calmement
chanceux	chanceusement	gai	gaiement
chanceux	chanceusement	complet	complètement
chanceux	chanceusement	efficace	efficacement
chanceux	chanceusement	libre	librement
chanceux	chanceusement	furieux	furieusement
chanceux	chanceusement	heureux	heureusement
chanceux	chanceusement	immédiat	immédiatement
chanceux	chanceusement	rare	rarement
chanceux	chanceusement	évident	évidemment
chanceux	chanceusement	occasionnel	occasionnellement
chanceux	chanceusement	possible	possiblement
chanceux	chanceusement	précis	précisément
chanceux	chanceusement	professionnel	professionnellement
chanceux	chanceusement	silencieux	silencieusement
chanceux	chanceusement	rapide	rapidement
chanceux	chanceusement	rare	rarement
chanceux	chanceusement	sûr	sûrement
chanceux	chanceusement	sérieux	sérieusement
chanceux	chanceusement	lent	lentement
chanceux	chanceusement	soudain	soudainement
chanceux	chanceusement	typique	typiquement
chanceux	chanceusement	malheureux	malheureusement
chanceux	chanceusement	habituel	habituellement
chanceux	chanceusement	banal	banalement
chanceux	chanceusement	suffisant	suffisamment
chanceux	chanceusement	immédiat	immédiatement
chanceux	chanceusement	miracle	miraculeusement
libre	librement	incroyable	incroyablement
libre	librement	apparent	apparemment
libre	librement	calme	calmement
libre	librement	gai	gaiement
libre	librement	complet	complètement
libre	librement	efficace	efficacement
libre	librement	chanceux	chanceusement
libre	librement	furieux	furieusement
libre	librement	heureux	heureusement
libre	librement	immédiat	immédiatement
libre	librement	rare	rarement
libre	librement	évident	évidemment
libre	librement	occasionnel	occasionnellement
libre	librement	possible	possiblement
libre	librement	précis	précisément
libre	librement	professionnel	professionnellement
libre	librement	silencieux	silencieusement
libre	librement	rapide	rapidement
libre	librement	rare	rarement
libre	librement	sûr	sûrement
libre	librement	sérieux	sérieusement
libre	librement	lent	lentement
libre	librement	soudain	soudainement
libre	librement	typique	typiquement
libre	librement	malheureux	malheureusement
libre	librement	habituel	habituellement
libre	librement	banal	banalement
libre	librement	suffisant	suffisamment
libre	librement	immédiat	immédiatement
libre	librement	miracle	miraculeusement
furieux	furieusement	incroyable	incroyablement
furieux	furieusement	apparent	apparemment
furieux	furieusement	calme	calmement
furieux	furieusement	gai	gaiement
furieux	furieusement	complet	complètement
furieux	furieusement	efficace	efficacement
furieux	furieusement	chanceux	chanceusement
furieux	furieusement	libre	librement
furieux	furieusement	heureux	heureusement
furieux	furieusement	immédiat	immédiatement
furieux	furieusement	rare	rarement
furieux	furieusement	évident	évidemment
furieux	furieusement	occasionnel	occasionnellement
furieux	furieusement	possible	possiblement
furieux	furieusement	précis	précisément
furieux	furieusement	professionnel	professionnellement
furieux	furieusement	silencieux	silencieusement
furieux	furieusement	rapide	rapidement
furieux	furieusement	rare	rarement
furieux	furieusement	sûr	sûrement
furieux	furieusement	sérieux	sérieusement
furieux	furieusement	lent	lentement
furieux	furieusement	soudain	soudainement
furieux	furieusement	typique	typiquement
furieux	furieusement	malheureux	malheureusement
furieux	furieusement	habituel	habituellement
furieux	furieusement	banal	banalement
furieux	furieusement	suffisant	suffisamment
furieux	furieusement	immédiat	immédiatement
furieux	furieusement	miracle	miraculeusement
heureux	heureusement	incroyable	incroyablement
heureux	heureusement	apparent	apparemment
heureux	heureusement	calme	calmement
heureux	heureusement	gai	gaiement
heureux	heureusement	complet	complètement
heureux	heureusement	efficace	efficacement
heureux	heureusement	chanceux	chanceusement
heureux	heureusement	libre	librement
heureux	heureusement	furieux	furieusement
heureux	heureusement	immédiat	immédiatement
heureux	heureusement	rare	rarement
heureux	heureusement	évident	évidemment
heureux	heureusement	occasionnel	occasionnellement
heureux	heureusement	possible	possiblement
heureux	heureusement	précis	précisément
heureux	heureusement	professionnel	professionnellement
heureux	heureusement	silencieux	silencieusement
heureux	heureusement	rapide	rapidement
heureux	heureusement	rare	rarement
heureux	heureusement	sûr	sûrement
heureux	heureusement	sérieux	sérieusement
heureux	heureusement	lent	lentement
heureux	heureusement	soudain	soudainement
heureux	heureusement	typique	typiquement
heureux	heureusement	malheureux	malheureusement
heureux	heureusement	habituel	habituellement
heureux	heureusement	banal	banalement
heureux	heureusement	suffisant	suffisamment
heureux	heureusement	immédiat	immédiatement
heureux	heureusement	miracle	miraculeusement
immédiat	immédiatement	incroyable	incroyablement
immédiat	immédiatement	apparent	apparemment
immédiat	immédiatement	calme	calmement
immédiat	immédiatement	gai	gaiement
immédiat	immédiatement	complet	complètement
immédiat	immédiatement	efficace	efficacement
immédiat	immédiatement	chanceux	chanceusement
immédiat	immédiatement	libre	librement
immédiat	immédiatement	furieux	furieusement
immédiat	immédiatement	heureux	heureusement
immédiat	immédiatement	rare	rarement
immédiat	immédiatement	évident	évidemment
immédiat	immédiatement	occasionnel	occasionnellement
immédiat	immédiatement	possible	possiblement
immédiat	immédiatement	précis	précisément
immédiat	immédiatement	professionnel	professionnellement
immédiat	immédiatement	silencieux	silencieusement
immédiat	immédiatement	rapide	rapidement
immédiat	immédiatement	rare	rarement
immédiat	immédiatement	sûr	sûrement
immédiat	immédiatement	sérieux	sérieusement
immédiat	immédiatement	lent	lentement
immédiat	immédiatement	soudain	soudainement
immédiat	immédiatement	typique	typiquement
immédiat	immédiatement	malheureux	malheureusement
immédiat	immédiatement	habituel	habituellement
immédiat	immédiatement	banal	banalement
immédiat	immédiatement	suffisant	suffisamment
immédiat	immédiatement	miracle	miraculeusement
rare	rarement	incroyable	incroyablement
rare	rarement	apparent	apparemment
rare	rarement	calme	calmement
rare	rarement	gai	gaiement
rare	rarement	complet	complètement
rare	rarement	efficace	efficacement
rare	rarement	chanceux	chanceusement
rare	rarement	libre	librement
rare	rarement	furieux	furieusement
rare	rarement	heureux	heureusement
rare	rarement	immédiat	immédiatement
rare	rarement	évident	évidemment
rare	rarement	occasionnel	occasionnellement
rare	rarement	possible	possiblement
rare	rarement	précis	précisément
rare	rarement	professionnel	professionnellement
rare	rarement	silencieux	silencieusement
rare	rarement	rapide	rapidement
rare	rarement	sûr	sûrement
rare	rarement	sérieux	sérieusement
rare	rarement	lent	lentement
rare	rarement	soudain	soudainement
rare	rarement	typique	typiquement
rare	rarement	malheureux	malheureusement
rare	rarement	habituel	habituellement
rare	rarement	banal	banalement
rare	rarement	suffisant	suffisamment
rare	rarement	immédiat	immédiatement
rare	rarement	miracle	miraculeusement
évident	évidemment	incroyable	incroyablement
évident	évidemment	apparent	apparemment
évident	évidemment	calme	calmement
évident	évidemment	gai	gaiement
évident	évidemment	complet	complètement
évident	évidemment	efficace	efficacement
évident	évidemment	chanceux	chanceusement
évident	évidemment	libre	librement
évident	évidemment	furieux	furieusement
évident	évidemment	heureux	heureusement
évident	évidemment	immédiat	immédiatement
évident	évidemment	rare	rarement
évident	évidemment	occasionnel	occasionnellement
évident	évidemment	possible	possiblement
évident	évidemment	précis	précisément
évident	évidemment	professionnel	professionnellement
évident	évidemment	silencieux	silencieusement
évident	évidemment	rapide	rapidement
évident	évidemment	rare	rarement
évident	évidemment	sûr	sûrement
évident	évidemment	sérieux	sérieusement
évident	évidemment	lent	lentement
évident	évidemment	soudain	soudainement
évident	évidemment	typique	typiquement
évident	évidemment	malheureux	malheureusement
évident	évidemment	habituel	habituellement
évident	évidemment	banal	banalement
évident	évidemment	suffisant	suffisamment
évident	évidemment	immédiat	immédiatement
évident	évidemment	miracle	miraculeusement
occasionnel	occasionnellement	incroyable	incroyablement
occasionnel	occasionnellement	apparent	apparemment
occasionnel	occasionnellement	calme	calmement
occasionnel	occasionnellement	gai	gaiement
occasionnel	occasionnellement	complet	complètement
occasionnel	occasionnellement	efficace	efficacement
occasionnel	occasionnellement	chanceux	chanceusement
occasionnel	occasionnellement	libre	librement
occasionnel	occasionnellement	furieux	furieusement
occasionnel	occasionnellement	heureux	heureusement
occasionnel	occasionnellement	immédiat	immédiatement
occasionnel	occasionnellement	rare	rarement
occasionnel	occasionnellement	évident	évidemment
occasionnel	occasionnellement	possible	possiblement
occasionnel	occasionnellement	précis	précisément
occasionnel	occasionnellement	professionnel	professionnellement
occasionnel	occasionnellement	silencieux	silencieusement
occasionnel	occasionnellement	rapide	rapidement
occasionnel	occasionnellement	rare	rarement
occasionnel	occasionnellement	sûr	sûrement
occasionnel	occasionnellement	sérieux	sérieusement
occasionnel	occasionnellement	lent	lentement
occasionnel	occasionnellement	soudain	soudainement
occasionnel	occasionnellement	typique	typiquement
occasionnel	occasionnellement	malheureux	malheureusement
occasionnel	occasionnellement	habituel	habituellement
occasionnel	occasionnellement	banal	banalement
occasionnel	occasionnellement	suffisant	suffisamment
occasionnel	occasionnellement	immédiat	immédiatement
occasionnel	occasionnellement	miracle	miraculeusement
possible	possiblement	incroyable	incroyablement
possible	possiblement	apparent	apparemment
possible	possiblement	calme	calmement
possible	possiblement	gai	gaiement
possible	possiblement	complet	complètement
possible	possiblement	efficace	efficacement
possible	possiblement	chanceux	chanceusement
possible	possiblement	libre	librement
possible	possiblement	furieux	furieusement
possible	possiblement	heureux	heureusement
possible	possiblement	immédiat	immédiatement
possible	possiblement	rare	rarement
possible	possiblement	évident	évidemment
possible	possiblement	occasionnel	occasionnellement
possible	possiblement	précis	précisément
possible	possiblement	professionnel	professionnellement
possible	possiblement	silencieux	silencieusement
possible	possiblement	rapide	rapidement
possible	possiblement	rare	rarement
possible	possiblement	sûr	sûrement
possible	possiblement	sérieux	sérieusement
possible	possiblement	lent	lentement
possible	possiblement	soudain	soudainement
possible	possiblement	typique	typiquement
possible	possiblement	malheureux	malheureusement
possible	possiblement	habituel	habituellement
possible	possiblement	banal	banalement
possible	possiblement	suffisant	suffisamment
possible	possiblement	immédiat	immédiatement
possible	possiblement	miracle	miraculeusement
précis	précisément	incroyable	incroyablement
précis	précisément	apparent	apparemment
précis	précisément	calme	calmement
précis	précisément	gai	gaiement
précis	précisément	complet	complètement
précis	précisément	efficace	efficacement
précis	précisément	chanceux	chanceusement
précis	précisément	libre	librement
précis	précisément	furieux	furieusement
précis	précisément	heureux	heureusement
précis	précisément	immédiat	immédiatement
précis	précisément	rare	rarement
précis	précisément	évident	évidemment
précis	précisément	occasionnel	occasionnellement
précis	précisément	possible	possiblement
précis	précisément	professionnel	professionnellement
précis	précisément	silencieux	silencieusement
précis	précisément	rapide	rapidement
précis	précisément	rare	rarement
précis	précisément	sûr	sûrement
précis	précisément	sérieux	sérieusement
précis	précisément	lent	lentement
précis	précisément	soudain	soudainement
précis	précisément	typique	typiquement
précis	précisément	malheureux	malheureusement
précis	précisément	habituel	habituellement
précis	précisément	banal	banalement
précis	précisément	suffisant	suffisamment
précis	précisément	immédiat	immédiatement
précis	précisément	miracle	miraculeusement
professionnel	professionnellement	incroyable	incroyablement
professionnel	professionnellement	apparent	apparemment
professionnel	professionnellement	calme	calmement
professionnel	professionnellement	gai	gaiement
professionnel	professionnellement	complet	complètement
professionnel	professionnellement	efficace	efficacement
professionnel	professionnellement	chanceux	chanceusement
professionnel	professionnellement	libre	librement
professionnel	professionnellement	furieux	furieusement
professionnel	professionnellement	heureux	heureusement
professionnel	professionnellement	immédiat	immédiatement
professionnel	professionnellement	rare	rarement
professionnel	professionnellement	évident	évidemment
professionnel	professionnellement	occasionnel	occasionnellement
professionnel	professionnellement	possible	possiblement
professionnel	professionnellement	précis	précisément
professionnel	professionnellement	silencieux	silencieusement
professionnel	professionnellement	rapide	rapidement
professionnel	professionnellement	rare	rarement
professionnel	professionnellement	sûr	sûrement
professionnel	professionnellement	sérieux	sérieusement
professionnel	professionnellement	lent	lentement
professionnel	professionnellement	soudain	soudainement
professionnel	professionnellement	typique	typiquement
professionnel	professionnellement	malheureux	malheureusement
professionnel	professionnellement	habituel	habituellement
professionnel	professionnellement	banal	banalement
professionnel	professionnellement	suffisant	suffisamment
professionnel	professionnellement	immédiat	immédiatement
professionnel	professionnellement	miracle	miraculeusement
silencieux	silencieusement	incroyable	incroyablement
silencieux	silencieusement	apparent	apparemment
silencieux	silencieusement	calme	calmement
silencieux	silencieusement	gai	gaiement
silencieux	silencieusement	complet	complètement
silencieux	silencieusement	efficace	efficacement
silencieux	silencieusement	chanceux	chanceusement
silencieux	silencieusement	libre	librement
silencieux	silencieusement	furieux	furieusement
silencieux	silencieusement	heureux	heureusement
silencieux	silencieusement	immédiat	immédiatement
silencieux	silencieusement	rare	rarement
silencieux	silencieusement	évident	évidemment
silencieux	silencieusement	occasionnel	occasionnellement
silencieux	silencieusement	possible	possiblement
silencieux	silencieusement	précis	précisément
silencieux	silencieusement	professionnel	professionnellement
silencieux	silencieusement	rapide	rapidement
silencieux	silencieusement	rare	rarement
silencieux	silencieusement	sûr	sûrement
silencieux	silencieusement	sérieux	sérieusement
silencieux	silencieusement	lent	lentement
silencieux	silencieusement	soudain	soudainement
silencieux	silencieusement	typique	typiquement
silencieux	silencieusement	malheureux	malheureusement
silencieux	silencieusement	habituel	habituellement
silencieux	silencieusement	banal	banalement
silencieux	silencieusement	suffisant	suffisamment
silencieux	silencieusement	immédiat	immédiatement
silencieux	silencieusement	miracle	miraculeusement
rapide	rapidement	incroyable	incroyablement
rapide	rapidement	apparent	apparemment
rapide	rapidement	calme	calmement
rapide	rapidement	gai	gaiement
rapide	rapidement	complet	complètement
rapide	rapidement	efficace	efficacement
rapide	rapidement	chanceux	chanceusement
rapide	rapidement	libre	librement
rapide	rapidement	furieux	furieusement
rapide	rapidement	heureux	heureusement
rapide	rapidement	immédiat	immédiatement
rapide	rapidement	rare	rarement
rapide	rapidement	évident	évidemment
rapide	rapidement	occasionnel	occasionnellement
rapide	rapidement	possible	possiblement
rapide	rapidement	précis	précisément
rapide	rapidement	professionnel	professionnellement
rapide	rapidement	silencieux	silencieusement
rapide	rapidement	rare	rarement
rapide	rapidement	sûr	sûrement
rapide	rapidement	sérieux	sérieusement
rapide	rapidement	lent	lentement
rapide	rapidement	soudain	soudainement
rapide	rapidement	typique	typiquement
rapide	rapidement	malheureux	malheureusement
rapide	rapidement	habituel	habituellement
rapide	rapidement	banal	banalement
rapide	rapidement	suffisant	suffisamment
rapide	rapidement	immédiat	immédiatement
rapide	rapidement	miracle	miraculeusement
rare	rarement	incroyable	incroyablement
rare	rarement	apparent	apparemment
rare	rarement	calme	calmement
rare	rarement	gai	gaiement
rare	rarement	complet	complètement
rare	rarement	efficace	efficacement
rare	rarement	chanceux	chanceusement
rare	rarement	libre	librement
rare	rarement	furieux	furieusement
rare	rarement	heureux	heureusement
rare	rarement	immédiat	immédiatement
rare	rarement	évident	évidemment
rare	rarement	occasionnel	occasionnellement
rare	rarement	possible	possiblement
rare	rarement	précis	précisément
rare	rarement	professionnel	professionnellement
rare	rarement	silencieux	silencieusement
rare	rarement	rapide	rapidement
rare	rarement	sûr	sûrement
rare	rarement	sérieux	sérieusement
rare	rarement	lent	lentement
rare	rarement	soudain	soudainement
rare	rarement	typique	typiquement
rare	rarement	malheureux	malheureusement
rare	rarement	habituel	habituellement
rare	rarement	banal	banalement
rare	rarement	suffisant	suffisamment
rare	rarement	immédiat	immédiatement
rare	rarement	miracle	miraculeusement
sûr	sûrement	incroyable	incroyablement
sûr	sûrement	apparent	apparemment
sûr	sûrement	calme	calmement
sûr	sûrement	gai	gaiement
sûr	sûrement	complet	complètement
sûr	sûrement	efficace	efficacement
sûr	sûrement	chanceux	chanceusement
sûr	sûrement	libre	librement
sûr	sûrement	furieux	furieusement
sûr	sûrement	heureux	heureusement
sûr	sûrement	immédiat	immédiatement
sûr	sûrement	rare	rarement
sûr	sûrement	évident	évidemment
sûr	sûrement	occasionnel	occasionnellement
sûr	sûrement	possible	possiblement
sûr	sûrement	précis	précisément
sûr	sûrement	professionnel	professionnellement
sûr	sûrement	silencieux	silencieusement
sûr	sûrement	rapide	rapidement
sûr	sûrement	rare	rarement
sûr	sûrement	sérieux	sérieusement
sûr	sûrement	lent	lentement
sûr	sûrement	soudain	soudainement
sûr	sûrement	typique	typiquement
sûr	sûrement	malheureux	malheureusement
sûr	sûrement	habituel	habituellement
sûr	sûrement	banal	banalement
sûr	sûrement	suffisant	suffisamment
sûr	sûrement	immédiat	immédiatement
sûr	sûrement	miracle	miraculeusement
sérieux	sérieusement	incroyable	incroyablement
sérieux	sérieusement	apparent	apparemment
sérieux	sérieusement	calme	calmement
sérieux	sérieusement	gai	gaiement
sérieux	sérieusement	complet	complètement
sérieux	sérieusement	efficace	efficacement
sérieux	sérieusement	chanceux	chanceusement
sérieux	sérieusement	libre	librement
sérieux	sérieusement	furieux	furieusement
sérieux	sérieusement	heureux	heureusement
sérieux	sérieusement	immédiat	immédiatement
sérieux	sérieusement	rare	rarement
sérieux	sérieusement	évident	évidemment
sérieux	sérieusement	occasionnel	occasionnellement
sérieux	sérieusement	possible	possiblement
sérieux	sérieusement	précis	précisément
sérieux	sérieusement	professionnel	professionnellement
sérieux	sérieusement	silencieux	silencieusement
sérieux	sérieusement	rapide	rapidement
sérieux	sérieusement	rare	rarement
sérieux	sérieusement	sûr	sûrement
sérieux	sérieusement	lent	lentement
sérieux	sérieusement	soudain	soudainement
sérieux	sérieusement	typique	typiquement
sérieux	sérieusement	malheureux	malheureusement
sérieux	sérieusement	habituel	habituellement
sérieux	sérieusement	banal	banalement
sérieux	sérieusement	suffisant	suffisamment
sérieux	sérieusement	immédiat	immédiatement
sérieux	sérieusement	miracle	miraculeusement
lent	lentement	incroyable	incroyablement
lent	lentement	apparent	apparemment
lent	lentement	calme	calmement
lent	lentement	gai	gaiement
lent	lentement	complet	complètement
lent	lentement	efficace	efficacement
lent	lentement	chanceux	chanceusement
lent	lentement	libre	librement
lent	lentement	furieux	furieusement
lent	lentement	heureux	heureusement
lent	lentement	immédiat	immédiatement
lent	lentement	rare	rarement
lent	lentement	évident	évidemment
lent	lentement	occasionnel	occasionnellement
lent	lentement	possible	possiblement
lent	lentement	précis	précisément
lent	lentement	professionnel	professionnellement
lent	lentement	silencieux	silencieusement
lent	lentement	rapide	rapidement
lent	lentement	rare	rarement
lent	lentement	sûr	sûrement
lent	lentement	sérieux	sérieusement
lent	lentement	soudain	soudainement
lent	lentement	typique	typiquement
lent	lentement	malheureux	malheureusement
lent	lentement	habituel	habituellement
lent	lentement	banal	banalement
lent	lentement	suffisant	suffisamment
lent	lentement	immédiat	immédiatement
lent	lentement	miracle	miraculeusement
soudain	soudainement	incroyable	incroyablement
soudain	soudainement	apparent	apparemment
soudain	soudainement	calme	calmement
soudain	soudainement	gai	gaiement
soudain	soudainement	complet	complètement
soudain	soudainement	efficace	efficacement
soudain	soudainement	chanceux	chanceusement
soudain	soudainement	libre	librement
soudain	soudainement	furieux	furieusement
soudain	soudainement	heureux	heureusement
soudain	soudainement	immédiat	immédiatement
soudain	soudainement	rare	rarement
soudain	soudainement	évident	évidemment
soudain	soudainement	occasionnel	occasionnellement
soudain	soudainement	possible	possiblement
soudain	soudainement	précis	précisément
soudain	soudainement	professionnel	professionnellement
soudain	soudainement	silencieux	silencieusement
soudain	soudainement	rapide	rapidement
soudain	soudainement	rare	rarement
soudain	soudainement	sûr	sûrement
soudain	soudainement	sérieux	sérieusement
soudain	soudainement	lent	lentement
soudain	soudainement	typique	typiquement
soudain	soudainement	malheureux	malheureusement
soudain	soudainement	habituel	habituellement
soudain	soudainement	banal	banalement
soudain	soudainement	suffisant	suffisamment
soudain	soudainement	immédiat	immédiatement
soudain	soudainement	miracle	miraculeusement
typique	typiquement	incroyable	incroyablement
typique	typiquement	apparent	apparemment
typique	typiquement	calme	calmement
typique	typiquement	gai	gaiement
typique	typiquement	complet	complètement
typique	typiquement	efficace	efficacement
typique	typiquement	chanceux	chanceusement
typique	typiquement	libre	librement
typique	typiquement	furieux	furieusement
typique	typiquement	heureux	heureusement
typique	typiquement	immédiat	immédiatement
typique	typiquement	rare	rarement
typique	typiquement	évident	évidemment
typique	typiquement	occasionnel	occasionnellement
typique	typiquement	possible	possiblement
typique	typiquement	précis	précisément
typique	typiquement	professionnel	professionnellement
typique	typiquement	silencieux	silencieusement
typique	typiquement	rapide	rapidement
typique	typiquement	rare	rarement
typique	typiquement	sûr	sûrement
typique	typiquement	sérieux	sérieusement
typique	typiquement	lent	lentement
typique	typiquement	soudain	soudainement
typique	typiquement	malheureux	malheureusement
typique	typiquement	habituel	habituellement
typique	typiquement	banal	banalement
typique	typiquement	suffisant	suffisamment
typique	typiquement	immédiat	immédiatement
typique	typiquement	miracle	miraculeusement
malheureux	malheureusement	incroyable	incroyablement
malheureux	malheureusement	apparent	apparemment
malheureux	malheureusement	calme	calmement
malheureux	malheureusement	gai	gaiement
malheureux	malheureusement	complet	complètement
malheureux	malheureusement	efficace	efficacement
malheureux	malheureusement	chanceux	chanceusement
malheureux	malheureusement	libre	librement
malheureux	malheureusement	furieux	furieusement
malheureux	malheureusement	heureux	heureusement
malheureux	malheureusement	immédiat	immédiatement
malheureux	malheureusement	rare	rarement
malheureux	malheureusement	évident	évidemment
malheureux	malheureusement	occasionnel	occasionnellement
malheureux	malheureusement	possible	possiblement
malheureux	malheureusement	précis	précisément
malheureux	malheureusement	professionnel	professionnellement
malheureux	malheureusement	silencieux	silencieusement
malheureux	malheureusement	rapide	rapidement
malheureux	malheureusement	rare	rarement
malheureux	malheureusement	sûr	sûrement
malheureux	malheureusement	sérieux	sérieusement
malheureux	malheureusement	lent	lentement
malheureux	malheureusement	soudain	soudainement
malheureux	malheureusement	typique	typiquement
