# van Paridon, Thompson (in prep.)
a1	a2	b1	b2
grootvader	grootmoeder	zoon	dochter
grootvader	grootmoeder	zoons	dochters
grootvader	grootmoeder	stiefbroer	stiefzus
grootvader	grootmoeder	stiefvader	stiefmoeder
grootvader	grootmoeder	stiefzoon	stiefdochter
grootvader	grootmoeder	oom	tante
grootvader	grootmoeder	jongen	meisje
grootvader	grootmoeder	broer	zus
grootvader	grootmoeder	broers	zussen
grootvader	grootmoeder	papa	mama
grootvader	grootmoeder	vader	moeder
opa	oma	kleinzoon	kleindochter
opa	oma	bruidegom	bruid
opa	oma	hij	zij
opa	oma	zijn	haar
opa	oma	man	vrouw
opa	oma	koning	koningin
opa	oma	man	vrouw
opa	oma	neef	nicht
opa	oma	agent	agente
opa	oma	prins	prinses
opa	oma	zoon	dochter
opa	oma	zoons	dochters
opa	oma	stiefbroer	stiefzus
opa	oma	stiefvader	stiefmoeder
opa	oma	stiefzoon	stiefdochter
opa	oma	oom	tante
opa	oma	jongen	meisje
opa	oma	broer	zus
opa	oma	broers	zussen
opa	oma	papa	mama
opa	oma	vader	moeder
opa	oma	grootvader	grootmoeder
kleinzoon	kleindochter	bruidegom	bruid
kleinzoon	kleindochter	hij	zij
kleinzoon	kleindochter	zijn	haar
kleinzoon	kleindochter	man	vrouw
kleinzoon	kleindochter	koning	koningin
kleinzoon	kleindochter	man	vrouw
kleinzoon	kleindochter	neef	nicht
kleinzoon	kleindochter	agent	agente
kleinzoon	kleindochter	prins	prinses
kleinzoon	kleindochter	zoon	dochter
kleinzoon	kleindochter	zoons	dochters
kleinzoon	kleindochter	stiefbroer	stiefzus
kleinzoon	kleindochter	stiefvader	stiefmoeder
kleinzoon	kleindochter	stiefzoon	stiefdochter
kleinzoon	kleindochter	oom	tante
kleinzoon	kleindochter	jongen	meisje
kleinzoon	kleindochter	broer	zus
kleinzoon	kleindochter	broers	zussen
kleinzoon	kleindochter	papa	mama
kleinzoon	kleindochter	vader	moeder
kleinzoon	kleindochter	grootvader	grootmoeder
kleinzoon	kleindochter	opa	oma
bruidegom	bruid	hij	zij
bruidegom	bruid	zijn	haar
bruidegom	bruid	man	vrouw
bruidegom	bruid	koning	koningin
bruidegom	bruid	man	vrouw
bruidegom	bruid	neef	nicht
bruidegom	bruid	agent	agente
bruidegom	bruid	prins	prinses
bruidegom	bruid	zoon	dochter
bruidegom	bruid	zoons	dochters
bruidegom	bruid	stiefbroer	stiefzus
bruidegom	bruid	stiefvader	stiefmoeder
bruidegom	bruid	stiefzoon	stiefdochter
bruidegom	bruid	oom	tante
bruidegom	bruid	jongen	meisje
bruidegom	bruid	broer	zus
bruidegom	bruid	broers	zussen
bruidegom	bruid	papa	mama
bruidegom	bruid	vader	moeder
bruidegom	bruid	grootvader	grootmoeder
bruidegom	bruid	opa	oma
bruidegom	bruid	kleinzoon	kleindochter
hij	zij	zijn	haar
hij	zij	man	vrouw
hij	zij	koning	koningin
hij	zij	man	vrouw
hij	zij	neef	nicht
hij	zij	agent	agente
hij	zij	prins	prinses
hij	zij	zoon	dochter
hij	zij	zoons	dochters
hij	zij	stiefbroer	stiefzus
hij	zij	stiefvader	stiefmoeder
hij	zij	stiefzoon	stiefdochter
hij	zij	oom	tante
hij	zij	jongen	meisje
hij	zij	broer	zus
hij	zij	broers	zussen
hij	zij	papa	mama
hij	zij	vader	moeder
hij	zij	grootvader	grootmoeder
hij	zij	opa	oma
hij	zij	kleinzoon	kleindochter
hij	zij	bruidegom	bruid
zijn	haar	man	vrouw
zijn	haar	koning	koningin
zijn	haar	man	vrouw
zijn	haar	neef	nicht
zijn	haar	agent	agente
zijn	haar	prins	prinses
zijn	haar	zoon	dochter
zijn	haar	zoons	dochters
zijn	haar	stiefbroer	stiefzus
zijn	haar	stiefvader	stiefmoeder
zijn	haar	stiefzoon	stiefdochter
zijn	haar	oom	tante
zijn	haar	jongen	meisje
zijn	haar	broer	zus
zijn	haar	broers	zussen
zijn	haar	papa	mama
zijn	haar	vader	moeder
zijn	haar	grootvader	grootmoeder
zijn	haar	opa	oma
zijn	haar	kleinzoon	kleindochter
zijn	haar	bruidegom	bruid
zijn	haar	hij	zij
man	vrouw	koning	koningin
man	vrouw	man	vrouw
man	vrouw	neef	nicht
man	vrouw	agent	agente
man	vrouw	prins	prinses
man	vrouw	zoon	dochter
man	vrouw	zoons	dochters
man	vrouw	stiefbroer	stiefzus
man	vrouw	stiefvader	stiefmoeder
man	vrouw	stiefzoon	stiefdochter
man	vrouw	oom	tante
man	vrouw	jongen	meisje
man	vrouw	broer	zus
man	vrouw	broers	zussen
man	vrouw	papa	mama
man	vrouw	vader	moeder
man	vrouw	grootvader	grootmoeder
man	vrouw	opa	oma
man	vrouw	kleinzoon	kleindochter
man	vrouw	bruidegom	bruid
man	vrouw	hij	zij
man	vrouw	zijn	haar
koning	koningin	man	vrouw
koning	koningin	neef	nicht
koning	koningin	agent	agente
koning	koningin	prins	prinses
koning	koningin	zoon	dochter
koning	koningin	zoons	dochters
koning	koningin	stiefbroer	stiefzus
koning	koningin	stiefvader	stiefmoeder
koning	koningin	stiefzoon	stiefdochter
koning	koningin	oom	tante
koning	koningin	jongen	meisje
koning	koningin	broer	zus
koning	koningin	broers	zussen
koning	koningin	papa	mama
koning	koningin	vader	moeder
koning	koningin	grootvader	grootmoeder
koning	koningin	opa	oma
koning	koningin	kleinzoon	kleindochter
koning	koningin	bruidegom	bruid
koning	koningin	hij	zij
koning	koningin	zijn	haar
koning	koningin	man	vrouw
man	vrouw	neef	nicht
man	vrouw	agent	agente
man	vrouw	prins	prinses
man	vrouw	zoon	dochter
man	vrouw	zoons	dochters
man	vrouw	stiefbroer	stiefzus
man	vrouw	stiefvader	stiefmoeder
man	vrouw	stiefzoon	stiefdochter
man	vrouw	oom	tante
man	vrouw	jongen	meisje
man	vrouw	broer	zus
man	vrouw	broers	zussen
man	vrouw	papa	mama
man	vrouw	vader	moeder
man	vrouw	grootvader	grootmoeder
man	vrouw	opa	oma
man	vrouw	kleinzoon	kleindochter
man	vrouw	bruidegom	bruid
man	vrouw	hij	zij
man	vrouw	zijn	haar
man	vrouw	man	vrouw
man	vrouw	koning	koningin
neef	nicht	agent	agente
neef	nicht	prins	prinses
neef	nicht	zoon	dochter
neef	nicht	zoons	dochters
neef	nicht	stiefbroer	stiefzus
neef	nicht	stiefvader	stiefmoeder
neef	nicht	stiefzoon	stiefdochter
neef	nicht	oom	tante
neef	nicht	jongen	meisje
neef	nicht	broer	zus
neef	nicht	broers	zussen
neef	nicht	papa	mama
neef	nicht	vader	moeder
neef	nicht	grootvader	grootmoeder
neef	nicht	opa	oma
neef	nicht	kleinzoon	kleindochter
neef	nicht	bruidegom	bruid
neef	nicht	hij	zij
neef	nicht	zijn	haar
neef	nicht	man	vrouw
neef	nicht	koning	koningin
neef	nicht	man	vrouw
agent	agente	prins	prinses
agent	agente	zoon	dochter
agent	agente	zoons	dochters
agent	agente	stiefbroer	stiefzus
agent	agente	stiefvader	stiefmoeder
agent	agente	stiefzoon	stiefdochter
agent	agente	oom	tante
agent	agente	jongen	meisje
agent	agente	broer	zus
agent	agente	broers	zussen
agent	agente	papa	mama
agent	agente	vader	moeder
agent	agente	grootvader	grootmoeder
agent	agente	opa	oma
agent	agente	kleinzoon	kleindochter
agent	agente	bruidegom	bruid
agent	agente	hij	zij
agent	agente	zijn	haar
agent	agente	man	vrouw
agent	agente	koning	koningin
agent	agente	man	vrouw
agent	agente	neef	nicht
prins	prinses	zoon	dochter
prins	prinses	zoons	dochters
prins	prinses	stiefbroer	stiefzus
prins	prinses	stiefvader	stiefmoeder
prins	prinses	stiefzoon	stiefdochter
prins	prinses	oom	tante
prins	prinses	jongen	meisje
prins	prinses	broer	zus
prins	prinses	broers	zussen
prins	prinses	papa	mama
prins	prinses	vader	moeder
prins	prinses	grootvader	grootmoeder
prins	prinses	opa	oma
prins	prinses	kleinzoon	kleindochter
prins	prinses	bruidegom	bruid
prins	prinses	hij	zij
prins	prinses	zijn	haar
prins	prinses	man	vrouw
prins	prinses	koning	koningin
prins	prinses	man	vrouw
prins	prinses	neef	nicht
prins	prinses	agent	agente
zoon	dochter	zoons	dochters
zoon	dochter	stiefbroer	stiefzus
zoon	dochter	stiefvader	stiefmoeder
zoon	dochter	stiefzoon	stiefdochter
zoon	dochter	oom	tante
zoon	dochter	jongen	meisje
zoon	dochter	broer	zus
zoon	dochter	broers	zussen
zoon	dochter	papa	mama
zoon	dochter	vader	moeder
zoon	dochter	grootvader	grootmoeder
zoon	dochter	opa	oma
zoon	dochter	kleinzoon	kleindochter
zoon	dochter	bruidegom	bruid
zoon	dochter	hij	zij
zoon	dochter	zijn	haar
zoon	dochter	man	vrouw
zoon	dochter	koning	koningin
zoon	dochter	man	vrouw
zoon	dochter	neef	nicht
zoon	dochter	agent	agente
zoon	dochter	prins	prinses
zoons	dochters	stiefbroer	stiefzus
zoons	dochters	stiefvader	stiefmoeder
zoons	dochters	stiefzoon	stiefdochter
zoons	dochters	oom	tante
zoons	dochters	jongen	meisje
zoons	dochters	broer	zus
zoons	dochters	broers	zussen
zoons	dochters	papa	mama
zoons	dochters	vader	moeder
zoons	dochters	grootvader	grootmoeder
zoons	dochters	opa	oma
zoons	dochters	kleinzoon	kleindochter
zoons	dochters	bruidegom	bruid
zoons	dochters	hij	zij
zoons	dochters	zijn	haar
zoons	dochters	man	vrouw
zoons	dochters	koning	koningin
zoons	dochters	man	vrouw
zoons	dochters	neef	nicht
zoons	dochters	agent	agente
zoons	dochters	prins	prinses
zoons	dochters	zoon	dochter
stiefbroer	stiefzus	stiefvader	stiefmoeder
stiefbroer	stiefzus	stiefzoon	stiefdochter
stiefbroer	stiefzus	oom	tante
stiefbroer	stiefzus	jongen	meisje
stiefbroer	stiefzus	broer	zus
stiefbroer	stiefzus	broers	zussen
stiefbroer	stiefzus	papa	mama
stiefbroer	stiefzus	vader	moeder
stiefbroer	stiefzus	grootvader	grootmoeder
stiefbroer	stiefzus	opa	oma
stiefbroer	stiefzus	kleinzoon	kleindochter
stiefbroer	stiefzus	bruidegom	bruid
stiefbroer	stiefzus	hij	zij
stiefbroer	stiefzus	zijn	haar
stiefbroer	stiefzus	man	vrouw
stiefbroer	stiefzus	koning	koningin
stiefbroer	stiefzus	man	vrouw
stiefbroer	stiefzus	neef	nicht
stiefbroer	stiefzus	agent	agente
stiefbroer	stiefzus	prins	prinses
stiefbroer	stiefzus	zoon	dochter
stiefbroer	stiefzus	zoons	dochters
stiefvader	stiefmoeder	stiefzoon	stiefdochter
stiefvader	stiefmoeder	oom	tante
stiefvader	stiefmoeder	jongen	meisje
stiefvader	stiefmoeder	broer	zus
stiefvader	stiefmoeder	broers	zussen
stiefvader	stiefmoeder	papa	mama
stiefvader	stiefmoeder	vader	moeder
stiefvader	stiefmoeder	grootvader	grootmoeder
stiefvader	stiefmoeder	opa	oma
stiefvader	stiefmoeder	kleinzoon	kleindochter
stiefvader	stiefmoeder	bruidegom	bruid
stiefvader	stiefmoeder	hij	zij
stiefvader	stiefmoeder	zijn	haar
stiefvader	stiefmoeder	man	vrouw
stiefvader	stiefmoeder	koning	koningin
stiefvader	stiefmoeder	man	vrouw
stiefvader	stiefmoeder	neef	nicht
stiefvader	stiefmoeder	agent	agente
stiefvader	stiefmoeder	prins	prinses
stiefvader	stiefmoeder	zoon	dochter
stiefvader	stiefmoeder	zoons	dochters
stiefvader	stiefmoeder	stiefbroer	stiefzus
stiefzoon	stiefdochter	oom	tante
stiefzoon	stiefdochter	jongen	meisje
stiefzoon	stiefdochter	broer	zus
stiefzoon	stiefdochter	broers	zussen
stiefzoon	stiefdochter	papa	mama
stiefzoon	stiefdochter	vader	moeder
stiefzoon	stiefdochter	grootvader	grootmoeder
stiefzoon	stiefdochter	opa	oma
stiefzoon	stiefdochter	kleinzoon	kleindochter
stiefzoon	stiefdochter	bruidegom	bruid
stiefzoon	stiefdochter	hij	zij
stiefzoon	stiefdochter	zijn	haar
stiefzoon	stiefdochter	man	vrouw
stiefzoon	stiefdochter	koning	koningin
stiefzoon	stiefdochter	man	vrouw
stiefzoon	stiefdochter	neef	nicht
stiefzoon	stiefdochter	agent	agente
stiefzoon	stiefdochter	prins	prinses
stiefzoon	stiefdochter	zoon	dochter
stiefzoon	stiefdochter	zoons	dochters
stiefzoon	stiefdochter	stiefbroer	stiefzus
stiefzoon	stiefdochter	stiefvader	stiefmoeder
oom	tante	jongen	meisje
oom	tante	broer	zus
oom	tante	broers	zussen
oom	tante	papa	mama
oom	tante	vader	moeder
oom	tante	grootvader	grootmoeder
oom	tante	opa	oma
oom	tante	kleinzoon	kleindochter
oom	tante	bruidegom	bruid
oom	tante	hij	zij
oom	tante	zijn	haar
oom	tante	man	vrouw
oom	tante	koning	koningin
oom	tante	man	vrouw
oom	tante	neef	nicht
oom	tante	agent	agente
oom	tante	prins	prinses
oom	tante	zoon	dochter
oom	tante	zoons	dochters
oom	tante	stiefbroer	stiefzus
oom	tante	stiefvader	stiefmoeder
oom	tante	stiefzoon	stiefdochter
handig	onhandig	plezierig	onplezierig
handig	onhandig	mogelijk	onmogelijk
handig	onhandig	mogelijk	onmogelijk
handig	onhandig	productief	onproductief
handig	onhandig	rationeel	irrationeel
handig	onhandig	redelijk	onredelijk
handig	onhandig	verantwoordelijk	onverantwoordelijk
handig	onhandig	zeker	onzeker
handig	onhandig	smaakvol	wansmakelijk
handig	onhandig	acceptabel	onacceptabel
handig	onhandig	bewust	onbewust
handig	onhandig	zeker	onzeker
handig	onhandig	duidelijk	onduidelijk
handig	onhandig	comfortabel	oncomfortabel
handig	onhandig	competitief	oncompetitief
handig	onhandig	consistent	inconsistent
handig	onhandig	overtuigend	onovertuigend
beslist	onbeslist	efficiënt	inefficiënt
beslist	onbeslist	ethisch	onethisch
beslist	onbeslist	gelukkig	ongelukkig
beslist	onbeslist	eerlijk	oneerlijk
beslist	onbeslist	indrukwekkend	teleurstellend
beslist	onbeslist	informatief	oninformatief
beslist	onbeslist	geïnformeerd	ongeïnformeerd
beslist	onbeslist	bekend	onbekend
beslist	onbeslist	waarschijnlijk	onwaarschijnlijk
beslist	onbeslist	logisch	onlogisch
beslist	onbeslist	plezierig	onplezierig
beslist	onbeslist	mogelijk	onmogelijk
beslist	onbeslist	mogelijk	onmogelijk
beslist	onbeslist	productief	onproductief
beslist	onbeslist	rationeel	irrationeel
beslist	onbeslist	redelijk	onredelijk
beslist	onbeslist	verantwoordelijk	onverantwoordelijk
beslist	onbeslist	zeker	onzeker
beslist	onbeslist	smaakvol	wansmakelijk
beslist	onbeslist	acceptabel	onacceptabel
beslist	onbeslist	bewust	onbewust
beslist	onbeslist	zeker	onzeker
beslist	onbeslist	duidelijk	onduidelijk
beslist	onbeslist	comfortabel	oncomfortabel
beslist	onbeslist	competitief	oncompetitief
beslist	onbeslist	consistent	inconsistent
beslist	onbeslist	overtuigend	onovertuigend
beslist	onbeslist	handig	onhandig
efficiënt	inefficiënt	ethisch	onethisch
efficiënt	inefficiënt	gelukkig	ongelukkig
efficiënt	inefficiënt	eerlijk	oneerlijk
efficiënt	inefficiënt	indrukwekkend	teleurstellend
efficiënt	inefficiënt	informatief	oninformatief
efficiënt	inefficiënt	geïnformeerd	ongeïnformeerd
efficiënt	inefficiënt	bekend	onbekend
efficiënt	inefficiënt	waarschijnlijk	onwaarschijnlijk
efficiënt	inefficiënt	logisch	onlogisch
efficiënt	inefficiënt	plezierig	onplezierig
efficiënt	inefficiënt	mogelijk	onmogelijk
efficiënt	inefficiënt	mogelijk	onmogelijk
efficiënt	inefficiënt	productief	onproductief
efficiënt	inefficiënt	rationeel	irrationeel
efficiënt	inefficiënt	redelijk	onredelijk
efficiënt	inefficiënt	verantwoordelijk	onverantwoordelijk
efficiënt	inefficiënt	zeker	onzeker
efficiënt	inefficiënt	smaakvol	wansmakelijk
efficiënt	inefficiënt	acceptabel	onacceptabel
efficiënt	inefficiënt	bewust	onbewust
efficiënt	inefficiënt	zeker	onzeker
efficiënt	inefficiënt	duidelijk	onduidelijk
efficiënt	inefficiënt	comfortabel	oncomfortabel
efficiënt	inefficiënt	competitief	oncompetitief
efficiënt	inefficiënt	consistent	inconsistent
efficiënt	inefficiënt	overtuigend	onovertuigend
efficiënt	inefficiënt	handig	onhandig
efficiënt	inefficiënt	beslist	onbeslist
ethisch	onethisch	gelukkig	ongelukkig
ethisch	onethisch	eerlijk	oneerlijk
ethisch	onethisch	indrukwekkend	teleurstellend
ethisch	onethisch	informatief	oninformatief
ethisch	onethisch	geïnformeerd	ongeïnformeerd
ethisch	onethisch	bekend	onbekend
ethisch	onethisch	waarschijnlijk	onwaarschijnlijk
ethisch	onethisch	logisch	onlogisch
ethisch	onethisch	plezierig	onplezierig
ethisch	onethisch	mogelijk	onmogelijk
ethisch	onethisch	mogelijk	onmogelijk
ethisch	onethisch	productief	onproductief
ethisch	onethisch	rationeel	irrationeel
ethisch	onethisch	redelijk	onredelijk
ethisch	onethisch	verantwoordelijk	onverantwoordelijk
ethisch	onethisch	zeker	onzeker
ethisch	onethisch	smaakvol	wansmakelijk
ethisch	onethisch	acceptabel	onacceptabel
ethisch	onethisch	bewust	onbewust
ethisch	onethisch	zeker	onzeker
ethisch	onethisch	duidelijk	onduidelijk
ethisch	onethisch	comfortabel	oncomfortabel
ethisch	onethisch	competitief	oncompetitief
ethisch	onethisch	consistent	inconsistent
ethisch	onethisch	overtuigend	onovertuigend
ethisch	onethisch	handig	onhandig
ethisch	onethisch	beslist	onbeslist
ethisch	onethisch	efficiënt	inefficiënt
gelukkig	ongelukkig	eerlijk	oneerlijk
gelukkig	ongelukkig	indrukwekkend	teleurstellend
gelukkig	ongelukkig	informatief	oninformatief
gelukkig	ongelukkig	geïnformeerd	ongeïnformeerd
gelukkig	ongelukkig	bekend	onbekend
gelukkig	ongelukkig	waarschijnlijk	onwaarschijnlijk
gelukkig	ongelukkig	logisch	onlogisch
gelukkig	ongelukkig	plezierig	onplezierig
gelukkig	ongelukkig	mogelijk	onmogelijk
gelukkig	ongelukkig	mogelijk	onmogelijk
gelukkig	ongelukkig	productief	onproductief
gelukkig	ongelukkig	rationeel	irrationeel
gelukkig	ongelukkig	redelijk	onredelijk
gelukkig	ongelukkig	verantwoordelijk	onverantwoordelijk
gelukkig	ongelukkig	zeker	onzeker
gelukkig	ongelukkig	smaakvol	wansmakelijk
gelukkig	ongelukkig	acceptabel	onacceptabel
gelukkig	ongelukkig	bewust	onbewust
