# Grave, et al. (2018)
a1	a2	b1	b2
spokojny	spokojnie	oczywisty	oczywiście
spokojny	spokojnie	przypadkowy	przypadkowo
spokojny	spokojnie	możliwy	możliwie
spokojny	spokojnie	precyzyjny	precyzyjnie
spokojny	spokojnie	profesjonalny	profesjonalnie
spokojny	spokojnie	szybki	szybko
spokojny	spokojnie	cichy	cicho
spokojny	spokojnie	szybki	szybko
spokojny	spokojnie	rzadki	rzadko
spokojny	spokojnie	niechętny	niechętnie
spokojny	spokojnie	bezpieczny	bezpiecznie
spokojny	spokojnie	poważny	poważnie
spokojny	spokojnie	powolny	powoli
spokojny	spokojnie	nagły	nagle
spokojny	spokojnie	szybki	szybko
spokojny	spokojnie	typowy	typowo
spokojny	spokojnie	niefortunny	niefortunnie
spokojny	spokojnie	zwykły	zwykle
wesoły	wesoło	zadziwiający	zadziwiająco
wesoły	wesoło	pozorny	pozornie
wesoły	wesoło	spokojny	spokojnie
wesoły	wesoło	całkowity	całkowicie
wesoły	wesoło	wydajny	wydajnie
wesoły	wesoło	szczęśliwy	szczęśliwie
wesoły	wesoło	wściekły	wściekle
wesoły	wesoło	szczęśliwy	szczęśliwie
wesoły	wesoło	bezpośredni	bezpośrednio
wesoły	wesoło	nieczęsty	nieczęsto
wesoły	wesoło	szczęśliwy	szczęśliwie
wesoły	wesoło	oczywisty	oczywiście
wesoły	wesoło	przypadkowy	przypadkowo
wesoły	wesoło	możliwy	możliwie
wesoły	wesoło	precyzyjny	precyzyjnie
wesoły	wesoło	profesjonalny	profesjonalnie
wesoły	wesoło	szybki	szybko
wesoły	wesoło	cichy	cicho
wesoły	wesoło	szybki	szybko
wesoły	wesoło	rzadki	rzadko
wesoły	wesoło	niechętny	niechętnie
wesoły	wesoło	bezpieczny	bezpiecznie
wesoły	wesoło	poważny	poważnie
wesoły	wesoło	powolny	powoli
wesoły	wesoło	nagły	nagle
wesoły	wesoło	szybki	szybko
wesoły	wesoło	typowy	typowo
wesoły	wesoło	niefortunny	niefortunnie
wesoły	wesoło	zwykły	zwykle
całkowity	całkowicie	zadziwiający	zadziwiająco
całkowity	całkowicie	pozorny	pozornie
całkowity	całkowicie	spokojny	spokojnie
całkowity	całkowicie	wesoły	wesoło
całkowity	całkowicie	wydajny	wydajnie
całkowity	całkowicie	szczęśliwy	szczęśliwie
całkowity	całkowicie	wściekły	wściekle
całkowity	całkowicie	szczęśliwy	szczęśliwie
całkowity	całkowicie	bezpośredni	bezpośrednio
całkowity	całkowicie	nieczęsty	nieczęsto
całkowity	całkowicie	szczęśliwy	szczęśliwie
całkowity	całkowicie	oczywisty	oczywiście
całkowity	całkowicie	przypadkowy	przypadkowo
całkowity	całkowicie	możliwy	możliwie
całkowity	całkowicie	precyzyjny	precyzyjnie
całkowity	całkowicie	profesjonalny	profesjonalnie
całkowity	całkowicie	szybki	szybko
całkowity	całkowicie	cichy	cicho
całkowity	całkowicie	szybki	szybko
całkowity	całkowicie	rzadki	rzadko
całkowity	całkowicie	niechętny	niechętnie
całkowity	całkowicie	bezpieczny	bezpiecznie
całkowity	całkowicie	poważny	poważnie
całkowity	całkowicie	powolny	powoli
całkowity	całkowicie	nagły	nagle
całkowity	całkowicie	szybki	szybko
całkowity	całkowicie	typowy	typowo
całkowity	całkowicie	niefortunny	niefortunnie
całkowity	całkowicie	zwykły	zwykle
wydajny	wydajnie	zadziwiający	zadziwiająco
wydajny	wydajnie	pozorny	pozornie
wydajny	wydajnie	spokojny	spokojnie
wydajny	wydajnie	wesoły	wesoło
wydajny	wydajnie	całkowity	całkowicie
wydajny	wydajnie	szczęśliwy	szczęśliwie
wydajny	wydajnie	wściekły	wściekle
wydajny	wydajnie	szczęśliwy	szczęśliwie
wydajny	wydajnie	bezpośredni	bezpośrednio
wydajny	wydajnie	nieczęsty	nieczęsto
wydajny	wydajnie	szczęśliwy	szczęśliwie
wydajny	wydajnie	oczywisty	oczywiście
wydajny	wydajnie	przypadkowy	przypadkowo
wydajny	wydajnie	możliwy	możliwie
wydajny	wydajnie	precyzyjny	precyzyjnie
wydajny	wydajnie	profesjonalny	profesjonalnie
wydajny	wydajnie	szybki	szybko
wydajny	wydajnie	cichy	cicho
wydajny	wydajnie	szybki	szybko
wydajny	wydajnie	rzadki	rzadko
wydajny	wydajnie	niechętny	niechętnie
wydajny	wydajnie	bezpieczny	bezpiecznie
wydajny	wydajnie	poważny	poważnie
wydajny	wydajnie	powolny	powoli
wydajny	wydajnie	nagły	nagle
wydajny	wydajnie	szybki	szybko
wydajny	wydajnie	typowy	typowo
wydajny	wydajnie	niefortunny	niefortunnie
wydajny	wydajnie	zwykły	zwykle
szczęśliwy	szczęśliwie	zadziwiający	zadziwiająco
szczęśliwy	szczęśliwie	pozorny	pozornie
szczęśliwy	szczęśliwie	spokojny	spokojnie
szczęśliwy	szczęśliwie	wesoły	wesoło
szczęśliwy	szczęśliwie	całkowity	całkowicie
szczęśliwy	szczęśliwie	wydajny	wydajnie
szczęśliwy	szczęśliwie	wściekły	wściekle
szczęśliwy	szczęśliwie	bezpośredni	bezpośrednio
szczęśliwy	szczęśliwie	nieczęsty	nieczęsto
szczęśliwy	szczęśliwie	oczywisty	oczywiście
szczęśliwy	szczęśliwie	przypadkowy	przypadkowo
szczęśliwy	szczęśliwie	możliwy	możliwie
szczęśliwy	szczęśliwie	precyzyjny	precyzyjnie
szczęśliwy	szczęśliwie	profesjonalny	profesjonalnie
szczęśliwy	szczęśliwie	szybki	szybko
szczęśliwy	szczęśliwie	cichy	cicho
szczęśliwy	szczęśliwie	szybki	szybko
szczęśliwy	szczęśliwie	rzadki	rzadko
szczęśliwy	szczęśliwie	niechętny	niechętnie
szczęśliwy	szczęśliwie	bezpieczny	bezpiecznie
szczęśliwy	szczęśliwie	poważny	poważnie
szczęśliwy	szczęśliwie	powolny	powoli
szczęśliwy	szczęśliwie	nagły	nagle
szczęśliwy	szczęśliwie	szybki	szybko
szczęśliwy	szczęśliwie	typowy	typowo
szczęśliwy	szczęśliwie	niefortunny	niefortunnie
szczęśliwy	szczęśliwie	zwykły	zwykle
wściekły	wściekle	zadziwiający	zadziwiająco
wściekły	wściekle	pozorny	pozornie
wściekły	wściekle	spokojny	spokojnie
wściekły	wściekle	wesoły	wesoło
wściekły	wściekle	całkowity	całkowicie
wściekły	wściekle	wydajny	wydajnie
wściekły	wściekle	szczęśliwy	szczęśliwie
wściekły	wściekle	szczęśliwy	szczęśliwie
wściekły	wściekle	bezpośredni	bezpośrednio
wściekły	wściekle	nieczęsty	nieczęsto
wściekły	wściekle	szczęśliwy	szczęśliwie
wściekły	wściekle	oczywisty	oczywiście
wściekły	wściekle	przypadkowy	przypadkowo
wściekły	wściekle	możliwy	możliwie
wściekły	wściekle	precyzyjny	precyzyjnie
wściekły	wściekle	profesjonalny	profesjonalnie
wściekły	wściekle	szybki	szybko
wściekły	wściekle	cichy	cicho
wściekły	wściekle	szybki	szybko
wściekły	wściekle	rzadki	rzadko
wściekły	wściekle	niechętny	niechętnie
wściekły	wściekle	bezpieczny	bezpiecznie
wściekły	wściekle	poważny	poważnie
wściekły	wściekle	powolny	powoli
wściekły	wściekle	nagły	nagle
wściekły	wściekle	szybki	szybko
wściekły	wściekle	typowy	typowo
wściekły	wściekle	niefortunny	niefortunnie
wściekły	wściekle	zwykły	zwykle
szczęśliwy	szczęśliwie	zadziwiający	zadziwiająco
szczęśliwy	szczęśliwie	pozorny	pozornie
szczęśliwy	szczęśliwie	spokojny	spokojnie
szczęśliwy	szczęśliwie	wesoły	wesoło
szczęśliwy	szczęśliwie	całkowity	całkowicie
szczęśliwy	szczęśliwie	wydajny	wydajnie
szczęśliwy	szczęśliwie	wściekły	wściekle
szczęśliwy	szczęśliwie	bezpośredni	bezpośrednio
szczęśliwy	szczęśliwie	nieczęsty	nieczęsto
szczęśliwy	szczęśliwie	oczywisty	oczywiście
szczęśliwy	szczęśliwie	przypadkowy	przypadkowo
szczęśliwy	szczęśliwie	możliwy	możliwie
szczęśliwy	szczęśliwie	precyzyjny	precyzyjnie
szczęśliwy	szczęśliwie	profesjonalny	profesjonalnie
szczęśliwy	szczęśliwie	szybki	szybko
szczęśliwy	szczęśliwie	cichy	cicho
szczęśliwy	szczęśliwie	szybki	szybko
szczęśliwy	szczęśliwie	rzadki	rzadko
szczęśliwy	szczęśliwie	niechętny	niechętnie
szczęśliwy	szczęśliwie	bezpieczny	bezpiecznie
szczęśliwy	szczęśliwie	poważny	poważnie
szczęśliwy	szczęśliwie	powolny	powoli
szczęśliwy	szczęśliwie	nagły	nagle
szczęśliwy	szczęśliwie	szybki	szybko
szczęśliwy	szczęśliwie	typowy	typowo
szczęśliwy	szczęśliwie	niefortunny	niefortunnie
szczęśliwy	szczęśliwie	zwykły	zwykle
bezpośredni	bezpośrednio	zadziwiający	zadziwiająco
bezpośredni	bezpośrednio	pozorny	pozornie
bezpośredni	bezpośrednio	spokojny	spokojnie
bezpośredni	bezpośrednio	wesoły	wesoło
bezpośredni	bezpośrednio	całkowity	całkowicie
bezpośredni	bezpośrednio	wydajny	wydajnie
bezpośredni	bezpośrednio	szczęśliwy	szczęśliwie
bezpośredni	bezpośrednio	wściekły	wściekle
bezpośredni	bezpośrednio	szczęśliwy	szczęśliwie
bezpośredni	bezpośrednio	nieczęsty	nieczęsto
bezpośredni	bezpośrednio	szczęśliwy	szczęśliwie
bezpośredni	bezpośrednio	oczywisty	oczywiście
bezpośredni	bezpośrednio	przypadkowy	przypadkowo
bezpośredni	bezpośrednio	możliwy	możliwie
bezpośredni	bezpośrednio	precyzyjny	precyzyjnie
bezpośredni	bezpośrednio	profesjonalny	profesjonalnie
bezpośredni	bezpośrednio	szybki	szybko
bezpośredni	bezpośrednio	cichy	cicho
bezpośredni	bezpośrednio	szybki	szybko
bezpośredni	bezpośrednio	rzadki	rzadko
bezpośredni	bezpośrednio	niechętny	niechętnie
bezpośredni	bezpośrednio	bezpieczny	bezpiecznie
bezpośredni	bezpośrednio	poważny	poważnie
bezpośredni	bezpośrednio	powolny	powoli
bezpośredni	bezpośrednio	nagły	nagle
bezpośredni	bezpośrednio	szybki	szybko
bezpośredni	bezpośrednio	typowy	typowo
bezpośredni	bezpośrednio	niefortunny	niefortunnie
bezpośredni	bezpośrednio	zwykły	zwykle
nieczęsty	nieczęsto	zadziwiający	zadziwiająco
nieczęsty	nieczęsto	pozorny	pozornie
nieczęsty	nieczęsto	spokojny	spokojnie
nieczęsty	nieczęsto	wesoły	wesoło
nieczęsty	nieczęsto	całkowity	całkowicie
nieczęsty	nieczęsto	wydajny	wydajnie
nieczęsty	nieczęsto	szczęśliwy	szczęśliwie
nieczęsty	nieczęsto	wściekły	wściekle
nieczęsty	nieczęsto	szczęśliwy	szczęśliwie
nieczęsty	nieczęsto	bezpośredni	bezpośrednio
nieczęsty	nieczęsto	szczęśliwy	szczęśliwie
nieczęsty	nieczęsto	oczywisty	oczywiście
nieczęsty	nieczęsto	przypadkowy	przypadkowo
nieczęsty	nieczęsto	możliwy	możliwie
nieczęsty	nieczęsto	precyzyjny	precyzyjnie
nieczęsty	nieczęsto	profesjonalny	profesjonalnie
nieczęsty	nieczęsto	szybki	szybko
nieczęsty	nieczęsto	cichy	cicho
nieczęsty	nieczęsto	szybki	szybko
nieczęsty	nieczęsto	rzadki	rzadko
nieczęsty	nieczęsto	niechętny	niechętnie
nieczęsty	nieczęsto	bezpieczny	bezpiecznie
nieczęsty	nieczęsto	poważny	poważnie
nieczęsty	nieczęsto	powolny	powoli
nieczęsty	nieczęsto	nagły	nagle
nieczęsty	nieczęsto	szybki	szybko
nieczęsty	nieczęsto	typowy	typowo
nieczęsty	nieczęsto	niefortunny	niefortunnie
nieczęsty	nieczęsto	zwykły	zwykle
szczęśliwy	szczęśliwie	zadziwiający	zadziwiająco
szczęśliwy	szczęśliwie	pozorny	pozornie
szczęśliwy	szczęśliwie	spokojny	spokojnie
szczęśliwy	szczęśliwie	wesoły	wesoło
szczęśliwy	szczęśliwie	całkowity	całkowicie
szczęśliwy	szczęśliwie	wydajny	wydajnie
szczęśliwy	szczęśliwie	wściekły	wściekle
szczęśliwy	szczęśliwie	bezpośredni	bezpośrednio
szczęśliwy	szczęśliwie	nieczęsty	nieczęsto
szczęśliwy	szczęśliwie	oczywisty	oczywiście
szczęśliwy	szczęśliwie	przypadkowy	przypadkowo
szczęśliwy	szczęśliwie	możliwy	możliwie
szczęśliwy	szczęśliwie	precyzyjny	precyzyjnie
szczęśliwy	szczęśliwie	profesjonalny	profesjonalnie
szczęśliwy	szczęśliwie	szybki	szybko
szczęśliwy	szczęśliwie	cichy	cicho
szczęśliwy	szczęśliwie	szybki	szybko
szczęśliwy	szczęśliwie	rzadki	rzadko
szczęśliwy	szczęśliwie	niechętny	niechętnie
szczęśliwy	szczęśliwie	bezpieczny	bezpiecznie
szczęśliwy	szczęśliwie	poważny	poważnie
szczęśliwy	szczęśliwie	powolny	powoli
szczęśliwy	szczęśliwie	nagły	nagle
szczęśliwy	szczęśliwie	szybki	szybko
szczęśliwy	szczęśliwie	typowy	typowo
szczęśliwy	szczęśliwie	niefortunny	niefortunnie
szczęśliwy	szczęśliwie	zwykły	zwykle
oczywisty	oczywiście	zadziwiający	zadziwiająco
oczywisty	oczywiście	pozorny	pozornie
oczywisty	oczywiście	spokojny	spokojnie
oczywisty	oczywiście	wesoły	wesoło
oczywisty	oczywiście	całkowity	całkowicie
oczywisty	oczywiście	wydajny	wydajnie
oczywisty	oczywiście	szczęśliwy	szczęśliwie
oczywisty	oczywiście	wściekły	wściekle
oczywisty	oczywiście	szczęśliwy	szczęśliwie
oczywisty	oczywiście	bezpośredni	bezpośrednio
oczywisty	oczywiście	nieczęsty	nieczęsto
oczywisty	oczywiście	szczęśliwy	szczęśliwie
oczywisty	oczywiście	przypadkowy	przypadkowo
oczywisty	oczywiście	możliwy	możliwie
oczywisty	oczywiście	precyzyjny	precyzyjnie
oczywisty	oczywiście	profesjonalny	profesjonalnie
oczywisty	oczywiście	szybki	szybko
oczywisty	oczywiście	cichy	cicho
oczywisty	oczywiście	szybki	szybko
oczywisty	oczywiście	rzadki	rzadko
oczywisty	oczywiście	niechętny	niechętnie
oczywisty	oczywiście	bezpieczny	bezpiecznie
oczywisty	oczywiście	poważny	poważnie
oczywisty	oczywiście	powolny	powoli
oczywisty	oczywiście	nagły	nagle
oczywisty	oczywiście	szybki	szybko
oczywisty	oczywiście	typowy	typowo
oczywisty	oczywiście	niefortunny	niefortunnie
oczywisty	oczywiście	zwykły	zwykle
przypadkowy	przypadkowo	zadziwiający	zadziwiająco
przypadkowy	przypadkowo	pozorny	pozornie
przypadkowy	przypadkowo	spokojny	spokojnie
przypadkowy	przypadkowo	wesoły	wesoło
przypadkowy	przypadkowo	całkowity	całkowicie
przypadkowy	przypadkowo	wydajny	wydajnie
przypadkowy	przypadkowo	szczęśliwy	szczęśliwie
przypadkowy	przypadkowo	wściekły	wściekle
przypadkowy	przypadkowo	szczęśliwy	szczęśliwie
przypadkowy	przypadkowo	bezpośredni	bezpośrednio
przypadkowy	przypadkowo	nieczęsty	nieczęsto
przypadkowy	przypadkowo	szczęśliwy	szczęśliwie
przypadkowy	przypadkowo	oczywisty	oczywiście
przypadkowy	przypadkowo	możliwy	możliwie
przypadkowy	przypadkowo	precyzyjny	precyzyjnie
przypadkowy	przypadkowo	profesjonalny	profesjonalnie
przypadkowy	przypadkowo	szybki	szybko
przypadkowy	przypadkowo	cichy	cicho
przypadkowy	przypadkowo	szybki	szybko
przypadkowy	przypadkowo	rzadki	rzadko
przypadkowy	przypadkowo	niechętny	niechętnie
przypadkowy	przypadkowo	bezpieczny	bezpiecznie
przypadkowy	przypadkowo	poważny	poważnie
przypadkowy	przypadkowo	powolny	powoli
przypadkowy	przypadkowo	nagły	nagle
przypadkowy	przypadkowo	szybki	szybko
przypadkowy	przypadkowo	typowy	typowo
przypadkowy	przypadkowo	niefortunny	niefortunnie
przypadkowy	przypadkowo	zwykły	zwykle
możliwy	możliwie	zadziwiający	zadziwiająco
możliwy	możliwie	pozorny	pozornie
możliwy	możliwie	spokojny	spokojnie
możliwy	możliwie	wesoły	wesoło
możliwy	możliwie	całkowity	całkowicie
możliwy	możliwie	wydajny	wydajnie
możliwy	możliwie	szczęśliwy	szczęśliwie
możliwy	możliwie	wściekły	wściekle
możliwy	możliwie	szczęśliwy	szczęśliwie
możliwy	możliwie	bezpośredni	bezpośrednio
możliwy	możliwie	nieczęsty	nieczęsto
możliwy	możliwie	szczęśliwy	szczęśliwie
możliwy	możliwie	oczywisty	oczywiście
możliwy	możliwie	przypadkowy	przypadkowo
możliwy	możliwie	precyzyjny	precyzyjnie
możliwy	możliwie	profesjonalny	profesjonalnie
możliwy	możliwie	szybki	szybko
możliwy	możliwie	cichy	cicho
możliwy	możliwie	szybki	szybko
możliwy	możliwie	rzadki	rzadko
możliwy	możliwie	niechętny	niechętnie
możliwy	możliwie	bezpieczny	bezpiecznie
możliwy	możliwie	poważny	poważnie
możliwy	możliwie	powolny	powoli
możliwy	możliwie	nagły	nagle
możliwy	możliwie	szybki	szybko
możliwy	możliwie	typowy	typowo
możliwy	możliwie	niefortunny	niefortunnie
możliwy	możliwie	zwykły	zwykle
precyzyjny	precyzyjnie	zadziwiający	zadziwiająco
precyzyjny	precyzyjnie	pozorny	pozornie
precyzyjny	precyzyjnie	spokojny	spokojnie
precyzyjny	precyzyjnie	wesoły	wesoło
precyzyjny	precyzyjnie	całkowity	całkowicie
precyzyjny	precyzyjnie	wydajny	wydajnie
precyzyjny	precyzyjnie	szczęśliwy	szczęśliwie
precyzyjny	precyzyjnie	wściekły	wściekle
precyzyjny	precyzyjnie	szczęśliwy	szczęśliwie
precyzyjny	precyzyjnie	bezpośredni	bezpośrednio
precyzyjny	precyzyjnie	nieczęsty	nieczęsto
precyzyjny	precyzyjnie	szczęśliwy	szczęśliwie
precyzyjny	precyzyjnie	oczywisty	oczywiście
precyzyjny	precyzyjnie	przypadkowy	przypadkowo
precyzyjny	precyzyjnie	możliwy	możliwie
precyzyjny	precyzyjnie	profesjonalny	profesjonalnie
precyzyjny	precyzyjnie	szybki	szybko
precyzyjny	precyzyjnie	cichy	cicho
precyzyjny	precyzyjnie	szybki	szybko
precyzyjny	precyzyjnie	rzadki	rzadko
precyzyjny	precyzyjnie	niechętny	niechętnie
precyzyjny	precyzyjnie	bezpieczny	bezpiecznie
precyzyjny	precyzyjnie	poważny	poważnie
precyzyjny	precyzyjnie	powolny	powoli
precyzyjny	precyzyjnie	nagły	nagle
precyzyjny	precyzyjnie	szybki	szybko
precyzyjny	precyzyjnie	typowy	typowo
precyzyjny	precyzyjnie	niefortunny	niefortunnie
precyzyjny	precyzyjnie	zwykły	zwykle
profesjonalny	profesjonalnie	zadziwiający	zadziwiająco
profesjonalny	profesjonalnie	pozorny	pozornie
profesjonalny	profesjonalnie	spokojny	spokojnie
profesjonalny	profesjonalnie	wesoły	wesoło
profesjonalny	profesjonalnie	całkowity	całkowicie
profesjonalny	profesjonalnie	wydajny	wydajnie
profesjonalny	profesjonalnie	szczęśliwy	szczęśliwie
profesjonalny	profesjonalnie	wściekły	wściekle
profesjonalny	profesjonalnie	szczęśliwy	szczęśliwie
profesjonalny	profesjonalnie	bezpośredni	bezpośrednio
profesjonalny	profesjonalnie	nieczęsty	nieczęsto
profesjonalny	profesjonalnie	szczęśliwy	szczęśliwie
profesjonalny	profesjonalnie	oczywisty	oczywiście
profesjonalny	profesjonalnie	przypadkowy	przypadkowo
profesjonalny	profesjonalnie	możliwy	możliwie
profesjonalny	profesjonalnie	precyzyjny	precyzyjnie
profesjonalny	profesjonalnie	szybki	szybko
profesjonalny	profesjonalnie	cichy	cicho
profesjonalny	profesjonalnie	szybki	szybko
profesjonalny	profesjonalnie	rzadki	rzadko
profesjonalny	profesjonalnie	niechętny	niechętnie
profesjonalny	profesjonalnie	bezpieczny	bezpiecznie
profesjonalny	profesjonalnie	poważny	poważnie
profesjonalny	profesjonalnie	powolny	powoli
profesjonalny	profesjonalnie	nagły	nagle
profesjonalny	profesjonalnie	szybki	szybko
profesjonalny	profesjonalnie	typowy	typowo
profesjonalny	profesjonalnie	niefortunny	niefortunnie
profesjonalny	profesjonalnie	zwykły	zwykle
szybki	szybko	zadziwiający	zadziwiająco
szybki	szybko	pozorny	pozornie
szybki	szybko	spokojny	spokojnie
szybki	szybko	wesoły	wesoło
szybki	szybko	całkowity	całkowicie
szybki	szybko	wydajny	wydajnie
szybki	szybko	szczęśliwy	szczęśliwie
szybki	szybko	wściekły	wściekle
szybki	szybko	szczęśliwy	szczęśliwie
szybki	szybko	bezpośredni	bezpośrednio
szybki	szybko	nieczęsty	nieczęsto
szybki	szybko	szczęśliwy	szczęśliwie
szybki	szybko	oczywisty	oczywiście
szybki	szybko	przypadkowy	przypadkowo
szybki	szybko	możliwy	możliwie
szybki	szybko	precyzyjny	precyzyjnie
szybki	szybko	profesjonalny	profesjonalnie
szybki	szybko	cichy	cicho
szybki	szybko	rzadki	rzadko
szybki	szybko	niechętny	niechętnie
szybki	szybko	bezpieczny	bezpiecznie
szybki	szybko	poważny	poważnie
szybki	szybko	powolny	powoli
szybki	szybko	nagły	nagle
szybki	szybko	typowy	typowo
szybki	szybko	niefortunny	niefortunnie
szybki	szybko	zwykły	zwykle
cichy	cicho	zadziwiający	zadziwiająco
cichy	cicho	pozorny	pozornie
cichy	cicho	spokojny	spokojnie
cichy	cicho	wesoły	wesoło
cichy	cicho	całkowity	całkowicie
cichy	cicho	wydajny	wydajnie
cichy	cicho	szczęśliwy	szczęśliwie
cichy	cicho	wściekły	wściekle
cichy	cicho	szczęśliwy	szczęśliwie
cichy	cicho	bezpośredni	bezpośrednio
cichy	cicho	nieczęsty	nieczęsto
cichy	cicho	szczęśliwy	szczęśliwie
cichy	cicho	oczywisty	oczywiście
cichy	cicho	przypadkowy	przypadkowo
cichy	cicho	możliwy	możliwie
cichy	cicho	precyzyjny	precyzyjnie
cichy	cicho	profesjonalny	profesjonalnie
cichy	cicho	szybki	szybko
cichy	cicho	szybki	szybko
cichy	cicho	rzadki	rzadko
cichy	cicho	niechętny	niechętnie
cichy	cicho	bezpieczny	bezpiecznie
cichy	cicho	poważny	poważnie
cichy	cicho	powolny	powoli
cichy	cicho	nagły	nagle
cichy	cicho	szybki	szybko
cichy	cicho	typowy	typowo
cichy	cicho	niefortunny	niefortunnie
cichy	cicho	zwykły	zwykle
szybki	szybko	zadziwiający	zadziwiająco
szybki	szybko	pozorny	pozornie
szybki	szybko	spokojny	spokojnie
szybki	szybko	wesoły	wesoło
szybki	szybko	całkowity	całkowicie
szybki	szybko	wydajny	wydajnie
szybki	szybko	szczęśliwy	szczęśliwie
szybki	szybko	wściekły	wściekle
szybki	szybko	szczęśliwy	szczęśliwie
szybki	szybko	bezpośredni	bezpośrednio
szybki	szybko	nieczęsty	nieczęsto
szybki	szybko	szczęśliwy	szczęśliwie
szybki	szybko	oczywisty	oczywiście
szybki	szybko	przypadkowy	przypadkowo
szybki	szybko	możliwy	możliwie
szybki	szybko	precyzyjny	precyzyjnie
szybki	szybko	profesjonalny	profesjonalnie
szybki	szybko	cichy	cicho
szybki	szybko	rzadki	rzadko
szybki	szybko	niechętny	niechętnie
szybki	szybko	bezpieczny	bezpiecznie
szybki	szybko	poważny	poważnie
szybki	szybko	powolny	powoli
szybki	szybko	nagły	nagle
szybki	szybko	typowy	typowo
szybki	szybko	niefortunny	niefortunnie
szybki	szybko	zwykły	zwykle
rzadki	rzadko	zadziwiający	zadziwiająco
rzadki	rzadko	pozorny	pozornie
rzadki	rzadko	spokojny	spokojnie
rzadki	rzadko	wesoły	wesoło
rzadki	rzadko	całkowity	całkowicie
rzadki	rzadko	wydajny	wydajnie
rzadki	rzadko	szczęśliwy	szczęśliwie
rzadki	rzadko	wściekły	wściekle
rzadki	rzadko	szczęśliwy	szczęśliwie
rzadki	rzadko	bezpośredni	bezpośrednio
rzadki	rzadko	nieczęsty	nieczęsto
rzadki	rzadko	szczęśliwy	szczęśliwie
rzadki	rzadko	oczywisty	oczywiście
rzadki	rzadko	przypadkowy	przypadkowo
rzadki	rzadko	możliwy	możliwie
rzadki	rzadko	precyzyjny	precyzyjnie
rzadki	rzadko	profesjonalny	profesjonalnie
rzadki	rzadko	szybki	szybko
rzadki	rzadko	cichy	cicho
