word	Male_Valence_Mean	Male_Arousal_Mean	Male_Dominance_Mean	ALLPredictability_Mean	Male_Concreteness_Mean	Male_Frequency_Mean
bau	3.230769231	4.789473684	5.138888889	4.875	3.882352941	5.035714286
bayangan	4.384615385	3.789473684	4.805555556	6.28125	4.088235294	5.321428571
bayi	6.615384615	5.052631579	4.916666667	4.28125	3.558823529	5.607142857
beban	3.461538462	4.526315789	5.333333333	5.53125	4.205882353	5.071428571
bebas	6.615384615	5.842105263	5.472222222	5.25	4.7352941180000006	4.571428571
becek	4.0	4.894736842	5.027777778	5.9375	4.705882353	5.285714286
bedah	4.576923077	3.736842105	5.472222222	6.28125	4.088235294	4.5
bedeng	4.807692308	4.210526316	5.0	5.625	3.147058824	4.25
bedil	3.423076923	4.526315789	5.6111111110000005	4.6875	4.3823529410000015	4.821428571
bekas	4.0	3.736842105	4.527777778	5.8125	3.647058824	5.75
beku	3.961538462	4.684210526	4.472222222	5.90625	4.1176470589999985	4.928571429
belajar	5.730769231	4.631578947	5.805555556	6.65625	4.176470588	4.571428571
belati	4.923076923	4.315789474	5.277777778	5.1875	4.147058824	3.821428571
belatung	3.384615385	4.789473684	4.5	4.28125	3.676470588	4.678571429
benak	6.423076922999999	4.210526316	5.444444444	4.96875	4.5	4.071428571
bencana	3.807692308	4.315789474	5.0	4.3125	3.823529412	4.571428571
benci	3.038461538	5.605263158	4.833333333	5.59375	5.058823529	5.464285714
bendahara	4.730769231	4.631578947	4.805555556	6.3125	4.147058824	5.428571429
bendera	5.923076922999999	4.210526316	5.472222222	6.40625	3.735294118	4.857142857
bendungan	5.307692308	4.631578947	4.472222222	5.90625	3.205882353	4.1428571430000005
bentrokan	3.846153846	4.421052632	4.888888889	5.15625	4.588235294	4.285714286
beracun	3.653846154	4.684210526	5.277777778	4.65625	4.1176470589999985	5.071428571
berahi	4.423076923	4.157894737	5.277777778	2.875	5.205882353	4.75
berang	4.153846154	5.710526316	5.472222222	5.34375	3.735294118	4.785714286
berani	5.961538462	4.263157895	5.888888889	3.96875	5.0	5.392857143
berbagi	6.076923077000001	4.157894737	5.305555556	5.90625	4.617647058999999	4.535714286
berbaring	4.923076923	3.842105263	4.666666667	6.09375	3.617647059	4.714285714
berbohong	3.5	5.973684211	5.444444444	4.65625	4.294117647	4.714285714
berbudaya	6.153846154	4.631578947	4.3611111110000005	5.9375	5.2352941180000006	4.3928571430000005
bercela	3.884615385	4.315789474	5.277777778	5.09375	4.558823529	4.107142857
berdebar	5.961538462	5.315789474	5.0	4.4375	4.058823529	4.607142857
berdenyut	5.615384615	4.1052631580000005	5.722222222	6.28125	4.529411765	4.821428571
berdetak	5.076923077	4.0	5.6111111110000005	6.375	3.970588235	4.714285714
berdosa	3.384615385	4.210526316	4.8611111110000005	4.5	4.970588235	4.964285714
bergairah	5.923076922999999	5.657894737	4.194444444	4.375	5.323529412	5.285714286
bergembira	6.038461538	5.684210526	4.916666667	5.1875	4.9117647060000005	5.107142857
bergulir	5.384615385	3.684210526	5.027777778	6.1875	4.470588235	4.821428571
berguna	5.692307692000001	5.3421052630000005	5.444444444	6.96875	4.794117647	4.357142857
berharap	6.384615385	4.973684211	4.388888889	5.15625	4.882352941000001	4.8928571430000005
beri-beri	3.269230769	4.631578947	4.638888889	4.65625	4.0	4.571428571
berisik	3.538461538	4.894736842	4.555555556	5.8125	4.352941176	4.607142857
berita	5.403846154	4.6052631580000005	5.2361111110000005	6.484375	4.073529412	4.875
berjuang	5.923076922999999	4.1052631580000005	5.166666667	5.6875	4.7352941180000006	5.035714286
berkarat	4.384615385	4.973684211	5.305555556	6.40625	4.176470588	4.678571429
berkelahi	3.153846154	5.3684210530000005	4.916666667	4.78125	3.382352941	4.8928571430000005
berkuasa	5.269230769	4.263157895	5.5	6.3125	4.294117647	4.964285714
berlian	4.884615385	5.131578947	5.055555556	3.4375	3.3529411760000003	4.535714286
bermain-main	6.538461538	6.131578947	4.8611111110000005	5.59375	5.088235294	5.821428571
bermartabat	6.346153846	4.684210526	5.888888889	5.78125	4.9117647060000005	5.107142857
bermasalah	3.923076923	4.421052632	4.694444444	4.46875	4.676470588	4.678571429
bermusuhan	3.269230769	5.473684211	5.0	4.4375	4.705882353	4.857142857
berotot	6.384615385	4.947368421	5.222222222	5.5	4.1176470589999985	4.5
bersahabat	6.115384615	4.894736842	4.694444444	6.15625	4.0	4.821428571
bersalah	3.692307692	4.0	5.388888889	4.65625	4.588235294	5.035714286
bersenyawa	4.346153846	4.052631579	4.916666667	5.71875	4.852941176	4.5
berseri	5.961538462	4.684210526	5.25	5.1875	4.470588235	4.214285714
bersiul	5.269230769	4.684210526	5.583333333	6.96875	4.294117647	4.821428571
bersorak	6.307692307999999	5.0	4.777777778	4.9375	4.441176471	5.0
bersyukur	7.038461538	5.447368421	5.333333333	6.375	5.205882353	4.678571429
bertanya-tanya	5.153846154	4.184210526	4.8611111110000005	6.0	5.4117647060000005	4.75
bertenaga	6.346153846	5.210526316	4.833333333	5.875	4.647058824	4.214285714
bertengkar	3.692307692	5.3421052630000005	5.333333333	4.53125	4.088235294	5.571428571
berteriak	3.230769231	5.815789474	4.8611111110000005	5.5625	4.4117647060000005	5.25
berterimakasih	6.730769231	5.526315789	5.027777778	5.40625	4.205882353	5.178571429
bertunangan	5.730769231	5.052631579	4.888888889	5.5625	4.3823529410000015	4.107142857
beruang	5.076923077	4.184210526	5.277777778	5.53125	3.323529412	4.571428571
beruntung	6.538461538	4.947368421	5.138888889	4.75	5.058823529	4.964285714
besar hati	6.076923077000001	4.684210526	5.305555556	4.90625	5.5	4.928571429
besi	4.730769231	4.0	4.972222222	6.1875	3.529411765	4.285714286
betis	5.615384615	4.157894737	5.083333333	6.78125	3.382352941	4.607142857
biadab	3.5	5.5	5.055555556	4.65625	4.970588235	4.535714286
biarawati	5.384615385	4.578947368	4.388888889	5.34375	3.323529412	3.714285714
biasa	4.807692308	4.210526316	4.722222222	7.125	4.676470588	5.357142857
bibi	5.153846154	4.1052631580000005	5.3611111110000005	5.375	3.294117647	4.25
bibir	5.115384615	4.8421052630000005	5.055555556	6.03125	3.764705882	4.821428571
bijaksana	6.0	5.526315789	5.3611111110000005	4.84375	5.0	4.928571429
bimbang	4.615384615	4.631578947	4.138888889	5.6875	5.4117647060000005	4.857142857
binatang buas	3.653846154	5.157894737	4.222222222	4.46875	2.970588235	4.5
bingung	4.153846154	4.0	5.472222222	5.65625	4.3823529410000015	4.714285714
bintang	5.5	4.631578947	4.777777778	5.03125	4.323529412	4.678571429
biola	5.576923077000001	5.157894737	5.138888889	5.40625	3.676470588	3.678571429
biri-biri	4.153846154	4.578947368	4.8611111110000005	4.4375	3.411764706	4.214285714
biru	4.923076923	4.789473684	4.583333333	6.5625	3.852941176	4.857142857
bocah	3.884615385	4.736842105	5.222222222	5.96875	3.882352941	4.857142857
bodoh	3.884615385	4.315789474	5.472222222	4.625	4.941176471	4.928571429
bohlam	5.653846154	4.473684211	5.5	4.0	3.4411764710000003	4.714285714
bom	2.615384615	4.631578947	4.527777778	4.1875	3.382352941	4.75
boneka	5.692307692000001	4.157894737	4.305555556	6.125	3.794117647	5.1428571430000005
bosan	4.153846154	3.736842105	4.583333333	6.5625	4.882352941000001	5.5
botol	4.730769231	4.526315789	4.583333333	6.21875	3.3529411760000003	4.428571429
brutal	2.8461538460000004	4.1052631580000005	4.8611111110000005	4.28125	4.9117647060000005	4.321428571
buah	5.076923077	4.631578947	4.527777778	5.96875	3.735294118	5.25
budak	3.384615385	4.421052632	4.666666667	4.09375	4.176470588	4.035714286
bugil	3.653846154	5.0	5.138888889	4.625	3.764705882	4.714285714
bui	3.192307692	4.684210526	4.666666667	4.625	3.705882353	4.464285714
buket	5.846153846	4.421052632	5.1111111110000005	4.53125	3.852941176	4.964285714
buku	6.269230769	5.052631579	4.833333333	6.625	3.294117647	5.1428571430000005
bulan	4.423076923	4.1052631580000005	5.083333333	6.125	3.588235294	5.071428571
bulu	5.576923077000001	3.894736842	4.75	6.21875	4.029411765	5.071428571
bulu tangkis	6.038461538	4.631578947	4.666666667	5.6875	4.176470588	4.1428571430000005
bumbu	4.730769231	4.684210526	5.333333333	6.53125	3.294117647	4.6428571430000005
bumi	5.846153846	4.789473684	5.083333333	4.78125	3.323529412	4.928571429
bunga	6.269230769	4.578947368	4.722222222	5.90625	3.382352941	4.1428571430000005
bunuh	2.961538462	6.368421053	4.944444444	4.53125	3.911764706	4.107142857
bunuh diri	2.884615385	5.289473684	5.3611111110000005	3.40625	4.588235294	3.928571429
burung	4.269230769	4.421052632	5.6111111110000005	6.5625	3.558823529	5.035714286
burung hantu	5.461538462	5.052631579	4.694444444	4.25	3.617647059	4.035714286
bis	4.230769231	4.052631579	4.944444444	6.3125	4.029411765	5.464285714
busa	4.807692308	4.315789474	4.972222222	5.5	4.176470588	4.8928571430000005
busuk	3.269230769	4.631578947	4.583333333	4.0625	4.1176470589999985	4.464285714
buta	2.807692308	5.0	4.555555556	3.84375	4.558823529	4.214285714
cabul	3.3461538460000004	5.3421052630000005	4.805555556	4.4375	4.794117647	3.964285714
cacar	5.692307692000001	4.315789474	4.222222222	4.625	3.705882353	4.357142857
cacat	3.153846154	4.210526316	5.083333333	4.875	3.823529412	4.571428571
cadangan	5.115384615	4.578947368	5.333333333	6.6875	4.882352941000001	6.107142857
cakar	4.192307692	4.578947368	5.222222222	5.21875	3.470588235	4.785714286
cakram	4.384615385	3.789473684	5.25	6.8125	3.823529412	4.6428571430000005
campak	3.961538462	5.1052631580000005	4.555555556	4.125	4.294117647	3.75
candi	5.769230769	5.631578947	4.777777778	5.5625	3.176470588	4.214285714
cantik	5.538461538	5.447368421	5.0	4.53125	4.323529412	4.535714286
capek	3.846153846	5.0	4.8611111110000005	5.4375	4.617647058999999	5.25
cara	5.461538462	4.473684211	5.472222222	6.375	4.676470588	4.785714286
catur	5.653846154	4.315789474	4.888888889	5.5	3.588235294	4.678571429
cela	3.5	4.789473684	4.416666667	5.53125	4.852941176	4.714285714
cemar	3.615384615	4.210526316	4.527777778	4.65625	4.617647058999999	5.0
cemas	3.961538462	5.3421052630000005	4.694444444	5.125	4.647058824	4.464285714
cemburu	4.076923077	5.684210526	4.888888889	4.34375	5.029411765	5.571428571
cendawan	5.307692308	3.947368421	5.25	5.84375	3.823529412	4.5
cendekiawan	5.384615385	5.210526316	5.472222222	6.0	4.5	4.607142857
cendol	4.692307692	4.421052632	5.333333333	6.0625	3.764705882	4.928571429
cengkih	4.346153846	4.1052631580000005	4.8611111110000005	5.28125	4.294117647	4.25
cepat	6.0	4.526315789	4.833333333	5.40625	4.352941176	4.964285714
cerah	6.384615385	4.473684211	4.722222222	6.6875	4.352941176	5.25
ceria	6.153846154	5.026315789	4.75	6.0625	4.441176471	4.714285714
cetakan	4.615384615	4.1052631580000005	5.277777778	6.65625	4.441176471	4.678571429
cibiran	3.730769231	4.5	5.027777778	5.4375	4.1176470589999985	3.535714286
cinta	5.846153846	6.0	5.25	4.4375	4.794117647	6.178571429
ciuman	4.115384615	4.789473684	4.722222222	4.09375	3.882352941	4.75
cokelat	5.653846154	5.052631579	4.944444444	5.65625	3.382352941	5.071428571
cuek	5.230769231	4.8421052630000005	4.333333333	6.53125	5.6176470589999985	5.428571429
curiga	3.576923077	4.684210526	5.1111111110000005	5.0625	4.676470588	5.214285714
cuti	5.269230769	5.157894737	4.8611111110000005	5.34375	4.764705882	3.892857143
dada	4.615384615	4.789473684	4.555555556	6.03125	3.323529412	4.464285714
dadar	6.269230769	4.078947368	5.055555556	6.125	3.705882353	5.857142857
dagu	4.423076923	3.894736842	5.0	7.0625	3.4411764710000003	4.321428571
dahak	3.461538462	4.894736842	4.777777778	5.71875	3.4411764710000003	5.071428571
dahsyat	5.384615385	6.342105263	5.055555556	4.0625	4.558823529	5.428571429
daki	4.346153846	4.0	5.305555556	6.25	3.676470588	5.071428571
damai	6.0	3.368421053	5.305555556	5.46875	4.676470588	5.392857143
danau	5.269230769	4.8684210530000005	5.3611111110000005	6.4375	3.676470588	4.464285714
dapur	5.461538462	3.236842105	5.5	6.75	3.823529412	5.178571429
darah	4.307692308	5.736842105	5.1111111110000005	4.5	3.970588235	4.1428571430000005
dataran	4.384615385	4.157894737	5.333333333	5.375	3.764705882	4.607142857
daun	5.538461538	4.052631579	5.166666667	5.84375	3.735294118	5.1428571430000005
daya tarik	4.230769231	4.684210526	5.444444444	5.40625	5.205882353	4.964285714
debit	4.153846154	4.210526316	4.888888889	4.75	3.617647059	4.571428571
definisi	4.730769231	3.868421053	5.638888889	6.5	5.088235294	5.214285714
dekret	4.923076923	4.526315789	4.916666667	3.78125	4.558823529	3.75
demam	3.807692308	4.631578947	5.1111111110000005	6.21875	4.088235294	5.321428571
demen	4.115384615	5.184210526	5.305555556	5.125	5.088235294	4.714285714
demokrasi	4.807692308	4.157894737	5.166666667	5.71875	5.558823529	5.464285714
dendam	3.115384615	4.263157895	5.138888889	4.15625	4.764705882	5.214285714
dengki	4.115384615	5.578947368	4.194444444	4.71875	5.264705882	4.964285714
deposito	5.307692308	4.526315789	5.277777778	5.15625	3.705882353	4.6428571430000005
depresi	3.884615385	4.631578947	4.833333333	4.65625	5.6176470589999985	5.0
desa	4.692307692	4.8421052630000005	5.0	6.53125	3.705882353	4.357142857
desain	4.192307692	5.0	4.833333333	7.34375	4.441176471	4.928571429
detail	5.576923077000001	4.894736842	5.6111111110000005	6.0625	4.588235294	4.5
dewasa	6.346153846	5.421052632	5.638888889	5.65625	5.794117647	5.285714286
dibakar	3.615384615	5.1052631580000005	4.583333333	5.34375	3.764705882	4.321428571
dihormati	6.153846154	5.5	5.1111111110000005	5.90625	5.029411765	4.857142857
dikagumi	4.807692308	5.789473684	4.805555556	5.4375	4.882352941000001	4.6428571430000005
dikasihi	6.423076922999999	5.3684210530000005	5.277777778	5.4375	5.147058824	5.535714286
dingin	5.692307692000001	4.210526316	5.0	6.5625	3.941176471	5.035714286
dipan	4.461538462	4.210526316	4.694444444	5.3125	3.823529412	4.6428571430000005
dipermalukan	3.692307692	6.5	4.777777778	4.71875	4.323529412	4.8928571430000005
direktur	4.807692308	4.947368421	5.305555556	5.25	3.3529411760000003	4.464285714
diri	4.730769231	4.578947368	4.8611111110000005	5.34375	4.3823529410000015	4.6428571430000005
diskotek	3.884615385	4.684210526	4.777777778	3.625	3.5	4.571428571
dokter	5.115384615	5.210526316	5.194444444	6.125	3.558823529	4.464285714
dokter gigi	4.730769231	4.526315789	4.833333333	5.625	4.1176470589999985	5.428571429
dolar	5.846153846	4.263157895	5.8611111110000005	4.75	4.323529412	4.214285714
domisili	5.576923077000001	4.473684211	4.583333333	6.8125	4.029411765	5.071428571
dongkol	3.730769231	5.131578947	4.638888889	4.1875	4.7352941180000006	4.571428571
dosa	3.038461538	4.578947368	5.305555556	5.78125	5.147058824	4.785714286
dosen	4.692307692	4.947368421	4.944444444	6.25	3.882352941	4.928571429
dubur	3.576923077	4.421052632	5.222222222	3.9375	3.3529411760000003	3.642857143
duka	3.076923077	4.210526316	5.5	4.4375	5.588235294	4.357142857
dukacita	3.961538462	4.315789474	4.444444444	4.5	4.823529412	4.535714286
dunia	6.192307692000001	5.315789474	5.472222222	6.3125	4.147058824	4.928571429
duri	4.038461538	4.789473684	5.0	5.6875	3.558823529	4.25
dusun	4.192307692	4.421052632	4.888888889	5.34375	4.441176471	4.1428571430000005
edan	4.269230769	4.736842105	4.583333333	4.90625	5.117647058999999	4.25
egois	3.423076923	4.947368421	5.138888889	6.0	4.852941176	5.321428571
ejekan	3.923076923	5.605263158	4.444444444	5.8125	4.352941176	4.714285714
eksekusi	3.192307692	4.947368421	5.333333333	5.125	4.323529412	4.214285714
ekstasi	3.3461538460000004	4.052631579	4.472222222	4.25	4.058823529	3.892857143
ekuivalen	5.153846154	4.263157895	5.027777778	5.375	5.117647058999999	4.714285714
elang	4.615384615	4.1052631580000005	4.75	5.21875	4.0	4.285714286
elevator	5.038461538	5.052631579	6.138888889	4.6875	3.529411765	5.035714286
emas	6.038461538	5.1052631580000005	5.666666667	5.875	2.882352941	5.321428571
emosi	3.846153846	4.789473684	5.222222222	4.90625	4.852941176	5.357142857
empuk	4.384615385	4.210526316	5.027777778	5.46875	4.323529412	5.071428571
energik	6.115384615	6.184210526	5.1111111110000005	4.8125	4.9117647060000005	5.0
enggan	4.307692308	4.3684210530000005	5.083333333	6.5	4.441176471	4.821428571
erotis	4.923076923	5.1052631580000005	4.8611111110000005	5.25	4.882352941000001	4.071428571
evaluasi	4.230769231	4.894736842	5.277777778	6.4375	5.3823529410000015	5.535714286
fajar	5.346153846	5.184210526	5.0	6.0625	4.5	5.5
fantasi	5.884615385	5.421052632	4.888888889	5.875	4.647058824	5.464285714
fase	4.655172414	4.794871795	5.25	4.739130435	4.945945946	5.15
film	5.137931034	4.435897436	4.8125	4.869565217	3.810810811	6.075
firdaus	6.172413793	4.435897436	5.0625	3.826086957	4.135135135	4.525
frase	5.103448276	4.076923077	5.375	5.086956522	4.162162162	4.4
frekuensi	4.7241379310000005	4.153846154	5.3125	5.391304347999999	4.621621622	5.025
frustasi	3.896551724	5.256410256000001	5.78125	4.652173913	4.513513514	5.55
gabus	5.0	4.179487179	5.25	4.173913043	3.432432432	5.325
gadis	6.103448276	4.820512821	5.4375	5.217391304	3.864864865	5.675
gagah	6.0344827589999985	5.435897436	6.6875	5.869565217000001	5.216216216	5.225
gaib	4.206896552	4.58974359	4.65625	4.695652174	5.297297297	5.025
gairah	7.0	5.871794872000001	5.5	3.391304348	5.216216216	5.95
galau	4.0344827589999985	4.666666667	5.0	3.0	4.621621622	6.575
ganas	2.965517241	5.897435897	6.3125	4.0434782610000015	4.513513514	5.325
gang	4.75862069	4.230769231	5.625	4.826086957	3.72972973	5.65
gangguan	3.206896552	5.051282051	5.0625	2.608695652	4.135135135	6.2
garam	4.655172414	4.538461538	4.9375	5.086956522	3.3513513510000004	6.1
garmen	4.965517241000001	3.923076923	5.625	3.47826087	3.432432432	4.275
garpu	4.482758621	4.0	5.75	4.869565217	2.783783784	6.0
garuda	5.482758621	4.384615385	5.25	4.7826086960000005	4.297297297	5.375
gaun	5.103448276	4.692307692	4.8125	4.130434783	3.72972973	5.375
gedung	4.379310345	3.897435897	4.8125	5.565217391	3.432432432	5.9
gelap	3.896551724	4.282051282	5.625	4.217391304	3.837837838	5.625
geli	5.793103447999999	5.102564103	4.5625	2.956521739	3.837837838	5.85
gelisah	2.965517241	5.923076922999999	4.09375	4.0	4.351351351	5.875
gemas	5.1724137930000005	5.692307692000001	3.75	4.47826087	4.405405405	5.475
gembira	7.0344827589999985	5.333333333	5.75	5.173913043	3.891891892	6.05
gembong	4.413793103	4.58974359	6.0	3.086956522	4.567567568	4.8
gempa	3.034482759	6.41025641	4.3125	3.782608696	3.864864865	6.175
gemuk	4.655172414	5.282051282	4.6875	4.173913043	4.324324324	5.925
gengsi	4.551724138	4.435897436	4.9375	5.47826087	4.27027027	5.65
gentar	4.448275862	4.641025641000001	5.6875	4.608695652	4.351351351	4.8
gerai	4.655172414	3.820512821	4.875	5.043478261000001	3.918918919	4.8
geram	3.724137931000001	5.205128205	5.75	4.47826087	4.297297297	5.6
gereja	4.517241379	4.717948718	4.875	4.47826087	3.5405405410000004	5.7
gerobak	4.413793103	4.384615385	5.125	4.956521738999999	3.405405405	5.35
getar hati	4.827586207	5.0	5.0	3.130434783	4.297297297	4.525
getir	2.896551724	5.282051282	5.3125	2.869565217	4.324324324	3.9
gigi	4.862068966	4.179487179	5.3125	5.652173913	3.513513514	6.45
gila	4.0	4.58974359	4.6875	4.260869565	4.72972973	5.825
girang	6.862068966	6.7435897439999986	6.0	4.565217391	4.918918918999999	5.025
giring-giring	5.103448276	4.384615385	4.6875	4.956521738999999	4.621621622	4.225
gletser	4.793103448	4.230769231	5.75	5.52173913	3.5405405410000004	4.45
gol	5.862068966	4.102564103	5.3125	5.173913043	4.054054054	5.725
golok	4.551724138	5.333333333	6.0625	4.347826087	3.594594595	5.175
gosip	4.24137931	4.282051282	4.875	3.130434783	4.594594595	5.175
granat	4.0	5.333333333	5.1875	3.0	3.081081081	4.525
gratis	5.7241379310000005	4.282051282	4.1875	3.5652173910000005	4.432432432	5.925
gregetan	4.75862069	5.7435897439999986	4.8125	4.0434782610000015	4.297297297	5.2
gua	4.965517241000001	4.307692308	4.75	4.47826087	4.189189189	5.325
gudang	5.413793103	3.794871795	5.3125	4.9130434780000005	3.810810811	5.525
gugatan	4.275862069	4.871794872	6.375	3.47826087	4.756756757	5.675
gugup	4.448275862	4.666666667	4.5625	4.695652174	4.567567568	5.85
