word	valence	arousal	concreteness
Becken	5.421875	2.714286	2.274194
Beet	5.359375	2.180328	1.777778
Befund	4.812500	3.190476	5.629032
Beifall	6.403226	5.484375	5.306452
Bein	5.281250	2.873016	1.354839
Beispiel	5.250000	2.370968	6.064516
Beleg	5.109375	2.274194	4.650794
Berg	5.562500	3.460318	1.838710
Bericht	5.079365	2.177419	4.492064
Beruf	5.671875	2.906250	5.904762
Bescheid	4.812500	2.546875	5.936508
Besen	4.765625	1.983871	1.206349
Bestand	4.984375	2.190476	6.725807
Besteck	4.859375	2.080645	1.661290
Bestie	3.500000	6.984127	5.209677
Besuch	5.937500	3.640625	5.936508
Betrag	4.983871	2.677419	5.047619
Betreff	5.218750	1.983607	6.951613
Betrug	3.250000	5.857143	6.677419
Bett	5.857143	4.000000	1.370968
Beweis	5.359375	3.281250	5.984127
Biest	3.571429	6.634921	5.428571
Bild	5.396825	3.250000	2.412698
Bildnis	5.603175	3.031250	4.222222
Bildung	6.428571	4.656250	7.467742
Binde	4.484375	3.338710	2.190476
Birke	5.312500	2.548387	1.596774
Bistro	5.515625	3.048387	3.142857
Bitte	5.890625	4.666667	7.080645
Blase	4.796875	3.671875	2.015873
Blatt	5.375000	2.730159	2.015873
Blech	4.906250	2.177419	1.730159
Blinker	5.093750	2.387097	2.048387
Blume	6.354839	3.936508	1.500000
Bl¸te	6.609375	4.375000	1.838710
Blutung	3.687500	6.079365	3.209677
Bogen	5.296875	2.765625	2.951613
Bohne	5.109375	2.492064	1.603175
Bombe	2.952381	6.047619	2.079365
Bonbon	5.984127	3.312500	1.741936
Boot	5.609375	2.507937	1.349206
Bordell	4.206349	6.580645	2.596774
Bosheit	3.222222	5.515625	7.790323
Bote	5.245902	2.725807	3.603175
Braut	6.322581	5.317460	2.190476
Brett	4.890625	2.190476	1.661290
Brezel	5.625000	2.555556	1.629032
Brief	5.809524	3.921875	1.338710
Br¸cke	5.515625	2.532258	1.365079
Bruder	6.093750	3.890625	2.903226
Brust	6.380952	5.838710	1.645161
B¸chse	4.953125	2.622951	1.793651
Buckel	4.156250	3.656250	2.460318
B¸fett	5.875000	3.746032	3.079365
B¸hne	6.047619	3.812500	1.936508
B¸ndel	5.031250	2.741936	3.174603
B¸ro	4.793651	2.225807	2.758065
Busen	6.000000	6.523810	1.714286
Butter	4.936508	2.306452	1.693548
Chance	6.047619	5.406250	6.967742
Chaos	3.765625	6.047619	7.435484
Charme	6.634921	5.781250	7.426230
Dach	5.171875	2.426230	1.580645
Dackel	5.015625	2.672131	1.460318
Dame	6.171875	4.328125	3.333333
Damm	5.453125	2.920635	1.887097
D‰mon	3.507937	6.078125	5.841270
Dampf	5.015625	2.406250	3.322581
Dank	6.253968	4.671875	7.306452
Daumen	5.046875	2.571429	1.516129
Decke	5.312500	2.467742	1.634921
Deckel	4.984375	1.984127	1.920635
Delle	4.609375	2.951613	2.603175
Delphin	6.046875	3.484375	1.492064
Denkmal	5.703125	3.312500	1.936508
Depp	3.781250	4.984375	6.333333
Dessert	5.967742	4.859375	2.031746
Detail	5.328125	2.790323	6.596774
Diele	5.093750	2.327869	2.730159
Dildo	4.920635	6.453125	1.888889
Dirne	4.453125	4.671875	4.571429
Disco	6.000000	5.468750	3.206349
Distrikt	4.828125	2.380952	6.000000
Diva	5.687500	5.698413	5.380952
Docht	5.109375	3.158730	1.984127
Dorf	4.968750	2.532258	2.158730
Dose	5.078125	2.190476	1.460318
Dozent	5.203125	2.984127	3.238095
Draht	4.562500	2.507937	1.629032
Drangsal	3.603175	4.406250	7.435484
Dreck	3.750000	5.093750	2.952381
Drogen	3.047619	6.793651	3.126984
Drohung	3.437500	6.507937	7.322581
Drucker	5.031250	2.180328	2.532258
Duft	6.290323	5.693548	5.741936
Dummheit	3.593750	5.645161	7.870968
D¸rre	3.750000	4.203125	5.096774
Dusche	5.758065	3.968254	1.571429
Echo	5.312500	3.890625	5.793651
Efeu	5.468750	2.951613	1.650794
Effekt	5.312500	2.952381	6.774194
Ehe	5.777778	5.746032	5.770492
Ehre	6.380952	4.875000	8.147541
Ehrung	6.333333	5.253968	7.661290
Eiche	5.187500	2.428571	1.666667
Eifer	5.793651	4.968750	7.903226
Einfahrt	5.093750	1.983871	4.079365
Eintritt	5.046875	2.714286	6.000000
Eisen	4.703125	2.206349	2.213115
Eiter	3.253968	6.047619	2.612903
Ekel	3.312500	6.532258	7.887097
Ekzem	3.269841	6.109375	3.000000
Elan	5.873016	4.650794	7.870968
Elend	2.919355	6.682540	6.806452
Elfe	6.190476	4.609375	5.096774
Engel	6.718750	5.650794	4.483871
Ente	5.555556	2.693548	1.596774
Erbse	5.140625	1.951613	1.444444
Eule	5.406250	2.983871	1.714286
Fabel	5.523810	2.596774	4.737705
Fackel	5.328125	4.031250	1.619048
Faden	5.062500	2.114754	1.698413
F‰hre	5.492064	2.396825	1.777778
Fahrer	5.328125	2.344262	3.758065
Fahrt	5.359375	2.460318	5.338710
Faktor	5.046875	2.290323	6.412698
Falle	3.571429	4.781250	4.080645
Farbe	5.777778	3.750000	4.564516
Farmer	5.156250	2.229508	3.238095
Faser	4.936508	2.557377	2.269841
Fass	5.078125	2.467742	1.587302
F‰ulnis	3.156250	4.920635	4.777778
Fee	6.349206	4.312500	5.193548
Feier	6.546875	5.156250	4.396825
Feigling	3.812500	5.828125	6.126984
Feind	3.079365	7.000000	6.016129
Feld	5.171875	2.129032	2.451613
Felsen	5.390625	3.274194	1.258065
Fenster	5.359375	2.290323	1.460318
Ferse	4.953125	2.562500	1.919355
Fessel	3.921875	5.687500	2.114754
Fest	6.380952	4.343750	4.206349
Fete	6.435484	5.079365	4.523810
Fetzen	4.234375	4.812500	3.682540
Fick	4.873016	7.234375	4.419355
Fieber	3.250000	5.203125	5.661290
Figur	5.546875	4.158730	3.825397
Film	5.870968	4.796875	2.435484
Filter	5.078125	2.262295	2.206349
Finger	5.111111	3.625000	1.412698
Fisch	5.406250	2.806452	1.444444
Fixer	3.111111	6.344262	4.555556
Flagge	5.031250	2.806452	1.725807
Flasche	5.046875	2.412698	1.396825
Fleiss	6.460318	4.238095	7.725807
Flinte	4.062500	4.953125	2.158730
Flirt	6.596774	6.412698	6.174603
Fluch	3.253968	5.682540	7.523810
Fluss	5.781250	3.269841	1.709677
Fokus	5.312500	2.904762	6.483871
Folie	5.078125	2.150000	2.114754
Folter	2.761905	6.790323	6.190476
Fˆn	5.079365	2.296875	1.580645
Format	5.047619	2.064516	5.193548
Formel	5.156250	2.645161	5.822581
Fotze	3.187500	6.843750	2.936508
Fracht	4.937500	2.606557	3.238095
Fratze	3.750000	5.666667	4.746032
Freibad	6.079365	3.703125	2.333333
Freiheit	7.396825	6.619048	8.065574
Freude	6.809524	7.015625	7.666667
Freund	6.937500	7.111111	4.730159
Frieden	7.265625	6.349206	8.290323
Frische	6.269841	3.761905	6.920635
Frosch	4.937500	3.096774	1.460318
Frucht	5.968750	5.171875	2.500000
Fr¸hling	7.000000	5.698413	5.822581
Frust	3.421875	5.825397	8.064516
F¸lle	5.079365	3.687500	6.919355
Funzel	4.796875	3.333333	3.564516
Furcht	3.453125	6.838710	7.645161
Furie	3.619048	6.343750	5.704918
Furz	3.484375	5.640625	3.746032
Futter	5.296875	2.596774	2.460318
Gabel	5.187500	2.142857	1.190476
Gaffer	3.734375	5.781250	4.825397
Galgen	2.803279	5.822581	1.571429
Galle	3.859375	4.507937	3.206349
Gang	5.140625	2.483871	4.126984
Garn	5.234375	2.098361	2.015873
Gasse	5.000000	2.951613	3.048387
Gatte	5.656250	3.983871	4.145161
Geb‰ck	6.062500	3.234375	2.000000
Geb‰lk	5.046875	2.555556	3.129032
Gebiet	4.953125	2.145161	4.714286
Gebiss	4.218750	3.437500	1.698413
Gebrauch	5.031250	2.301587	6.888889
Gebr¸ll	3.859375	6.000000	5.158730
Geburt	6.531250	5.396825	3.634921
Geb¸sch	5.406250	2.790323	2.063492
Ged‰rm	3.539683	5.781250	3.603175
Gedicht	6.333333	4.634921	3.777778
Geduld	5.875000	4.015873	7.354839
Gefahr	3.828125	7.000000	6.983871
Gef¸hl	6.516129	7.000000	7.919355
Geheul	3.593750	5.317460	6.142857
Geier	4.250000	3.838710	1.666667
Geilheit	4.890625	7.031250	7.774194
Geisel	2.857143	6.460318	4.000000
Geiz	3.328125	5.222222	7.555556
Gelenk	5.062500	2.523810	1.777778
Gem‰cht	5.031250	5.095238	3.301587
Gemahl	5.750000	3.984127	4.349206
Genie	6.854839	6.562500	6.725807
Genuss	6.467742	6.453125	7.193548
Gep‰ck	5.234375	2.693548	2.571429
Gesang	6.174603	4.951613	4.888889
Geschenk	6.338710	4.171875	3.666667
Geschrei	3.640625	6.571429	5.968254
Geschw¸r	3.206349	5.921875	3.338710
Gesicht	6.063492	4.187500	2.225807
Gespˆtt	3.396825	5.625000	6.661290
Gestank	3.126984	5.825397	5.650794
Getier	4.380952	4.546875	4.015873
Getr‰nk	5.619048	3.836066	2.737705
Gewalt	2.936508	7.015873	6.770492
Gewand	5.671875	3.421875	2.903226
Gewinn	6.265625	5.437500	6.177419
Gew¸hl	3.953125	5.000000	5.661290
Gew¸rm	3.515625	5.147541	4.126984
Gez‰nk	3.328125	5.062500	6.984127
Ghetto	3.281250	6.406250	4.507937
Giebel	4.828125	2.387097	2.460318
Gier	3.126984	5.333333	7.564516
Gift	3.390625	6.523810	4.190476
Gipfel	5.640625	3.714286	2.147541
Glanz	5.906250	3.984375	6.333333
Glas	5.203125	2.387097	1.507937
Glaube	5.952381	4.564516	8.048387
Gleis	4.843750	2.258065	1.548387
Glied	5.390625	6.142857	2.031746
Glitzer	5.523810	3.838710	3.460318
Gl¸ck	6.968750	7.359375	8.241936
Gold	6.063492	4.555556	1.968254
Golf	5.171875	2.476191	3.032258
Gondel	5.500000	3.459016	2.142857
Gˆre	3.968750	5.281250	4.698413
Grab	3.507937	6.093750	2.412698
Graphik	5.793651	2.857143	3.507937
Gras	5.593750	3.190476	1.380952
Grazie	6.428571	5.031250	6.396825
Grind	4.140625	4.225807	2.809524
Grinsen	6.269841	5.656250	4.984127
Gr¸bchen	6.225807	4.203125	2.698413
Gruft	3.730159	5.421875	2.206349
Gr¸nder	5.843750	3.174603	4.904762
Gruppe	5.390625	3.359375	4.095238
Gunst	6.174603	3.609375	7.435484
G¸te	6.365079	5.126984	7.596774
Hafen	5.650794	2.968254	2.016393
Hai	4.328125	5.734375	1.580645
H‰lfte	5.125000	2.475410	5.031746
Hammer	4.906250	3.048387	1.209677
Handel	5.265625	2.704918	5.516129
Handlung	5.112903	3.000000	6.612903
Harem	4.953125	5.140625	4.190476
H‰rte	4.593750	4.156250	6.483871
H‰scher	3.625000	4.758065	5.870968
Hass	3.142857	7.406250	7.887097
Hast	3.843750	5.539683	7.412698
Hauch	5.828125	3.859375	5.870968
Haut	5.796875	4.343750	2.301587
Hecke	5.093750	2.412698	1.790323
Heft	5.000000	1.786885	1.587302
Hefter	5.078125	1.984127	1.854839
Hehler	3.365079	5.281250	5.016129
Heil	5.523810	4.790323	7.435484
Heilung	6.406250	4.650794	6.523810
Heimat	5.857143	5.671875	7.693548
Hektik	3.677419	6.063492	7.428571
Held	6.578125	5.765625	5.612903
Helfer	6.661290	4.571429	4.714286
Hemd	5.125000	2.587302	1.661290
Hengst	5.453125	4.285714	2.209677
Henkel	4.890625	1.885246	1.580645
Henker	2.968750	6.587302	3.333333
Herkunft	5.444444	2.843750	6.516129
Herpes	3.269841	5.507937	2.968254
Herz	6.390625	6.209677	2.177419
Hetze	3.349206	6.142857	7.241936
Hilfe	5.737705	4.656250	6.761905
Himmel	6.781250	5.156250	4.177419
Hintern	5.841270	6.718750	2.031746
Hobby	6.250000	4.126984	7.206349
Hochzeit	6.476191	5.234375	4.048387
Hocker	5.015625	2.016129	1.483871
Hoden	4.875000	5.873016	1.322581
Hoffnung	7.062500	5.317460	8.338710
Hohn	3.634921	4.562500	7.746032
Hˆlle	3.000000	6.555556	6.774194
Holz	5.343750	2.253968	2.063492
Honig	6.015625	4.238095	1.709677
Horror	3.365079	6.968750	7.725807
Hose	5.218750	2.640625	1.793651
Hotel	5.453125	3.258065	2.338710
H¸fte	5.828125	4.253968	1.984127
Humor	6.857143	6.125000	7.854839
Hure	3.555556	6.609375	4.222222
Husten	3.953125	4.156250	4.206349
Hut	5.390625	2.344262	1.444444
H¸tte	5.281250	2.492064	1.698413
Hymne	5.765625	4.187500	5.129032
Idol	5.921875	5.580645	6.612903
Import	5.109375	2.322581	5.952381
Infarkt	3.109375	6.885246	4.571429
Inhalt	5.140625	2.131148	6.571429
Inzest	2.793651	6.129032	6.451613
Inzucht	2.609375	6.093750	6.571429
Irrer	3.444444	6.140625	5.793651
Irrsinn	3.937500	5.539683	7.419355
Jacke	4.906250	2.096774	1.500000
Jammer	3.703125	5.507937	7.360656
Jubel	5.838710	5.460318	6.081967
Jugend	6.428571	4.365079	7.080645
Junge	5.421875	3.109375	2.333333
Juwel	6.174603	4.359375	1.951613
Kabel	5.000000	2.016129	1.809524
Kachel	5.140625	2.387097	2.145161
Kacke	3.343750	6.109375	2.333333
Kaff	3.746032	4.349206	4.573771
Kamm	4.906250	1.859375	1.492064
Kanne	5.062500	1.800000	1.492064
Kante	4.968750	1.950820	2.698413
Kappe	4.968750	1.918033	1.790323
Kapsel	4.843750	2.412698	2.508197
Karpfen	5.062500	2.460318	1.476191
Karte	5.218750	2.016129	1.950820
Karton	4.937500	1.870968	1.888889
K‰se	5.671875	3.532258	1.444444
Kasse	5.015625	2.666667	1.790323
Kasten	4.812500	2.000000	1.873016
Kelle	4.890625	2.190476	1.548387
Keller	4.500000	3.238095	1.920635
Kerker	3.250000	6.380952	2.634921
Kern	5.062500	2.365079	2.213115
Kessel	4.859375	1.950000	1.777778
Ketzer	3.539683	5.174603	5.555556
Kiesel	5.265625	2.225807	1.725807
Kiffer	3.937500	6.000000	4.174603
Killer	2.629032	6.983871	4.596774
Kind	6.578125	4.125000	1.564516
Kinn	5.234375	2.612903	1.539683
Kippe	4.158730	3.920635	2.016129
Kirsche	6.081967	3.873016	1.365079
Kissen	5.609375	3.656250	1.682540
Kitzel	5.890625	5.453125	6.435484
Klage	3.687500	5.078125	6.190476
Klammer	4.859375	1.967742	1.758065
Kleidung	5.920635	3.234375	2.730159
Klempner	4.859375	2.311475	2.704918
Klima	5.156250	3.587302	6.190476
Klingel	5.062500	2.596774	1.655738
Klinik	4.375000	3.253968	2.096774
Klinke	5.015625	2.206349	1.492064
Klo	4.095238	4.593750	1.730159
Klugheit	6.682540	5.032258	8.129032
Knabe	5.390625	2.793651	2.460318
Knast	3.193548	5.841270	2.285714
Knie	5.031250	2.828125	1.746032
Knopf	5.111111	2.158730	1.523810
Knorpel	3.952381	3.468750	2.587302
Knospe	6.203125	3.875000	1.741936
Knoten	5.078125	2.809524	2.444444
Kn¸ppel	4.125000	5.730159	2.193548
Koks	3.174603	6.343750	2.380952
Kokser	3.238095	6.390625	4.349206
Kollaps	3.444444	6.063492	6.209677
Koma	3.047619	6.222222	5.161290
Komfort	5.984375	4.343750	7.936508
Komik	6.634921	5.301587	7.032258
Kompass	5.296875	2.338710	1.793651
Kondom	5.656250	5.822581	1.274194
Konfekt	5.765625	2.603175	2.274194
Kontext	5.063492	2.238095	6.790323
Korb	5.265625	2.333333	1.661290
Korken	5.328125	2.984127	1.460318
Korn	5.093750	2.859375	1.919355
Kˆrper	6.161290	5.177419	2.016129
Kot	2.968750	5.968254	2.317460
Kˆter	3.539683	4.750000	3.209677
Kotze	2.825397	6.419355	1.952381
Krach	3.921875	5.562500	6.274194
Kraft	6.578125	5.625000	6.730159
Krake	4.500000	4.936508	1.666667
Kralle	4.062500	3.984375	2.079365
Krampf	3.703125	5.718750	4.274194
Kran	4.843750	2.064516	1.444444
Kr‰tze	3.269841	5.841270	4.777778
Kr‰uter	5.596774	3.483871	2.241936
Krebs	3.682540	5.656250	4.000000
Kreide	5.046875	2.218750	1.451613
Kreis	5.265625	2.213115	2.451613
Krieg	2.516129	7.258065	5.580645
Krise	3.609375	5.890625	6.758065
Kristall	6.140625	4.444444	2.000000
Kr¸cke	3.906250	3.047619	1.870968
Krug	5.203125	2.225807	1.539683
Kr¸ppel	3.412698	5.571429	3.888889
Kuchen	6.079365	3.578125	1.666667
Kuh	5.265625	2.838710	1.444444
Kuhle	4.843750	2.442623	3.158730
K¸hnheit	5.774194	4.888889	7.564516
K¸ken	6.063492	3.812500	1.645161
Kummer	3.296875	5.109375	7.920635
Kunde	5.281250	2.483871	3.825397
Kunst	6.317460	4.761905	7.516129
Kuppel	5.015625	2.539683	2.222222
Kuppler	4.781250	3.682540	5.161290
Kurs	5.078125	2.507937	5.129032
Kurve	5.453125	3.238095	3.492064
Kuss	7.171875	7.790323	3.031746
L‰cheln	6.953125	6.730159	5.396825
Lachen	7.125000	6.238095	5.015873
Laden	5.218750	2.269841	2.047619
Ladung	4.921875	2.661290	3.714286
Lager	5.171875	2.338710	3.096774
Lampe	5.365079	2.274194	1.285714
Laub	5.453125	2.222222	1.857143
L‰ufer	5.515625	3.317460	3.387097
Leder	5.265625	2.984127	2.096774
Lehre	5.571429	2.968750	5.967742
Lehrer	5.156250	3.468750	2.403226
Leiche	3.032258	7.187500	2.301587
Leichnam	2.903226	6.703125	2.333333
Leid	3.000000	6.064516	7.951613
Leistung	6.000000	4.671875	7.065574
Leiter	4.953125	2.112903	1.571429
Lepra	2.774194	6.093750	4.079365
Lesbe	5.015625	5.953125	4.142857
Lesung	5.609375	2.806452	5.253968
Licht	6.333333	3.875000	4.222222
Liebchen	6.206349	5.093750	6.428571
Liebe	7.206349	7.516129	8.225807
Liebling	6.793651	6.241936	5.841270
Liebster	6.758065	6.000000	5.714286
Lied	6.225807	4.666667	4.444444
Lilie	6.193548	4.218750	1.661290
List	4.593750	4.444444	6.904762
Lizenz	5.187500	2.274194	5.380952
Lob	6.258065	5.437500	6.816667
Locke	5.746032	3.460318	1.777778
Lockung	5.453125	4.241936	6.968254
Lˆffel	5.140625	1.935484	1.301587
Lohn	6.306452	3.890625	4.920635
L¸cke	4.761905	2.777778	4.333333
Luder	4.484375	6.234375	5.682540
L¸ge	3.578125	6.887097	7.442623
L¸gner	3.515625	6.774194	6.209677
Lumpen	3.578125	4.171875	3.269841
Lunge	5.250000	3.507937	1.888889
Lust	6.403226	6.857143	7.809524
L¸stling	4.671875	7.047619	5.428571
Luxus	6.206349	5.317460	6.967742
Macke	4.484375	5.046875	6.467742
Made	3.671875	4.734375	2.095238
Magen	4.828125	3.140625	2.031746
Magie	6.126984	6.031250	7.612903
Maid	5.859375	3.750000	3.587302
Mais	5.437500	2.322581	1.467742
Maler	5.857143	3.650794	3.492064
Mama	6.333333	6.171875	3.222222
Manie	4.171875	4.539683	8.112903
Mantel	5.250000	2.365079	1.693548
M‰rchen	6.281250	3.875000	5.677419
Markt	5.412698	2.650794	3.317460
Masseur	6.190476	6.349206	3.412698
Mast	4.734375	2.516129	2.774194
Maul	3.953125	4.730159	2.714286
Meer	6.451613	5.428571	2.253968
Mehl	5.015625	1.790323	1.492064
Memme	3.796875	5.593750	5.698413
Men¸	5.666667	3.274194	4.746032
Metall	5.109375	2.250000	2.306452
Mief	3.718750	5.046875	6.666667
Milben	3.718750	4.031250	2.158730
Milde	5.841270	4.112903	7.460318
Mist	3.734375	5.349206	3.032258
Mitte	5.095238	2.682540	5.725807
Moder	3.671875	4.265625	5.295082
Modul	4.984375	2.380952	5.322581
Moment	5.476191	3.523810	7.354839
Monat	5.238095	2.129032	5.492064
Monster	3.857143	5.952381	4.952381
Monteur	4.765625	2.492064	3.333333
Morast	3.734375	4.406250	3.888889
Mord	2.516129	7.063492	5.333333
Mˆrder	2.774194	6.906250	4.677419
Moschus	5.250000	3.687500	3.730159
Mˆse	4.365079	6.841270	2.573771
M¸hle	5.218750	2.344262	1.532258
M¸ll	3.718750	4.555556	2.793651
Mund	5.765625	4.129032	1.444444
M¸nze	5.460318	2.838710	1.380952
Murmel	5.285714	2.301587	2.095238
Muschi	4.920635	6.609375	2.333333
Musik	6.703125	6.129032	5.396825
Muskel	5.761905	4.634921	2.048387
Mut	6.265625	5.746032	7.435484
Mutant	4.375000	4.333333	4.873016
M¸tze	5.338710	2.209677	1.508197
Mystik	5.730159	4.906250	7.887097
Mythen	5.859375	4.875000	7.919355
Nacken	5.843750	4.031746	1.587302
Nadel	4.718750	4.015625	1.476191
N‰he	6.328125	5.828125	6.838710
Name	5.390625	2.854839	5.854839
Narbe	3.703125	4.920635	2.111111
Nase	5.187500	3.125000	1.483871
Natter	4.234375	4.015873	1.587302
Nazi	2.580645	7.796875	3.919355
Neid	3.492064	5.857143	8.096774
Nektar	5.777778	3.296875	2.951613
Nigger	2.873016	7.253968	4.467742
Nippel	5.603175	6.571429	1.887097
Not	3.562500	5.666667	7.365079
Notar	4.746032	2.500000	3.777778
Notiz	5.015625	2.492064	4.015873
Nutte	3.476191	6.539683	4.000000
Nutzen	5.301587	2.671875	6.709677
Obdach	5.250000	3.437500	4.338710
Obhut	5.703125	3.421875	5.952381
Ofen	5.171875	3.532258	1.532258
Opfer	3.000000	6.428571	4.968254
Ordner	5.171875	2.196721	2.380952
Ordnung	5.625000	3.484375	6.241936
Organ	5.062500	3.983607	2.301587
Orgie	5.126984	7.112903	5.031746
Paar	6.492064	5.095238	4.174603
Paarung	6.096774	5.936508	5.587302
Packung	4.953125	2.203125	2.111111
Paddel	5.515625	2.131148	1.539683
Paket	5.484375	2.650794	1.838710
Palast	5.777778	4.274194	2.419355
Panik	3.015873	6.650794	7.758065
Papier	5.343750	2.387097	1.655738
Parf¸m	6.380952	4.952381	2.774194
Party	6.460318	6.062500	4.746032
Pech	3.609375	5.015873	7.290323
Pein	3.444444	5.761905	7.887097
Pendel	4.968750	3.111111	1.857143
Penis	5.095238	7.142857	1.317460
Penner	3.609375	6.047619	4.285714
Perle	6.380952	5.190476	2.032258
Pest	2.904762	6.841270	4.612903
Petze	3.453125	5.126984	6.419355
Pfanne	5.000000	2.258065	1.253968
Pflege	5.873016	3.888889	6.516129
Pfusch	3.222222	5.578125	6.403226
Phase	5.015625	2.193548	6.714286
Phobie	3.412698	6.156250	8.000000
Pickel	3.140625	5.796875	1.904762
Picknick	6.258065	4.671875	3.301587
Pimmel	4.063492	7.109375	1.822581
Pisse	3.190476	6.885246	2.269841
Pizza	6.380952	4.625000	1.650794
Plage	3.714286	4.578125	6.387097
Plakat	5.142857	2.444444	2.444444
Plane	5.063492	2.193548	2.253968
Platte	5.109375	2.360656	2.354839
Pleite	3.476191	5.078125	6.080645
Pˆbel	3.555556	5.265625	5.112903
Pocken	3.111111	4.333333	3.241936
Poet	6.142857	4.843750	5.095238
Polyp	4.269841	3.031746	3.174603
Popel	4.015625	5.539683	1.967742
Popo	5.765625	6.000000	1.746032
Porno	4.730159	7.079365	3.460318
Pracht	6.147541	3.781250	6.467742
Pr‰mie	5.920635	4.109375	5.158730
Pr‰rie	5.453125	2.741936	4.145161
Produkt	5.140625	2.253968	4.380952
Profi	6.015625	3.796875	5.920635
Profit	5.046875	3.984375	6.467742
Prospekt	5.031746	2.258065	3.031746
Pr¸gel	3.171875	6.333333	5.047619
Puff	3.793651	6.312500	3.412698
Pups	3.873016	5.158730	3.838710
Pussy	4.968750	6.682540	3.825397
Quadrat	5.156250	2.147541	3.161290
Qual	3.290323	5.730159	7.435484
Quartier	5.015625	2.349206	4.253968
Rache	3.587302	6.984127	7.548387
R‰cher	3.825397	5.841270	6.081967
Rampe	4.656250	2.354839	2.467742
Raps	5.238095	2.491803	2.322581
Rasen	5.531250	2.540984	2.222222
Rassist	2.634921	7.484375	5.338710
Rasur	5.531250	4.234375	3.603175
Ratte	4.031250	5.098361	1.295082
Raub	3.171875	5.796875	5.333333
R‰uber	3.555556	5.671875	3.444444
Rechner	5.328125	2.596774	2.222222
Regal	4.984375	1.934426	1.492064
Reichtum	6.000000	4.904762	6.774194
Reife	5.859375	4.555556	7.451613
Reifung	6.080645	3.468750	7.741936
Reise	6.548387	5.596774	5.523810
Reiz	6.047619	5.906250	7.290323
