word1	word2	POS	LX-SimLex-999
cepo	madeira	N	5.83
colher	chávena	N	5.00
corpo	nervo	N	1.67
homem	marido	N	3.33
osso	pescoço	N	1.67
frustração	raiva	N	3.33
rio	mar	N	4.17
tarefa	trabalho	N	6.67
clube	sociedade	N	2.50
reflexo	imagem	N	4.17
príncipe	rei	N	5.83
neve	tempo	N	5.00
pessoas	festa	N	0.83
rapaz	irmão	N	1.67
raiz	erva	N	2.50
sobrancelha	olho	N	4.17
dinheiro	pérola	N	0.00
dinheiro	diamante	N	0.00
veículo	autocarro	N	5.00
táxi	autocarro	N	5.00
casa	celeiro	N	3.33
dedo	palma	N	2.50
carro	ponte	N	0.83
esforço	dificuldade	N	5.83
facto	revelação	N	0.83
trabalho	gerência	N	1.67
cancro	doença	N	5.83
palavra	jornal	N	1.67
compositor	escritor	N	5.00
ator	cantor	N	3.33
abrigo	cabana	N	4.17
casa de banho	cozinha	N	5.00
cabana	barraca	N	7.50
porta	cozinha	N	0.83
valor	crença	N	0.83
sabedoria	inteligência	N	5.83
ignorância	inteligência	N	0.83
felicidade	sorte	N	0.00
ideia	esquema	N	0.83
disposição	emoção	N	1.67
felicidade	paz	N	3.33
desespero	miséria	N	3.33
lógica	aritmética	N	5.00
negação	confissão	N	0.00
argumento	crítica	N	5.83
agressão	hostilidade	N	5.83
histeria	confusão	N	3.33
química	teoria	N	0.83
julgamento	veredito	N	6.67
conforto	segurança	N	7.50
confiança	ego	N	5.00
visão	perceção	N	6.67
era	década	N	5.00
biografia	ficção	N	3.33
discussão	argumento	N	5.00
código	símbolo	N	5.83
perigo	doença	N	1.67
acidente	catástrofe	N	7.50
viagem	passeio	N	8.33
atividade	movimento	N	6.67
fofoca	notícia	N	5.00
pai	deus	N	6.67
ação	rumo	N	0.00
febre	doença	N	4.17
aviação	voo	N	6.67
jogo	ação	N	5.00
molécula	ar	N	1.67
lar	estado	N	1.67
palavra	literatura	N	3.33
adulto	tutor	N	5.83
jornal	informação	N	5.83
comunicação	televisão	N	3.33
primo	tio	N	4.17
autor	leitor	N	5.83
rapaz	parceiro	N	2.50
área	canto	N	0.83
balada	música	N	7.50
parede	decoração	N	0.00
palavra	página	N	1.67
enfermeira	cientista	N	2.50
político	presidente	N	5.00
presidente	presidente de Câmara Municipal	N	5.83
livro	ensaio	N	5.00
homem	guerreiro	N	1.67
artigo	revista	N	5.83
pequeno-almoço	ceia	N	5.00
multidão	parada	N	4.17
corredor	entrada	N	2.50
professor	rabino	N	1.67
anca	lábio	N	1.67
livro	artigo	N	5.00
quarto	cela	N	2.50
caixa	cabine	N	0.00
filha	criança	N	2.50
membro	perna	N	5.83
fígado	pulmão	N	3.33
sala de aula	entrada	N	0.00
montanha	elevação	N	3.33
carro	elevador	N	0.83
cama	sofá	N	2.50
roupa	botão	N	2.50
roupa	casaco	N	3.33
rim	órgão	N	5.00
maçã	molho	N	0.83
frango	bife	N	2.50
carro	mangueira	N	0.00
tabaco	cigarro	N	6.67
estudante	professor	N	6.67
bebé	filha	N	4.17
cachimbo	charuto	N	4.17
leite	sumo	N	4.17
caixa	charuto	N	0.83
apartamento	hotel	N	3.33
copo	cone	N	3.33
cavalo	boi	N	3.33
garganta	nariz	N	4.17
osso	dente	N	1.67
osso	cotovelo	N	3.33
bacon	feijão	N	1.67
chávena	jarra	N	0.83
prova	facto	N	5.00
compromisso	noivado	N	5.00
aniversário	ano	N	4.17
palavra	pista	N	0.00
autor	criador	N	6.67
átomo	carbono	N	5.00
arcebispo	bispo	N	6.67
carta	parágrafo	N	1.67
página	parágrafo	N	2.50
campanário	capela	N	4.17
músculo	osso	N	3.33
músculo	língua	N	4.17
rapaz	soldado	N	1.67
barriga	abdómen	N	2.50
rapaz	rapariga	N	6.67
cama	cadeira	N	3.33
roupa	blusão	N	4.17
arma	faca	N	4.17
lata	metal	N	5.00
garrafa	recipiente	N	5.00
galinha	peru	N	4.17
carne	pão	N	1.67
braço	osso	N	2.50
pescoço	coluna	N	3.33
maçã	limão	N	4.17
agonia	aflição	N	8.33
tarefa	trabalho	N	7.50
noite	madrugada	N	5.83
jantar	sopa	N	4.17
bezerro	touro	N	5.00
neve	tempestade	N	4.17
unha	mão	N	4.17
cão	cavalo	N	3.33
braço	pescoço	N	3.33
bola	luva	N	1.67
constipação	febre	N	4.17
taxa	salário	N	3.33
nervo	cérebro	N	4.17
besta	animal	N	5.00
jantar	frango	N	1.67
rapariga	empregada	N	1.67
criança	rapaz	N	3.33
álcool	vinho	N	4.17
nariz	boca	N	5.00
estrada	carro	N	4.17
campainha	porta	N	5.00
caixa	chapéu	N	0.00
crença	impressão	N	0.00
preconceito	opinião	N	4.17
atenção	consciência	N	3.33
raiva	disposição	N	3.33
elegância	estilo	N	5.00
beleza	idade	N	0.00
livro	tema	N	0.83
amigo	mãe	N	2.50
vitamina	ferro	N	4.17
carro	fábrica	N	0.00
pacto	condição	N	4.17
capítulo	escolha	N	0.00
aritmética	ritmo	N	0.00
vencedor	presença	N	0.00
crença	flor	N	0.00
vencedor	objetivo	N	0.00
truque	tamanho	N	0.00
escolha	veia	N	0.00
hino	conquista	N	0.00
resistência	banda	N	0.00
prisão	escolha	N	0.00
condição	rapaz	N	0.00
flor	resistência	N	0.00
buraco	acordo	N	0.00
médico	temperamento	N	0.00
fraternidade	porta	N	0.00
tarefa	mulher	N	0.00
fraternidade	basebol	N	0.00
cêntimo	tamanho	N	0.00
presença	porta	N	0.00
rato	gestão	N	0.00
tarefa	autoestrada	N	0.00
licor	século	N	0.00
tarefa	palha	N	0.00
ilha	tarefa	N	0.00
noite	capítulo	N	0.00
poluição	presidente	N	0.00
arma	truque	N	0.00
banho	truque	N	0.00
dieta	maçã	N	0.83
cêntimo	esposa	N	0.00
capítulo	cauda	N	0.00
curso	estômago	N	0.00
hino	palhinha	N	0.00
dentista	coronel	N	0.00
esposa	palhinha	N	0.00
buraco	esposa	N	0.00
aluno	presidente	N	0.00
banho	esposa	N	0.00
pessoas	cêntimo	N	0.00
fórmula	registo	N	0.00
mulher	pelo	N	0.00
maçã	luz do sol	N	0.00
arma	amanhecer	N	0.00
refeição	cintura	N	0.00
câmara	presidente	N	1.67
licor	banda	N	0.00
estômago	veia	N	0.00
arma	pelo	N	0.00
sofá	basebol	N	0.00
trabalhador	câmara	N	0.83
convés	rato	N	0.00
arroz	rapaz	N	0.00
pessoas	arma	N	0.00
penhasco	cauda	N	0.00
tornozelo	janela	N	0.00
princesa	ilha	N	0.00
recipiente	rato	N	0.00
vagão	recipiente	N	0.00
pessoas	balão	N	0.00
dólar	pessoas	N	0.00
banheira	balão	N	0.00
estômago	quarto	N	0.00
bicicleta	quarto	N	0.00
registo	banho	N	0.00
tigela	cauda	N	0.00
ir	vir	V	3.33
levar	roubar	V	6.67
escutar	ouvir	V	9.17
pensar	racionalizar	V	7.50
ocorrer	acontecer	V	9.17
sumir	desaparecer	V	10.00
multiplicar	dividir	V	0.00
pleitear	implorar	V	6.67
começar	originar	V	7.50
proteger	defender	V	9.17
matar	destruir	V	7.50
criar	fazer	V	7.50
aceitar	rejeitar	V	0.00
ignorar	evitar	V	6.67
levar	trazer	V	0.00
sair	entrar	V	0.00
escolher	eleger	V	8.33
perder	falhar	V	5.83
encorajar	desencorajar	V	0.00
conseguir	realizar	V	6.67
fazer	construir	V	5.83
escutar	obedecer	V	1.67
informar	notificar	V	8.33
receber	dar	V	0.00
pedir emprestado	implorar	V	1.67
levar	obter	V	2.50
aconselhar	recomendar	V	8.33
imitar	representar	V	6.67
vencer	conseguir	V	6.67
pensar	decidir	V	4.17
cumprimentar	encontrar	V	0.83
concordar	discutir	V	2.50
apreciar	entreter	V	1.67
destruir	fazer	V	0.00
salvar	proteger	V	4.17
dar	emprestar	V	1.67
compreender	saber	V	4.17
tomar	receber	V	5.83
aceitar	reconhecer	V	5.83
decidir	escolher	V	7.50
aceitar	acreditar	V	3.33
manter	possuir	V	5.00
deambular	vaguear	V	8.33
prosperar	falhar	V	0.00
gastar	poupar	V	0.00
sair	ir	V	6.67
vir	assistir	V	2.50
saber	acreditar	V	2.50
juntar	reunir-se	V	7.50
fazer	ganhar	V	0.83
esquecer	ignorar	V	4.17
multiplicar	adicionar	V	1.67
diminuir 	crescer	V	0.00
chegar	sair	V	2.50
conseguir	tentar	V	4.17
aceitar	recusar	V	0.00
chegar	vir	V	6.67
concordar	divergir	V	0.00
enviar	receber	V	0.00
ganhar	dominar	V	4.17
adicionar	dividir	V	1.67
matar	sufocar	V	3.33
adquirir	obter	V	8.33
participar	juntar	V	0.00
sair	permanecer	V	0.00
ir	entrar	V	4.17
levar	transportar	V	5.83
esquecer	aprender	V	0.83
nomear	eleger	V	6.67
comprometer-se	casar	V	5.83
pedir	rezar	V	3.33
ir	mandar	V	3.33
levar	entregar	V	3.33
falar	ouvir	V	4.17
analisar	avaliar	V	7.50
argumentar	racionalizar	V	4.17
perder	manter	V	0.00
comparar	analisar	V	4.17
desorganizar	organizar	V	0.00
ir	permitir	V	0.00
levar	possuir	V	0.00
aprender	escutar	V	2.50
destruir	construir	V	0.00
criar	construir	V	6.67
roubar	comprar	V	0.00
matar	enforcar	V	5.83
esquecer	saber	V	0.00
criar	imaginar	V	4.17
fazer	acontecer	V	0.83
ganhar	concluir	V	1.67
dar	recusar	V	0.00
ter direito a	merecer	V	8.33
obter	colocar	V	0.00
localizar	encontrar	V	7.50
aparecer	comparecer	V	9.17
saber	compreender	V	6.67
fingir	imaginar	V	0.83
satisfazer	agradar	V	7.50
acalentar	manter	V	2.50
argumentar	diferir	V	1.67
superar	dominar	V	5.00
comportar-se	obedecer	V	2.50
cooperar	participar	V	5.83
conseguir	tentar	V	3.33
falhar	desencorajar	V	0.83
começar	desistir	V	0.00
dizer	participar	V	2.50
vir	trazer	V	4.17
declarar	anunciar	V	8.33
ler	compreender	V	3.33
levar	sair	V	1.67
proclamar	anunciar	V	6.67
adquirir	obter	V	8.33
concluir	decidir	V	5.83
agradar	alegar	V	0.00
argumentar	provar	V	4.17
pedir	alegar	V	2.50
encontrar	desaparecer	V	0.00
inspecionar	examinar	V	9.17
verificar	justificar	V	2.50
presumir	prever	V	2.50
aprender	avaliar	V	1.67
argumentar	justificar	V	5.00
fazer	tornar-se	V	0.83
descobrir	originar	V	4.17
alcançar	conseguir	V	6.67
dar	pôr	V	0.83
entender	ouvir	V	3.33
expandir	crescer	V	8.33
pedir emprestado	vender	V	0.00
manter	proteger	V	5.83
explicar	provar	V	4.17
simular	fingir	V	8.33
concordar	agradar	V	2.50
perdoar	esquecer	V	4.17
clarificar	explicar	V	8.33
perceber	perdoar	V	1.67
lembrar	esquecer	V	0.00
obter	permanecer	V	0.00
perceber	descobrir	V	5.83
pedir	investigar	V	0.00
ignorar	perguntar	V	0.83
pensar	inquirir	V	4.17
rejeitar	evitar	V	5.83
argumentar	persuadir	V	7.50
perseguir	persuadir	V	0.83
aceitar	perdoar	V	4.17
realizar	desistir	V	0.00
investigar	examinar	V	8.33
discutir	explicar	V	5.00
dever	emprestar	V	2.50
explorar	descobrir	V	5.00
criticar	argumentar	V	5.00
retirar	rejeitar	V	1.67
manter	pedir emprestado	V	0.00
implorar	pedir	V	6.67
arrumar	organizar	V	8.33
reduzir	diminuir	V	10.00
conversar	acusar	V	1.67
dar	pedir emprestado	V	0.83
matar	defender	V	1.67
desaparecer	diminuir	V	3.33
entregar	transportar	V	2.50
respirar	sufocar	V	0.00
acusar	notificar	V	5.83
tornar-se	parecer	V	0.00
aparentar	parecer	V	8.33
realizar	tornar-se	V	0.83
contemplar	pensar	V	2.50
determinar	prever	V	2.50
agradar	entreter	V	1.67
permanecer	reter	V	1.67
aparentar	representar	V	1.67
esquecer	reter	V	0.00
querer	escolher	V	5.00
perder	ganhar	V	0.00
tentar	pensar	V	0.00
tornar-se	aparecer	V	0.00
deixar	ignorar	V	3.33
aceitar	recomendar	V	1.67
sair	vaguear	V	4.17
guardar	dar	V	0.00
dar	permitir	V	3.33
trazer	enviar	V	1.67
absorver	aprender	V	2.50
adquirir	encontrar	V	1.67
sair	aparecer	V	0.00
criar	destruir	V	0.00
começar	ir	V	1.67
obter	comprar	V	5.00
colecionar	salvar	V	0.00
substituir	repor	V	5.83
juntar	adicionar	V	5.83
juntar	casar	V	5.83
aceitar	entregar	V	0.83
anexar	juntar	V	8.33
pôr	pendurar	V	2.50
ir	vender	V	0.00
comunicar	rezar	V	3.33
dar	roubar	V	0.00
adicionar	construir	V	2.50
trazer	repor	V	0.83
compreender	satisfazer	V	0.00
retratar	decidir	V	0.00
organizar	tornar-se	V	0.00
dar	saber	V	0.00
dizer	verificar	V	0.00
cooperar	juntar	V	2.50
providenciar	exigir	V	0.00
pedir emprestado	querer	V	3.33
investigar	perseguir	V	0.00
ignorar	explorar	V	0.00
trazer	queixar-se	V	0.00
entrar	dever	V	0.00
retratar	notificar	V	0.00
relembrar	vender	V	0.00
absorver	possuir	V	0.00
juntar	adquirir	V	0.83
enviar	comprarecer	V	0.00
reunir	participar	V	1.67
absorver	retirar	V	0.83
comparecer	chegar	V	2.50
