# Rodrigues, Branco, Neale, Silva (2016)
word1	word2	similarity
desejo ardente	desejo	7.5
desejo ardente	desejo forte	8.5
circum-navegar	círculo	3.75
criticidade	conjuntura	3.25
criticidade	urgência	4
desconfiado	desconfiado	9.75
pressupor	implicar	7.5
pressupor	premissa	5.5
prefeitura	posição	2.25
companheirismo	amizade	6.75
primatas	padre	1.25
omnipotente	poderoso	7
caixas de correio	caixa postal	8.75
adorável	desejável	6.5
anteceder	calendarizar	4
beneficiado	ajudar	4
beneficiado	obter	4.75
contrastivo	diferente	7.5
contrastivo	antónimo	6
estagiar	trabalhar	4.75
internado	confinar	4.75
clamoroso	barulhento	6
baixeza	indignidade	5.5
fazer uma serenata	actuar	3.5
jogar snooker	jogar	4.25
ludibriado	enganar	6.25
imensurável	incalculável	8.5
imensurável	ilimitável	6
invasões	incursão	6.25
invasões	entrada	4
desregular	libertação	3.5
desregular	isentar	3.25
aceitável	satisfatório	6.75
aceitável	padrão	1.75
sentenciado	declarar	4
guincho	gritar	6.75
guincho	chorar	5.75
inviável	morto	5
forrado	capa	4.25
territoriais	soldado	3.75
territoriais	guarda	3.5
divulgar	contar	7.25
reencenar	recriar	5.25
restabelecer	ordenar	4.25
interestelar	principal	1
espalhado	separar	5.75
transmigrar	imigrar	5
transmigrar	nascer	1.75
associações	sulista	1.25
associações	sociável	1.75
almirantado	departamento	3
almirantado	posição	4
autobiógrafo	biógrafo	5.75
planeadores	conspirador	6.25
agendas	bloco de notas	5.75
suplemento	constituir	0.75
suplemento	alavancagem	1.75
entra em combustão	explodir	4
arde	em chamas	6.25
clareza	inteligência	7.25
luminosidade	brilho	8.25
produtivo	juntos	0.5
reservar	atribuir	2.75
guardar	reter	6.75
incansável	constante	3.5
incansável	energético	7.25
pré-escolar	criança	5
embaladoras	máquina	3.25
embaladoras	operário	3
boa vontade	sinceridade	4.5
inaceitável	insatisfatório	5.25
inaceitável	indesejável	3.75
sem sentido	inútil	8
réplicas	reprodução	8.25
réplicas	procedimento	3
novos julgamentos	julgamento	6.25
vendedores	vender	5.25
fantasista	criador	3.75
interligações	intercomunicar	5
interligações	conectar	4.75
negativamente	desfavorável	5.25
rejeita	repugnância	6
repele	lutar	3.25
humanidade	qualidade	2.5
autofoco	ótico	3.75
por outro lado	entrevista	1.5
inversamente	proposição	1.5
incessante	contínuo	8.75
hibridizar	procriar	3
anticancerígeno	cérebro	2.25
paralelismo	similaridade	7.25
visão	vista	7.75
batalhas navais	couraçado	3.5
subártico	polar	5.5
subártico	galocha	2.75
sofrimento	ego	3.75
incompreensível	indiscernível	7
arrependido	penitente	8.25
monoplano	avião	6
tornar íngreme	mudar	3.25
transfundir	respirar	0.25
transvasar	verter	7
hiperextensão	extensão	5.5
surpreendentes	surpresa	4.75
surpreendentes	desnortear	2.25
deteriorado	mudar	3
hilaridade	alegria	7.25
aparecimento	aparição	8.5
transmissível	infecioso	6.5
transmissível	hereditário	5.5
de trigo	fonte	1.75
fascinar	encantar	7.75
magnetizar	mudar	0.5
militarizar	mudar	1.5
cauteloso	prudente	8.75
deslocar	transferir	6.25
macroevolução	evolução	6
rodeado	ataque	2.25
evitado	ultrapassar	3
adventismo	cristianismo	5.25
respiradouro	submarino	3
pausa	descanso	6.5
desenganado	informar	2.25
infringir	negar	0.75
infringir	transgredir	9
transdutores	aparelho	4.75
islandês	escandinavo	4.25
incerteza	especulação	5
desprende	desimpedir	7.25
analgésicos	cloridrato	3
associativo	legião	1.75
associativo	filiação	5.5
exuberância	abundância	6.75
férias	passar	3.5
escolhe	comparar	2.75
escolhe	decidir	7
enunciado	declarar	5.5
copatrocinar	patrocinador	6
impedido	obstruir	7.75
impedido	obstruir	7.25
irremovível	efetivado	3.5
estranhos	pessoa	3.75
utilitarismo	doutrina	4.75
propaganda	bajulação	4
não-cidadãos	viajante	1.25
monsenhor	padre	7
referido	aplicar	0.75
referido	lembrar	3.25
macrocósmico	largo	4
funcionalidade	praticidade	5.25
colheradas	conteúdo cheio	4
posto de instrutor	posição	2.75
aprovado	autorizar	7
aprovado	carimbo	4.25
gravadores	caixa	3
magistrados	oficial	5
chefia	posição	4
credenciais	documento	5
credenciais	certificado	4.75
enunciar	declarar	6.5
enunciar	circundar	1
caramelizar	converter	2
coassina	validar	4.25
coassina	endossar	4.5
deformidade	aparência	3.5
responsável	causador	7
incontestável	inegável	7.75
reexaminar	avaliar	5.75
colonizar	povoar	8.25
assistir	ajudar	7.5
religioso	pessoa	3.5
sancionado	empossar	2.5
sancionado	costas	3
sugestionável	suscetível	5
aquecimento	proteção	3.25
aquecimento	calor	4.75
relaciona	focar	0.5
relaciona	lembrar	2.75
cardinalidade	número	3.25
rotacional	transformação	1
rotacional	circunvolução	4.5
totalitarismo	político	3.5
irracionalidade	insanidade	5.5
absorção	densidade	2.75
intracerebral	emocional	2.5
disjunto	separar	7.5
intramuscular	poderoso	1.25
ameaça	perigo	8
decomposição	fragmentação	6.5
decomposição	álgebra	3
autobiografias	memória	5.25
sem caráter	ordinário	7.75
dissidentes	consciencioso	2
subespécie	grupo	5.75
irreproduzível	irrepetível	7.75
coassinado	validar	5.25
coassinado	endossar	3.75
embelezamento	expansão	1
enciclopédico	compreensível	3
imprescindível	crucial	7.25
indispensável	necessário	8
fraturas	destruir	2.5
fraturas	corromper	2
armar cilada	caçar	4.5
engana	ludibriar	8
anamorfose	evolução	2.25
anamorfose	cópia	2
dispersivo	distributivo	2
alisar	polir	6
intérprete	pessoa	3.5
intérprete	simbolista	1.75
prados	pastagem	7.75
obtenção	aquisição	8
não-profissional	leigo	3.25
presenças	frequência	5.75
presenças	aparência	2.75
prorrogação	continuidade	4.75
transbordado	transferir	4
apanhado	capturar	6.25
apanhado	ludibriar	5.5
exclamar	chamar	4.5
exclamar	declarar	5
razoável	satisfatório	6.5
transitável	negociável	5.5
indetetável	invisível	7
indetetável	impercetível	8
suportável	tolerável	8
suposto	especular	4.5
suposto	suspeitar	4.25
transacionar	banco	3.25
sobrevivente	pessoa	3
aumentar	crescer	7
aumentar	subir	6.75
fabricar	fazer	8
inventar	pensar	5.5
parceria	parceiro	4.25
parceria	relacionamento	4
microrganismo	organismo	5.75
impossibilidades	intangibilidade	5.5
reprimir	suprimir	7.25
dimensional	multidimensional	6.25
desempenho	universo	0.5
atuação	musical	4.5
feudalismo	organização	3.5
behaviorista	psicólogo	3.75
interjeição	pausa	1.5
interjeição	exclamação	7.75
consequências	posição	1.25
consequências	resultado	6.75
crianças no pré-escolar	criança	5.25
roupa interior	vestuário	3.5
supervisor de redatores	editor	5
padronizar	regular	6.75
padronizar	medir	3.75
vencedores	zurzidor	4.25
persuasões	campanha eleitoral	3
persuasões	crença	2.5
conformações	equilíbrio	0.5
conformações	curvatura	3.75
seriedade	maldade	2.5
seriedade	gravidade	6
metabolismo	orgânico	3.75
reimpressões	reproduzir	6
reedições	publicação	5.25
replicação	procedimento	4.25
duplicação	cópia	6.75
assalto	roubo	7
sequestro	capturar	6.25
reaquisições	comprar	5.5
compadecido	sentir	3.5
inadequado	impróprio	8.25
inadequado	irrelevante	5.5
vitorioso	bem-sucedido	7.5
vitorioso	invicto	7.25
ligado	unir	7
esfomeado	glutão	6.25
esfomeado	faminto	9.5
inversões	anormalidade	2.5
inversões	fenómeno	1.75
saboroso	saboroso	9.75
vastidão	amplitude	6.5
evidentemente	óbvio	8.25
evidentemente	perceptível	5.75
ressegurado	segurar	5.5
rudeza	selvagem	3.75
rudeza	indelicadeza	8.25
inicializar	dividir	1
inicializar	determinar	2.25
exigência	dever	5.5
necessidade	coisa	2
contorcionistas	acrobata	5.5
disenteria	diarreia	5.25
oclusão	trombose	4.5
ator	ator	7
ulcerar	afetar	5.5
ulcerar	mudar	1.75
exemplificar	incorporar	3.5
exemplificar	elaborar	3.5
artista	animador	4.25
macroeconomistas	economista	5
exploratório	consuntivo	3.75
leitorado	cargo	3.75
automatizar	mudar	2
incorruptível	incorrupto	7.5
exacerbado	raiva	4.75
exacerbado	inflamar	4.75
continuamente	intacto	4.25
cruzados	guerreiro	4.75
cruzados	insurgente	2
formações	voo	2.75
criações	arquivo	2.75
dádivas	oferta	7.5
dádivas	dom	5.25
firme	confiável	5.75
metódico	direto	4.25
impassivelmente	voz	0.75
paradoxal	inexplicável	4.25
enganoso	desonesto	8.25
comissões	equipar	3
encomendas	encomenda	6.5
desocupado	ocioso	7
invendível	não-comerciável	7.75
hipersensibilidade	sensibilidade	6
curiosidade	bisbilhotice	6.5
monogramas	símbolo	6.25
admitir	confessar	8
deflorar	desfigurar	4.5
inovação	originalidade	7.75
impulsão	força	4.25
impulsão	impulso	5.5
unissexual	sexual	4.75
anarquista	radical	3.75
circuncisão	banquete	1.75
colunável	pessoa	3.5
reorganizações	reordenação	7.75
insaciável	insatisfeito	6.75
inter-relacionado	inter-relacionar	6
relacionado	associar	6.5
sintético	lógico	2.75
sepultamento	funeral	5
raptado	raptar	6.5
ruidoso	engraçado	3
barulhento	ruidoso	9
discipulado	posição	3.5
vaporizar	evaporar	6
vaporizar	mudar	3
comemorar	relembrar	5.25
comemorar	endereçar	2.75
personificar	incorporar	6.5
simbolizar	tipificar	5.5
consanguinidade	acasalamento	2
brandura	suavidade	5.25
clemência	misericórdia	6.75
anteposto	colocado	4.25
profético	preditivo	7.5
distante	inacessível	5.25
procurador	agente	5.5
excitações	excitação	9
excitações	febre	3.25
imprudente	irrefletido	6.75
mentira	declaração	3.25
prevaricação	transgressão	6.75
patrocinadores	empresário	1.5
apoiantes	força	2.5
pontuar	citar	2.5
pontuar	ponto	5.75
translocação	orgânico	2.25
translocação	procedimento	2.75
deformar	mudar	4.25
deformar	transformar	4.75
funções	atribuível	3.25
apregoador	pregoeiro	6.5
expelir	fazer	1.25
concertos	concerto	9
reformismo	doutrina	4.75
humedecer	regar (com molho)	5.25
humedecer	borrifar	4.75
inflamação	campo	0.5
mistura	misturar	7.5
coleta	esponja	0.75
coleta	armazenar	4.5
respeitante a	envolver	3.75
desviantemente	indireto	2.75
desonestamente	desleal	5.75
admissão	certo	2.5
representar	improvisar	5.5
realizar	igreja	1.75
fingidores	impostor	5.5
tombado	empurrar	3.75
caído	sobre	2.25
inconsciente	inconsciente	8.75
inconsciente	inanimado	8
insignificante	vão	4.5
imóvel	estático	9
desbloquear	jogar	2.5
desbloquear	desimpedir	5.75
ritmo	ritmo alegre	5.75
significâncias	significado	6.5
acanhado	dócil	2.5
acanhado	envergonhado	7.25
imensamente	grande	5.25
eruptivo	ativo	5.75
eruptivo	aquoso	1.25
travestismo	prática	2.75
monárquico	monarquista	7.75
insultuoso	prejudicial	4.5
cómodas	gavetas	5
cómodas	peça fixa	3
recrutar	alistar	5
despovoar	diminuir	4
direcional	líder	3.5
suspeitar	duvidar	6.75
duvidar	incrédulo	6.25
hipervelocidade	velocidade	6
interdisciplinar	rigoroso	1
não verbalmente	numérico	0.75
pressurizar	mudar	1.75
medidas	viscosimetria	4.75
não funcional	degradado	5
mais forte	intenso	5.25
desmiolado	pouco inteligente	7.5
marinar	embeber	6.25
cargueiro	carga	4.75
aterrorizar	coagir	4
aterrorizar	assustar	7.5
devoto	religioso	7.5
dádiva	oferta	7.5
dádiva	prenda	5.5
diagonal	linha	4
diagonal	heterossexual	0.75
círculo	boémio	3
desconfortável	sem conforto	9.25
desconfortável	inquietante	6.75
hiperligações	ligação	5.75
terapêutico	acústico	2.5
terapêutico	saudável	4.25
depreciar	rebaixar	6.5
inteligência	astúcia	6.75
inteligência	agência	4.25
cinicamente	desconfiado	3.5
autopiloto	inconsciência	3.5
ordenar	proibir	4.75
ordenar	comando	4
reeleições	eleição	5.5
marés	boia	2.75
marés	maré baixa	5.5
transmigrado	imigrar	5.25
inviável	impossível	6
rimador	escritor	5
germânico	escandinavo	4.25
anticancro	pessoa	1.5
vadeação	travessia	3.75
vadeação	profundo	1.5
imperturbável	sereno	7.5
covariante	variável	4
posposição	posição	4
salpicado	coberto	3.5
vistoso	ostentoso	7.25
germinação	germinar	6.25
brotar	crescer	5.5
entrelaçado	ponto	3.25
entrelaçado	grinalda	3.25
hipertexto	texto	5.5
exprimível	representável	4.75
monociclista	ciclista	5.25
espacialidade	propriedade	3.75
acústico	remédio	2.5
pressões	problema	5
pressões	tortura	3.25
resistência	divisor	2.25
pastorado	posição	3.5
vivamente	colorido	4.25
lubrificar	mudar	1.25
lubrificar	encher	2
hilariantemente	humorado	4.25
intercessão	oração	3.25
evangelismo	revivalismo	3.5
solteiro	por casar	8.25
globalizar	alargar	5.5
cofator	composto	3
estimulado	animar	4.25
estimulado	mudar	1.25
registo	registar	5.5
irrealizável	impossível	6.25
dissociações	compartimentação	4.25
dissociações	separação	7.25
cólica	mordidela	2.75
reclamar	queixar-se	7.5
aquietar	silenciar	6.5
aquietar	acalmar	5
transfigurar	mudar	4.75
escassez	raridade	5
corroer	degradar-se	4.25
corrosão	corroer	5.5
assustadoramente	pânico	4.5
copiloto	piloto	5.75
analisado	sintetizar	4.75
analisado	pesquisa	5
partos	gravidez	5.5
reclusão	restrição	5.5
orgulhoso	exultante	5
orgulhoso	orgulhoso	6.75
cómodas	gavetas	5
cómodas	assento	2.25
fluidez	finura	3
fluidez	mutabilidade	5
internacionalizar	controlo	1.5
internacionalizar	mudar	1.75
academicismo	tradicionalismo	4.25
violentamente	vigoroso	4
turbulentamente	desordeiramente	5.25
efetuado	realizar	5.25
efetuado	obter	2.5
subtítulo	título	5.75
zumbido	som	5.75
independências	independente	5.5
independências	vitória	3.5
condutância	elétrico	5.5
descontrolado	desenfreado	7.25
seletivamente	exclusivo	5
seletivamente	discriminadamente	5.75
realizações	satisfação	6.25
realizações	realização pessoal	5.75
premeditação	planeamento	6.5
administração	posição	3.75
residir	povoar	4.5
residir	ficar	5
coeficiente	eu	2.25
algebrista	matemático	6
afogamentos	extinguir	3.75
afogamentos	cobrir	3.75
acampar	povoar	2.75
prostático	criticismo	1.25
prostático	rádio	0.75
transgredir	voar	0.75
transgredir	observar	0.75
remeter	transferir	5.25
orientar	reorientar	6
carimbo	marcador	5.5
carimbo	selo	5.5
instituição	organização	7.75
estabelecimento	começo	3.25
recitante	solista	6
institucionalizar	hospitalizar	6.5
verbalizar	entusiasmar-se	2
verbalizar	falar	8.5
apresentadores	comunicador	4.25
apresentadores	representante	6
reprimir	suprimir	6.25
reprimir	oprimir	8
premissas	pressupor	5.25
premissas	premissa	9.75
ultrapassar	superar	8
jardins	lavatório	0.5
jardins	cuidar	2.75
fosfato	bebida	1.5
fosfato	sódio	4.75
dirigível	comércio	1
tripulante	marinheiro	5.75
contagiosamente	úlcera	2.75
subaquático	submarino	5.5
extensível	comprido	5.75
refresco	bebida	6
honorário suplementar	legal	3.25
adequado	oportuno	5.75
moderador	posição	3.75
modéstia	timidez	5
prejulgar	avaliar	4.75
sem estrada	inacessível	5.25
objetificando	mudar	1.75
explicou	clarificar	6.25
explicou	premissa	3.5
incumprimento	negligência	5.25
acústica	tratamento	2.5
acústica	física	3.5
amarelado	cromático	4.25
calculador	estaticista	4
tabela com operações aritméticas	manual	4
consciente	cuidadoso	5.75
ascendido	fazer	1.25
ascendido	trabalhar	1.5
vegetacional	crescimento	3.25
vegetacional	floresta	4.25
desfavorável	adverso	8.25
desfavorável	discriminatório	4.5
vocalismo	voz	5.5
vocalismo	sistema	2.75
continência	autodisciplina	4.5
desmedido	excessivo	7.5
estágios	posição	3.75
para além da lua	celestial	3.25
idealidade	qualidade	3.25
importância	memorável	5
importância	primazia	4.25
agitadamente	mexer	4.75
discordantemente	conflito	5.5
afetivo	emocional	6
redescoberta	descoberta	5.75
microfósseis	fóssil	6
desconhecimento	ignorância	8
desconhecimento	desinformado	7.25
comando	posição	5.25
autoimunidade	autoimune	6
desprotegido	vulnerável	6.5
recolhido	tirar	3.75
recolhido	curral	2
isolado	isolar	7
ceramista	artesão	5.25
quantidade de uma colher	quantidade de um recipiente	5.25
migratório	emigração	4.5
migratório	pessoas	1.25
novidade	novidade	7.25
circunscreve	contentar	2.5
à deriva	sem sentido	6.5
internacional	estrangeiro	5.25
arquitetar	conspirar	6.75
planear	fazer	4.5
indiscutível	incontestável	7
substitui	antecipar	1.5
indiferença	crueldade	4.75
indiferença	despreocupação	6.25
reformas	religioso	2.75
procriado	fazer	3.5
incentivo	motivação	6.25
induzimento	causar	3.5
santificar	lustrar	3.75
santificar	declarar	3
eficácia	potente	4.75
retardador	químico	2.75
opressor	nazi	5.25
impreciso	inexato	8.25
proclamador	aclamar	3.5
proclamador	contar	3.5
adocicado	doce	6.25
inútil	improdutivo	6
seguidor	seguir	5.5
seguidor	crente	4.75
travessias	viajar	5.25
travessias	esquiar	3
pedidos	convite	5
buraco para poste	buraco	5.25
não iluminado	escuro	7.75
consignar	abandonar	2.25
consignar	confiar	6
comprável	disponível	4.75
subornável	corrupto	4.5
abandono	ausência	4.25
peste	praga	7.5
peste	doença	5.5
fatidicamente	divindade	2.25
estranhamente	sobrenatural	2.75
antagonista	pessoa	3.25
antagonista	músculo	4
puritanismo	severidade	3
sem lucro	sem recompensa	4.75
personalizar	produzir	3.5
personalizar	mudar	3.75
insurrecional	conflito	3.75
álgebras	vetor	3.25
monotonia	constância	3.75
monotonia	invariabilidade	5.5
subarrendar	arrendar	5
principado	domínio	4.5
classe	posição	4.5
desinibido	franco	5.5
alferes	tenente	5.25
absorver	assimilar	5.75
absorver	aprender	5.5
conflagração	fogo	5.75
condescendente	ato	3.5
putrefações	apodrecimento	6.5
decomposições	álgebra	2.75
obstrutivo	preventivo	2.75
inteligências	cérebro	4
inteligências	exército	3.25
falta de retidão	característica	4
põe em perigo	existir	2.25
habilidade	domínio	4
inabordável	inadmissível	3.75
baixinho	baixo	7.25
desertores	desistente	6
engenharia	projeto	3
engenharia	plano	2.75
provisoriamente	condicional	2.5
subordinação	relação	3.25
subordinação	dependência	5
cofundador	fundador	6
sociedade	associação	5.75
filiação	relacionamento	4.75
bordados	tapeçaria	5.25
adornos	alargamento	1.5
americanizar	mudar	2.25
tutela	posição	3
unilateralista	defensor	3.25
fora do padrão	medida	2
caldeira	aquecedor	6
evacuado	mover	3.25
esvaziado	vazio	5
procedimento	programa	3.5
Bretanha	França	4.75
feitos	realização	6.5
desempenhos	equitação	2.5
superar	berrar	2.5
microcircuito	chip	4.5
vorazmente	glutão	3.75
vorazmente	ávido	3.5
intramolecular	molar	0.5
hospitalizar	internar	6.25
distinguir	discriminar	6
distinguir	sexo	2.5
reprodutivo	fértil	5.25
dourado	revestir	2.5
favorável	lisonjeiro	3.25
procriação	geração	5.75
prorrogações	adiamento	8.75
prorrogações	extensão	6.5
detetável	percetível	8
detetável	visível	8
contraceção	controlo	4.75
exuberância	abundância	6.25
enfurecer	raiva	5.5
incensar	odorizar	6.5
proibido	ilegal	7.5
bordadores	bordadeira	7.5
bombardeado	ataque	4.25
desfavor político	desfavor	5
selva	mato	6.25
decapitado	guilhotina	5.25
decapitado	sem cabeça	6.75
microflora	micro-organismo	6
aprovação	bênção	5.5
aceitação	reconhecimento	5.5
desafortunado	prisioneiro	3.25
desafortunado	preto	0.25
refutado	contrapor	4.75
refutado	contestar	6
verdejante	descolorar	1.75
verdejante	esmeralda	5.25
importâncias	reputação	3
importâncias	negócio	4.75
autoimune	portador	2
autoimune	livre de	5.75
circum-navegações	viajar	5.75
inter-relação	psicodinâmica	2.5
monoatómico	pequeno	5
monoatómico	termonuclear	3
indefinível	indefinido	6
catalogado	pôr por ordem	5.25
catalogado	classificado	6
heterossexismo	discriminação	7
infligido	intrometer	4.5
pregação	evangelizar	5.75
pregação	pregar	6.75
renovador	benfeitor	3
suplemento	acessório	6
puritanismo	modéstia	2.75
combustado	queimar	6
sussurrar	som	5.75
intersetado	alcançar	5
inabalavelmente	hesitar	0.5
interlíngua	língua	6
bandeira nacional francesa	bandeira	6
ficticiamente	irreal	7.25
ficticiamente	contrafeito	3.5
lânguido	enfraquecer	5.75
galope	correr	6.25
sulfúrico	processo	1.75
sulfúrico	sulfureto	4.25
trilateral	recíproco	2.5
trilateral	isósceles	5.25
delimitações	propriedade	3.25
gestão	administração	6.75
gestão	finanças	5.75
microficha	microfilme	5
medicar	impregnar	2.75
medicar	tratar	5.25
subgrupo	grupo	6.5
subgrupo	bancada	3.25
normalizar	normalizar	9.5
irreligioso	não-observador	5.25
calunioso	prejudicial	5.25
microbiólogo	virologista	5.5
evitar	derrotar	2.25
rodear	atacar	4.5
revolucionar	doutrinar	3
revolucionar	mudar	5.25
distinto	separado	5.5
protuberância	obstáculo	5
protuberância	forma	3.5
feitiço	feitiçaria	6.25
localidade	cenário	3.5
desdenhoso	desrespeitoso	6.25
novo enterro	enterro	6.5
sem caminho	inacessível	6.25
amotinado	rebelar	6.25
imprevisto	inesperado	8
helicoidal	enrolado	4.5
carbonatar	processo	2.75
carbonatar	mudar	2.25
distúrbios	magnético	1
distúrbios	agitação	6.25
macarthismo	caça às bruxas	4.75
titilado	agradar	4.25
titilado	coceira	5.25
fetichismo	crença	4
