# Mikolov, et al. (2013)
a1	a2	b1	b2
זועם	בזעם	מדהים	בצורה_מדהימה
זועם	בזעם	גלוי	כנראה
זועם	בזעם	רגוע	ברוגע
זועם	בזעם	עליז	בעליזות
זועם	בזעם	שלם	לגמרי
זועם	בזעם	יעיל	ביעילות
זועם	בזעם	בר_מזל	למרבה_המזל
זועם	בזעם	חופשי	בחופשיות
שמח	בשמחה	מיידי	באופן_מיידי
שמח	בשמחה	נדיר	לעיתים_רחוקות
שמח	בשמחה	בר_מזל	למרבה_המזל
שמח	בשמחה	הכי	לרוב
שמח	בשמחה	ברור	בוודאי
שמח	בשמחה	ארעי	לפעמים
שמח	בשמחה	אפשרי	אולי
שמח	בשמחה	מדויק	במדויק
שמח	בשמחה	מקצועי	במקצועיות
שמח	בשמחה	מהיר	במהירות
שמח	בשמחה	שקט	בשקט
שמח	בשמחה	מהיר	במהירות
שמח	בשמחה	נדיר	לעיתים_נדירות
שמח	בשמחה	מסוייג	באי_רצון
שמח	בשמחה	בטוח	בבטחה
שמח	בשמחה	רציני	ברצינות
שמח	בשמחה	לאט	באיטיות
שמח	בשמחה	פתאומי	בפתאומיות
שמח	בשמחה	מהיר	במהירות
שמח	בשמחה	טיפוסי	בצורה_טיפוסית
שמח	בשמחה	חסר_מזל	למרבה_הצער
שמח	בשמחה	רגיל	בדרך_כלל
שמח	בשמחה	מדהים	בצורה_מדהימה
שמח	בשמחה	גלוי	כנראה
שמח	בשמחה	רגוע	ברוגע
שמח	בשמחה	עליז	בעליזות
שמח	בשמחה	שלם	לגמרי
שמח	בשמחה	יעיל	ביעילות
שמח	בשמחה	בר_מזל	למרבה_המזל
שמח	בשמחה	חופשי	בחופשיות
שמח	בשמחה	זועם	בזעם
מיידי	באופן_מיידי	נדיר	לעיתים_רחוקות
מיידי	באופן_מיידי	בר_מזל	למרבה_המזל
מיידי	באופן_מיידי	הכי	לרוב
מיידי	באופן_מיידי	ברור	בוודאי
מיידי	באופן_מיידי	ארעי	לפעמים
מיידי	באופן_מיידי	אפשרי	אולי
מיידי	באופן_מיידי	מדויק	במדויק
מיידי	באופן_מיידי	מקצועי	במקצועיות
מיידי	באופן_מיידי	מהיר	במהירות
מיידי	באופן_מיידי	שקט	בשקט
מיידי	באופן_מיידי	מהיר	במהירות
מיידי	באופן_מיידי	נדיר	לעיתים_נדירות
מיידי	באופן_מיידי	מסוייג	באי_רצון
מיידי	באופן_מיידי	בטוח	בבטחה
מיידי	באופן_מיידי	רציני	ברצינות
מיידי	באופן_מיידי	לאט	באיטיות
מיידי	באופן_מיידי	פתאומי	בפתאומיות
מיידי	באופן_מיידי	מהיר	במהירות
מיידי	באופן_מיידי	טיפוסי	בצורה_טיפוסית
מיידי	באופן_מיידי	חסר_מזל	למרבה_הצער
מיידי	באופן_מיידי	רגיל	בדרך_כלל
מיידי	באופן_מיידי	מדהים	בצורה_מדהימה
מיידי	באופן_מיידי	גלוי	כנראה
מיידי	באופן_מיידי	רגוע	ברוגע
מיידי	באופן_מיידי	עליז	בעליזות
מיידי	באופן_מיידי	שלם	לגמרי
מיידי	באופן_מיידי	יעיל	ביעילות
מיידי	באופן_מיידי	בר_מזל	למרבה_המזל
מיידי	באופן_מיידי	חופשי	בחופשיות
מיידי	באופן_מיידי	זועם	בזעם
מיידי	באופן_מיידי	שמח	בשמחה
נדיר	לעיתים_רחוקות	בר_מזל	למרבה_המזל
נדיר	לעיתים_רחוקות	הכי	לרוב
נדיר	לעיתים_רחוקות	ברור	בוודאי
נדיר	לעיתים_רחוקות	ארעי	לפעמים
נדיר	לעיתים_רחוקות	אפשרי	אולי
נדיר	לעיתים_רחוקות	מדויק	במדויק
נדיר	לעיתים_רחוקות	מקצועי	במקצועיות
נדיר	לעיתים_רחוקות	מהיר	במהירות
נדיר	לעיתים_רחוקות	שקט	בשקט
נדיר	לעיתים_רחוקות	מהיר	במהירות
נדיר	לעיתים_רחוקות	נדיר	לעיתים_נדירות
נדיר	לעיתים_רחוקות	מסוייג	באי_רצון
נדיר	לעיתים_רחוקות	בטוח	בבטחה
נדיר	לעיתים_רחוקות	רציני	ברצינות
נדיר	לעיתים_רחוקות	לאט	באיטיות
נדיר	לעיתים_רחוקות	פתאומי	בפתאומיות
נדיר	לעיתים_רחוקות	מהיר	במהירות
נדיר	לעיתים_רחוקות	טיפוסי	בצורה_טיפוסית
נדיר	לעיתים_רחוקות	חסר_מזל	למרבה_הצער
נדיר	לעיתים_רחוקות	רגיל	בדרך_כלל
נדיר	לעיתים_רחוקות	מדהים	בצורה_מדהימה
נדיר	לעיתים_רחוקות	גלוי	כנראה
נדיר	לעיתים_רחוקות	רגוע	ברוגע
נדיר	לעיתים_רחוקות	עליז	בעליזות
נדיר	לעיתים_רחוקות	שלם	לגמרי
נדיר	לעיתים_רחוקות	יעיל	ביעילות
נדיר	לעיתים_רחוקות	בר_מזל	למרבה_המזל
נדיר	לעיתים_רחוקות	חופשי	בחופשיות
נדיר	לעיתים_רחוקות	זועם	בזעם
נדיר	לעיתים_רחוקות	שמח	בשמחה
נדיר	לעיתים_רחוקות	מיידי	באופן_מיידי
בר_מזל	למרבה_המזל	הכי	לרוב
בר_מזל	למרבה_המזל	ברור	בוודאי
בר_מזל	למרבה_המזל	ארעי	לפעמים
בר_מזל	למרבה_המזל	אפשרי	אולי
בר_מזל	למרבה_המזל	מדויק	במדויק
בר_מזל	למרבה_המזל	מקצועי	במקצועיות
בר_מזל	למרבה_המזל	מהיר	במהירות
בר_מזל	למרבה_המזל	שקט	בשקט
בר_מזל	למרבה_המזל	מהיר	במהירות
בר_מזל	למרבה_המזל	נדיר	לעיתים_נדירות
בר_מזל	למרבה_המזל	מסוייג	באי_רצון
בר_מזל	למרבה_המזל	בטוח	בבטחה
בר_מזל	למרבה_המזל	רציני	ברצינות
בר_מזל	למרבה_המזל	לאט	באיטיות
בר_מזל	למרבה_המזל	פתאומי	בפתאומיות
בר_מזל	למרבה_המזל	מהיר	במהירות
בר_מזל	למרבה_המזל	טיפוסי	בצורה_טיפוסית
בר_מזל	למרבה_המזל	חסר_מזל	למרבה_הצער
בר_מזל	למרבה_המזל	רגיל	בדרך_כלל
בר_מזל	למרבה_המזל	מדהים	בצורה_מדהימה
בר_מזל	למרבה_המזל	גלוי	כנראה
בר_מזל	למרבה_המזל	רגוע	ברוגע
בר_מזל	למרבה_המזל	עליז	בעליזות
בר_מזל	למרבה_המזל	שלם	לגמרי
בר_מזל	למרבה_המזל	יעיל	ביעילות
בר_מזל	למרבה_המזל	בר_מזל	למרבה_המזל
בר_מזל	למרבה_המזל	חופשי	בחופשיות
בר_מזל	למרבה_המזל	זועם	בזעם
בר_מזל	למרבה_המזל	שמח	בשמחה
בר_מזל	למרבה_המזל	מיידי	באופן_מיידי
בר_מזל	למרבה_המזל	נדיר	לעיתים_רחוקות
הכי	לרוב	ברור	בוודאי
הכי	לרוב	ארעי	לפעמים
הכי	לרוב	אפשרי	אולי
הכי	לרוב	מדויק	במדויק
הכי	לרוב	מקצועי	במקצועיות
הכי	לרוב	מהיר	במהירות
הכי	לרוב	שקט	בשקט
הכי	לרוב	מהיר	במהירות
הכי	לרוב	נדיר	לעיתים_נדירות
הכי	לרוב	מסוייג	באי_רצון
הכי	לרוב	בטוח	בבטחה
הכי	לרוב	רציני	ברצינות
הכי	לרוב	לאט	באיטיות
הכי	לרוב	פתאומי	בפתאומיות
הכי	לרוב	מהיר	במהירות
הכי	לרוב	טיפוסי	בצורה_טיפוסית
הכי	לרוב	חסר_מזל	למרבה_הצער
הכי	לרוב	רגיל	בדרך_כלל
הכי	לרוב	מדהים	בצורה_מדהימה
הכי	לרוב	גלוי	כנראה
הכי	לרוב	רגוע	ברוגע
הכי	לרוב	עליז	בעליזות
הכי	לרוב	שלם	לגמרי
הכי	לרוב	יעיל	ביעילות
הכי	לרוב	בר_מזל	למרבה_המזל
הכי	לרוב	חופשי	בחופשיות
הכי	לרוב	זועם	בזעם
הכי	לרוב	שמח	בשמחה
הכי	לרוב	מיידי	באופן_מיידי
הכי	לרוב	נדיר	לעיתים_רחוקות
הכי	לרוב	בר_מזל	למרבה_המזל
ברור	בוודאי	ארעי	לפעמים
ברור	בוודאי	אפשרי	אולי
ברור	בוודאי	מדויק	במדויק
ברור	בוודאי	מקצועי	במקצועיות
ברור	בוודאי	מהיר	במהירות
ברור	בוודאי	שקט	בשקט
ברור	בוודאי	מהיר	במהירות
ברור	בוודאי	נדיר	לעיתים_נדירות
ברור	בוודאי	מסוייג	באי_רצון
ברור	בוודאי	בטוח	בבטחה
ברור	בוודאי	רציני	ברצינות
ברור	בוודאי	לאט	באיטיות
ברור	בוודאי	פתאומי	בפתאומיות
ברור	בוודאי	מהיר	במהירות
ברור	בוודאי	טיפוסי	בצורה_טיפוסית
ברור	בוודאי	חסר_מזל	למרבה_הצער
ברור	בוודאי	רגיל	בדרך_כלל
ברור	בוודאי	מדהים	בצורה_מדהימה
ברור	בוודאי	גלוי	כנראה
ברור	בוודאי	רגוע	ברוגע
ברור	בוודאי	עליז	בעליזות
ברור	בוודאי	שלם	לגמרי
ברור	בוודאי	יעיל	ביעילות
ברור	בוודאי	בר_מזל	למרבה_המזל
ברור	בוודאי	חופשי	בחופשיות
ברור	בוודאי	זועם	בזעם
ברור	בוודאי	שמח	בשמחה
ברור	בוודאי	מיידי	באופן_מיידי
ברור	בוודאי	נדיר	לעיתים_רחוקות
ברור	בוודאי	בר_מזל	למרבה_המזל
ברור	בוודאי	הכי	לרוב
ארעי	לפעמים	אפשרי	אולי
ארעי	לפעמים	מדויק	במדויק
ארעי	לפעמים	מקצועי	במקצועיות
ארעי	לפעמים	מהיר	במהירות
ארעי	לפעמים	שקט	בשקט
ארעי	לפעמים	מהיר	במהירות
ארעי	לפעמים	נדיר	לעיתים_נדירות
ארעי	לפעמים	מסוייג	באי_רצון
ארעי	לפעמים	בטוח	בבטחה
ארעי	לפעמים	רציני	ברצינות
ארעי	לפעמים	לאט	באיטיות
ארעי	לפעמים	פתאומי	בפתאומיות
ארעי	לפעמים	מהיר	במהירות
ארעי	לפעמים	טיפוסי	בצורה_טיפוסית
ארעי	לפעמים	חסר_מזל	למרבה_הצער
ארעי	לפעמים	רגיל	בדרך_כלל
ארעי	לפעמים	מדהים	בצורה_מדהימה
ארעי	לפעמים	גלוי	כנראה
ארעי	לפעמים	רגוע	ברוגע
ארעי	לפעמים	עליז	בעליזות
ארעי	לפעמים	שלם	לגמרי
ארעי	לפעמים	יעיל	ביעילות
ארעי	לפעמים	בר_מזל	למרבה_המזל
ארעי	לפעמים	חופשי	בחופשיות
ארעי	לפעמים	זועם	בזעם
ארעי	לפעמים	שמח	בשמחה
ארעי	לפעמים	מיידי	באופן_מיידי
ארעי	לפעמים	נדיר	לעיתים_רחוקות
ארעי	לפעמים	בר_מזל	למרבה_המזל
ארעי	לפעמים	הכי	לרוב
ארעי	לפעמים	ברור	בוודאי
אפשרי	אולי	מדויק	במדויק
אפשרי	אולי	מקצועי	במקצועיות
אפשרי	אולי	מהיר	במהירות
אפשרי	אולי	שקט	בשקט
אפשרי	אולי	מהיר	במהירות
אפשרי	אולי	נדיר	לעיתים_נדירות
אפשרי	אולי	מסוייג	באי_רצון
אפשרי	אולי	בטוח	בבטחה
אפשרי	אולי	רציני	ברצינות
אפשרי	אולי	לאט	באיטיות
אפשרי	אולי	פתאומי	בפתאומיות
אפשרי	אולי	מהיר	במהירות
אפשרי	אולי	טיפוסי	בצורה_טיפוסית
אפשרי	אולי	חסר_מזל	למרבה_הצער
אפשרי	אולי	רגיל	בדרך_כלל
אפשרי	אולי	מדהים	בצורה_מדהימה
אפשרי	אולי	גלוי	כנראה
אפשרי	אולי	רגוע	ברוגע
אפשרי	אולי	עליז	בעליזות
אפשרי	אולי	שלם	לגמרי
אפשרי	אולי	יעיל	ביעילות
אפשרי	אולי	בר_מזל	למרבה_המזל
אפשרי	אולי	חופשי	בחופשיות
אפשרי	אולי	זועם	בזעם
אפשרי	אולי	שמח	בשמחה
אפשרי	אולי	מיידי	באופן_מיידי
אפשרי	אולי	נדיר	לעיתים_רחוקות
אפשרי	אולי	בר_מזל	למרבה_המזל
אפשרי	אולי	הכי	לרוב
אפשרי	אולי	ברור	בוודאי
אפשרי	אולי	ארעי	לפעמים
מדויק	במדויק	מקצועי	במקצועיות
מדויק	במדויק	מהיר	במהירות
מדויק	במדויק	שקט	בשקט
מדויק	במדויק	מהיר	במהירות
מדויק	במדויק	נדיר	לעיתים_נדירות
מדויק	במדויק	מסוייג	באי_רצון
מדויק	במדויק	בטוח	בבטחה
מדויק	במדויק	רציני	ברצינות
מדויק	במדויק	לאט	באיטיות
מדויק	במדויק	פתאומי	בפתאומיות
מדויק	במדויק	מהיר	במהירות
מדויק	במדויק	טיפוסי	בצורה_טיפוסית
מדויק	במדויק	חסר_מזל	למרבה_הצער
מדויק	במדויק	רגיל	בדרך_כלל
מדויק	במדויק	מדהים	בצורה_מדהימה
מדויק	במדויק	גלוי	כנראה
מדויק	במדויק	רגוע	ברוגע
מדויק	במדויק	עליז	בעליזות
מדויק	במדויק	שלם	לגמרי
מדויק	במדויק	יעיל	ביעילות
מדויק	במדויק	בר_מזל	למרבה_המזל
מדויק	במדויק	חופשי	בחופשיות
מדויק	במדויק	זועם	בזעם
מדויק	במדויק	שמח	בשמחה
מדויק	במדויק	מיידי	באופן_מיידי
מדויק	במדויק	נדיר	לעיתים_רחוקות
מדויק	במדויק	בר_מזל	למרבה_המזל
מדויק	במדויק	הכי	לרוב
מדויק	במדויק	ברור	בוודאי
מדויק	במדויק	ארעי	לפעמים
מדויק	במדויק	אפשרי	אולי
מקצועי	במקצועיות	מהיר	במהירות
מקצועי	במקצועיות	שקט	בשקט
מקצועי	במקצועיות	מהיר	במהירות
מקצועי	במקצועיות	נדיר	לעיתים_נדירות
מקצועי	במקצועיות	מסוייג	באי_רצון
מקצועי	במקצועיות	בטוח	בבטחה
מקצועי	במקצועיות	רציני	ברצינות
מקצועי	במקצועיות	לאט	באיטיות
מקצועי	במקצועיות	פתאומי	בפתאומיות
מקצועי	במקצועיות	מהיר	במהירות
מקצועי	במקצועיות	טיפוסי	בצורה_טיפוסית
מקצועי	במקצועיות	חסר_מזל	למרבה_הצער
מקצועי	במקצועיות	רגיל	בדרך_כלל
מקצועי	במקצועיות	מדהים	בצורה_מדהימה
מקצועי	במקצועיות	גלוי	כנראה
מקצועי	במקצועיות	רגוע	ברוגע
מקצועי	במקצועיות	עליז	בעליזות
מקצועי	במקצועיות	שלם	לגמרי
מקצועי	במקצועיות	יעיל	ביעילות
מקצועי	במקצועיות	בר_מזל	למרבה_המזל
מקצועי	במקצועיות	חופשי	בחופשיות
מקצועי	במקצועיות	זועם	בזעם
מקצועי	במקצועיות	שמח	בשמחה
