word	visual perceptual strength	auditory perceptual strength
blouse	80.82142857	4.269230769
blouson	72.33333333	11.83333333
boa	79.375	29.47826087
bobine	69.48	14.375
boeuf	79.76923077	49.14814815
bois	84.27777778	36
boîtier	73.7	19.15
bombarde	57.95	58.9
bombe	76.6	82.59259259
bon	52.58333333	24.61538462
bonbon	83.83333333	27
bonbonne	68.28571429	34.67857143
bond	64.08333333	37.08695652
bonheur	66.68421053	48
bonne	44.61538462	31.14814815
bonté	57.91304348	34.92
bonze	27.12	13
boomerang	68.56521739	29.30434783
bordée	51.75	23.56
bordereau	61.73076923	14.85185185
bordure	71.86363636	11.47619048
borne	59.91666667	16.08
bosquet	52.65217391	16.125
bottin	70.04347826	14.30434783
bottine	84.32	27.61538462
bouche	88.29166667	46.20833333
bouchée	71.65217391	39.16666667
boucle	84.68	24.28
boudin	65.44827586	19.53571429
bouge	71.20833333	34.5
bougie	90.91666667	20.73076923
bouilloire	80.88888889	75.42857143
boulanger	80.88	24.40740741
boulangerie	80.6	42.13043478
bouleau	78.04	28.44
boulet	67.53571429	34.22222222
boulette	70.08	22.68
boulevard	74.03846154	48.2962963
boulon	66.45	24.85
boulot	60.43478261	39.08695652
bouquet	80.37931034	19.5
bouquineur	47.39130435	9.083333333
bourde	27.23076923	19.92592593
bourdon	79.45833333	67.79166667
bourgeoisie	66.40909091	25.33333333
bourreau	53.16666667	29.20833333
bourse	75.65517241	36.53571429
bouse	46.46428571	11.69230769
bouseux	16.68	4.653846154
boussole	83.40740741	18.96
bout	54.47826087	17.26086957
boutade	20.26315789	26.85
boute-en-train	49.07692308	47.5
bouteille	86.17241379	40.03703704
boutique	79.85714286	30.55
bouton	82	27.14285714
boutonnière	49.95833333	9.333333333
boyau	70.67857143	32.65384615
braise	77.77272727	44.42857143
branchage	61.65	24.35
branche	84.79310345	45.44444444
bras	85.28571429	21.82142857
brasier	68.65384615	50.59259259
bravoure	55.47826087	27.875
bretelle	77.48510431	23.52
bribe	26.68965517	19.65384615
brigade	53.5	24
brigadière	73.42307692	31.6
brindille	72.24	35.76923077
brioche	93.13793103	27.46428571
brique	80	26.14814815
brise	45.33333333	57.41666667
brocanteur	59	26.68965517
broche	65.42105263	22.25
brochet	56.93103448	14.60714286
brochette	87.53571429	25
brochure	73.86956522	18.04347826
brocoli	85.86956522	17.08695652
broderie	71.5	20.27586207
brosse	77.84	41.44
brosse à dents	87.66666667	59.58333333
brouette	78.96428571	39.55555556
brouillon	68.91666667	21.16
broussaille	60.5	23.07407407
bru	33.7826087	12.75
bruine	67.33333333	28.66666667
bruit	32.76923077	80.93103448
brûleur	68.81818182	20.33333333
brûlure	79.60869565	29.17391304
brutalité	68.5862069	56.37037037
buanderie	79.375	54.84
bûcher	68.96	46.04
budget	55.4	23.05
buée	75.6	16.79166667
bulbe	64.08333333	17.16666667
bulle	81.37931034	35.89285714
bureau	78.54166667	28
burin	33.32	21.29166667
butin	63.625	26.70833333
butor	14.7	22.4
buveur	56.45454545	23.19047619
cabale	25.26086957	12.17391304
cabanon	76.19230769	36.95833333
cabinet	62.60869565	23.04347826
câblage	73.48148148	22.40740741
cabriolet	49.88	20.16
cacahuète	74.33333333	25.75
cachalot	59.81481481	36.71428571
cachette	64.25	22.58333333
cachot	72.54166667	30.13043478
cactus	85.96	16.41666667
caddie	47.65217391	19.56
cadenas	79.875	37.58333333
cadran	66.4	67.33333333
cadre	76.63636364	26.08333333
cafard	73.4137931	31.85714286
café	87.46153846	45.44444444
cage	79.52173913	36.2173913
cahier	84.875	27.56521739
caïman	55.625	26.59090909
caissière	74.30769231	53.79166667
calanque	29.56521739	14.66666667
calcification	52.85714286	19.07407407
calcul	71.25	29.44
cale	37.125	18.04166667
calèche	88	65.07692308
caleçon	88.33333333	23.40740741
calepin	79.31818182	18.86363636
calibre	43.125	16.7037037
calmar	71.77777778	20.80769231
calme	62.25	53.04166667
calomnie	29.64285714	25.67857143
calorie	40.30434783	19.43478261
calotte	64.72413793	21.81481481
calumet	56.5	20.63157895
camarade	70.78571429	45.59259259
cambriolage	69.8	45.44444444
caméléon	84.92	17.4
camion	86.16	69.92592593
camionnette	75.83333333	50.57692308
camisole	87.81481481	14.2962963
camp	73.19230769	55.96296296
campagne	84.16	59.91666667
camping	78.1	38.8
canapé	82.30769231	16.16666667
canard	83.84615385	69.4
canari	78.32142857	62.15384615
cancer	56.95454545	30.91304348
candeur	30.5	26.25925926
candidat	58	35.07407407
candidature	55.72	23.54166667
cane	64.69230769	28.88461538
canette	77.12	44.79166667
caniche	85.60714286	70
canif	64.86956522	19.17391304
canoë	72.57894737	25.9
canon	75.53846154	68.74074074
cantatrice	22.375	25.76923077
cantine	70.7	43.5
cantique	27.65217391	29.52173913
canton	48.76535265	18.24
capacité	30.80952381	22.25
cape	80.82608696	19.83333333
capital	58.42307692	31.22222222
capitale	66.60714286	37.53571429
capot	73.08333333	42.73913043
caprice	55.29166667	49.60869565
capsule	59.65217391	18.40909091
captivité	52	23.11538462
capture	68.8	43.44827586
capuche	74.7037037	19.42857143
capuchon	81.32	16.51851852
carabine	75.76923077	66.51851852
caractéristique	46.88	23.96296296
carafe	67.12	24.125
caramel	83.54166667	14
carapace	81.10714286	22
carat	47.30769231	12.18518519
caravane	76.22222222	24.40740741
caravelle	38.04347826	21.13043478
carburant	60.33333333	13.38461538
carburateur	52.25	42.60869565
carcan	26.15384615	11.7037037
carcasse	76.52	15.76
cardiogramme	49.13793103	39.42857143
carence	35.48148148	20.76923077
caresse	72.70833333	38
cargo	63.76923077	32.37037037
caribou	78.88	21.76923077
caricature	87.26923077	23.92857143
carie	74.60869565	31.7826087
carillon	43.26923077	59.16
carnaval	78.83333333	62.38095238
carotte	88.95833333	33
carpette	67.44827586	17.07407407
carquois	42.85185185	18.96296296
carré	85.28571429	17.20689655
carrefour	65.63636364	38.90909091
carrière	48.875	24.04166667
carriole	52.58333333	32.875
carrosse	75.79166667	30.16666667
cartable	82.72	26.84615385
cartouche	73.4137931	36.34615385
cas	30.64	18.61538462
cascade	84.8	72.2
cascadeur	73.68	34
caserne	79	51.35
casino	86.43478261	69.65217391
casque	86.25	30.85185185
cassette	80.57692308	59.88461538
caste	31	16.7037037
castor	80.75	48.72413793
cataclysme	58.83333333	47.125
catalogue	79.64285714	11.57692308
catapulte	74	49.13043478
catastrophe	68	53.91666667
catégorie	40.64	24.07407407
cauchemar	70.08333333	42
causalité	29.78571429	34.07407407
cause	35.75	26
cavalerie	62.42857143	53.62962963
cave	73.8	31.375
caverne	84.03571429	28.33333333
cavité	58.85	21.95
cèdre	77.65	18.8
ceinture	81.47826087	25
céleri	84.5	35.47619048
cellule	70.32	11.42307692
cène	33.47826087	10.47826087
cens	16.625	11.83333333
cent	56.25	9.961538462
centaure	55.51724138	17.64285714
centre	67.84	28.88461538
cèpe	22.28571429	8.423076923
cerceau	77.95652174	15.82608696
cercueil	76.46153846	30.51851852
cérémonie	76.36363636	58.82608696
cerf	80.66666667	25.54166667
cerise	90.04545455	5.857142857
cerisier	75.47368421	13.85
cerne	74.63636364	5.761904762
certitude	35.28571429	42
chacal	62.54166667	37.22222222
chagrin	72.08	60.6
chair	67.79166667	17.54166667
chaise	87.30434783	27.33333333
châle	75.2	11.25
chalet	81.125	48.7826087
chaloupe	71.7	31
chambre	81.5	38.15384615
chameau	80.83333333	33.25
champ	80.5	32.77777778
champignon	89.84	26.83333333
champion	68.33333333	39.85714286
championnat	75.24	53.65384615
chance	51.82608696	31.81818182
chandail	84.90909091	15.08333333
chanteuse	72.5	77
chantier	81.92	72.56
chaos	59.52	50.96
chapeau	85.46428571	19.85185185
chapelle	85.32	43
chaperon	71.7826087	34.32
chapiteau	85.11764706	35.65
chapitre	61.26086957	18.26086957
charabia	26.48	45.4
charité	60.37931034	36.38461538
charme	60.79166667	36.70833333
charnière	44	31.22222222
charpente	57.09090909	23.54166667
charte	65.125	30.5
châsse	54.5862069	43.85714286
chaste	28.7037037	9.538461538
chat	87.08695652	74.86956522
châtaigne	54.88888889	25.37931034
château	87.625	21.25
châtiment	49.7826087	38.95652174
chaton	84.66666667	73
chaudron	81.45454545	45.43478261
chauffage	57.83333333	32.5
chaussette	87.66666667	10.65
chausson	82.375	9.791666667
chaussure	85.13793103	50.25
chauve	87.52173913	14.70833333
chauve-souris	84.44	45.74074074
chauvinisme	26.69230769	17.45833333
cheminée	86.34782609	46.54166667
chemisier	82.9	9.25
chenille	82.61538462	17.5
cheptel	17.12	12.57692308
chéquier	75.91666667	29.84615385
cheval	88.53571429	72.76923077
chevelure	83	22.47619048
cheveu	78.44743766	25.12
cheville	83.03448276	12.21428571
chèvre	89.59090909	73
chevreau	51.59259259	30.66666667
chewing-gum	82.03571429	56.26923077
chien	90.625	82.33333333
chignon	86.16	7
chinoiserie	35.86956522	29.04166667
chirurgien	77.25	33.29166667
choc	56.56	40.04166667
choeur	66.96428571	82.55555556
choléra	35.7826087	22.7826087
chômage	39.20689655	31.60714286
chronique	38.16	28.07407407
chronomètre	77	51.66666667
ciel	93.46153846	38.40740741
cigare	81.48	19.62962963
cigarette	83.89473684	33.85
cigogne	78.82758621	31.7037037
ciment	87.24137931	31.28571429
cimetière	84.39130435	40.39130435
cintre	84.45	24.89473684
circonstance	26.09090909	21.30434783
circulation	76.68	56.07407407
cirrhose	24.375	12.47826087
ciseaux	81.88	44.55555556
citadelle	70.72413793	26.10714286
citation	39.25	47.85714286
citerne	65.07407407	16.30769231
citoyen	53.875	42.60869565
citoyenne	50.03571429	14.53846154
citron	85.19230769	23.44444444
citrouille	87.68965517	20
civière	85.28571429	35.77777778
civilisation	69.46153846	37
civisme	43.48	24.81481481
clafoutis	47.28	18.68
clairière	63.08333333	25.12
clairon	33.125	51.29166667
clarification	34.88	34.92592593
clarté	67.60714286	32.10714286
classement	57.84	29
classification	65.57692308	24.44444444
claustrophobie	59.04347826	25.83333333
clavecin	34.39130435	42.30434783
clé	89.08333333	56.92
clebs	25	18.36
clef	84.29166667	60.04347826
clémence	46.20833333	37.82608696
clenche	33.85714286	27.92307692
clic	48.25	65.76923077
cliché	60.82758621	33.03571429
client	69.28	42.36
cliente	73.82142857	46.44444444
clientèle	68.5	40.61904762
climatiseur	77.125	60.375
clinique	77.47826087	38.95652174
clique	55.34482759	47.42857143
clivage	32.48	20.81481481
cloche	79	90
clocher	75.73913043	75.2173913
clochette	76.68181818	86.14285714
cloison	52.04166667	12.91666667
clôture	76.19230769	17.22222222
clou	77.95833333	54.66666667
cobra	82.96551724	45.76923077
cocaïne	68.94736842	29.3
coccinelle	87.76923077	21.5
cochon	81.92592593	69.82758621
cocotte	69.58333333	42.04347826
cocotte-minute	67.90909091	61.63636364
cocu	45.51851852	37.92592593
codage	59.03846154	28.32
coffre-fort	79.75	33.20833333
coffret	77	27.92592593
cognac	65.30434783	11.69565217
cohérence	40.88461538	38.03846154
cohue	47.24	53.14814815
coiffure	83	45.08
coïncidence	37.79310345	33.96428571
coing	34.29166667	16.47826087
colibri	73.70833333	49.47826087
colique	46.13043478	53.57692308
collaborateur	47.77777778	31.82758621
collaboration	49.92	29.61538462
collage	78	15.73913043
collant	72.28	23.88
collection	77.15384615	22.37037037
collectivité	51.48	27.48
collègue	73.08	39.07407407
collet	50.34782609	9.652173913
colline	83.13793103	30.69230769
collision	75.68	72.68
colloque	50.17857143	35.06896552
colombe	78.76923077	39.92
colonie	66.75	28.72
colorant	74.18181818	8.476190476
colza	20.78571429	13.46153846
combinaison	48.04545455	17.65217391
combustion	58.25	45.95
comédie	62.84	53.76923077
comète	68.04	23.20833333
comité	58.57692308	31.08
commande	51.76190476	34.80952381
commandement	52.5	55.54166667
commencement	49.82608696	29.79166667
commerçant	66	24.35
commerce	69.44827586	37.75
commère	37.04347826	40.54166667
commissaire	42.65517241	31.62962963
commission	51.80769231	22.03703704
commode	80.83333333	19.45
communauté	62.51724138	32.51851852
communiqué	53.04347826	41.56521739
communisme	62.88	39.88
compagnie	66.2173913	21.33333333
comparaison	53.30434783	39.59090909
compas	82.92857143	27.03846154
compatible	47.39130435	20.91666667
compensateur	28.80769231	22.2962963
compère	36.07692308	19
compétence	44	34.08333333
complaisance	30.75	31.75862069
complément	36.44	12.61538462
complet	64	19.92857143
complexe	42.75	26.16666667
complexité	33.8	24.05
complication	45.15384615	28.55555556
complicité	66.56521739	45.08333333
compliment	33.85714286	43.53846154
complot	46.65217391	40.73913043
composant	35.55555556	10.19230769
composante	32.92	11.07407407
composé	40.25	23.57692308
composition	50.88	34.5
compote	85.44	13.30769231
compréhension	42.08333333	39.75
compromis	32.29166667	28.38461538
comptabilité	60.83333333	34.04761905
comptable	57.25	28.55
compte	49.34482759	10.73076923
comptine	38.92857143	69.93103448
comptoir	76.42307692	15.62962963
comté	35.25	11.875
comtesse	56.36363636	8.818181818
concentration	54.75862069	22.75
concept	35.62068966	26.75
conception	54.2	29.5
concombre	83.88	33.125
concurrence	39.2	29.76
concurrent	54.6	22.30769231
condition	46.95454545	40.5
conduit	55.03846154	25.85185185
conduite	74.68181818	47.79166667
conférence	64.30434783	54.54166667
confession	47	48.375
confiance	49	36.66666667
confidence	35.75	43.34615385
configuration	57.19230769	27.6
confirmation	33.04347826	34.52
confiture	88.75	20.14814815
confrère	35.65304573	25.76
confusion	49.04	46.44
congé	52.65	32.5
congrès	49.04166667	35.80769231
conjoint	72.30434783	46
conjoncture	22.44827586	19.66666667
conjugaison	54.72727273	45.65217391
conne	44.67857143	42.5862069
connexion	71.81818182	34.04347826
conquête	48.88888889	30.45
conscience	33.11111111	32.13793103
conseiller	53.36	34.88461538
consentement	43.44	31.73076923
conséquence	44.91666667	35.83333333
conservation	49.5	32.04
conserve	70.29166667	28.88461538
considération	33.96296296	37.81481481
consigne	43.82142857	46.03448276
consolation	62.43478261	49.2173913
consommateur	52.56	26.92
consommation	54.43478261	21.82608696
constitution	36.8	27.45
constructeur	61.95652174	43.17391304
construction	76.16666667	69.2173913
consultant	57.4137931	35.14814815
consultation	56.81481481	32.34615385
conte	71.04347826	50.56
contemplation	67.72	32.96153846
contenant	74.48	19.125
content	64.46428571	40.38461538
continence	39.53846154	28.24137931
continuité	44.96	22.86363636
contour	71.91666667	15
contraception	70	13.25
contradiction	40.36842105	41.95
contrainte	32.28	26.52
contrariété	35.46153846	28.88888889
contraste	62.75	32.91304348
contrat	68.03448276	24.89285714
contrepoison	24.31818182	7.5
contribution	42.19230769	22.24
contrôle	47	25.74074074
convenance	24.14285714	22.74074074
convention	51	23
conversion	52.13636364	31.82608696
conviction	36.85	37
convoi	52	28.04347826
coopération	54.6	30.12
coordination	54.63157895	27.75
coordonnée	55.44409839	23.76
copeau	72.91304348	24.95454545
copinage	38.73913043	23.65217391
coq	87.78571429	85.44444444
coque	62.21428571	24.15384615
coquillage	90.39285714	52.15384615
coquille	81.45	36.75
cor	20.36	20.84615385
corbeille	81.63636364	11.1
cordée	50.91304348	16.16
cordon	71.06896552	17.60714286
corne	84.41666667	28.69565217
corneille	71.92307692	59.16666667
cornemuse	72.96551724	77.53571429
cornet	88.24	29.56
cornichon	80.07407407	30.37931034
corporation	52.17857143	34.19230769
corps	74.08695652	17.95652174
corpulence	63.4	14.25
correction	57.53846154	34.11111111
correspondance	43.88	21.44
correspondant	49.68	31.07407407
corrida	48.55555556	32.55555556
corridor	75.16666667	23.83333333
cortège	56.68965517	26.35714286
corvée	58.42857143	32.96296296
cosse	27.6	10.95
costume	80.34482759	19.5
cotation	39.28571429	24.88888889
côte	69.08	24.375
côté	68.08695652	20.70833333
coteau	35.6	9.8
cotisation	41.08	18.92307692
coton	85.85714286	24.2962963
cou	79.17857143	29.68965517
couard	26.30434783	16
couche	76.73076923	21.45833333
coucher	73.57692308	37.26923077
coude	88.2	20.72
couffin	15.8	16.25925926
couleur	84.5	13.95833333
couleuvre	70.73913043	22.39130435
coupe	71.27586207	30.39285714
couple	79.42857143	37.46153846
couplet	43.2173913	49.86956522
coupon	79.41666667	28.30769231
coupure	65.07692308	25.66666667
courage	48.09090909	40.82608696
courbature	61.68	27.15384615
courbure	57.84	20.53846154
courgette	74	23.28571429
couronne	79.84	12.04347826
courroie	72.5	30.88461538
cousin	78.56	38.6
coût	60.22727273	29.52380952
couteau	85.5	38.11538462
coutume	62.43478261	34.43478261
couture	76.08695652	44.27272727
couturier	62.8	34.85185185
couvent	70.96428571	29.18518519
couvercle	84.16	49.52173913
couvert	59.34782609	16.17391304
coyote	65	44.74074074
crabe	90.75	37.07142857
crainte	47.17857143	45.4137931
crampon	74.92	47.60869565
crâne	83.71428571	20.81481481
crapaud	86.46153846	60.76923077
craque	61.08695652	40.30434783
craquement	37.4	76.33333333
cratère	69.04	12.07407407
cravate	86.6	22.73913043
crayon	85.77777778	30.33333333
créature	71.42307692	35.62962963
crédit	45.04347826	18.52173913
crème	80.23076923	16.33333333
créole	57.57692308	69.77777778
crêpe	82.95833333	33.7826087
crépuscule	74.33333333	9.538461538
crête	61.56	28.04545455
crevaison	81.125	44.54166667
crevasse	78.45454545	12.28571429
crevé	60.2	29.44
crevette	87.84	14.96153846
crinière	80.08	21.24
critère	39.08	21.07692308
critique	42.41666667	52.16666667
croc	59.96551724	32.18518519
croche-pied	45.52173913	24.04347826
crocodile	82.64	32.30434783
crosse	54	24.5
croupe	27.4137931	14.67857143
croyance	56.59259259	45.81481481
cruauté	58.53846154	47.33333333
