word	body object interaction
around	1.62962963
arouse	1.958333333
arrange	2.217391304
arrangement	3.08
array	2.083333333
arrest	2.48
arrive	1.965517241
arrow	4.92
arrowhead	4.44
arsenal	3.625
arsenic	3.476190476
arson	2.208333333
art	4.16
artery	3.583333333
artichoke	5.708333333
article	3.24
artifact	4.416666667
artillery	4.166666667
artist	4.782608696
arts	3.666666667
asbestos	4.130434783
ascend	2
ash	4.333333333
ashcan	4.571428571
ashes	4.862068966
ashtray	5.44
asinine	1.416666667
ask	2.074074074
asleep	2.625
asparagus	5.56
aspect	1.44
aspen	3.153846154
asphalt	5.384615385
asphyxiate	2.476190476
asphyxiation	2.434782609
ass	5.304347826
assailant	4.24
assassin	4.32
assassination	2.222222222
assault	1.916666667
assembly	2.583333333
assemblyman	4.72
asset	3.56
asshole	4.5
assign	1.703703704
assignment	2.47826087
assist	1.88
asterisk	1.76
asteroid	2.083333333
asthma	3
astringent	3.384615385
astrologer	4.125
astronaut	4.357142857
astronomer	4.086956522
astrophysicist	3.608695652
asymmetrical	1.347826087
at	2
ate	2.416666667
athlete	4.916666667
athletics	3.222222222
atlas	5.166666667
atom	2.608695652
atomizer	3.454545455
attach	2.083333333
attack	1.958333333
attempt	1.958333333
attend	2.08
attendant	5.083333333
attic	4.125
attire	5.086956522
attorney	4.72
attract	2.32
auction	2.833333333
auctioneer	3.703703704
audible	1.740740741
audience	3.818181818
audit	1.791666667
audition	2.56
auditorium	4.392857143
aunt	5.041666667
aura	1.925925926
authentic	1.384615385
author	4.4
auto	4.391304348
autobiography	4
autograph	3.56
autographed	1.964285714
automobile	5.64
automotive	4.454545455
autumn	2.4
avalanche	2.925925926
avenue	3.444444444
aviator	4.086956522
avocado	6.24137931
avoid	1.791666667
awake	2.08
award	4.217391304
away	1.655172414
awning	4.565217391
awoke	1.730769231
ax	6.08
axe	6.153846154
axes	4.833333333
axis	2.16
axle	4.904761905
aye	1.285714286
azalea	5.263157895
babble	2.4
babe	4.555555556
baboon	4.25
baby	6.285714286
bachelor	3.730769231
back	3.916666667
backache	2.962962963
backbend	2.2
backboard	4.565217391
backbone	4.64
backdoor	5.2
backdrop	4.041666667
backgammon	4.869565217
background	2.043478261
backless	1.583333333
backpack	5.72
backpedal	3.04
backroom	3.5
backscratcher	5.52
backside	4.24
backstage	2.625
backstroke	2.481481481
backward	2.130434783
backwash	2.739130435
bacon	5.916666667
bacterium	2.217391304
bad	1.888888889
badge	5.72
badger	3.304347826
badminton	4.92
bag	6.038461538
bagful	4.074074074
baggage	5.965517241
bagged	1.708333333
bagpipe	5.761904762
bagpipes	5
bail	3.48
bailiff	3.625
bait	4.375
baits	3.782608696
bake	2.791666667
baking	3
baklava	5.454545455
balance	3.76
balcony	4.739130435
bald	2.739130435
baldness	2.772727273
bale	3.318181818
balk	2.208333333
ball	6.608695652
ballad	2.32
ballast	3.473684211
ballerina	4.695652174
ballet	2.25
balloon	5.523809524
balloonist	4.275862069
ballot	4.434782609
ballplayer	4.56
ballroom	3.615384615
balm	4.583333333
balmy	2.041666667
balsam	3.714285714
bamboo	5.68
banana	6.107142857
band	4.384615385
bandage	6.304347826
bandit	3.782608696
bandmaster	3.807692308
bandstand	4.227272727
bang	2.08
banging	2.444444444
bangle	5.115384615
banister	5.130434783
banjo	6.291666667
bank	4.72
bankbook	5.363636364
banknote	4.52173913
bankroll	3.52173913
bankrupt	1.363636364
banner	3.909090909
banquet	4.538461538
banshee	2.181818182
banter	3.703703704
baptize	2.391304348
barb	3.636363636
barbecue	4.833333333
barbed	3.16
barber	4.958333333
bare	1.92
barefooted	2.64
bareheaded	1.958333333
bargain	2.64
barge	4.086956522
baritone	3.043478261
bark	3.592592593
barkeep	4.260869565
barking	1.916666667
barley	4.541666667
barman	4.818181818
barn	5.173913043
barnacle	4.260869565
barnyard	3.045454545
barometer	3.782608696
barrack	4.04
barracuda	3.92
barrel	5.304347826
barren	2.260869565
barrette	6
barricade	4.28
bartender	4.64
barter	2.217391304
base	3.416666667
baseball	6.037037037
baseboard	5.375
basement	4.6
bash	2.28
basil	5.916666667
basin	4.818181818
bask	1.727272727
basket	6.391304348
basketball	6.25
basketful	3.892857143
bass	4.37037037
bassinet	5.375
bastard	3.25
baste	1.909090909
basting	2.571428571
bat	5.041666667
batch	2.592592593
bath	5.964285714
bathe	5.214285714
bathing	4
bathroom	6
bathtub	6.565217391
batman	2.173913043
baton	5.913043478
battalion	2.416666667
battery	4.8
battle	3.892857143
battlefield	3.620689655
battlefront	3.076923077
battleground	3.28
battleship	4.36
bawl	1.846153846
bay	3.5
bayonet	4.916666667
bayou	3.217391304
bazaar	3.476190476
bazooka	5.041666667
be	1.652173913
beach	5.666666667
beachwear	6.304347826
beacon	3.041666667
bead	5.545454545
beaded	2.56
beagle	5.2
beaker	5.416666667
beam	3.625
beanpole	3.952380952
beanstalk	4.5
bear	3.608695652
beard	5.565217391
beardless	2.652173913
bearskin	4.230769231
beast	3.608695652
beat	2.76
beater	3.916666667
beating	2.25
beau	3.416666667
beautician	4.608695652
beautiful	1.875
beauty	2
beaver	3.826086957
because	1.541666667
bed	6.36
bedclothes	5.708333333
bedfellow	3.954545455
bedpost	5.346153846
bedrock	2.916666667
bedroom	5.708333333
bedside	4.24
bedspread	6.08
bee	4.130434783
beech	3.5
beef	5.714285714
beefcake	4.458333333
beefsteak	5.227272727
beehive	3.608695652
beep	1.84
beer	5.791666667
beet	5.32
beetle	5.166666667
before	1.5
beg	1.695652174
beggar	4.28
begin	1.375
beginning	1.571428571
behead	2.260869565
behind	2.25
beige	1.916666667
belch	3
belief	2
bell	5.76
bellboy	4.8
belle	2.703703704
bellflower	4.428571429
bellhop	4.115384615
bellman	4.32
belly	5.846153846
belong	1.64
belongings	5.173913043
below	1.4
belt	5.80952381
belted	2.619047619
bench	6.166666667
bend	2.217391304
beneath	1.708333333
bent	1.869565217
benzene	3.083333333
bequeath	1.958333333
beret	5.695652174
berry	5.523809524
beside	1.925925926
bet	2.375
better	1.25
betting	2.666666667
between	1.76
beverage	6.208333333
bib	5.375
bible	5.826086957
bibliography	3.125
bicarbonate	2.772727273
bicep	5.666666667
bicycle	6.08
bid	2.275862069
bifocal	4.9
bifocals	5.875
big	2.653846154
bigot	3.238095238
bike	6.48
bile	3.590909091
bill	5.111111111
billboard	3.592592593
billfold	5.444444444
billiard	3.913043478
billiards	4.925925926
bin	5.260869565
bind	3.2
binding	2.791666667
binge	1.916666667
bingo	3.608695652
binoculars	6.16
biographer	4.214285714
biologist	4.48
biophysicist	3.739130435
birch	3.086956522
bird	4.896551724
birdbath	4.916666667
birdie	4.25
birdseed	5.739130435
birth	2.208333333
birthday	1.576923077
birthmark	4.333333333
biscuit	5.964285714
bison	3.434782609
bisque	4.28
bistro	4.518518519
bit	2.68
bitch	2.833333333
bite	3.72
bitter	2.434782609
black	1.772727273
blackberry	5.416666667
blackbird	3.444444444
blackboard	5.392857143
blackhead	4.739130435
blackheads	4.260869565
blackjack	2.36
blacksmith	3.846153846
bladder	4.24
blade	5.833333333
blame	1.740740741
bland	1.72
blank	1.777777778
blanket	6.56
blast	1.708333333
blaze	2.666666667
blazer	5.652173913
bleach	5.32
bleached	1.961538462
bleacher	5.083333333
bleaching	2.4
bleak	1.75
bleat	1.545454545
bleating	1.4
bleed	3.64
bleep	1.458333333
blemish	3.739130435
blend	1.956521739
blender	5.739130435
bless	1.291666667
blight	1.909090909
blimp	3.769230769
blind	2.2
blindfold	5.125
blindfolded	2.583333333
blindness	2.304347826
blink	3.166666667
blinked	2.652173913
blinks	1.958333333
bliss	1.814814815
blister	5.2
blitz	1.52173913
blizzard	3.48
bloat	2.333333333
blob	3.75862069
block	5.413793103
blockade	2.96
blockage	2.48
bloke	4.541666667
blond	2.347826087
blonde	3.8
blood	5.32
bloodhound	4.833333333
bloodshed	2.48
bloodshot	1.739130435
bloodstain	3.695652174
bloodstained	2.6
bloodstream	2.739130435
bloodsucker	2.88
bloody	1.869565217
bloom	2.703703704
bloomers	4.4
blooming	1.652173913
blossom	3.75
blot	2.608695652
blotch	2.333333333
blotter	3.5
blotting	2.6
blouse	6.47826087
blow	2.541666667
blower	4.48
blowfish	3.863636364
blowgun	4.625
blowhole	1.913043478
blowing	3.423076923
blown	2
blowpipe	5
blowtorch	5.541666667
blubber	3.48
bludgeon	2.714285714
blue	1.4
blueberry	6
bluebird	4.208333333
bluebook	4.227272727
bluefish	4.48
bluejay	4.2
blueprint	4.833333333
bluff	2.2
blunt	2.72
blur	1.875
blush	3
blushing	1.888888889
boa	4.333333333
boar	4.178571429
board	4.48
boardinghouse	4.565217391
boardroom	4.08
boardwalk	4.086956522
boat	5.130434783
boater	4.12
boathouse	4.52173913
boating	2.958333333
boatman	4.76
bob	3.318181818
bobcat	3.56
bobsleigh	5.64
bobtail	3.48
bodice	4.80952381
body	6.038461538
bodybuilder	4.958333333
bodyguard	4.72
bog	3.740740741
bogey	3.173913043
bogus	1.62962963
boil	2.6
boiling	2.291666667
bolero	3.666666667
bolt	4.925925926
bomb	4.384615385
bombardier	3.894736842
bomber	3.782608696
bombshell	2.652173913
bonbon	4.807692308
bond	1.791666667
bondage	3.5
bondsman	4.416666667
bone	5.259259259
boneless	2.5
bonfire	4
bong	5.6
bonnet	6.043478261
bonsai	3.909090909
bonus	1.814814815
bony	2.625
boogie	2.857142857
book	6.47826087
bookbinder	4.75
bookcase	5.56
bookend	5.291666667
bookie	4.142857143
bookkeeper	4.458333333
booklet	5.5
bookmaker	3.777777778
bookmark	5.857142857
bookmarker	4.576923077
bookseller	5
bookshelf	5.727272727
bookshop	3.92
bookwork	2.307692308
bookworm	3.458333333
boom	1.653846154
boomerang	5.666666667
booming	1.653846154
boost	1.916666667
boot	6.555555556
booth	4.92
bootlace	5.64
bootlegger	3.208333333
boots	6.434782609
booze	5.84
bop	3.12
bordello	3.611111111
border	3.125
bordered	1.583333333
bore	2.304347826
borehole	2.5
born	2.416666667
borough	2.130434783
borrow	1.423076923
bosom	5.52
boss	4.083333333
botanist	4.125
botch	1.782608696
both	1.47826087
bother	1.956521739
bottle	5.464285714
bottleneck	3.541666667
bottom	3.08
bought	1.92
bouillon	3.636363636
boulder	4.958333333
boulevard	3.4
bounce	3.08
bouncy	2
bound	2
bounty	3.125
bouquet	4.909090909
bourbon	5.173913043
bout	1.916666667
boutique	4.692307692
bowel	4.043478261
bowels	3.925925926
bowing	2.52173913
bowl	6.16
bowlful	2.956521739
bowling	5
box	6.291666667
boxer	4.608695652
boxing	3.461538462
boy	4.962962963
boycott	2.565217391
boyfriend	6.310344828
bra	6.52173913
brace	5.04
bracelet	6.5
bracket	3.25
braid	5.64
braiding	4.074074074
bran	4.407407407
branch	4.821428571
branching	2.076923077
brand	2.47826087
brandy	5.64
brass	4.4
brassiere	5.666666667
brassy	2
brat	3.28
bratwurst	5.434782609
brave	1.407407407
bravery	2
brawl	3.416666667
brawler	3.695652174
brazen	1.25
brazier	4.16
brazil	2.6
bread	6.230769231
breadbasket	5.222222222
breadboard	5.44
breadfruit	4.166666667
break	2.041666667
breakable	2.181818182
breakfast	6.173913043
breaking	1.916666667
breakwater	3.714285714
breast	5.4
breastbone	5.318181818
breastfeed	3.434782609
breastplate	5.136363636
breasts	6.173913043
breaststroke	2.739130435
breath	3.346153846
breathe	3.24
breathing	2.4
breathless	2.653846154
bred	2.227272727
breech	1.75
breeches	4.666666667
breed	3.666666667
breeze	2.814814815
breezy	2.652173913
brew	4.173913043
bribe	2.217391304
brick	5.64
bricklayer	4.84
brickwork	4.777777778
brickyard	4
bridegroom	4.384615385
bridesmaid	5.08
bridge	5.52173913
bridgework	3.64
brief	2.375
briefcase	6.25
briefs	5.64
brig	2.904761905
brigade	2.24
bright	1.36
brilliant	2.260869565
brim	2.695652174
brimstone	3.041666667
brine	4.192307692
bring	1.565217391
brisket	5.291666667
bristle	3.590909091
bristled	2.5
bristly	1.681818182
brittle	1.916666667
broach	5.041666667
broad	2.28
broadcaster	4
broccoli	5.04
brochure	6.2
broil	1.956521739
broiler	5.25
broke	1.653846154
broken	2.083333333
broker	4.464285714
brokerage	1.703703704
bronchial	2.833333333
brontosaurus	2
bronze	3.535714286
brooch	5.130434783
brood	2.434782609
brook	3.166666667
broom	6.416666667
broomstick	6.043478261
broth	5.321428571
brothel	3.791666667
brother	5.043478261
brow	4.416666667
brown	2.25
brownstone	3.52
browse	1.695652174
bruise	3.68
brunch	3.96
brunette	3.666666667
brunt	2.285714286
brush	6.043478261
brushes	4.857142857
brushfire	3.416666667
brushwood	3.9
brute	2.47826087
bubble	4.64
bubbling	2.16
bubbly	2
buccaneer	3.826086957
buck	4.291666667
bucket	6
bucketful	2.777777778
buckle	4.846153846
buckskin	4.227272727
bucktooth	3.782608696
buckwheat	4.44
bud	3.652173913
buddy	4.916666667
budge	2.12
budget	1.88
buff	1.916666667
buffalo	4.692307692
buffer	2.375
buffet	5.409090909
buffoon	2.666666667
bug	5.296296296
buggy	3.954545455
bugle	4.541666667
build	2.92
builder	4.826086957
building	5.208333333
built	1.230769231
bulb	5.391304348
bulge	3.47826087
bulk	1.769230769
bulkhead	3.695652174
bulky	2
bull	3.782608696
bulldoze	2.227272727
bulldozer	4.565217391
bullet	5.772727273
bulletin	4.192307692
bulletproof	1.576923077
bullfight	2.62962963
bullfighter	4.6
bullfrog	4.884615385
bullring	3.65
bully	4.857142857
bum	4.346153846
bumblebee	3.8
bump	3.434782609
bumpy	2.818181818
bun	5.916666667
bunch	3.125
bundle	2.958333333
bungalow	3.64
bunghole	3.666666667
bunion	4.36
bunk	4.260869565
bunker	4.038461538
bunkhouse	4.625
bunkmate	4.458333333
bunny	4.5
bunt	2.523809524
bunting	3.695652174
buoy	5.125
burden	2.5
bureau	4.037037037
bureaucrat	4
burger	6.111111111
burglar	4.260869565
burglarize	1.458333333
burgundy	1.708333333
buried	2.5
burlap	5.333333333
burlesque	2.214285714
burn	3.185185185
burning	2.375
burnt	2.083333333
burp	2.857142857
burr	3.454545455
burrow	2.818181818
burst	1.814814815
bus	5.192307692
bush	4.8
bushel	4.12
bushman	3.611111111
business	2.166666667
businessman	5.25
businesswoman	5.08
busman	4.68
bust	3.846153846
bustle	2.730769231
but	1.583333333
butch	1.814814815
butcher	4.739130435
butler	3.88
butt	5.652173913
butter	6.217391304
buttercup	5.48
butterfat	3.772727273
butterfly	4.25
buttermilk	4.826086957
butternut	3.740740741
butterscotch	4.769230769
buttery	1.869565217
buttock	5.25
buttocks	6.434782609
button	6.153846154
buttoned	2.916666667
buttonhole	5.074074074
buttonhook	4.45
buttress	2.5
buy	1.88
buzz	1.958333333
buzzard	3.086956522
buzzer	4.045454545
buzzing	1.68
by	1.347826087
bye	2.392857143
bypass	3.043478261
bystander	4.791666667
cab	5.6
cabbage	5.608695652
cabby	4.125
cabdriver	5.12
cabin	4.56
cabinet	5.64
cable	4.913043478
caboose	4
cache	2.727272727
cacti	4.333333333
cactus	4.5
cadaver	4.24
caddie	3.8
caddy	4.913043478
cadet	4.291666667
cadillac	5.12
cafe	4.772727273
cafeteria	4.8
caffeine	3.416666667
cage	5.291666667
cake	6.086956522
calculator	6.24
calender	5.84
calf	5.08
calfskin	3.96
calipers	4.666666667
call	2.434782609
calligrapher	4
calligraphy	2.576923077
calm	1.875
calmness	1.608695652
calves	5
camel	4.52173913
camera	6.086956522
cameraman	4.086956522
camisole	5.476190476
camouflage	2.875
camp	3.75
campaign	2.28
campground	4.230769231
camping	3.034482759
campsite	4.136363636
campus	3.583333333
can	4.88
canal	3.47826087
canary	3.807692308
cancer	4
candelabra	4.25
candidate	4.739130435
candle	5.166666667
candlelight	3.814814815
candlepower	2.142857143
candlestick	6
candy	6.4
cane	6.068965517
canine	5.375
cannabis	5.666666667
cannibal	3.178571429
canning	2.777777778
cannon	3.608695652
cannonball	4.304347826
canoe	5.818181818
canoeing	3.043478261
canon	3.833333333
cantaloupe	5.666666667
canteen	5.607142857
canter	1.727272727
canvas	5.590909091
canvass	4.347826087
cap	5.826086957
capacitor	4.375
capacity	1.8
cape	5.416666667
caper	3.407407407
capes	4.481481481
capital	2.428571429
capitol	2.608695652
capsule	5.041666667
captain	4.913043478
captive	2.47826087
capture	2
car	6.035714286
caramel	5.28
caravan	4.217391304
carbohydrate	4.2
carbon	3.153846154
carbonation	2.44
carcass	4.043478261
card	5.56
cardboard	5.739130435
cardigan	6.130434783
cardiogram	3.545454545
cardiograph	3.615384615
career	2.6
caress	2.791666667
caretaker	5.071428571
cargo	4.173913043
caribou	3.62962963
caricature	3.115384615
caricaturist	3.75
carload	2.64
carnage	1.923076923
carnal	1.875
carnation	4.083333333
carnival	5.125
carnivore	3.851851852
carol	2.04
carp	4.52173913
carpenter	5.464285714
carpet	6.041666667
carpetbag	3.875
carpetbagger	3.347826087
carpeting	5.115384615
carport	4.28
carriage	5.08
carrier	3.956521739
carrot	6.043478261
carry	2.8
carryall	4.25
carrying	2.25
carsick	2.636363636
carsickness	2.833333333
cart	5.4
cartel	2.52173913
cartilage	3.958333333
cartographer	4.076923077
carton	5
cartoon	1.916666667
cartoonist	4
cartridge	5.12
cartwheel	3.227272727
carve	2.481481481
carving	4.16
cascade	1.608695652
case	4.272727273
casebook	5.391304348
caseworker	4.32
cash	6.36
cashier	4.888888889
cashmere	4.875
casket	4.714285714
casserole	5.88
cassette	5.148148148
cast	3.916666667
caste	2
caster	2.5
castle	4.307692308
castrate	3.04
casual	2.28
cat	5.913043478
catacomb	4.181818182
catalogue	5.916666667
catapult	4.84
cataract	3.045454545
catch	2.32
caterer	4.166666667
catering	2.346153846
caterpillar	5.083333333
catfish	5
cathedral	4.5
catnap	2.333333333
catnip	4.52
catsup	5.074074074
cattle	4.625
catwalk	4.652173913
caucasian	3.708333333
caught	2.037037037
cauldron	4.8
cauliflower	5.269230769
cause	1.608695652
causeway	2.5
cauterize	2.115384615
cavalryman	4.291666667
cave	3.625
caveman	2.541666667
cavern	3.8
caviar	4.818181818
cayenne	5.347826087
cedar	4.583333333
ceiling	2.5
celery	6.086956522
cell	3.434782609
cellar	4.6
cellist	4.869565217
cello	5.038461538
cellophane	4.703703704
celluloid	2.260869565
cellulose	3.04
cement	5.04
cemetery	4.217391304
censor	2.333333333
census	1.791666667
cent	5.12
centaur	2
center	2.222222222
centerline	2.304347826
centimeter	1.64
centipede	5.25
central	1.62962963
centrifuge	3.904761905
century	1.304347826
ceramic	4.62962963
ceramics	5.458333333
cereal	5.958333333
cerebellum	3.185185185
cerebrum	2.666666667
ceremony	3.037037037
certificate	5.041666667
certification	1.666666667
cervical	2.2
cervix	4.739130435
chafe	2.444444444
chain	5.958333333
chair	6.88
chairman	4.965517241
chairperson	4.44
chairwoman	4.347826087
chalet	4.416666667
chalice	5.208333333
chalk	5.92
chalky	1.896551724
chamber	3.260869565
chambermaid	4.727272727
chameleon	4.25
champ	3.32
champagne	5.583333333
chancellor	3.291666667
chandelier	4.24
change	2.96
channel	2.583333333
chant	3.857142857
chanter	2.823529412
chanting	2.043478261
chap	3
chapel	4.52
chaperon	3.761904762
chaperone	4.08
chaplain	4.72
chapter	2.2
charcoal	4.740740741
charge	1.869565217
charm	3
charred	2.260869565
chart	4.428571429
charter	2.173913043
charting	1.782608696
chartreuse	2.0625
chase	2.043478261
chasm	2.181818182
chat	2.958333333
chateau	4.095238095
chauffeur	4.84
cheat	1.833333333
check	4.045454545
checkbook	5.666666667
checker	3.84
checkerboard	5.391304348
checklist	4.464285714
checkout	3.111111111
checkpoint	3.576923077
checkroom	3.541666667
cheddar	5.291666667
cheek	5.481481481
cheekbone	4.88
cheer	2.045454545
cheering	2.375
cheerleader	5.285714286
cheese	6.391304348
cheesecake	6.458333333
cheesecloth	5.52173913
cheetah	3.884615385
chef	4.64
chemicals	5.04
chemistry	2.173913043
chemotherapy	2.652173913
cherry	5.454545455
cherub	2.347826087
chessboard	6.04
chest	5.851851852
chestnut	5.555555556
chevy	4.956521739
chew	3.555555556
chick	4.47826087
chicken	5.5
chickenfeed	4.72
chickenpox	3.92
chicory	3.761904762
chief	4.12
chiffon	3.761904762
chihuahua	6.25
child	5.695652174
childbirth	4.391304348
children	5.52
chili	5.291666667
chill	1.962962963
chilly	1.92
chime	3
chimney	4.730769231
chimp	4.24
chimpanzee	4.260869565
chin	5.884615385
chinaware	5.913043478
chinchilla	4.925925926
chip	5.181818182
chipmunk	3.75
chiropractor	5.5
chirp	1.782608696
chirping	1.269230769
chisel	5.333333333
chloride	3.347826087
chlorine	2.652173913
chloroform	3.545454545
chlorophyll	2.8
chocolate	6.307692308
choir	3.5
choirboy	4.181818182
choke	3.2
choking	2.846153846
chomp	3.75
choose	1.772727273
chop	2.47826087
chophouse	3.125
choppers	3.526315789
chopstick	5.625
chopsticks	6.391304348
chord	2.347826087
chore	2.52
choreographer	4.826086957
chorus	2.954545455
chow	4.642857143
chowder	4.96
christmas	1.777777778
chrome	3.47826087
chromosome	1.791666667
chronograph	4.684210526
chronometer	4.5
chrysanthemum	5.727272727
chubby	3.130434783
chuck	3.12
chuckle	1.869565217
chug	2.333333333
chum	4.217391304
chump	2.090909091
Chunk	3.32
chunky	2.041666667
church	4.148148148
churchgoer	4.095238095
churchyard	4.25
churn	2.826086957
chute	4.12
cider	4.958333333
cigar	5.962962963
cigarette	6.272727273
cinch	2
cinder	3.36
cipher	2.791666667
circle	2.793103448
circuit	3.076923077
circuitry	4.16
circular	1.791666667
circumcise	2.260869565
circumcision	3.72
circumference	1.913043478
circus	3.72
cite	2.416666667
citizen	3.826086957
citrus	4.6
city	2.925925926
clad	2.115384615
claim	1.583333333
clam	4.375
clambake	4.04
clammy	1.708333333
clamor	1.857142857
clamp	5.36
clamshell	4.347826087
clan	3.16
clang	1.846153846
clank	1.47826087
clanking	1.869565217
clap	4.04
clapped	3.5
clapping	4
clarinet	5.923076923
clash	1.64
clasp	4.083333333
clasping	2.583333333
class	2.916666667
classmate	5.363636364
classroom	4.125
clatter	1.92
clause	1.869565217
claw	4.391304348
clay	5.52
clean	2.52173913
cleaning	3.458333333
cleanness	2.285714286
cleanse	2.2
clear	1.592592593
clearing	3.083333333
cleat	4.5
cleavage	4.625
cleave	3.36
cleavers	5.48
clef	2.086956522
cleft	2.2
clench	2.56
clergy	4.48
clergyman	4.652173913
cleric	3.208333333
clerk	4.68
click	2.84
client	4.545454545
cliff	4.64
climate	2.166666667
climax	2.074074074
climb	2.782608696
climbing	3.2
